method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,576,1.356657791900151,0.14260440089575738,70,7,True
sequential_ols,all,6,0.1,downside,576,2.5765164205465307,109414.27834799404,70,7,True
sequential_ols,all,6,0.1,btc_vol,576,-2.030691154693994,-897.0321993045527,70,7,True
sequential_ols,all,6,0.1,btc_ret,576,1.0150229642885764,187.6873143980928,70,7,True
sequential_ols,all,6,0.1,account_ls,576,0.7534725989465252,1.31106118970663,70,7,True
sequential_ols,all,6,0.5,e_origin,576,1.4163613685650502,0.14888011230394313,70,7,True
sequential_ols,all,6,0.5,downside,576,0.4644938411387618,19725.18320473385,70,7,True
sequential_ols,all,6,0.5,btc_vol,576,2.204269157507286,973.7080922657167,70,7,True
sequential_ols,all,6,0.5,btc_ret,576,0.36245155179478733,67.02070864324236,70,7,True
sequential_ols,all,6,0.5,account_ls,576,0.8290857901093378,1.4426300357430173,70,7,True
sequential_ols,matched,1,0.1,e_origin,228,1.5608497785326507,0.16452829743802155,70,7,True
sequential_ols,matched,1,0.1,downside,228,-1.1829120923192837,-52354.57456607216,70,7,True
sequential_ols,matched,1,0.1,btc_vol,228,-2.2820804191373885,-1037.0122789460534,70,7,True
sequential_ols,matched,1,0.1,btc_ret,228,-0.0723847499733497,-11.45834172518839,70,7,True
sequential_ols,matched,1,0.1,account_ls,228,0.5194878249494435,0.8751630751086926,70,7,True
sequential_ols,matched,6,0.1,e_origin,228,1.5876618623803067,0.16735454411908743,70,7,True
sequential_ols,matched,6,0.1,downside,228,6.767511308714416,299523.67360126064,70,7,True
sequential_ols,matched,6,0.1,btc_vol,228,-5.613534870303325,-2550.876182968523,70,7,True
sequential_ols,matched,6,0.1,btc_ret,228,-0.7577678126722807,-119.95292584618049,70,7,True
sequential_ols,matched,6,0.1,account_ls,228,-0.7852347919241836,-1.3228577498415521,70,7,True
sequential_ols,matched,12,0.1,e_origin,228,-0.2111301381074963,-0.0222551091324988,70,7,True
sequential_ols,matched,12,0.1,downside,228,1.224916070031938,54213.631039928216,70,7,True
sequential_ols,matched,12,0.1,btc_vol,228,-2.0981147425878706,-953.415459181665,70,7,True
sequential_ols,matched,12,0.1,btc_ret,228,-1.0535288191920973,-166.77122228206585,70,7,True
sequential_ols,matched,12,0.1,account_ls,228,1.565483781760189,2.6373160922710097,70,7,True
pca_1,all,6,0.1,e_origin,576,1.4636024674790158,0.155292692358953,70,7,True
pca_1,all,6,0.1,downside,576,2.4719473426919345,104973.65064628939,70,7,True
pca_1,all,6,0.1,btc_vol,576,-1.8685218654195763,-825.3959616220144,70,7,True
pca_1,all,6,0.1,btc_ret,576,0.9848785108238679,182.11332079021923,70,7,True
pca_1,all,6,0.1,account_ls,576,0.7760563917650027,1.3503575547265112,70,7,True
pca_1,all,6,0.5,e_origin,576,1.4556370832322794,0.15444754076018594,70,7,True
pca_1,all,6,0.5,downside,576,0.31654107606478726,13442.224986006337,70,7,True
pca_1,all,6,0.5,btc_vol,576,2.3770580320362735,1050.0353977625748,70,7,True
pca_1,all,6,0.5,btc_ret,576,0.35402388623812536,65.4623538368722,70,7,True
pca_1,all,6,0.5,account_ls,576,0.8984271875963797,1.563285803732974,70,7,True
pca_1,matched,1,0.1,e_origin,228,1.5975046468893987,0.16998036100113456,70,7,True
pca_1,matched,1,0.1,downside,228,-1.1575321221274113,-51231.28100053776,70,7,True
pca_1,matched,1,0.1,btc_vol,228,-2.267544008961904,-1030.40671162364,70,7,True
pca_1,matched,1,0.1,btc_ret,228,-0.16845543413625394,-26.666113104056073,70,7,True
pca_1,matched,1,0.1,account_ls,228,0.5476150415750133,0.9225480189207592,70,7,True
pca_1,matched,6,0.1,e_origin,228,1.6130408188038337,0.17163346674685712,70,7,True
pca_1,matched,6,0.1,downside,228,6.254532829714083,276819.7294924839,70,7,True
pca_1,matched,6,0.1,btc_vol,228,-5.147686851161398,-2339.1877113784294,70,7,True
pca_1,matched,6,0.1,btc_ret,228,-0.8940623430944584,-141.52804084521526,70,7,True
pca_1,matched,6,0.1,account_ls,228,-0.510621046135466,-0.8602255211556153,70,7,True
pca_1,matched,12,0.1,e_origin,228,-0.1616088573727426,-0.01719577590631042,70,7,True
pca_1,matched,12,0.1,downside,228,1.2278348195335693,54342.81214257739,70,7,True
pca_1,matched,12,0.1,btc_vol,228,-2.1137274699033437,-960.5101214898856,70,7,True
pca_1,matched,12,0.1,btc_ret,228,-1.0593654523498925,-167.69514807128536,70,7,True
pca_1,matched,12,0.1,account_ls,228,1.5862659959471792,2.6723271658745613,70,7,True
pca_2,all,6,0.1,e_origin,576,1.4984687810742041,0.2228343255932391,70,7,True
pca_2,all,6,0.1,downside,576,-1.6359538432542298,-69472.37275216749,70,7,True
pca_2,all,6,0.1,btc_vol,576,0.5281620086071216,233.3089042490808,70,7,True
pca_2,all,6,0.1,btc_ret,576,-0.47043617635943474,-86.98808366222063,70,7,True
pca_2,all,6,0.1,account_ls,576,1.6123967372718748,2.8056106985209457,70,7,True
pca_2,all,6,0.5,e_origin,576,0.6202516562229361,0.09223639575156636,70,7,True
pca_2,all,6,0.5,downside,576,-1.7406796363348436,-73919.65551852615,70,7,True
pca_2,all,6,0.5,btc_vol,576,2.441856272394141,1078.659202975358,70,7,True
pca_2,all,6,0.5,btc_ret,576,0.1521663768936972,28.13699751205467,70,7,True
pca_2,all,6,0.5,account_ls,576,2.0337582363253963,3.538790258093603,70,7,True
pca_2,matched,1,0.1,e_origin,228,2.724052232352247,0.3991262809691138,70,7,True
pca_2,matched,1,0.1,downside,228,-4.439610627652693,-196492.98300268987,70,7,True
