method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,576,0.3322012079964016,0.03491916275866595,193,7,True
sequential_ols,all,6,0.1,downside,576,0.2403915721244574,10208.462160453853,193,7,True
sequential_ols,all,6,0.1,btc_vol,576,-0.7742888264305968,-342.0323209979428,193,7,True
sequential_ols,all,6,0.1,btc_ret,576,-0.6423642781744362,-118.77921039976835,193,7,True
sequential_ols,all,6,0.1,account_ls,576,2.4726834187482414,4.3025310665371705,193,7,True
sequential_ols,all,6,0.5,e_origin,576,1.1782429244642376,0.1238504119137909,193,7,True
sequential_ols,all,6,0.5,downside,576,-3.0656067537331575,-130183.97553519203,193,7,True
sequential_ols,all,6,0.5,btc_vol,576,2.5872951804080877,1142.9050057990094,193,7,True
sequential_ols,all,6,0.5,btc_ret,576,-0.7216238224270803,-133.43504728679096,193,7,True
sequential_ols,all,6,0.5,account_ls,576,0.6913010822771932,1.2028811938788788,193,7,True
sequential_ols,matched,1,0.1,e_origin,228,2.2848676752550006,0.24084661679247676,193,7,True
sequential_ols,matched,1,0.1,downside,228,-0.19934058551920766,-8822.626479494065,193,7,True
sequential_ols,matched,1,0.1,btc_vol,228,-1.606767844570174,-730.1399066667341,193,7,True
sequential_ols,matched,1,0.1,btc_ret,228,-0.9316593161638791,-147.47955639815612,193,7,True
sequential_ols,matched,1,0.1,account_ls,228,2.8813905118533003,4.854178403869147,193,7,True
sequential_ols,matched,6,0.1,e_origin,228,1.7626805013477986,0.18580316043392062,193,7,True
sequential_ols,matched,6,0.1,downside,228,-2.0227736026190395,-89526.05362327863,193,7,True
sequential_ols,matched,6,0.1,btc_vol,228,1.778066690413397,807.9807246409997,193,7,True
sequential_ols,matched,6,0.1,btc_ret,228,-0.9458348007366255,-149.72350345073926,193,7,True
sequential_ols,matched,6,0.1,account_ls,228,-0.12121193146498375,-0.2042015261687471,193,7,True
sequential_ols,matched,12,0.1,e_origin,228,0.049842854948257895,0.005253907311821165,193,7,True
sequential_ols,matched,12,0.1,downside,228,-0.6752907254935917,-29887.731194220087,193,7,True
sequential_ols,matched,12,0.1,btc_vol,228,0.17115755188346904,77.77661183587675,193,7,True
sequential_ols,matched,12,0.1,btc_ret,228,1.4656965063176342,232.0164322040969,193,7,True
sequential_ols,matched,12,0.1,account_ls,228,4.813517200517519,8.109165052527398,193,7,True
pca_1,all,6,0.1,e_origin,576,0.2681319789012468,0.028449621967930702,193,7,True
pca_1,all,6,0.1,downside,576,0.31368132314368424,13320.782793897319,193,7,True
pca_1,all,6,0.1,btc_vol,576,-0.8029180774044977,-354.6789314419767,193,7,True
pca_1,all,6,0.1,btc_ret,576,-0.670403607333737,-123.96394667922962,193,7,True
pca_1,all,6,0.1,account_ls,576,2.3575250190328356,4.102152567376504,193,7,True
pca_1,all,6,0.5,e_origin,576,1.1021851518059496,0.11694521122038297,193,7,True
pca_1,all,6,0.5,downside,576,-3.1137589462738657,-132228.8052734002,193,7,True
pca_1,all,6,0.5,btc_vol,576,2.6612857176495757,1175.5893921942704,193,7,True
pca_1,all,6,0.5,btc_ret,576,-0.7009500702969735,-129.6122756329977,193,7,True
pca_1,all,6,0.5,account_ls,576,0.7232587026660117,1.2584882535990833,193,7,True
pca_1,matched,1,0.1,e_origin,228,2.33982963534549,0.2489664658388411,193,7,True
pca_1,matched,1,0.1,downside,228,-0.025098316024238888,-1110.8278174733455,193,7,True
pca_1,matched,1,0.1,btc_vol,228,-1.7929611874924576,-814.7490121343697,193,7,True
pca_1,matched,1,0.1,btc_ret,228,-0.9622600718405332,-152.32358660785079,193,7,True
pca_1,matched,1,0.1,account_ls,228,2.986012816757453,5.030431963023855,193,7,True
pca_1,matched,6,0.1,e_origin,228,1.7591023088090798,0.1871749456701258,193,7,True
pca_1,matched,6,0.1,downside,228,-2.053559489606961,-90888.60797229341,193,7,True
pca_1,matched,6,0.1,btc_vol,228,1.8230428822080655,828.4185947353998,193,7,True
pca_1,matched,6,0.1,btc_ret,228,-0.9003439127279632,-142.5223990692578,193,7,True
pca_1,matched,6,0.1,account_ls,228,-0.1387351733885648,-0.2337223225208218,193,7,True
pca_1,matched,12,0.1,e_origin,228,0.11153773648284711,0.011868024765699718,193,7,True
pca_1,matched,12,0.1,downside,228,-0.11929931339965426,-5280.075197149618,193,7,True
pca_1,matched,12,0.1,btc_vol,228,-0.1184340609322866,-53.81825040094359,193,7,True
pca_1,matched,12,0.1,btc_ret,228,1.3655746802893822,216.1673742574444,193,7,True
pca_1,matched,12,0.1,account_ls,228,4.459805363199086,7.51327901943303,193,7,True
pca_2,all,6,0.1,e_origin,576,0.2691850570939812,0.0400299768770054,193,7,True
pca_2,all,6,0.1,downside,576,0.411506124752158,17475.00823844404,193,7,True
pca_2,all,6,0.1,btc_vol,576,-0.054165275075612744,-23.926826940030043,193,7,True
pca_2,all,6,0.1,btc_ret,576,-1.4458200324341384,-267.34575328620565,193,7,True
pca_2,all,6,0.1,account_ls,576,1.076953968567261,1.8739268730717014,193,7,True
pca_2,all,6,0.5,e_origin,576,0.2144113045793606,0.03188468058791171,193,7,True
pca_2,all,6,0.5,downside,576,-1.5535766293914852,-65974.14416133294,193,7,True
pca_2,all,6,0.5,btc_vol,576,1.6289262899751706,719.5576387989053,193,7,True
pca_2,all,6,0.5,btc_ret,576,-0.4599330685478997,-85.04596001838533,193,7,True
pca_2,all,6,0.5,account_ls,576,2.043101277221703,3.5550473832101845,193,7,True
pca_2,matched,1,0.1,e_origin,228,1.523772034162422,0.22326204241495815,193,7,True
pca_2,matched,1,0.1,downside,228,-1.7359985672392912,-76833.66078110237,193,7,True
pca_2,matched,1,0.1,btc_vol,228,2.107937161136402,957.8789165420436,193,7,True
pca_2,matched,1,0.1,btc_ret,228,-1.410885899797101,-223.3400375227816,193,7,True
pca_2,matched,1,0.1,account_ls,228,0.9388521762620837,1.5816516156658271,193,7,True
pca_2,matched,6,0.1,e_origin,228,0.8392191211034995,0.12296181502913822,193,7,True
pca_2,matched,6,0.1,downside,228,-1.4571398475363906,-64491.63661136017,193,7,True
pca_2,matched,6,0.1,btc_vol,228,1.9967855152976681,907.3699070464887,193,7,True
pca_2,matched,6,0.1,btc_ret,228,0.5972804358903557,94.54813814679069,193,7,True
pca_2,matched,6,0.1,account_ls,228,0.8127656742438443,1.3692380699841362,193,7,True
pca_2,matched,12,0.1,e_origin,228,1.634855870859512,0.23953797064060928,193,7,True
pca_2,matched,12,0.1,downside,228,2.047106305391509,90602.99611965432,193,7,True
pca_2,matched,12,0.1,btc_vol,228,-0.44592394919974965,-202.63466918972622,193,7,True
pca_2,matched,12,0.1,btc_ret,228,0.05831842872257788,9.231674978850739,193,7,True
pca_2,matched,12,0.1,account_ls,228,0.11920609177635023,0.20082235779218233,193,7,True
ae_selected,all,6,0.1,e_origin,576,0.4605651472932504,0.05346849811424706,193,7,True
ae_selected,all,6,0.1,downside,576,-0.17187226443181847,-7298.723047475881,193,7,True
ae_selected,all,6,0.1,btc_vol,576,0.9844878459932865,434.88508611396253,193,7,True
ae_selected,all,6,0.1,btc_ret,576,-0.790142581086949,-146.1048116677135,193,7,True
ae_selected,all,6,0.1,account_ls,576,0.6130879315091871,1.0667883530244449,193,7,True
ae_selected,all,6,0.5,e_origin,576,0.8856333718402413,0.10281604361609101,193,7,True
ae_selected,all,6,0.5,downside,576,-0.961547123917664,-40833.03479925965,193,7,True
ae_selected,all,6,0.5,btc_vol,576,1.3178275180182153,582.1336809683776,193,7,True
ae_selected,all,6,0.5,btc_ret,576,-0.6941620791167415,-128.35711207552228,193,7,True
ae_selected,all,6,0.5,account_ls,576,0.017474638662906595,0.030406308851995516,193,7,True
ae_selected,matched,1,0.1,e_origin,228,2.6238448375708785,0.30675764050869664,193,7,True
ae_selected,matched,1,0.1,downside,228,-0.603891817977675,-26727.682825664568,193,7,True
ae_selected,matched,1,0.1,btc_vol,228,-0.0002884832422443767,-0.13109120168108196,193,7,True
ae_selected,matched,1,0.1,btc_ret,228,-1.4833906645130386,-234.81737730948348,193,7,True
ae_selected,matched,1,0.1,account_ls,228,1.3160227309763237,2.217057734252513,193,7,True
ae_selected,matched,6,0.1,e_origin,228,0.9137960844520157,0.10683327259248189,193,7,True
ae_selected,matched,6,0.1,downside,228,-1.2694303339617918,-56183.79041635322,193,7,True
ae_selected,matched,6,0.1,btc_vol,228,2.093998633415377,951.5450361599507,193,7,True
ae_selected,matched,6,0.1,btc_ret,228,0.21276781212897602,33.68066202331416,193,7,True
ae_selected,matched,6,0.1,account_ls,228,-0.4591355728838163,-0.7734897346167775,193,7,True
ae_selected,matched,12,0.1,e_origin,228,0.5725438033590502,0.06693695590967011,193,7,True
ae_selected,matched,12,0.1,downside,228,0.8870221838957565,39258.76603178376,193,7,True
ae_selected,matched,12,0.1,btc_vol,228,0.3565737177671498,162.03255615932676,193,7,True
ae_selected,matched,12,0.1,btc_ret,228,1.1641651168437936,184.2846972359689,193,7,True
ae_selected,matched,12,0.1,account_ls,228,2.029079984609288,3.418320495085678,193,7,True
joint_ols,all,6,0.1,e_origin,576,0.3248975222404556,0.03415187016538888,193,7,True
joint_ols,all,6,0.1,downside,576,0.2857074955192714,12132.846967931548,193,7,True
joint_ols,all,6,0.1,btc_vol,576,-0.8230703463062752,-363.58094199742345,193,7,True
joint_ols,all,6,0.1,btc_ret,576,-0.6453402304830805,-119.32949203499986,193,7,True
joint_ols,all,6,0.1,account_ls,576,2.4415782391598184,4.248407275155435,193,7,True
joint_ols,all,6,0.5,e_origin,576,1.1879813520556493,0.12487563652233893,193,7,True
joint_ols,all,6,0.5,downside,576,-3.0931740993171637,-131354.64970555264,193,7,True
joint_ols,all,6,0.5,btc_vol,576,2.5978509383576465,1147.567878706557,193,7,True
joint_ols,all,6,0.5,btc_ret,576,-0.7280301607389573,-134.6196396311864,193,7,True
joint_ols,all,6,0.5,account_ls,576,0.7094625775915248,1.2344826505037783,193,7,True
joint_ols,matched,1,0.1,e_origin,228,2.2901868375910293,0.24140535734487456,193,7,True
joint_ols,matched,1,0.1,downside,228,-0.19826912614900943,-8775.204697388876,193,7,True
joint_ols,matched,1,0.1,btc_vol,228,-1.6055278144574705,-729.5764179998349,193,7,True
joint_ols,matched,1,0.1,btc_ret,228,-0.9336141246097719,-147.78899814090678,193,7,True
joint_ols,matched,1,0.1,account_ls,228,2.8728469333424616,4.839785334228476,193,7,True
