month,method,feature,bin,n,residual_mean_bp,cuts
2025-10,sequential_ols,m,3,45,2.1000323316025464,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,sequential_ols,m,4,337,6.803416454011998,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,sequential_ols,g,0,10,10.674204057310266,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,sequential_ols,g,1,36,4.975289954549057,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,sequential_ols,g,2,85,6.732696697902664,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,sequential_ols,g,3,61,7.832616690570753,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,sequential_ols,g,4,199,5.528419311458444,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_ols,m,2,9,5.389304105666398,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_ols,m,3,45,2.115561078980048,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_ols,m,4,337,7.077804865236714,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_ols,g,0,10,11.017282853261941,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_ols,g,1,36,5.258100887895708,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_ols,g,2,85,7.057040554112786,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_ols,g,3,61,8.07218808366952,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_ols,g,4,199,5.714612283364723,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,pca,m,2,9,5.39598310834744,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,pca,m,3,45,2.1030812221890107,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,pca,m,4,337,6.798061850056937,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,pca,g,0,10,10.669559182544202,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,pca,g,1,36,4.98449791195707,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,pca,g,2,85,6.737291152450045,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,pca,g,3,61,7.813702691144715,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,pca,g,4,199,5.521136772205241,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_xgb,m,2,9,5.69260870176343,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_xgb,m,3,45,2.2779401556091257,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_xgb,m,4,337,6.226828303091768,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_xgb,g,0,10,9.721316612776508,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_xgb,g,1,36,4.100128323508388,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_xgb,g,2,85,5.973666576433932,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_xgb,g,3,61,7.257794312410397,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_xgb,g,4,199,5.310939827297597,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_mlp,m,2,9,5.4248844192256795,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_mlp,m,3,45,2.100032315418386,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
