scope,sample,h,method,model,q,term,n,status,coef_raw,effect_bp_per_sd
core,all,1,sequential_ols,M0,0.1,e_origin,2524,estimated,0.47543100925714465,4.572342649814955
core,all,1,sequential_ols,M0,0.1,downside,2524,estimated,-101904.69972778467,-1.780289272440598
core,all,1,sequential_ols,M0,0.5,e_origin,2524,estimated,0.38508558162352663,3.7034673683510664
core,all,1,sequential_ols,M0,0.5,downside,2524,estimated,-44660.98727451933,-0.7802336570719935
core,all,1,sequential_ols,M0,0.9,e_origin,2524,estimated,0.2976630039381786,2.8627018887664573
core,all,1,sequential_ols,M0,0.9,downside,2524,estimated,24518.520356841,0.4283419595367211
core,all,1,sequential_ols,M1,0.1,e_origin,2524,estimated,0.47675034042960657,4.585030998011897
core,all,1,sequential_ols,M1,0.1,downside,2524,estimated,-54998.90780783645,-0.9608385661092733
core,all,1,sequential_ols,M1,0.1,btc_vol,2524,estimated,-635.6934066849594,-1.2569838126753916
core,all,1,sequential_ols,M1,0.1,btc_ret,2524,estimated,260.60356808355954,1.2724169995889942
core,all,1,sequential_ols,M1,0.5,e_origin,2524,estimated,0.38981995577422535,3.7489990657539023
core,all,1,sequential_ols,M1,0.5,downside,2524,estimated,-73495.33349136944,-1.2839736944286824
core,all,1,sequential_ols,M1,0.5,btc_vol,2524,estimated,211.37950163575272,0.41796974625412475
core,all,1,sequential_ols,M1,0.5,btc_ret,2524,estimated,161.19287690685354,0.7870366407384424
core,all,1,sequential_ols,M1,0.9,e_origin,2524,estimated,0.29420733871229293,2.829467864926726
core,all,1,sequential_ols,M1,0.9,downside,2524,estimated,-20756.827654778102,-0.3626246650293047
core,all,1,sequential_ols,M1,0.9,btc_vol,2524,estimated,529.4995947695691,1.0470022379410582
core,all,1,sequential_ols,M1,0.9,btc_ret,2524,estimated,110.41511565245052,0.5391103091985106
core,all,1,sequential_ols,M2,0.1,e_origin,2524,estimated,0.4684591558710073,4.505292537464267
core,all,1,sequential_ols,M2,0.1,downside,2524,estimated,-58266.88747468338,-1.0179306252486744
