sample,horizon,calibration,comparison,n,block_days,difference_bp,improvement_pct,improvement_lo,improvement_hi,p_centered_boot,winning_months
native,6,raw,scale__R__threshold,703,10,0.12692405451719807,6.729525483401277,3.3625985828531513,9.769814126037975,0.0005,4
native,6,raw,scale__R__ml_selected,703,1,0.11351717157449455,5.907523070656473,2.9821789996725596,8.532822227120098,0.0015,3
native,6,raw,scale__R__ml_selected,703,5,0.11351717157449455,5.907523070656473,3.419558388868782,8.52329619511752,0.0005,3
native,6,raw,scale__R__ml_selected,703,10,0.11351717157449455,5.907523070656473,3.582218803801865,8.03235109036934,0.0005,3
native,6,raw,scale__B__linear,703,1,-0.002269506182257087,-0.11406358782144466,-1.691032468020395,1.0632196322552268,0.861,0
native,6,raw,scale__B__linear,703,5,-0.002269506182257087,-0.11406358782144466,-1.2116424064754416,0.7666550116833287,0.813,0
native,6,raw,scale__B__linear,703,10,-0.002269506182257087,-0.11406358782144466,-0.8410063116871386,0.5997311306954272,0.715,0
native,6,raw,scale__B__qrf,703,1,0.063441129330264,3.3637887066393812,1.52315025875248,5.112953343909295,0.002,4
native,6,raw,scale__B__qrf,703,5,0.063441129330264,3.3637887066393812,1.4834813062626853,5.4544445616714885,0.0015,4
native,6,raw,scale__B__qrf,703,10,0.063441129330264,3.3637887066393812,1.6611057246888885,5.211438593809983,0.0005,4
native,6,raw,scale__B__boosting,703,1,0.07177200510414314,3.682639349856376,0.7632345174298888,6.650557462136282,0.031,4
native,6,raw,scale__B__boosting,703,5,0.07177200510414314,3.682639349856376,0.3358971357496392,6.815035564533519,0.0505,4
native,6,raw,scale__B__boosting,703,10,0.07177200510414314,3.682639349856376,0.17739935592104744,6.446015985816664,0.043,4
native,6,raw,scale__B__threshold,703,1,0.03611969877610372,1.879491323162441,-2.138811648959309,6.645135432777764,0.464,2
native,6,raw,scale__B__threshold,703,5,0.03611969877610372,1.879491323162441,-1.7676070854814458,6.300425305660154,0.5015,2
native,6,raw,scale__B__threshold,703,10,0.03611969877610372,1.879491323162441,-1.698454659970549,6.01553331263062,0.5265,2
native,6,raw,scale__B__ml_selected,703,1,0.08063175377533376,4.168299061808667,1.8095641740059367,6.835505270834296,0.005,4
native,6,raw,scale__B__ml_selected,703,5,0.08063175377533376,4.168299061808667,2.0733318165265917,6.768869149514281,0.0025,4
native,6,raw,scale__B__ml_selected,703,10,0.08063175377533376,4.168299061808667,2.2332648492152676,6.451883798270392,0.0005,4
native,6,raw,scale__F__linear,703,1,-0.00952624916521183,-0.47733326751739913,-1.6909577027097813,0.7090351733400111,0.459,0
native,6,raw,scale__F__linear,703,5,-0.00952624916521183,-0.47733326751739913,-1.4729195220177993,0.4733546086918125,0.34,0
native,6,raw,scale__F__linear,703,10,-0.00952624916521183,-0.47733326751739913,-1.198280602296644,0.22007086308242255,0.2505,0
native,6,raw,scale__F__qrf,703,1,0.0291338993921132,1.5480738192004684,0.5131538394556219,2.4768114991597168,0.0065,4
native,6,raw,scale__F__qrf,703,5,0.0291338993921132,1.5480738192004684,0.6359679267395474,2.307056427226554,0.001,4
native,6,raw,scale__F__qrf,703,10,0.0291338993921132,1.5480738192004684,0.9063798316746636,2.1385925431198864,0.0005,4
native,6,raw,scale__F__boosting,703,1,0.05574877061105562,2.860885724881901,0.3367847342824348,5.085259554306436,0.026,4
native,6,raw,scale__F__boosting,703,5,0.05574877061105562,2.860885724881901,0.7197584421594619,4.876070487604144,0.014,4
native,6,raw,scale__F__boosting,703,10,0.05574877061105562,2.860885724881901,1.0501592242277922,4.3572272981687155,0.0015,4
native,6,raw,scale__F__threshold,703,1,0.0019819611460667155,0.10313262654804145,-1.7558313611453076,1.8556574514773299,0.9105,1
native,6,raw,scale__F__threshold,703,5,0.0019819611460667155,0.10313262654804145,-1.356767271353682,1.4924198906452018,0.8865,1
native,6,raw,scale__F__threshold,703,10,0.0019819611460667155,0.10313262654804145,-1.1813412901752207,1.2584924763028087,0.879,1
native,6,raw,scale__F__ml_selected,703,1,0.09046009760617016,4.655042127539987,2.151299035481143,7.256605842484239,0.001,4
native,6,raw,scale__F__ml_selected,703,5,0.09046009760617016,4.655042127539987,2.461081231280196,7.143240728975802,0.0005,4
native,6,raw,scale__F__ml_selected,703,10,0.09046009760617016,4.655042127539987,2.3571170433821824,6.897707367850366,0.001,4
native,6,calibrated,original__nonlinear_R,703,1,0.1035743468290723,5.341144595689496,0.7172948935368743,9.540009938109952,0.021,3
native,6,calibrated,original__nonlinear_R,703,5,0.1035743468290723,5.341144595689496,1.2625791587660777,9.738816461076365,0.0195,3
native,6,calibrated,original__nonlinear_R,703,10,0.1035743468290723,5.341144595689496,1.7189527954484038,8.811856736393297,0.0035,3
native,6,calibrated,original__nonlinear_F,703,1,0.057470427007955203,2.940347558118661,-2.0012284026124227,7.167860651633934,0.2195,3
native,6,calibrated,original__nonlinear_F,703,5,0.057470427007955203,2.940347558118661,-1.4885880126493227,7.440046058071527,0.205,3
native,6,calibrated,original__nonlinear_F,703,10,0.057470427007955203,2.940347558118661,-0.9258312781634834,6.677026956488285,0.1545,3
native,6,calibrated,original__market_B_vs_R,703,1,-0.03970167853060682,-2.1628666887134607,-4.4421953287107145,-0.12209305277325516,0.0475,1
native,6,calibrated,original__market_B_vs_R,703,5,-0.03970167853060682,-2.1628666887134607,-4.3776814048183015,-0.19335352644116974,0.038,1
native,6,calibrated,original__market_B_vs_R,703,10,-0.03970167853060682,-2.1628666887134607,-4.001327607777152,-0.46049785889373474,0.0055,1
native,6,calibrated,original__position_F_vs_B,703,1,-0.02176875053481595,-1.1608104661825713,-3.2444907921992847,0.8122720813258708,0.2725,3
native,6,calibrated,original__position_F_vs_B,703,5,-0.02176875053481595,-1.1608104661825713,-3.4348665004317493,0.8199545960892463,0.274,3
native,6,calibrated,original__position_F_vs_B,703,10,-0.02176875053481595,-1.1608104661825713,-3.1867988019828704,0.5220955522437436,0.241,3
native,6,calibrated,original__total_F_vs_R,703,1,-0.06147042906542277,-3.348783937788191,-6.2296541256024,-0.6702139603281981,0.019,1
native,6,calibrated,original__total_F_vs_R,703,5,-0.06147042906542277,-3.348783937788191,-6.349285791866737,-0.8298612815334835,0.0115,1
native,6,calibrated,original__total_F_vs_R,703,10,-0.06147042906542277,-3.348783937788191,-6.0142512483618225,-0.9505512307049807,0.006,1
native,6,calibrated,original__ml_vs_threshold_F,703,1,-0.0692460070547437,-3.7884293086295706,-8.094912946939402,0.07786400221609122,0.071,1
native,6,calibrated,original__ml_vs_threshold_F,703,5,-0.0692460070547437,-3.7884293086295706,-8.035479170787086,0.05353650268222261,0.0575,1
native,6,calibrated,original__ml_vs_threshold_F,703,10,-0.0692460070547437,-3.7884293086295706,-8.102090730442988,0.10644199950119063,0.0605,1
native,6,calibrated,own_scale__nonlinear_R,703,1,0.07665717881186096,4.047993338464984,-0.8675930347135727,8.622676254395266,0.1155,2
native,6,calibrated,own_scale__nonlinear_R,703,5,0.07665717881186096,4.047993338464984,-0.7701798287019593,9.206890924309857,0.1185,2
native,6,calibrated,own_scale__nonlinear_R,703,10,0.07665717881186096,4.047993338464984,-0.20889902324231463,7.996262780854114,0.0565,2
native,6,calibrated,own_scale__nonlinear_F,703,1,0.13022307362095684,6.587508208085691,1.798640114267424,11.009034035969849,0.008,4
native,6,calibrated,own_scale__nonlinear_F,703,5,0.13022307362095684,6.587508208085691,2.527727614155338,11.066521472738714,0.004,4
native,6,calibrated,own_scale__nonlinear_F,703,10,0.13022307362095684,6.587508208085691,3.0061878935253765,9.928885213593828,0.0005,4
native,6,calibrated,own_scale__market_B_vs_R,703,1,-0.02784373457615892,-1.5323584961193015,-3.4427519795425288,0.5083833963735239,0.132,1
native,6,calibrated,own_scale__market_B_vs_R,703,5,-0.02784373457615892,-1.5323584961193015,-3.747940173222963,0.566167495310828,0.15,1
native,6,calibrated,own_scale__market_B_vs_R,703,10,-0.02784373457615892,-1.5323584961193015,-3.3738201273412574,0.21027454378328508,0.0845,1
native,6,calibrated,own_scale__position_F_vs_B,703,1,-0.0017006328829390533,-0.09218048592480876,-1.9770196924048682,1.6449117093206889,0.925,3
native,6,calibrated,own_scale__position_F_vs_B,703,5,-0.0017006328829390533,-0.09218048592480876,-1.795463903888463,1.4255548264062357,0.904,3
native,6,calibrated,own_scale__position_F_vs_B,703,10,-0.0017006328829390533,-0.09218048592480876,-1.3228970563762739,1.1114309496015238,0.888,3
native,6,calibrated,own_scale__total_F_vs_R,703,1,-0.02954436745909798,-1.625951517551938,-4.059795715612304,0.7832430896815585,0.1835,3
native,6,calibrated,own_scale__total_F_vs_R,703,5,-0.02954436745909798,-1.625951517551938,-4.254786576540896,0.8195086766867044,0.212,3
native,6,calibrated,own_scale__total_F_vs_R,703,10,-0.02954436745909798,-1.625951517551938,-3.856346871125023,0.5218565318373473,0.1475,3
native,6,calibrated,own_scale__ml_vs_threshold_F,703,1,0.002796809272115146,0.15122857046608873,-3.069797868283852,3.0962345019998776,0.9195,2
native,6,calibrated,own_scale__ml_vs_threshold_F,703,5,0.002796809272115146,0.15122857046608873,-2.8275503186926727,3.3132891254034873,0.928,2
native,6,calibrated,own_scale__ml_vs_threshold_F,703,10,0.002796809272115146,0.15122857046608873,-2.834783758321911,3.1269819068260225,0.92,2
native,6,calibrated,scale__R__linear,703,1,0.045470732486811306,2.3448446890500407,-1.1527376412854242,5.6744572117038725,0.184,1
native,6,calibrated,scale__R__linear,703,5,0.045470732486811306,2.3448446890500407,-0.9766680498213544,5.6932719343829845,0.1755,1
native,6,calibrated,scale__R__linear,703,10,0.045470732486811306,2.3448446890500407,-0.6929176360295344,5.087789586942667,0.126,1
native,6,calibrated,scale__R__qrf,703,1,0.02345696861586376,1.2726170736162112,-0.6402303816951896,3.175665522626311,0.1845,1
native,6,calibrated,scale__R__qrf,703,5,0.02345696861586376,1.2726170736162112,-0.4898433479208373,3.150576868986769,0.156,1
native,6,calibrated,scale__R__qrf,703,10,0.02345696861586376,1.2726170736162112,-0.4122824451614376,2.9192909403761176,0.13,1
native,6,calibrated,scale__R__boosting,703,1,-0.02703459379164605,-1.5004217605323111,-4.309292111221442,1.1580120909446012,0.2895,1
native,6,calibrated,scale__R__boosting,703,5,-0.02703459379164605,-1.5004217605323111,-3.9832474368077606,0.9880630229972764,0.2435,1
native,6,calibrated,scale__R__boosting,703,10,-0.02703459379164605,-1.5004217605323111,-3.3824101358771412,0.6754331996879089,0.1425,1
native,6,calibrated,scale__R__threshold,703,1,0.008931688520958377,0.4834255326785719,-2.1630787633429636,3.048435021334615,0.717,2
native,6,calibrated,scale__R__threshold,703,5,0.008931688520958377,0.4834255326785719,-1.4902233686979613,2.8227513269952635,0.6715,2
native,6,calibrated,scale__R__threshold,703,10,0.008931688520958377,0.4834255326785719,-1.5272897791795113,2.4169683282485437,0.6385,2
native,6,calibrated,scale__R__ml_selected,703,1,0.018553564469599947,1.0107604522881841,-2.203182277896986,3.9284494060152624,0.522,2
native,6,calibrated,scale__R__ml_selected,703,5,0.018553564469599947,1.0107604522881841,-2.0221938067427834,3.8594668325929824,0.496,2
native,6,calibrated,scale__R__ml_selected,703,10,0.018553564469599947,1.0107604522881841,-1.4137904845089058,3.441501904253038,0.432,2
native,6,calibrated,scale__B__linear,703,1,-0.0038380716132331155,-0.19721254678828348,-2.1747599393352903,1.317373637022439,0.806,0
native,6,calibrated,scale__B__linear,703,5,-0.0038380716132331155,-0.19721254678828348,-1.7777417882832758,1.1280674776602428,0.771,0
native,6,calibrated,scale__B__linear,703,10,-0.0038380716132331155,-0.19721254678828348,-0.968634853283773,0.5528436745833221,0.6585,0
native,6,calibrated,scale__B__qrf,703,1,0.04773085931154341,2.552280311028776,0.7606174255567315,4.624505850376173,0.0105,3
native,6,calibrated,scale__B__qrf,703,5,0.04773085931154341,2.552280311028776,0.7018559092916572,4.652809177667074,0.01,3
native,6,calibrated,scale__B__qrf,703,10,0.04773085931154341,2.552280311028776,0.8588508885681102,4.365232194466448,0.003,3
native,6,calibrated,scale__B__boosting,703,1,0.0010346455486060612,0.05523425561564377,-2.0755397365196577,2.0605062830083622,0.9645,2
native,6,calibrated,scale__B__boosting,703,5,0.0010346455486060612,0.05523425561564377,-2.2065010997572982,1.9657825196401226,0.9615,2
native,6,calibrated,scale__B__boosting,703,10,0.0010346455486060612,0.05523425561564377,-2.4093791216966545,1.7644088840104344,0.9645,2
native,6,calibrated,scale__B__threshold,703,1,-0.0505951377977243,-2.764413327834503,-5.395052551445794,-0.3607677682197207,0.029,0
native,6,calibrated,scale__B__threshold,703,5,-0.0505951377977243,-2.764413327834503,-4.451342643717438,-1.1711159803038291,0.002,0
native,6,calibrated,scale__B__threshold,703,10,-0.0505951377977243,-2.764413327834503,-4.192199830045465,-1.483768048672011,0.0005,0
native,6,calibrated,scale__B__ml_selected,703,1,0.03041150842404785,1.6216822924482566,-0.03489477103605114,3.3841464510725023,0.065,2
native,6,calibrated,scale__B__ml_selected,703,5,0.03041150842404785,1.6216822924482566,0.47296915337089185,3.075595672387471,0.0135,2
native,6,calibrated,scale__B__ml_selected,703,10,0.03041150842404785,1.6216822924482566,0.6669398793257874,2.6602562849473843,0.0005,2
native,6,calibrated,scale__F__linear,703,1,-0.02227302053707685,-1.139549938250073,-3.0504958777324007,0.5196880522762343,0.245,0
native,6,calibrated,scale__F__linear,703,5,-0.02227302053707685,-1.139549938250073,-2.6647980060929792,0.30771835167132766,0.142,0
native,6,calibrated,scale__F__linear,703,10,-0.02227302053707685,-1.139549938250073,-2.3411080239004125,0.07949859373057967,0.062,0
native,6,calibrated,scale__F__qrf,703,1,0.0007736982271805924,0.04188108718763406,-0.9107526132451617,0.9723386900975342,0.9265,2
native,6,calibrated,scale__F__qrf,703,5,0.0007736982271805924,0.04188108718763406,-0.9420765631406146,1.069154388941606,0.937,2
native,6,calibrated,scale__F__qrf,703,10,0.0007736982271805924,0.04188108718763406,-0.7356592005397022,0.9109480074562085,0.9165,2
native,6,calibrated,scale__F__boosting,703,1,0.0415320406252076,2.1826817868096593,0.03858000565619742,4.232340245932042,0.0425,3
native,6,calibrated,scale__F__boosting,703,5,0.0415320406252076,2.1826817868096593,0.30362970807017875,4.140414409158426,0.026,3
native,6,calibrated,scale__F__boosting,703,10,0.0415320406252076,2.1826817868096593,0.5164827180635225,3.86463997272189,0.011,3
native,6,calibrated,scale__F__threshold,703,1,-0.0215631902509341,-1.1797159924270106,-2.7659428883900334,0.31715478138367986,0.135,1
native,6,calibrated,scale__F__threshold,703,5,-0.0215631902509341,-1.1797159924270106,-2.335546282563605,-0.023085917780256388,0.0445,1
native,6,calibrated,scale__F__threshold,703,10,-0.0215631902509341,-1.1797159924270106,-2.0981395450174514,-0.3456234844821241,0.0065,1
native,6,calibrated,scale__F__ml_selected,703,1,0.050479626075924745,2.660918921980382,0.8391661879290652,4.453257015854469,0.004,3
native,6,calibrated,scale__F__ml_selected,703,5,0.050479626075924745,2.660918921980382,1.1724157332406675,4.304514249900746,0.001,3
native,6,calibrated,scale__F__ml_selected,703,10,0.050479626075924745,2.660918921980382,1.261937513295793,4.235309196269966,0.0005,3
native,12,raw,original__nonlinear_R,509,1,0.11246386719232268,5.275877179171862,-3.055015603918998,12.26525010055463,0.232,3
native,12,raw,original__nonlinear_R,509,5,0.11246386719232268,5.275877179171862,-2.3048017166204002,11.143471244704848,0.1695,3
native,12,raw,original__nonlinear_R,509,10,0.11246386719232268,5.275877179171862,-0.9104351579316419,10.404548168018383,0.121,3
native,12,raw,original__nonlinear_F,509,1,0.2437256743209786,10.807458718447782,1.412613435783373,18.806801337861256,0.056,4
native,12,raw,original__nonlinear_F,509,5,0.2437256743209786,10.807458718447782,2.8421025606698507,17.048381505498195,0.0215,4
native,12,raw,original__nonlinear_F,509,10,0.2437256743209786,10.807458718447782,3.7312643685070355,16.452293625620918,0.008,4
native,12,raw,original__market_B_vs_R,509,1,0.016366710338053446,0.8105549598672157,-1.5476349057228052,3.3551295168292774,0.522,3
native,12,raw,original__market_B_vs_R,509,5,0.016366710338053446,0.8105549598672157,-1.2468295039201078,2.783680838493338,0.4255,3
native,12,raw,original__market_B_vs_R,509,10,0.016366710338053446,0.8105549598672157,-0.9792485447437519,2.5227382239789797,0.36,3
native,12,raw,original__position_F_vs_B,509,1,-0.00860467956517694,-0.4296257595843622,-5.367152096044571,2.915221161990441,0.835,2
native,12,raw,original__position_F_vs_B,509,5,-0.00860467956517694,-0.4296257595843622,-5.271862152824883,3.1187626773210892,0.8475,2
native,12,raw,original__position_F_vs_B,509,10,-0.00860467956517694,-0.4296257595843622,-4.367973365716175,2.9917024674776287,0.827,2
native,12,raw,original__total_F_vs_R,509,1,0.007762030772876498,0.38441155318603704,-4.745610985681092,4.269617121893694,0.879,3
native,12,raw,original__total_F_vs_R,509,5,0.007762030772876498,0.38441155318603704,-4.826568715096885,4.255541678964207,0.874,3
native,12,raw,original__total_F_vs_R,509,10,0.007762030772876498,0.38441155318603704,-3.9811278252700255,4.317004373818086,0.847,3
native,12,raw,original__ml_vs_threshold_F,509,1,0.3035814381304432,13.113569869092789,7.166223722918262,18.641873213748866,0.0005,4
native,12,raw,original__ml_vs_threshold_F,509,5,0.3035814381304432,13.113569869092789,7.056528516275429,19.305894662434998,0.0005,4
native,12,raw,original__ml_vs_threshold_F,509,10,0.3035814381304432,13.113569869092789,7.625177343979466,18.461615460793222,0.0005,4
native,12,raw,own_scale__nonlinear_R,509,1,0.10699744191461318,5.094562363041288,-3.611627368952665,12.437945612615131,0.2685,3
native,12,raw,own_scale__nonlinear_R,509,5,0.10699744191461318,5.094562363041288,-3.2933552667004724,11.301811734514981,0.205,3
native,12,raw,own_scale__nonlinear_R,509,10,0.10699744191461318,5.094562363041288,-1.9447668141414707,10.461750415291592,0.15,3
native,12,raw,own_scale__nonlinear_F,509,1,0.24952851507401652,11.140992234660875,1.3726188460795417,19.458235550974422,0.0575,4
native,12,raw,own_scale__nonlinear_F,509,5,0.24952851507401652,11.140992234660875,2.8938420018977524,17.663513295465833,0.022,4
native,12,raw,own_scale__nonlinear_F,509,10,0.24952851507401652,11.140992234660875,3.823665291923296,16.935017302175293,0.0085,4
native,12,raw,own_scale__market_B_vs_R,509,1,-0.04355498140602362,-2.1851448178605626,-5.3824580116625516,0.7392367568553755,0.1395,1
native,12,raw,own_scale__market_B_vs_R,509,5,-0.04355498140602362,-2.1851448178605626,-5.198109530999031,0.15461285626555407,0.0855,1
native,12,raw,own_scale__market_B_vs_R,509,10,-0.04355498140602362,-2.1851448178605626,-4.829080619165471,-0.26111696323619843,0.0315,1
native,12,raw,own_scale__position_F_vs_B,509,1,0.04658106379554086,2.28698875756691,-2.71776475853864,6.162450925980099,0.319,3
native,12,raw,own_scale__position_F_vs_B,509,5,0.04658106379554086,2.28698875756691,-2.375275941310008,6.045104294185282,0.304,3
native,12,raw,own_scale__position_F_vs_B,509,10,0.04658106379554086,2.28698875756691,-1.5612713518961714,5.6434951596415255,0.238,3
native,12,raw,own_scale__total_F_vs_R,509,1,0.003026082389517242,0.15181795602736692,-5.522900227879497,4.367008706550753,0.9475,2
native,12,raw,own_scale__total_F_vs_R,509,5,0.003026082389517242,0.15181795602736692,-5.309061868189834,3.912499242563519,0.9385,2
native,12,raw,own_scale__total_F_vs_R,509,10,0.003026082389517242,0.15181795602736692,-4.643333680462693,4.017189734825744,0.941,2
native,12,raw,own_scale__ml_vs_threshold_F,509,1,0.13818180358789545,6.492326306815876,-0.6315032087153449,12.410865800840487,0.076,4
native,12,raw,own_scale__ml_vs_threshold_F,509,5,0.13818180358789545,6.492326306815876,-0.2801442837317835,12.324269172799557,0.0505,4
native,12,raw,own_scale__ml_vs_threshold_F,509,10,0.13818180358789545,6.492326306815876,0.15610905301800285,11.834183951057707,0.0415,4
native,12,raw,scale__R__linear,509,1,0.031433638254312224,1.4746070792734711,0.5961905017712326,2.510938970084297,0.0005,2
native,12,raw,scale__R__linear,509,5,0.031433638254312224,1.4746070792734711,0.698752430490229,2.3761775591984176,0.0005,2
native,12,raw,scale__R__linear,509,10,0.031433638254312224,1.4746070792734711,0.8720906554324172,2.260915222198273,0.0005,2
native,12,raw,scale__R__qrf,509,1,0.02427099540102065,1.1884570761051427,-2.0061144824867405,4.817337089086153,0.499,2
native,12,raw,scale__R__qrf,509,5,0.02427099540102065,1.1884570761051427,-1.7503470130375458,4.6752126802517875,0.484,2
native,12,raw,scale__R__qrf,509,10,0.02427099540102065,1.1884570761051427,-1.520759394823805,4.317345378012709,0.4245,2
native,12,raw,scale__R__boosting,509,1,0.05076432235847286,2.5046786282158395,-1.1070354533042723,6.04635130208192,0.184,2
native,12,raw,scale__R__boosting,509,5,0.05076432235847286,2.5046786282158395,-0.9523173654405233,5.47632650183241,0.1615,2
native,12,raw,scale__R__boosting,509,10,0.05076432235847286,2.5046786282158395,-0.6134385191580726,5.2463643897989165,0.1175,2
native,12,raw,scale__R__threshold,509,1,0.09248817918338072,4.497324974387739,0.1217627283203846,9.617709679782209,0.0675,3
native,12,raw,scale__R__threshold,509,5,0.09248817918338072,4.497324974387739,0.7071420004153685,8.859849005206433,0.03,3
native,12,raw,scale__R__threshold,509,10,0.09248817918338072,4.497324974387739,0.9159784133459847,8.188891603266457,0.014,3
native,12,raw,scale__R__ml_selected,509,1,0.02596721297660268,1.2860161167009831,-1.3678820403157623,4.181344741373711,0.3545,1
native,12,raw,scale__R__ml_selected,509,5,0.02596721297660268,1.2860161167009831,-0.9870033337164332,3.7995363725641784,0.2585,1
native,12,raw,scale__R__ml_selected,509,10,0.02596721297660268,1.2860161167009831,-0.6428863720512891,3.5193813861890693,0.2185,1
native,12,raw,scale__B__linear,509,1,0.029319559134608934,1.3813589237297141,0.55711208193459,2.3133172473813093,0.0005,2
native,12,raw,scale__B__linear,509,5,0.029319559134608934,1.3813589237297141,0.7380646572815347,2.153347345069336,0.0005,2
native,12,raw,scale__B__linear,509,10,0.029319559134608934,1.3813589237297141,0.8644886516338363,2.022795833120209,0.0005,2
native,12,raw,scale__B__qrf,509,1,-0.03395447876747439,-1.6953238782770441,-4.339553445942823,0.6860849274916345,0.177,1
native,12,raw,scale__B__qrf,509,5,-0.03395447876747439,-1.6953238782770441,-4.138953165650241,0.3328121265483628,0.123,1
native,12,raw,scale__B__qrf,509,10,-0.03395447876747439,-1.6953238782770441,-3.769364376499012,0.01956301540106144,0.0645,1
native,12,raw,scale__B__boosting,509,1,0.0584625969369075,2.791259505325827,-0.014003475731623818,5.633053817558769,0.0795,3
native,12,raw,scale__B__boosting,509,5,0.0584625969369075,2.791259505325827,0.25005293501715525,5.161089756232574,0.0375,3
native,12,raw,scale__B__boosting,509,10,0.0584625969369075,2.791259505325827,0.4490465237510829,4.95953152743872,0.0195,3
native,12,raw,scale__B__threshold,509,1,0.036600793018260185,1.6167637820644676,-2.235465329169253,5.348083400882416,0.4095,3
native,12,raw,scale__B__threshold,509,5,0.036600793018260185,1.6167637820644676,-1.6349649072389878,5.061096313174953,0.351,3
native,12,raw,scale__B__threshold,509,10,0.036600793018260185,1.6167637820644676,-0.7870612276414419,4.2671516030254155,0.21,3
native,12,raw,scale__B__ml_selected,509,1,-0.03395447876747439,-1.6953238782770441,-4.339553445942823,0.6860849274916345,0.177,1
native,12,raw,scale__B__ml_selected,509,5,-0.03395447876747439,-1.6953238782770441,-4.138953165650241,0.3328121265483628,0.123,1
native,12,raw,scale__B__ml_selected,509,10,-0.03395447876747439,-1.6953238782770441,-3.769364376499012,0.01956301540106144,0.0645,1
native,12,raw,scale__F__linear,509,1,0.015428423840205548,0.6841382394706108,0.19251872728159258,1.3295002585465918,0.009,2
native,12,raw,scale__F__linear,509,5,0.015428423840205548,0.6841382394706108,0.3763079809326456,1.0991597448280293,0.0005,2
native,12,raw,scale__F__linear,509,10,0.015428423840205548,0.6841382394706108,0.42620767961158396,1.0108510468287366,0.0005,2
native,12,raw,scale__F__qrf,509,1,0.02123126459324343,1.0555276865338747,0.03276678100184636,2.055618730039149,0.056,3
native,12,raw,scale__F__qrf,509,5,0.02123126459324343,1.0555276865338747,0.16765141445820259,1.9063672195742434,0.026,3
native,12,raw,scale__F__qrf,509,10,0.02123126459324343,1.0555276865338747,0.2732209359884652,1.7628605172796132,0.0095,3
native,12,raw,scale__F__boosting,509,1,0.07604927610312358,3.555742363495762,1.5199915361112881,5.898236554942659,0.006,3
native,12,raw,scale__F__boosting,509,5,0.07604927610312358,3.555742363495762,1.5727701131739915,5.743842569137607,0.0025,3
native,12,raw,scale__F__boosting,509,10,0.07604927610312358,3.555742363495762,1.5907981704126548,5.669816274093816,0.0005,3
native,12,raw,scale__F__threshold,509,1,0.18663089913579117,8.061748935049206,4.713311561190214,11.651494621233125,0.0005,3
native,12,raw,scale__F__threshold,509,5,0.18663089913579117,8.061748935049206,5.260550839153191,11.208486200207961,0.0005,3
native,12,raw,scale__F__threshold,509,10,0.18663089913579117,8.061748935049206,5.9559413408298,10.467945814752243,0.0005,3
native,12,raw,scale__F__ml_selected,509,1,0.02123126459324343,1.0555276865338747,0.03276678100184636,2.055618730039149,0.056,3
native,12,raw,scale__F__ml_selected,509,5,0.02123126459324343,1.0555276865338747,0.16765141445820259,1.9063672195742434,0.026,3
native,12,raw,scale__F__ml_selected,509,10,0.02123126459324343,1.0555276865338747,0.2732209359884652,1.7628605172796132,0.0095,3
native,12,calibrated,original__nonlinear_R,509,1,0.1528275234136309,7.504203666479037,1.162478231805383,12.628266987750491,0.0345,4
native,12,calibrated,original__nonlinear_R,509,5,0.1528275234136309,7.504203666479037,0.7526687956870738,12.528037172382234,0.045,4
native,12,calibrated,original__nonlinear_R,509,10,0.1528275234136309,7.504203666479037,1.209338070120501,12.200560519864107,0.024,4
native,12,calibrated,original__nonlinear_F,509,1,0.32324856271880714,14.773800915980829,8.537600434426958,19.884426467452236,0.0005,3
native,12,calibrated,original__nonlinear_F,509,5,0.32324856271880714,14.773800915980829,8.36172986031753,19.934853336258193,0.001,3
native,12,calibrated,original__nonlinear_F,509,10,0.32324856271880714,14.773800915980829,8.25286740209301,20.20866589463386,0.0005,3
native,12,calibrated,original__market_B_vs_R,509,1,-0.009129614807596173,-0.48465589065807,-2.8698048788456125,2.1123328373967416,0.7035,1
native,12,calibrated,original__market_B_vs_R,509,5,-0.009129614807596173,-0.48465589065807,-3.052589077377622,2.216049437366184,0.726,1
native,12,calibrated,original__market_B_vs_R,509,10,-0.009129614807596173,-0.48465589065807,-3.22516895698947,2.193586767517139,0.7345,1
native,12,calibrated,original__position_F_vs_B,509,1,0.028124397921531864,1.4858142719917478,-1.7558752359493892,3.944496040461092,0.2755,3
native,12,calibrated,original__position_F_vs_B,509,5,0.028124397921531864,1.4858142719917478,-1.3701086121582695,4.049007215261158,0.2735,3
native,12,calibrated,original__position_F_vs_B,509,10,0.028124397921531864,1.4858142719917478,-0.9169594813313385,3.8566898908349003,0.238,3
native,12,calibrated,original__total_F_vs_R,509,1,0.018994783113935695,1.0083594677271268,-2.867780307842332,4.565772078352931,0.5975,3
native,12,calibrated,original__total_F_vs_R,509,5,0.018994783113935695,1.0083594677271268,-3.2937736817563246,4.985970303359773,0.6285,3
native,12,calibrated,original__total_F_vs_R,509,10,0.018994783113935695,1.0083594677271268,-3.1897326960917853,5.2889461855080455,0.6575,3
native,12,calibrated,original__ml_vs_threshold_F,509,1,0.21113117781249865,10.1707433617091,4.690836844937332,14.902268509221958,0.0005,3
native,12,calibrated,original__ml_vs_threshold_F,509,5,0.21113117781249865,10.1707433617091,4.691975933196714,15.94938128251398,0.0005,3
native,12,calibrated,original__ml_vs_threshold_F,509,10,0.21113117781249865,10.1707433617091,4.35368325227454,15.685591894357778,0.001,3
