scenario,model,period,n,days,mae_bp,rmse_bp,residual_mean_bp,residual_q10_bp,residual_q50_bp,residual_q90_bp,residual_lag1h_corr,exact_1h_pairs
clock_NY_quote,joint_ols,2026-03,237,14,9.342447620170477,11.51069271643487,-3.6463096707099725,-17.405514712414977,-3.333555384326772,9.907319315262269,0.29247467676473105,219
clock_NY_quote,lightgbm,2026-03,237,14,17.455910736345224,21.249415736132846,-16.162507281674824,-32.96467736387418,-15.316266375995212,0.8462670189274991,0.4650135024254785,219
clock_NY_quote,linear_plus_lightgbm,2026-03,237,14,9.573557682533746,11.805485676379197,-4.5515550725617056,-18.570422572731665,-4.211455511325269,9.02941918826377,0.2858430248149713,219
clock_FXUTC_USNY_quote,sequential_ols,2026-01,346,26,6.884127092187908,8.468523330622547,-1.9677247486440599,-12.901420041748363,-2.3485592676436866,9.377881117734287,0.1982962137149592,315
clock_FXUTC_USNY_quote,joint_ols,2026-01,346,26,6.8865222532529256,8.469796640288756,-1.9909605516221995,-12.922069193372858,-2.374917503612288,9.328656888759246,0.19781259841552967,315
clock_FXUTC_USNY_quote,lightgbm,2026-01,346,26,8.033799585264779,9.777398085586096,-3.4161971268489837,-15.132094992213844,-4.182799231174421,9.37684517543024,0.38315987323000644,315
clock_FXUTC_USNY_quote,linear_plus_lightgbm,2026-01,346,26,6.908772150445251,8.463775035991487,-1.9951498249551893,-12.967010738312105,-2.2704121177081564,9.06821232864803,0.20460090048621418,315
clock_FXUTC_USNY_quote,sequential_ols,2026-02,324,24,8.057903973552618,9.953379547203127,-0.18462306227529812,-13.63680992051372,-0.5395077062483864,12.778178051100712,0.13786748757466577,300
clock_FXUTC_USNY_quote,joint_ols,2026-02,324,24,8.055673075469953,9.95101694658855,-0.17426483117597338,-13.629079625415654,-0.5200126609509539,12.796241150550161,0.13784774080499274,300
clock_FXUTC_USNY_quote,lightgbm,2026-02,324,24,9.666173490491623,11.926883377435669,5.331396176213803,-8.601237813353281,5.3362019885119665,18.294011692080254,0.3350206151524998,300
clock_FXUTC_USNY_quote,linear_plus_lightgbm,2026-02,324,24,8.017406301760685,9.934802309528987,1.0588246384790765,-11.498186470925907,1.1110619646469644,13.564680043436201,0.15706224568231608,300
clock_FXUTC_USNY_quote,sequential_ols,2026-03,237,17,8.58761908704373,10.70401349690479,-2.958697350190306,-15.9622308729562,-2.9706835800070905,10.412620723717533,0.31040182462215066,219
clock_FXUTC_USNY_quote,joint_ols,2026-03,237,17,8.596722301928997,10.71584677542341,-3.00630420267574,-16.00181442731945,-3.0352459152013864,10.347442392816511,0.31050443475808154,219
clock_FXUTC_USNY_quote,lightgbm,2026-03,237,17,16.82967351398824,20.660574859480526,-15.560536285012466,-31.328728771901844,-14.144579343936186,1.2202145474531592,0.4898974410311408,219
clock_FXUTC_USNY_quote,linear_plus_lightgbm,2026-03,237,17,8.861703819787492,11.043912104731671,-4.134245011034627,-17.029128026961853,-3.999742202167397,9.696948002326366,0.31084937552806485,219
clock_FXKST_USNY_quote,sequential_ols,2026-01,346,26,6.985584676627424,8.550966437795388,-2.769966495425236,-12.801941308831227,-3.1610893963754254,8.210088816743687,0.28570110366245544,315
clock_FXKST_USNY_quote,joint_ols,2026-01,346,26,6.992027209214789,8.555489652744557,-2.802959606809744,-12.826462782807344,-3.193811128822043,8.179247332314631,0.28495646231782645,315
clock_FXKST_USNY_quote,lightgbm,2026-01,346,26,8.62716212374055,10.314785255433359,-4.048192556154013,-15.208919244829623,-5.097829073644089,9.212717042581978,0.4592740772989813,315
clock_FXKST_USNY_quote,linear_plus_lightgbm,2026-01,346,26,6.8518313941097775,8.424045980839713,-2.514335734700322,-12.088932907397133,-3.2471599141911085,8.600369201249968,0.27374716418920286,315
clock_FXKST_USNY_quote,sequential_ols,2026-02,324,24,8.39290094604773,10.227839368017131,-0.359812002208403,-13.286523382769744,-0.7028407359221376,13.53887608646988,0.17068592240235916,300
clock_FXKST_USNY_quote,joint_ols,2026-02,324,24,8.389925993093113,10.224235716498645,-0.3476795919744523,-13.264924210589385,-0.6772937123953682,13.52940676267757,0.17050179224705272,300
clock_FXKST_USNY_quote,lightgbm,2026-02,324,24,9.412723905633007,11.775515233978595,5.171825558078648,-8.479931975497768,5.0070004655644595,20.664819864419538,0.2524734875938866,300
clock_FXKST_USNY_quote,linear_plus_lightgbm,2026-02,324,24,8.351486358600882,10.203650394626688,0.9898543019619842,-11.666769507215477,0.7112821321491509,14.712143445990602,0.1603239500403884,300
clock_FXKST_USNY_quote,sequential_ols,2026-03,242,17,8.680556534327694,10.607708263391483,-2.2772990146418235,-15.869539800803757,-2.116561358659659,11.280393530109233,0.3119940929162286,223
clock_FXKST_USNY_quote,joint_ols,2026-03,242,17,8.685227583099074,10.614337543709654,-2.3113507213526208,-15.885388289526402,-2.157052032645062,11.254980333235249,0.3120427147285478,223
clock_FXKST_USNY_quote,lightgbm,2026-03,242,17,15.271188345362129,19.34067453837272,-13.861703693361704,-28.95873448121054,-13.854284329266292,0.8525456018328225,0.3526276757372225,223
clock_FXKST_USNY_quote,linear_plus_lightgbm,2026-03,242,17,8.782098806116698,10.80632657677511,-3.062173079547836,-16.465034066738532,-2.9547139182825433,10.448508576880926,0.3179867974008406,223
clock_NY_macro_end1h_quote,sequential_ols,2026-01,346,21,6.768667645085631,8.380894942181465,-2.8174375131486316,-12.631388496477229,-3.2312654612283715,7.728740120116578,0.20190214711258686,315
clock_NY_macro_end1h_quote,joint_ols,2026-01,346,21,6.774668846151517,8.3849105018255,-2.8533917784022234,-12.666816684856784,-3.2721362068748654,7.6965192198520835,0.20066119309429814,315
clock_NY_macro_end1h_quote,lightgbm,2026-01,346,21,7.902734926331551,9.637977584949972,-3.9966757941792737,-15.044289697560512,-4.509257672121297,7.505640903888491,0.34141405332657776,315
clock_NY_macro_end1h_quote,linear_plus_lightgbm,2026-01,346,21,6.759915621956666,8.323758082318701,-2.8425265588231134,-12.77612539985632,-3.2664351920746686,8.075307468120656,0.19039734556354457,315
clock_NY_macro_end1h_quote,sequential_ols,2026-02,324,20,8.401245644924563,10.382590917391422,-0.13961869258421203,-13.932124422834201,-0.5905073181103404,13.644849183544494,0.10908346314002913,300
clock_NY_macro_end1h_quote,joint_ols,2026-02,324,20,8.399038433689782,10.37982268305125,-0.1277711950524992,-13.91808535115504,-0.5588641225032234,13.646103397398026,0.10903962946273917,300
clock_NY_macro_end1h_quote,lightgbm,2026-02,324,20,9.90523214049668,12.205503343183242,5.343311732686141,-9.273456496994807,5.657276565651088,19.484904530744515,0.2684358919660388,300
clock_NY_macro_end1h_quote,linear_plus_lightgbm,2026-02,324,20,8.440869853835515,10.449769780742427,1.113676328049051,-12.28325937697841,0.8709649907438788,14.603421202611035,0.12065339773831307,300
clock_NY_macro_end1h_quote,sequential_ols,2026-03,236,14,9.28259964457321,11.433797081152342,-3.9113700926864547,-17.570237361968708,-3.7123660334118327,9.777440193373948,0.31212595269346033,218
clock_NY_macro_end1h_quote,joint_ols,2026-03,236,14,9.294941842529697,11.448995957136544,-3.961657744861987,-17.613568434383772,-3.767562630215835,9.7247947494306,0.31212454463362416,218
clock_NY_macro_end1h_quote,lightgbm,2026-03,236,14,17.692039668676895,20.881043769567416,-16.457793787916668,-32.80616522976503,-16.211681251784878,0.9297828605597562,0.44372938605740386,218
clock_NY_macro_end1h_quote,linear_plus_lightgbm,2026-03,236,14,9.533283490629236,11.729103178932265,-4.787292262266483,-18.54473405571349,-4.855791015353306,9.012606125089206,0.3092637966192313,218
clock_UTC_quote,sequential_ols,all,907,67,7.748549707781067,9.627390533825269,-1.5897044180850535,-13.78940413232807,-1.8089683826992768,11.279214707182577,0.22152486248096948,834
