method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,1.132442519704924,0.11833834940580358,54,3,False
sequential_ols,all,6,0.1,downside,577,-1.1438570505756394,-68731.31766002413,54,3,False
sequential_ols,all,6,0.1,btc_vol,577,-0.4642546723952181,-221.2064793617154,54,3,False
sequential_ols,all,6,0.1,btc_ret,577,1.6443563441034401,246.53154814256732,54,3,False
sequential_ols,all,6,0.1,account_ls,577,-0.9375390118613696,-1.6622370979763366,54,3,False
sequential_ols,all,6,0.5,e_origin,577,0.5683274531797566,0.05938926838319429,54,3,False
sequential_ols,all,6,0.5,downside,577,0.04915026276301149,2953.308126516471,54,3,False
sequential_ols,all,6,0.5,btc_vol,577,-0.07042058703065095,-33.553760592794895,54,3,False
sequential_ols,all,6,0.5,btc_ret,577,0.5918114163128343,88.72783882595611,54,3,False
sequential_ols,all,6,0.5,account_ls,577,-0.5114053590513068,-0.9067110265963934,54,3,False
sequential_ols,matched,1,0.1,e_origin,229,3.546045699183325,0.3460838422219251,54,3,False
sequential_ols,matched,1,0.1,downside,229,9.058774314209947,609699.6261459717,54,3,False
sequential_ols,matched,1,0.1,btc_vol,229,-8.443630345534483,-4050.9465149522734,54,3,False
sequential_ols,matched,1,0.1,btc_ret,229,3.033903894178375,614.4974886669102,54,3,False
sequential_ols,matched,1,0.1,account_ls,229,-2.5998083697436183,-4.815474962384569,54,3,False
sequential_ols,matched,6,0.1,e_origin,229,2.824009812225767,0.27561522021912993,54,3,False
sequential_ols,matched,6,0.1,downside,229,1.7047397693528077,114737.2882907753,54,3,False
sequential_ols,matched,6,0.1,btc_vol,229,-2.847189806423187,-1365.9780392728167,54,3,False
sequential_ols,matched,6,0.1,btc_ret,229,0.44087155289749075,89.29566378158344,54,3,False
sequential_ols,matched,6,0.1,account_ls,229,-0.955916652168819,-1.7705892319668832,54,3,False
sequential_ols,matched,12,0.1,e_origin,229,1.5262740248393927,0.14895994682798105,54,3,False
sequential_ols,matched,12,0.1,downside,229,-1.3481537425814047,-90737.31217144938,54,3,False
sequential_ols,matched,12,0.1,btc_vol,229,-1.0612859174266152,-509.1663553036715,54,3,False
sequential_ols,matched,12,0.1,btc_ret,229,0.06411558019026933,12.986193493783093,54,3,False
sequential_ols,matched,12,0.1,account_ls,229,2.01745936352417,3.7368235158182075,54,3,False
pca_1,all,6,0.1,e_origin,577,1.0797420193245226,0.11372730458125732,54,3,False
pca_1,all,6,0.1,downside,577,-1.2639623396737403,-75948.12396767973,54,3,False
pca_1,all,6,0.1,btc_vol,577,-0.3529193788520415,-168.15781926675908,54,3,False
pca_1,all,6,0.1,btc_ret,577,1.6526566765332291,247.77598266635636,54,3,False
pca_1,all,6,0.1,account_ls,577,-0.9125038676427799,-1.6178503098567603,54,3,False
pca_1,all,6,0.5,e_origin,577,0.509221515071762,0.05363539559211107,54,3,False
