method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,-0.3811673162434335,-0.03983134708103431,52,3,False
sequential_ols,all,6,0.1,downside,577,-1.7146738348325283,-103030.17493829149,52,3,False
sequential_ols,all,6,0.1,btc_vol,577,2.0060888085254565,955.8543381618002,52,3,False
sequential_ols,all,6,0.1,btc_ret,577,-0.855971066508157,-128.33220302169838,52,3,False
sequential_ols,all,6,0.1,account_ls,577,0.9463345314548832,1.6778313706192312,52,3,False
sequential_ols,all,6,0.5,e_origin,577,0.3084476775885985,0.03223226645834456,52,3,False
sequential_ols,all,6,0.5,downside,577,-3.1711583100227743,-190546.44026254377,52,3,False
sequential_ols,all,6,0.5,btc_vol,577,3.539195463809805,1686.3437567211963,52,3,False
sequential_ols,all,6,0.5,btc_ret,577,-0.5297930988223954,-79.42968889699318,52,3,False
sequential_ols,all,6,0.5,account_ls,577,0.9759541134675564,1.7303462712528255,52,3,False
sequential_ols,matched,1,0.1,e_origin,229,4.156649332275105,0.4056769973422153,52,3,False
sequential_ols,matched,1,0.1,downside,229,4.525047897391046,304557.75976272934,52,3,False
sequential_ols,matched,1,0.1,btc_vol,229,-3.755888810259897,-1801.9387471784762,52,3,False
sequential_ols,matched,1,0.1,btc_ret,229,2.611826482725626,529.0084559198842,52,3,False
sequential_ols,matched,1,0.1,account_ls,229,-0.7557639394573229,-1.3998579165620442,52,3,False
sequential_ols,matched,6,0.1,e_origin,229,0.24660624832583564,0.024068059234599027,52,3,False
sequential_ols,matched,6,0.1,downside,229,-1.970635758081252,-132633.38320365368,52,3,False
sequential_ols,matched,6,0.1,btc_vol,229,3.667772261500637,1759.6636342829045,52,3,False
sequential_ols,matched,6,0.1,btc_ret,229,-1.0636959044124683,-215.444682747195,52,3,False
sequential_ols,matched,6,0.1,account_ls,229,-1.1242369213800165,-2.0823591498890583,52,3,False
sequential_ols,matched,12,0.1,e_origin,229,1.3113058278755116,0.12797967024048146,52,3,False
sequential_ols,matched,12,0.1,downside,229,0.2581768312632094,17376.55802439083,52,3,False
sequential_ols,matched,12,0.1,btc_vol,229,0.6324627581187034,303.4326114469291,52,3,False
sequential_ols,matched,12,0.1,btc_ret,229,2.8469319596562124,576.6275401706748,52,3,False
sequential_ols,matched,12,0.1,account_ls,229,1.038822973698317,1.9241518253468226,52,3,False
pca_1,all,6,0.1,e_origin,577,-0.3460673411073634,-0.036450656919293174,52,3,False
pca_1,all,6,0.1,downside,577,-1.6886992695103853,-101469.43262408463,52,3,False
pca_1,all,6,0.1,btc_vol,577,1.9470507132978288,927.724068355043,52,3,False
pca_1,all,6,0.1,btc_ret,577,-0.8262280080825025,-123.87294924348559,52,3,False
pca_1,all,6,0.1,account_ls,577,0.9623159017737276,1.7061660066017272,52,3,False
pca_1,all,6,0.5,e_origin,577,0.17764916087872054,0.018711469838414003,52,3,False
pca_1,all,6,0.5,downside,577,-3.0970974221454113,-186096.31914966452,52,3,False
pca_1,all,6,0.5,btc_vol,577,3.583479326122821,1707.4439800625394,52,3,False
pca_1,all,6,0.5,btc_ret,577,-0.5500746386449039,-82.47041630932566,52,3,False
pca_1,all,6,0.5,account_ls,577,0.8159329251791461,1.4466320446766372,52,3,False
pca_1,matched,1,0.1,e_origin,229,4.12313140994378,0.4057754734883331,52,3,False
pca_1,matched,1,0.1,downside,229,4.510360192856394,303569.20572074683,52,3,False
pca_1,matched,1,0.1,btc_vol,229,-3.7309457443058807,-1789.9719719924824,52,3,False
pca_1,matched,1,0.1,btc_ret,229,2.6384801823457398,534.406989311687,52,3,False
pca_1,matched,1,0.1,account_ls,229,-0.7521497374873982,-1.3931635388926278,52,3,False
pca_1,matched,6,0.1,e_origin,229,0.24806289977635412,0.024412959618236252,52,3,False
pca_1,matched,6,0.1,downside,229,-2.0636569469496613,-138894.16221299025,52,3,False
pca_1,matched,6,0.1,btc_vol,229,3.8080283517339635,1826.9534014423596,52,3,False
pca_1,matched,6,0.1,btc_ret,229,-1.0740738629626305,-217.54667071022868,52,3,False
pca_1,matched,6,0.1,account_ls,229,-1.088262340079727,-2.0157255096754545,52,3,False
pca_1,matched,12,0.1,e_origin,229,1.2627178212884798,0.12426960745897635,52,3,False
pca_1,matched,12,0.1,downside,229,0.2260777294899324,15216.132157495247,52,3,False
pca_1,matched,12,0.1,btc_vol,229,0.7408969374765662,355.45538399804536,52,3,False
pca_1,matched,12,0.1,btc_ret,229,2.6670590393946085,540.1954508114724,52,3,False
pca_1,matched,12,0.1,account_ls,229,1.1172425489621074,2.06940387762822,52,3,False
pca_2,all,6,0.1,e_origin,577,1.003928571541431,0.15242080205625355,52,3,False
pca_2,all,6,0.1,downside,577,-0.15562557772157776,-9351.125661221093,52,3,False
pca_2,all,6,0.1,btc_vol,577,0.43642464476410764,207.94612292619314,52,3,False
pca_2,all,6,0.1,btc_ret,577,-0.22428067391520556,-33.62547416017736,52,3,False
pca_2,all,6,0.1,account_ls,577,-0.2661629653634304,-0.4719013817420802,52,3,False
pca_2,all,6,0.5,e_origin,577,0.4103636500534433,0.062303194120515465,52,3,False
pca_2,all,6,0.5,downside,577,-0.11252697061321044,-6761.445373479679,52,3,False
pca_2,all,6,0.5,btc_vol,577,0.6202772511014463,295.5475843385974,52,3,False
pca_2,all,6,0.5,btc_ret,577,0.0518168392523623,7.768684474352498,52,3,False
pca_2,all,6,0.5,account_ls,577,-0.32212142353883894,-0.5711145600183087,52,3,False
pca_2,matched,1,0.1,e_origin,229,1.7252441442778064,0.2530703202878117,52,3,False
pca_2,matched,1,0.1,downside,229,3.116039745610536,209724.6495008223,52,3,False
pca_2,matched,1,0.1,btc_vol,229,-2.7020042863932905,-1296.3233111146035,52,3,False
pca_2,matched,1,0.1,btc_ret,229,1.1841573092800146,239.84335632233197,52,3,False
pca_2,matched,1,0.1,account_ls,229,-0.5075564267860828,-0.9401174692836255,52,3,False
pca_2,matched,6,0.1,e_origin,229,0.32425377406985645,0.047563706696561785,52,3,False
pca_2,matched,6,0.1,downside,229,0.26164053596750836,17609.682218684804,52,3,False
pca_2,matched,6,0.1,btc_vol,229,1.6235075413746718,778.8998271589011,52,3,False
pca_2,matched,6,0.1,btc_ret,229,-1.901075800132807,-385.050530832129,52,3,False
pca_2,matched,6,0.1,account_ls,229,-1.470435782616074,-2.723603315301407,52,3,False
pca_2,matched,12,0.1,e_origin,229,-0.2646657751785971,-0.03882294150414706,52,3,False
pca_2,matched,12,0.1,downside,229,1.5343688347426492,103270.49471197835,52,3,False
pca_2,matched,12,0.1,btc_vol,229,-2.575323660930271,-1235.5465578425003,52,3,False
pca_2,matched,12,0.1,btc_ret,229,0.9945727936368195,201.444246523099,52,3,False
pca_2,matched,12,0.1,account_ls,229,0.905593971346977,1.6773794352919273,52,3,False
ae_selected,all,6,0.1,e_origin,577,0.4356115070110918,0.05327682073173448,52,3,False
ae_selected,all,6,0.1,downside,577,-0.9331907883430566,-56072.94414869163,52,3,False
ae_selected,all,6,0.1,btc_vol,577,0.26251249130866117,125.08105452394359,52,3,False
ae_selected,all,6,0.1,btc_ret,577,-0.27812523554143403,-41.698166666502466,52,3,False
ae_selected,all,6,0.1,account_ls,577,-1.188165637610049,-2.1065928738847712,52,3,False
ae_selected,all,6,0.5,e_origin,577,1.8754040598290762,0.22936851824838647,52,3,False
ae_selected,all,6,0.5,downside,577,-0.5632819932667019,-33846.111795090226,52,3,False
ae_selected,all,6,0.5,btc_vol,577,1.1798713651738533,562.1810749760743,52,3,False
ae_selected,all,6,0.5,btc_ret,577,-0.11738493048969895,-17.59903730478306,52,3,False
ae_selected,all,6,0.5,account_ls,577,-1.0272068732972546,-1.821216344588177,52,3,False
ae_selected,matched,1,0.1,e_origin,229,3.314411246510586,0.4099499841637647,52,3,False
ae_selected,matched,1,0.1,downside,229,3.9323054069087178,264663.3035909921,52,3,False
ae_selected,matched,1,0.1,btc_vol,229,-2.6763957678525894,-1284.0372759981553,52,3,False
ae_selected,matched,1,0.1,btc_ret,229,0.5493204677390457,111.26128568103212,52,3,False
ae_selected,matched,1,0.1,account_ls,229,-1.861204438160773,-3.44740153780107,52,3,False
ae_selected,matched,6,0.1,e_origin,229,1.4914326527914217,0.18447101066195715,52,3,False
ae_selected,matched,6,0.1,downside,229,-0.9209498483504174,-61984.40967423636,52,3,False
ae_selected,matched,6,0.1,btc_vol,229,0.24418272930259985,117.14998594212932,52,3,False
ae_selected,matched,6,0.1,btc_ret,229,-1.2116459126411816,-245.41099403320692,52,3,False
ae_selected,matched,6,0.1,account_ls,229,-2.3900336277420253,-4.42692131758306,52,3,False
ae_selected,matched,12,0.1,e_origin,229,0.857251764059832,0.10603100248065885,52,3,False
ae_selected,matched,12,0.1,downside,229,-0.4251715666771174,-28616.11695572348,52,3,False
ae_selected,matched,12,0.1,btc_vol,229,0.3508057406167836,168.30382598740533,52,3,False
ae_selected,matched,12,0.1,btc_ret,229,1.5413894115364688,312.1983937145895,52,3,False
ae_selected,matched,12,0.1,account_ls,229,-1.5138320081130805,-2.8039836386263284,52,3,False
joint_ols,all,6,0.1,e_origin,577,-0.3930364174355601,-0.0410720476068821,52,3,False
joint_ols,all,6,0.1,downside,577,-1.6954417902568784,-101874.57270257897,52,3,False
joint_ols,all,6,0.1,btc_vol,577,1.9847047423438882,945.6653314038117,52,3,False
joint_ols,all,6,0.1,btc_ret,577,-0.8576059247064134,-128.57731055210382,52,3,False
joint_ols,all,6,0.1,account_ls,577,0.9449101517521147,1.6753059751385186,52,3,False
joint_ols,all,6,0.5,e_origin,577,0.306498976949776,0.03202894188502469,52,3,False
joint_ols,all,6,0.5,downside,577,-3.1804948041657464,-191107.4452801276,52,3,False
joint_ols,all,6,0.5,btc_vol,577,3.545556727757839,1689.3747500227291,52,3,False
joint_ols,all,6,0.5,btc_ret,577,-0.5399861907739869,-80.95789703034369,52,3,False
joint_ols,all,6,0.5,account_ls,577,0.9853568497004833,1.7470171263224472,52,3,False
joint_ols,matched,1,0.1,e_origin,229,4.1457672074564025,0.40460669763478996,52,3,False
joint_ols,matched,1,0.1,downside,229,4.525539430678622,304590.84234667267,52,3,False
joint_ols,matched,1,0.1,btc_vol,229,-3.7565462347514775,-1802.2541555211,52,3,False
