method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,1.6938242499619984,0.1770018013596444,95,3,False
sequential_ols,all,6,0.1,downside,577,-4.750793900661785,-285462.5274717385,95,3,False
sequential_ols,all,6,0.1,btc_vol,577,2.5063371857937797,1194.2109749857677,95,3,False
sequential_ols,all,6,0.1,btc_ret,577,-0.1305819762025643,-19.57761580582861,95,3,False
sequential_ols,all,6,0.1,account_ls,577,0.03987460888669662,0.07069684921928855,95,3,False
sequential_ols,all,6,0.5,e_origin,577,1.0186603377300638,0.10644830167940401,95,3,False
sequential_ols,all,6,0.5,downside,577,-3.3208604675522615,-199541.64341172416,95,3,False
sequential_ols,all,6,0.5,btc_vol,577,-0.3561377033931315,-169.6912755430416,95,3,False
sequential_ols,all,6,0.5,btc_ret,577,-1.2283250045479686,-184.15768946879038,95,3,False
sequential_ols,all,6,0.5,account_ls,577,1.4863013820193922,2.635181325480085,95,3,False
sequential_ols,matched,1,0.1,e_origin,229,5.097975855829634,0.497547753585483,95,3,False
sequential_ols,matched,1,0.1,downside,229,-4.267063032562931,-287194.1220142666,95,3,False
sequential_ols,matched,1,0.1,btc_vol,229,3.7201045205909704,1784.7707474446834,95,3,False
sequential_ols,matched,1,0.1,btc_ret,229,0.4891886146987247,99.08197019478077,95,3,False
sequential_ols,matched,1,0.1,account_ls,229,1.947512827924467,3.6072655857777227,95,3,False
sequential_ols,matched,6,0.1,e_origin,229,1.3940113453242424,0.13605149042548395,95,3,False
sequential_ols,matched,6,0.1,downside,229,-2.4663498834205164,-165997.35788845478,95,3,False
sequential_ols,matched,6,0.1,btc_vol,229,1.2169182904662923,583.8331032993672,95,3,False
sequential_ols,matched,6,0.1,btc_ret,229,-0.035921551452794936,-7.275676463950603,95,3,False
sequential_ols,matched,6,0.1,account_ls,229,-1.8013677721722363,-3.3365695356220857,95,3,False
sequential_ols,matched,12,0.1,e_origin,229,1.5701622085399476,0.15324330709226863,95,3,False
sequential_ols,matched,12,0.1,downside,229,-3.169904890958016,-213350.03609745495,95,3,False
sequential_ols,matched,12,0.1,btc_vol,229,6.652605796945375,3191.6781248885027,95,3,False
sequential_ols,matched,12,0.1,btc_ret,229,-1.5390871778181776,-311.7320912582299,95,3,False
sequential_ols,matched,12,0.1,account_ls,229,1.0359622382769653,1.9188530502694563,95,3,False
pca_1,all,6,0.1,e_origin,577,1.7000560027418479,0.1790638720811945,95,3,False
pca_1,all,6,0.1,downside,577,-4.8912086246474775,-293899.673523816,95,3,False
pca_1,all,6,0.1,btc_vol,577,2.604616489921646,1241.0387618728266,95,3,False
pca_1,all,6,0.1,btc_ret,577,-0.1894174623450859,-28.398576990093655,95,3,False
pca_1,all,6,0.1,account_ls,577,0.1361750829940266,0.24143557964940227,95,3,False
pca_1,all,6,0.5,e_origin,577,1.0560254061838101,0.11122927594291925,95,3,False
pca_1,all,6,0.5,downside,577,-3.364480906105385,-202162.67915841602,95,3,False
pca_1,all,6,0.5,btc_vol,577,-0.21542853003083715,-102.64664959930279,95,3,False
pca_1,all,6,0.5,btc_ret,577,-1.2322004083607154,-184.73871273972563,95,3,False
pca_1,all,6,0.5,account_ls,577,1.5637097051889417,2.7724246666495427,95,3,False
pca_1,matched,1,0.1,e_origin,229,5.071865311605462,0.49914454419822146,95,3,False
pca_1,matched,1,0.1,downside,229,-4.039654513561051,-271888.4212418826,95,3,False
pca_1,matched,1,0.1,btc_vol,229,3.5399161232499785,1698.3229127607124,95,3,False
pca_1,matched,1,0.1,btc_ret,229,0.501108063722707,101.49617702103686,95,3,False
pca_1,matched,1,0.1,account_ls,229,1.8646837757984904,3.453846114053343,95,3,False
pca_1,matched,6,0.1,e_origin,229,1.3320685593477697,0.13109471822428115,95,3,False
pca_1,matched,6,0.1,downside,229,-2.721937464651614,-183199.6467764459,95,3,False
pca_1,matched,6,0.1,btc_vol,229,1.4656977511144738,703.1884336327753,95,3,False
pca_1,matched,6,0.1,btc_ret,229,-0.09658397918311741,-19.562456400602557,95,3,False
pca_1,matched,6,0.1,account_ls,229,-1.76310597713646,-3.2656994214417696,95,3,False
pca_1,matched,12,0.1,e_origin,229,1.5558072122860012,0.15311382186349565,95,3,False
pca_1,matched,12,0.1,downside,229,-3.2106666902270815,-216093.5036917852,95,3,False
pca_1,matched,12,0.1,btc_vol,229,6.6767368560753635,3203.255328755135,95,3,False
pca_1,matched,12,0.1,btc_ret,229,-1.5321558848048542,-310.3282029682697,95,3,False
pca_1,matched,12,0.1,account_ls,229,1.083421340352523,2.0067588053404113,95,3,False
pca_2,all,6,0.1,e_origin,577,-0.5497230856914196,-0.08346134974650125,95,3,False
pca_2,all,6,0.1,downside,577,1.495854093343025,89881.88061687192,95,3,False
pca_2,all,6,0.1,btc_vol,577,-0.29214109333621396,-139.1983895398956,95,3,False
pca_2,all,6,0.1,btc_ret,577,0.25483648849319707,38.20658110800059,95,3,False
pca_2,all,6,0.1,account_ls,577,-1.3911191067157427,-2.4664251381877764,95,3,False
pca_2,all,6,0.5,e_origin,577,0.3284047181966617,0.049859832627073865,95,3,False
pca_2,all,6,0.5,downside,577,0.21669194456636992,13020.440682569935,95,3,False
pca_2,all,6,0.5,btc_vol,577,-0.7612027262688522,-362.6952730270609,95,3,False
pca_2,all,6,0.5,btc_ret,577,0.5658096665436052,84.82950398630261,95,3,False
pca_2,all,6,0.5,account_ls,577,-0.020676464071204242,-0.03665893920072157,95,3,False
pca_2,matched,1,0.1,e_origin,229,1.5747005790816915,0.23098758585986912,95,3,False
pca_2,matched,1,0.1,downside,229,3.3473054594853586,225289.95827208488,95,3,False
pca_2,matched,1,0.1,btc_vol,229,-3.8924185234743685,-1867.4407342741213,95,3,False
pca_2,matched,1,0.1,btc_ret,229,0.6140613557018173,124.37413119453932,95,3,False
pca_2,matched,1,0.1,account_ls,229,-0.6377074075439492,-1.1811886176279582,95,3,False
pca_2,matched,6,0.1,e_origin,229,-1.681636748125731,-0.2466736965127211,95,3,False
pca_2,matched,6,0.1,downside,229,-2.889398004213776,-194470.55659534864,95,3,False
pca_2,matched,6,0.1,btc_vol,229,6.31087002756826,3027.725740979976,95,3,False
pca_2,matched,6,0.1,btc_ret,229,-0.5349512769136896,-108.35089959619268,95,3,False
pca_2,matched,6,0.1,account_ls,229,-2.6609919465400935,-4.92880176969907,95,3,False
pca_2,matched,12,0.1,e_origin,229,1.5046433907995038,0.22071113012701493,95,3,False
pca_2,matched,12,0.1,downside,229,-2.619865060841447,-176329.67692354234,95,3,False
pca_2,matched,12,0.1,btc_vol,229,1.0777053514368906,517.043802119731,95,3,False
pca_2,matched,12,0.1,btc_ret,229,-0.7601389843557491,-153.96120418340473,95,3,False
pca_2,matched,12,0.1,account_ls,229,1.4836221634443831,2.748027687290582,95,3,False
ae_selected,all,6,0.1,e_origin,577,1.1909903286858818,0.14566230968047314,95,3,False
ae_selected,all,6,0.1,downside,577,-0.380505483927335,-22863.559108220477,95,3,False
ae_selected,all,6,0.1,btc_vol,577,-0.7479736438324478,-356.3919250481488,95,3,False
ae_selected,all,6,0.1,btc_ret,577,0.6735388440414494,100.98089416636097,95,3,False
ae_selected,all,6,0.1,account_ls,577,-2.295426781594724,-4.069743769360465,95,3,False
ae_selected,all,6,0.5,e_origin,577,1.4844689616705378,0.18155577958763952,95,3,False
ae_selected,all,6,0.5,downside,577,0.871624265024996,52373.576059586965,95,3,False
ae_selected,all,6,0.5,btc_vol,577,-3.0545025218458592,-1455.398920538604,95,3,False
ae_selected,all,6,0.5,btc_ret,577,-0.3629932735925218,-54.42208072782153,95,3,False
ae_selected,all,6,0.5,account_ls,577,-1.6115132228142004,-2.8571793055554067,95,3,False
ae_selected,matched,1,0.1,e_origin,229,3.161175361541556,0.39099667875167676,95,3,False
ae_selected,matched,1,0.1,downside,229,0.43459113430584356,29250.099728942827,95,3,False
ae_selected,matched,1,0.1,btc_vol,229,0.11694627156439048,56.10656457515038,95,3,False
ae_selected,matched,1,0.1,btc_ret,229,-0.9563250129488522,-193.69740746701095,95,3,False
ae_selected,matched,1,0.1,account_ls,229,-0.5879092258901117,-1.0889503204837803,95,3,False
ae_selected,matched,6,0.1,e_origin,229,1.6132657035709743,0.19954018992879777,95,3,False
ae_selected,matched,6,0.1,downside,229,-7.50860453911358,-505365.6512001052,95,3,False
ae_selected,matched,6,0.1,btc_vol,229,5.681727371678098,2725.885993739745,95,3,False
ae_selected,matched,6,0.1,btc_ret,229,-1.9567879198033207,-396.3346580886097,95,3,False
ae_selected,matched,6,0.1,account_ls,229,-2.5966757407897565,-4.8096725746127165,95,3,False
ae_selected,matched,12,0.1,e_origin,229,2.0101278071900595,0.24862692087237823,95,3,False
ae_selected,matched,12,0.1,downside,229,-3.1063385497699287,-209071.71177745843,95,3,False
ae_selected,matched,12,0.1,btc_vol,229,5.335403151261047,2559.7322380292076,95,3,False
ae_selected,matched,12,0.1,btc_ret,229,-1.2960461284527536,-262.5057084566517,95,3,False
ae_selected,matched,12,0.1,account_ls,229,-0.2142374449322938,-0.39681965181858425,95,3,False
joint_ols,all,6,0.1,e_origin,577,1.6647749749666003,0.17396789201546353,95,3,False
joint_ols,all,6,0.1,downside,577,-4.801416132114006,-288504.2822686783,95,3,False
joint_ols,all,6,0.1,btc_vol,577,2.5182662476749966,1199.8948936143468,95,3,False
joint_ols,all,6,0.1,btc_ret,577,-0.13304217415517924,-19.94646311326916,95,3,False
joint_ols,all,6,0.1,account_ls,577,0.040099125085147604,0.07109491175262346,95,3,False
joint_ols,all,6,0.5,e_origin,577,1.0113043025113946,0.10568063572532117,95,3,False
joint_ols,all,6,0.5,downside,577,-3.400882048037387,-204349.92663663632,95,3,False
joint_ols,all,6,0.5,btc_vol,577,-0.28874042838684033,-137.57805232916024,95,3,False
joint_ols,all,6,0.5,btc_ret,577,-1.2254287555999726,-183.72346683844862,95,3,False
joint_ols,all,6,0.5,account_ls,577,1.5414522205468846,2.732962610978694,95,3,False
joint_ols,matched,1,0.1,e_origin,229,5.108374332574852,0.4985524670242042,95,3,False
joint_ols,matched,1,0.1,downside,229,-4.2619621155300855,-286850.8054572961,95,3,False
joint_ols,matched,1,0.1,btc_vol,229,3.7268449494214972,1788.0045598645684,95,3,False
joint_ols,matched,1,0.1,btc_ret,229,0.49323571106306635,99.90168322427158,95,3,False
joint_ols,matched,1,0.1,account_ls,229,1.9452176032953323,3.603014273695157,95,3,False
joint_ols,matched,6,0.1,e_origin,229,1.3852229809369094,0.13519101960106777,95,3,False
joint_ols,matched,6,0.1,downside,229,-2.503674977938125,-168509.5185168028,95,3,False
joint_ols,matched,6,0.1,btc_vol,229,1.2491289787783937,599.2866191713794,95,3,False
joint_ols,matched,6,0.1,btc_ret,229,-0.0386399160202398,-7.826263515564629,95,3,False
joint_ols,matched,6,0.1,account_ls,229,-1.7852283592025813,-3.306675432669173,95,3,False
joint_ols,matched,12,0.1,e_origin,229,1.5676027733676383,0.15299039950787885,95,3,False
joint_ols,matched,12,0.1,downside,229,-3.183822476148513,-214286.75735721632,95,3,False
joint_ols,matched,12,0.1,btc_vol,229,6.669201174468072,3199.639982997964,95,3,False
joint_ols,matched,12,0.1,btc_ret,229,-1.5379956993792092,-311.5110194039213,95,3,False
joint_ols,matched,12,0.1,account_ls,229,1.0480658402465215,1.9412718534848692,95,3,False
