method,q,contrast,conditioning,block_days,delta_pinball_bp,relative_change_pct,ci_low,ci_high,n,repetitions
joint_linear,0.1,ML_minus_linear,with_positioning,3,-0.014471626312450692,-0.6978373984655291,-0.134809904452957,0.10446432393687648,577,2000
joint_linear,0.1,add_positioning,linear_qr,7,-0.001266903306407663,-0.06105414231108729,-0.0017656390703909008,-0.0008155451836705079,577,2000
joint_linear,0.1,add_positioning,quantile_lightgbm,7,-0.01321362360682432,-0.6375619132169253,-0.034609659660584303,0.007851056679971784,577,2000
joint_linear,0.1,ML_minus_linear,without_positioning,7,-0.002524906012034034,-0.12167935011390807,-0.09494666795395354,0.08896011262526246,577,2000
joint_linear,0.1,ML_minus_linear,with_positioning,7,-0.014471626312450692,-0.6978373984655291,-0.11301866022608845,0.08562032722340755,577,2000
joint_linear,0.5,add_positioning,linear_qr,3,0.0029336356107920736,0.07254548778290758,-8.931452589996388e-05,0.006400118861257952,577,2000
joint_linear,0.5,add_positioning,quantile_lightgbm,3,0.048398705585286805,1.1578602959010997,-0.011194495735856335,0.10652079626883071,577,2000
joint_linear,0.5,ML_minus_linear,without_positioning,3,0.1361557831759148,3.3669783897576995,0.01379357496953664,0.25581355967227104,577,2000
joint_linear,0.5,ML_minus_linear,with_positioning,3,0.18162085315040954,4.488022246192161,0.03999672418991125,0.3290741651562863,577,2000
joint_linear,0.5,add_positioning,linear_qr,7,0.0029336356107920736,0.07254548778290758,0.000611496466542738,0.00512427575771308,577,2000
joint_linear,0.5,add_positioning,quantile_lightgbm,7,0.048398705585286805,1.1578602959010997,-0.015544877229842435,0.10747766021709665,577,2000
joint_linear,0.5,ML_minus_linear,without_positioning,7,0.1361557831759148,3.3669783897576995,0.03226416782864934,0.2418114338837028,577,2000
joint_linear,0.5,ML_minus_linear,with_positioning,7,0.18162085315040954,4.488022246192161,0.05087275276466543,0.3149275550285421,577,2000
joint_linear,0.9,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,577,2000
joint_linear,0.9,add_positioning,quantile_lightgbm,3,-0.003117557102628954,-0.16853075296476872,-0.02912970956384591,0.022507066935760923,577,2000
joint_linear,0.9,ML_minus_linear,without_positioning,3,-0.008169351690191062,-0.43968192495300634,-0.0553790967418092,0.04804510203663535,577,2000
joint_linear,0.9,ML_minus_linear,with_positioning,3,-0.011286908792820016,-0.6074716786590018,-0.053126456348362314,0.03168243849173108,577,2000
joint_linear,0.9,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,577,2000
joint_linear,0.9,add_positioning,quantile_lightgbm,7,-0.003117557102628954,-0.16853075296476872,-0.02792711990228213,0.023268213595748013,577,2000
joint_linear,0.9,ML_minus_linear,without_positioning,7,-0.008169351690191062,-0.43968192495300634,-0.0557340096935679,0.045665605051801804,577,2000
joint_linear,0.9,ML_minus_linear,with_positioning,7,-0.011286908792820016,-0.6074716786590018,-0.04443072832913203,0.025413308658944974,577,2000
