scope,method,variant,n,status,term,coef_raw,effect_bp_per_sd
core,linear,Aug_Nov,926,estimated,e_origin,0.39307792698822475,3.6925911362791726
core,linear,Aug_Nov,926,estimated,downside,45.21732338169721,0.0007788625501189063
core,linear,Aug_Nov,926,estimated,btc_vol,-1038.1883909766834,-2.031822498005351
core,linear,Aug_Nov,926,estimated,account_ls,2.359693201135915,1.4305139709591173
core,linear,Dec_Mar,803,estimated,e_origin,0.2706691335672008,2.54267760882068
core,linear,Dec_Mar,803,estimated,downside,-321235.82521011005,-5.533245563888715
core,linear,Dec_Mar,803,estimated,btc_vol,1060.3195360648351,2.0751350209419877
core,linear,Dec_Mar,803,estimated,account_ls,4.716693697719434,2.8593955468763648
core,linear,exclude_top1_downside_days,1719,estimated,e_origin,0.3746616029059932,3.5195873871499828
core,linear,exclude_top1_downside_days,1719,estimated,downside,-148517.98717214697,-2.558203130489755
core,linear,exclude_top1_downside_days,1719,estimated,btc_vol,-830.0331014016197,-1.6244449891511497
core,linear,exclude_top1_downside_days,1719,estimated,account_ls,2.1282262208569955,1.290192021925523
core,linear,exclude_top5_downside_days,1679,estimated,e_origin,0.32776208969240594,3.079011320935285
core,linear,exclude_top5_downside_days,1679,estimated,downside,122524.71082274093,2.1104723054573613
core,linear,exclude_top5_downside_days,1679,estimated,btc_vol,-1640.0643145508088,-3.209744591099843
core,linear,exclude_top5_downside_days,1679,estimated,account_ls,1.23078081152634,0.7461347709224587
core,pca,Aug_Nov,926,estimated,e_origin,0.39624637160504544,3.7041472985329755
core,pca,Aug_Nov,926,estimated,downside,4141.114234448181,0.07133015737684185
core,pca,Aug_Nov,926,estimated,btc_vol,-1056.8632425325734,-2.068370762143107
core,pca,Aug_Nov,926,estimated,account_ls,2.3314893129586265,1.4134159617545485
core,pca,Dec_Mar,803,estimated,e_origin,0.2704046912570591,2.527767768757848
core,pca,Dec_Mar,803,estimated,downside,-323196.91197098524,-5.567025029839987
core,pca,Dec_Mar,803,estimated,btc_vol,1107.1011127896088,2.1666905236885925
core,pca,Dec_Mar,803,estimated,account_ls,4.808258341839904,2.914904670942654
core,pca,exclude_top1_downside_days,1719,estimated,e_origin,0.3782182006776174,3.5356183089353506
core,pca,exclude_top1_downside_days,1719,estimated,downside,-145680.78899556884,-2.509332758655742
core,pca,exclude_top1_downside_days,1719,estimated,btc_vol,-805.7668743376948,-1.5769539301885223
core,pca,exclude_top1_downside_days,1719,estimated,account_ls,2.0710157186344604,1.2555093679790152
core,pca,exclude_top5_downside_days,1679,estimated,e_origin,0.32946931797817086,3.07990929783142
core,pca,exclude_top5_downside_days,1679,estimated,downside,122197.56737778938,2.1048373019070894
core,pca,exclude_top5_downside_days,1679,estimated,btc_vol,-1645.473867573952,-3.220331543942029
core,pca,exclude_top5_downside_days,1679,estimated,account_ls,1.2356080666877776,0.7490611920124958
core,ml,Aug_Nov,926,estimated,e_origin,0.37332026114202854,3.5114131562738353
core,ml,Aug_Nov,926,estimated,downside,31976.84557527897,0.5507970314669569
core,ml,Aug_Nov,926,estimated,btc_vol,-1399.7217030798752,-2.739373770678129
core,ml,Aug_Nov,926,estimated,account_ls,2.9664731995172278,1.798361479510303
core,ml,Dec_Mar,803,estimated,e_origin,0.3211045674972846,3.0202775477557573
core,ml,Dec_Mar,803,estimated,downside,-280702.9151473719,-4.8350714276464295
core,ml,Dec_Mar,803,estimated,btc_vol,1144.0600943028014,2.239022376745843
core,ml,Dec_Mar,803,estimated,account_ls,5.803870263389396,3.518473288568199
core,ml,exclude_top1_downside_days,1719,estimated,e_origin,0.38092033684969046,3.5828987106525947
core,ml,exclude_top1_downside_days,1719,estimated,downside,-138556.09191448547,-2.3866107724259362
core,ml,exclude_top1_downside_days,1719,estimated,btc_vol,-838.7326214697755,-1.6414706857876717
core,ml,exclude_top1_downside_days,1719,estimated,account_ls,2.764964170342804,1.6762009031397571
core,ml,exclude_top5_downside_days,1679,estimated,e_origin,0.32807365849319375,3.085828122844943
core,ml,exclude_top5_downside_days,1679,estimated,downside,47429.6843438785,0.8169701817060849
core,ml,exclude_top5_downside_days,1679,estimated,btc_vol,-1348.6230332846499,-2.6393693516242682
core,ml,exclude_top5_downside_days,1679,estimated,account_ls,2.462967172133839,1.4931216261737188
core,joint_linear,Aug_Nov,926,estimated,e_origin,0.4078152244816846,3.847715576017067
core,joint_linear,Aug_Nov,926,estimated,downside,5956.098306059213,0.10259302339186922
core,joint_linear,Aug_Nov,926,estimated,btc_vol,-1036.8423531155595,-2.0291881880543166
core,joint_linear,Aug_Nov,926,estimated,account_ls,2.224419539109918,1.3485071815435112
core,joint_linear,Dec_Mar,803,estimated,e_origin,0.2684873987447467,2.533164737602539
core,joint_linear,Dec_Mar,803,estimated,downside,-322778.2829176546,-5.559814198511502
core,joint_linear,Dec_Mar,803,estimated,btc_vol,1074.3813848918958,2.1026552485410397
core,joint_linear,Dec_Mar,803,estimated,account_ls,4.781058140089629,2.8984151253534454
core,joint_linear,exclude_top1_downside_days,1719,estimated,e_origin,0.3805004427027459,3.5900020209630434
core,joint_linear,exclude_top1_downside_days,1719,estimated,downside,-144212.71572231827,-2.4840453862981784
core,joint_linear,exclude_top1_downside_days,1719,estimated,btc_vol,-831.7124662143879,-1.6277316481415578
core,joint_linear,exclude_top1_downside_days,1719,estimated,account_ls,2.041529729904574,1.2376341124986243
core,joint_linear,exclude_top5_downside_days,1679,estimated,e_origin,0.33864864028494296,3.195132427136486
core,joint_linear,exclude_top5_downside_days,1679,estimated,downside,131873.03403442458,2.2714959643441426
core,joint_linear,exclude_top5_downside_days,1679,estimated,btc_vol,-1720.7416814229296,-3.3676370222956837
core,joint_linear,exclude_top5_downside_days,1679,estimated,account_ls,1.2201695050025125,0.7397018913323673
full_macro,linear,Aug_Nov,152,estimated,e_origin,0.23914351781299895,1.9757817207672095
full_macro,linear,Aug_Nov,152,estimated,downside,367362.5351366827,5.883400808070943
full_macro,linear,Aug_Nov,152,estimated,btc_vol,-3212.438450036939,-6.008364696394387
full_macro,linear,Aug_Nov,152,estimated,account_ls,3.200484274640369,1.7997579872179934
full_macro,linear,Dec_Mar,85,insufficient,,,
full_macro,linear,exclude_top1_downside_days,236,estimated,e_origin,0.4815520877403752,3.978539001415509
full_macro,linear,exclude_top1_downside_days,236,estimated,downside,-104420.50835971037,-1.6723199687037258
full_macro,linear,exclude_top1_downside_days,236,estimated,btc_vol,-1127.661073491365,-2.1091140231451924
full_macro,linear,exclude_top1_downside_days,236,estimated,account_ls,2.891879177695053,1.6262172226141973
full_macro,linear,exclude_top5_downside_days,232,estimated,e_origin,0.4210269007999679,3.4784854808497307
full_macro,linear,exclude_top5_downside_days,232,estimated,downside,114491.3548330927,1.833607036960185
