datetime_utc,OI,OI_VALUE,TOPTRADER_ACCOUNT_LS,TOPTRADER_POSITION_LS,ACCOUNT_LS,TAKER_LONG_SHORT_VOL_RATIO
2025-06-03 09:00:00+00:00,81094.012,8529281665.9324,1.24873534,1.542184,1.09751417,1.284923
2025-06-03 10:00:00+00:00,81220.522,8542352157.2456,1.25256041,1.540275,1.11061919,0.205001
2025-06-03 11:00:00+00:00,81184.893,8539765828.266301,1.22899779,1.538951,1.09016848,0.922879
2025-06-03 12:00:00+00:00,81538.761,8582541674.3292,1.23083305,1.525425,1.09924831,0.472227
2025-06-03 13:00:00+00:00,81804.146,8620848019.512686,1.21172712,1.515217,1.08790563,0.941022
2025-06-03 14:00:00+00:00,82588.744,8792893218.704,1.09088481,1.460791,0.96122133,1.981892
2025-06-03 15:00:00+00:00,84229.671,8971352796.0126,0.97750861,1.446984,0.82585821,0.83971
2025-06-03 16:00:00+00:00,84279.913,8937202106.3547,0.97066434,1.430546,0.80344792,0.97976
2025-06-03 17:00:00+00:00,83723.328,8861177731.766254,1.01260979,1.429779,0.8516013,0.74072
2025-06-03 18:00:00+00:00,83381.893,8829058504.091,1.03307062,1.418443,0.88377937,0.972665
2025-06-03 19:00:00+00:00,83444.533,8850767304.737446,1.02956517,1.405309,0.88095476,0.844105
2025-06-03 20:00:00+00:00,82871.124,8763845115.0348,1.04345516,1.424822,0.88570047,1.098467
2025-06-03 21:00:00+00:00,82900.894,8743544603.054539,1.05147864,1.427957,0.89387834,0.862563
2025-06-03 22:00:00+00:00,82827.97,8762927958.99621,1.05593034,1.423838,0.90262756,0.391118
2025-06-03 23:00:00+00:00,82461.807,8689936968.163979,1.07095272,1.434864,0.9187005,1.619146
2025-06-04 00:00:00+00:00,82279.507,8673897399.9893,1.07694396,1.452806,0.94313011,1.708066
2025-06-04 01:00:00+00:00,81983.69,8650312289.494,1.08661396,1.447784,0.95068884,0.620277
2025-06-04 02:00:00+00:00,81965.825,8640237827.505854,1.05821837,1.436447,0.95330276,0.880469
2025-06-04 03:00:00+00:00,82156.313,8671407123.607536,1.06397102,1.436799,0.96197211,1.576298
2025-06-04 04:00:00+00:00,82318.835,8673211238.202,1.06954081,1.439582,0.96638557,1.301274
2025-06-04 05:00:00+00:00,82279.241,8670602872.4282,1.0879504,1.443677,0.98832466,1.461972
2025-06-04 06:00:00+00:00,82285.425,8661896129.47971,1.09722962,1.434808,1.00021109,0.824246
2025-06-04 07:00:00+00:00,82235.306,8661450051.5112,1.10286507,1.427357,1.01190574,1.156626
2025-06-04 08:00:00+00:00,82303.155,8676515759.326727,1.12146673,1.430398,1.03888053,0.855716
2025-06-04 09:00:00+00:00,82608.445,8739413772.868626,1.11357133,1.434712,1.03963205,1.384201
2025-06-04 10:00:00+00:00,83113.545,8779184022.096,1.08733312,1.43694,1.00244622,0.757323
2025-06-04 11:00:00+00:00,82333.913,8660696075.078701,1.11545155,1.398517,1.02223585,0.866544
2025-06-04 12:00:00+00:00,81977.41,8607628050.0,1.15955428,1.390826,1.06487961,0.933267
2025-06-04 13:00:00+00:00,82105.56,8597880768.744,1.19115311,1.382556,1.09585923,0.305655
2025-06-04 14:00:00+00:00,82311.925,8628105341.548801,1.25273618,1.412282,1.16119628,0.522657
2025-06-04 15:00:00+00:00,81486.107,8589142077.024687,1.17817187,1.422707,1.08434265,1.096551
2025-06-04 16:00:00+00:00,81027.269,8541846081.6186,1.14351966,1.428248,1.04262184,2.314491
2025-06-04 17:00:00+00:00,80983.849,8502714194.384819,1.13266006,1.421302,1.01860923,0.643336
2025-06-04 18:00:00+00:00,81082.1,8513260291.889387,1.13366269,1.416678,1.01902959,0.716741
2025-06-04 19:00:00+00:00,80969.971,8497021861.136937,1.13840011,1.417993,1.02270435,0.926439
2025-06-04 20:00:00+00:00,81078.824,8483974395.644899,1.12236345,1.397484,1.02274538,0.84082
2025-06-04 21:00:00+00:00,80902.522,8490017316.34432,1.13163406,1.396541,1.03548163,0.880868
2025-06-04 22:00:00+00:00,80889.776,8472395138.24,1.12995128,1.403399,1.0343453,0.499381
2025-06-04 23:00:00+00:00,80825.833,8460821591.995887,1.11736752,1.403146,1.03192862,0.965572
2025-06-05 00:00:00+00:00,81140.605,8510107793.005,1.1240589,1.413475,1.04495439,0.918125
2025-06-05 01:00:00+00:00,81656.702,8546346764.851195,1.15688973,1.416628,1.06333456,0.497881
2025-06-05 02:00:00+00:00,81743.859,8584323178.499101,1.14707081,1.413541,1.07035884,0.521132
2025-06-05 03:00:00+00:00,81888.288,8600557968.530428,1.15393424,1.416878,1.07965124,3.232244
2025-06-05 04:00:00+00:00,81915.363,8615415537.3798,1.14609729,1.410143,1.07256676,1.790645
2025-06-05 05:00:00+00:00,81357.933,8506272919.502099,1.16644855,1.389796,1.08333029,1.21505
2025-06-05 06:00:00+00:00,81325.878,8488543035.4182,1.20912045,1.398168,1.12641883,0.890242
2025-06-05 07:00:00+00:00,81205.832,8485008270.831848,1.22004472,1.40371,1.14254051,1.295153
2025-06-05 08:00:00+00:00,81386.506,8514399879.9054785,1.22569588,1.400262,1.15517837,1.586354
2025-06-05 09:00:00+00:00,81413.163,8534183659.3728,1.20811554,1.404955,1.14064192,0.804643
2025-06-05 10:00:00+00:00,81248.625,8499283897.452783,1.19559916,1.401937,1.11272148,1.459505
2025-06-05 11:00:00+00:00,81398.678,8529759327.7522,1.19027033,1.397886,1.1122542,1.35169
2025-06-05 12:00:00+00:00,81447.257,8606505247.065073,1.07854661,1.423053,1.00099598,0.90752
2025-06-05 13:00:00+00:00,81992.021,8564386362.331901,1.10170716,1.381361,1.00152546,0.66929
2025-06-05 14:00:00+00:00,81609.919,8522965910.273498,1.20753667,1.411619,1.15332494,0.674739
2025-06-05 15:00:00+00:00,82015.529,8582941512.9558,1.18363395,1.445928,1.12391977,1.872153
2025-06-05 16:00:00+00:00,82186.427,8500570974.476885,1.25460123,1.423617,1.1727377,0.5528
2025-06-05 17:00:00+00:00,83425.717,8611119083.023,1.33989721,1.425758,1.29379431,1.371645
2025-06-05 18:00:00+00:00,83164.425,8571667952.245805,1.36962734,1.428179,1.30873639,1.892796
2025-06-05 19:00:00+00:00,81964.328,8358659342.000685,1.43316635,1.442887,1.32172619,1.187981
2025-06-05 20:00:00+00:00,81648.03,8222171774.504786,1.43170414,1.428189,1.2947071,0.752503
2025-06-05 21:00:00+00:00,81550.129,8270194517.704785,1.47249273,1.459013,1.34760113,2.040488
2025-06-05 22:00:00+00:00,81990.979,8316976617.773535,1.50375557,1.43764,1.39663292,0.667963
2025-06-05 23:00:00+00:00,82218.243,8348440394.22,1.52411936,1.413667,1.42741714,0.554859
2025-06-06 00:00:00+00:00,83202.871,8474470340.250099,1.53502202,1.409751,1.45100116,1.455185
2025-06-06 01:00:00+00:00,83968.283,8544356299.671115,1.52846491,1.405766,1.45527046,1.26984
2025-06-06 02:00:00+00:00,84230.319,8586800909.231699,1.42375765,1.364532,1.45805326,2.151568
2025-06-06 03:00:00+00:00,84404.399,8648292566.54139,1.41446994,1.355483,1.48522261,0.808792
2025-06-06 04:00:00+00:00,83901.326,8617650021.86413,1.34780835,1.352831,1.41998321,1.103126
2025-06-06 05:00:00+00:00,83129.612,8546875313.852069,1.28657844,1.3584,1.34578063,0.448833
2025-06-06 06:00:00+00:00,82242.307,8480334958.273094,1.19083595,1.386536,1.22455474,1.044566
2025-06-06 07:00:00+00:00,82353.634,8486566689.7902,1.15223125,1.366814,1.16333661,1.178618
2025-06-06 08:00:00+00:00,82903.262,8575787002.0446,1.11989404,1.341557,1.1323677,0.456005
2025-06-06 09:00:00+00:00,82491.958,8543831406.424261,1.13091708,1.343672,1.12776516,0.402071
2025-06-06 10:00:00+00:00,82723.588,8567392476.602,1.10224751,1.336568,1.08196801,0.427603
2025-06-06 11:00:00+00:00,82800.582,8600054128.824018,1.06349573,1.316656,1.04222048,1.51219
2025-06-06 12:00:00+00:00,82918.069,8613211589.239994,0.98720315,1.322996,0.93757925,1.060043
2025-06-06 13:00:00+00:00,83233.993,8670485050.81,0.9550246,1.32153,0.90578831,0.664666
2025-06-06 14:00:00+00:00,84445.629,8838472733.548111,0.91301666,1.304822,0.86306991,0.666573
2025-06-06 15:00:00+00:00,85710.895,8997501202.625,0.86302129,1.288351,0.80012865,0.709546
2025-06-06 16:00:00+00:00,86210.287,9034941529.9444,0.84269688,1.274568,0.75656989,0.545078
2025-06-06 17:00:00+00:00,85804.899,8982613518.623793,0.82872791,1.28033,0.72497599,1.231756
2025-06-06 18:00:00+00:00,85642.805,8944648775.636482,0.82821517,1.279142,0.72255573,0.406363
2025-06-06 19:00:00+00:00,85709.739,8926659073.914793,0.82694013,1.284731,0.70795147,1.18026
2025-06-06 20:00:00+00:00,85291.915,8914275967.0335,0.83566137,1.284964,0.72206926,0.609636
2025-06-06 21:00:00+00:00,84927.473,8864440878.3318,0.83857245,1.285669,0.72444049,0.767316
2025-06-06 22:00:00+00:00,84779.188,8852574987.6096,0.84286374,1.289027,0.72843051,1.373032
2025-06-06 23:00:00+00:00,84604.956,8820345859.3548,0.8497585,1.28706,0.73501754,0.743707
2025-06-07 00:00:00+00:00,84193.263,8784203063.1894,0.86311249,1.294583,0.74527938,1.621832
2025-06-07 01:00:00+00:00,83975.381,8766945150.209797,0.87102817,1.285758,0.7580252,0.440052
2025-06-07 02:00:00+00:00,83884.037,8770070496.139776,0.92607665,1.305281,0.76893081,3.884659
2025-06-07 03:00:00+00:00,83473.579,8747213038.1258,0.93535451,1.292851,0.78560611,0.577865
2025-06-07 04:00:00+00:00,83595.625,8756989069.778704,0.92989081,1.284693,0.77668102,1.993648
2025-06-07 05:00:00+00:00,83699.68,8777828170.672,0.92813738,1.281949,0.777904,0.447658
2025-06-07 06:00:00+00:00,83361.718,8762975459.9882,0.91052231,1.291637,0.76352919,1.462995
2025-06-07 07:00:00+00:00,83326.249,8734874034.4226,0.9044239,1.286157,0.75362112,0.676809
2025-06-07 08:00:00+00:00,83380.379,8728758355.994,0.89723747,1.290162,0.73682941,0.665109
2025-06-07 09:00:00+00:00,83417.177,8741127485.193699,0.89620833,1.28921,0.73534027,1.206388
2025-06-07 10:00:00+00:00,83070.679,8730229938.826,0.88731118,1.302972,0.73244606,1.824428
2025-06-07 11:00:00+00:00,83102.054,8727577156.0096,0.87673627,1.313446,0.723577,0.49464
2025-06-07 12:00:00+00:00,82520.922,8700064082.70856,0.87436337,1.32927,0.73852943,0.920703
2025-06-07 13:00:00+00:00,82749.043,8748220551.055698,0.87102417,1.321895,0.73955779,2.590447
2025-06-07 14:00:00+00:00,82888.952,8732939604.7592,0.86090996,1.32262,0.72145653,0.477222
2025-06-07 15:00:00+00:00,82951.706,8750275251.093225,0.85637742,1.324059,0.71487193,0.675517
2025-06-07 16:00:00+00:00,82977.56,8738068124.384,0.8474672,1.324995,0.70375802,0.639632
2025-06-07 17:00:00+00:00,83010.871,8744459212.382452,0.8469726,1.328038,0.70088745,0.654953
2025-06-07 18:00:00+00:00,82895.506,8750363403.835909,0.8432441,1.3395,0.70076329,0.704521
2025-06-07 19:00:00+00:00,82991.591,8768491667.211008,0.84117965,1.340322,0.69838356,0.778535
2025-06-07 20:00:00+00:00,83142.222,8794859071.1598,0.83791753,1.32942,0.69769653,0.455491
2025-06-07 21:00:00+00:00,83092.52,8786685001.416,0.83380832,1.326187,0.69210278,0.877779
2025-06-07 22:00:00+00:00,83186.92,8799864402.750843,0.83356141,1.323663,0.69055974,0.405452
2025-06-07 23:00:00+00:00,83213.705,8784321626.397,0.82926829,1.329532,0.68336877,1.330052
2025-06-08 00:00:00+00:00,83092.245,8758603979.409,0.8304245,1.329292,0.68073555,1.13384
2025-06-08 01:00:00+00:00,83168.619,8788613242.59458,0.83073556,1.331866,0.68448501,2.651694
2025-06-08 02:00:00+00:00,83115.221,8765788340.375502,0.86116005,1.348623,0.68286722,0.625251
2025-06-08 03:00:00+00:00,83033.604,8755615931.279669,0.85893042,1.352652,0.67825282,2.406096
2025-06-08 04:00:00+00:00,83019.209,8763299404.739252,0.85866035,1.352712,0.68050123,0.573683
2025-06-08 05:00:00+00:00,83029.04,8753371301.686638,0.85573807,1.351816,0.67658473,0.788036
2025-06-08 06:00:00+00:00,82952.659,8745677558.007591,0.85708816,1.351643,0.67718045,0.387266
2025-06-08 07:00:00+00:00,82872.416,8733435029.032503,0.85809837,1.350991,0.67555292,0.547687
2025-06-08 08:00:00+00:00,82900.438,8736786461.733862,0.8613584,1.349262,0.67788301,0.308964
2025-06-08 09:00:00+00:00,83046.589,8733283512.779314,0.85102655,1.36153,0.65711948,2.07985
2025-06-08 10:00:00+00:00,82781.426,8718145782.964014,0.8627589,1.367557,0.66726447,0.258054
2025-06-08 11:00:00+00:00,82797.56,8744528865.09125,0.8670889,1.357791,0.68164766,1.253635
2025-06-08 12:00:00+00:00,82983.491,8768903081.883299,0.86218058,1.341982,0.67519639,1.367776
2025-06-08 13:00:00+00:00,83059.359,8777372515.748098,0.86575055,1.332442,0.6927993,0.728309
2025-06-08 14:00:00+00:00,83414.341,8822802754.701202,0.86145355,1.332042,0.68569256,1.240734
2025-06-08 15:00:00+00:00,83631.341,8857435456.23299,0.85392677,1.334127,0.68095464,0.476524
2025-06-08 16:00:00+00:00,83594.025,8870665086.125624,0.85729747,1.323799,0.6914592,0.869895
2025-06-08 17:00:00+00:00,83394.471,8848587696.360193,0.85539183,1.319207,0.69177026,0.408945
2025-06-08 18:00:00+00:00,83419.304,8862917321.2016,0.84879209,1.322436,0.68434753,2.330957
2025-06-08 19:00:00+00:00,83490.615,8868055413.940054,0.84484225,1.323915,0.68007097,1.694977
2025-06-08 20:00:00+00:00,83471.511,8857988400.1689,0.83896075,1.323857,0.67358557,0.327592
2025-06-08 21:00:00+00:00,83222.49,8853466475.919,0.83230756,1.326896,0.67131318,4.419425
2025-06-08 22:00:00+00:00,82781.325,8750441349.7875,0.83436612,1.341215,0.66077237,1.221368
2025-06-08 23:00:00+00:00,82518.269,8715178449.876133,0.84526814,1.344718,0.6673063,1.041681
2025-06-09 00:00:00+00:00,82471.919,8715294349.615507,0.85099465,1.338663,0.67607161,0.604359
2025-06-09 01:00:00+00:00,82162.946,8665173052.957354,0.85019209,1.344566,0.66937314,0.361776
2025-06-09 02:00:00+00:00,82003.246,8656582308.297638,0.84977499,1.339814,0.6753146,1.694654
2025-06-09 03:00:00+00:00,81873.888,8649295553.159279,0.86132027,1.347807,0.68744747,2.538446
2025-06-09 04:00:00+00:00,81882.133,8630792141.837484,0.86227114,1.349603,0.68924438,0.7674
2025-06-09 05:00:00+00:00,81898.655,8632444013.826118,0.8738991,1.357914,0.6981847,2.172284
2025-06-09 06:00:00+00:00,81585.743,8618660780.4999,0.88634496,1.373749,0.71539591,2.795396
2025-06-09 07:00:00+00:00,81644.701,8614335010.688347,0.88876954,1.37222,0.71838457,1.191026
2025-06-09 08:00:00+00:00,81334.267,8610315341.954445,0.89269993,1.390885,0.73006028,2.082935
2025-06-09 09:00:00+00:00,82111.502,8755114267.2994,0.83126955,1.391035,0.67537088,1.000237
2025-06-09 10:00:00+00:00,82637.073,8849430609.716702,0.78319045,1.37557,0.63474479,0.528428
2025-06-09 11:00:00+00:00,83957.531,9029691229.3217,0.76410418,1.351737,0.62690275,0.856869
2025-06-09 12:00:00+00:00,84654.222,9119580117.204344,0.74721856,1.358509,0.60670906,0.932414
2025-06-09 13:00:00+00:00,85248.212,9122820357.5376,0.72201133,1.377123,0.56288959,0.780144
2025-06-09 14:00:00+00:00,85176.801,9155127713.54949,0.73410758,1.367297,0.58278117,0.657051
2025-06-09 15:00:00+00:00,85824.371,9246717731.54,0.73205751,1.362316,0.58115276,1.562792
2025-06-09 16:00:00+00:00,85922.706,9263438633.3778,0.72868657,1.358691,0.57953466,1.494589
2025-06-09 17:00:00+00:00,85938.282,9304872951.4398,0.71952476,1.352129,0.57862697,0.636681
2025-06-09 18:00:00+00:00,86292.867,9344188585.9482,0.70969229,1.345955,0.57041971,0.70255
2025-06-09 19:00:00+00:00,85996.316,9321736052.7713,0.69481838,1.365015,0.5624722,0.657185
2025-06-09 20:00:00+00:00,85818.501,9323760150.343779,0.69130461,1.359068,0.55749317,0.682824
2025-06-09 21:00:00+00:00,84600.033,9288271463.0832,0.65040026,1.417965,0.53765932,0.936084
2025-06-09 22:00:00+00:00,84977.989,9356543967.8395,0.64061376,1.403551,0.52994324,0.615654
2025-06-09 23:00:00+00:00,86375.882,9516911953.9364,0.62984921,1.39583,0.51593152,0.983648
2025-06-10 00:00:00+00:00,86238.123,9483764004.28968,0.61462805,1.385244,0.5032387,1.191479
2025-06-10 01:00:00+00:00,85863.821,9414564412.6913,0.60723559,1.408101,0.4875048,0.505178
2025-06-10 02:00:00+00:00,85867.621,9418733479.869,0.67429516,1.528379,0.48105818,0.85652
2025-06-10 03:00:00+00:00,85733.16,9389992971.560791,0.67895124,1.526613,0.48245006,1.673775
2025-06-10 04:00:00+00:00,85818.094,9396231693.8694,0.68030644,1.527817,0.48341517,1.381937
2025-06-10 05:00:00+00:00,86049.091,9398755756.914845,0.68137426,1.521894,0.48068642,0.374372
2025-06-10 06:00:00+00:00,85994.001,9412935663.886684,0.68540527,1.527951,0.48652064,0.467073
2025-06-10 07:00:00+00:00,86062.244,9399728395.445194,0.69247623,1.536267,0.49153172,0.987171
2025-06-10 08:00:00+00:00,86205.939,9401723154.4668,0.69910605,1.540251,0.49666085,0.34448
2025-06-10 09:00:00+00:00,86492.114,9459625017.65735,0.70864728,1.549563,0.50775711,1.522083
2025-06-10 10:00:00+00:00,86536.896,9455583746.784,0.71465409,1.556643,0.51534188,2.078461
2025-06-10 11:00:00+00:00,85805.336,9397640653.6608,0.74834781,1.546208,0.5518991,0.5406
2025-06-10 12:00:00+00:00,85528.584,9373846373.257998,0.75315374,1.543946,0.55894356,1.478314
2025-06-10 13:00:00+00:00,85653.925,9347438531.427502,0.75277155,1.53318,0.54606014,1.18365
2025-06-10 14:00:00+00:00,85172.684,9252667898.156286,0.75961856,1.583279,0.54172348,1.771342
2025-06-10 15:00:00+00:00,84842.234,9240798588.410212,0.77549833,1.614902,0.55666544,1.932337
2025-06-10 16:00:00+00:00,84573.228,9188698620.020794,0.76938348,1.611383,0.5529421,0.520739
2025-06-10 17:00:00+00:00,84490.653,9192211287.5268,0.76999755,1.622977,0.55499327,0.80584
2025-06-10 18:00:00+00:00,84215.945,9197329027.37356,0.77813361,1.624564,0.56659475,1.163725
2025-06-10 19:00:00+00:00,84736.42,9273341963.75,0.74989357,1.639865,0.54272521,0.872968
2025-06-10 20:00:00+00:00,84264.992,9255059860.2694,0.76296931,1.623559,0.55806852,2.135928
2025-06-10 21:00:00+00:00,84066.099,9227100681.817074,0.75325082,1.623996,0.5445965,0.643708
2025-06-10 22:00:00+00:00,84236.999,9242729690.323954,0.74189099,1.627902,0.5338365,1.178733
2025-06-10 23:00:00+00:00,84488.588,9309366619.9212,0.73797933,1.614165,0.52965087,1.543819
2025-06-11 00:00:00+00:00,84647.737,9302786296.3,0.71941955,1.618062,0.51336724,0.870217
2025-06-11 01:00:00+00:00,84830.181,9297976192.381075,0.71638088,1.61238,0.50906569,0.860116
2025-06-11 02:00:00+00:00,84768.55,9292595892.704086,0.71666054,1.60745,0.51008324,1.485534
2025-06-11 03:00:00+00:00,85003.511,9323474098.4174,0.72151816,1.592495,0.5146477,1.017277
2025-06-11 04:00:00+00:00,85192.892,9331311702.749912,0.72343929,1.595727,0.51616968,0.900976
2025-06-11 05:00:00+00:00,85260.563,9334326437.24,0.72309691,1.596062,0.51393391,1.59828
2025-06-11 06:00:00+00:00,85214.424,9330723784.728,0.72257841,1.597854,0.51312926,6.176284
2025-06-11 07:00:00+00:00,85139.119,9318689035.827822,0.72548046,1.592409,0.51900147,1.316301
2025-06-11 08:00:00+00:00,84982.763,9312802090.2498,0.73307711,1.601883,0.52312963,1.39472
2025-06-11 09:00:00+00:00,84916.95,9274017876.96,0.73235973,1.609176,0.51868176,1.187557
2025-06-11 10:00:00+00:00,84738.328,9265390469.5136,0.74060338,1.614368,0.52967619,0.783698
2025-06-11 11:00:00+00:00,84815.617,9260427087.917198,0.74207968,1.617324,0.52837268,1.405643
2025-06-11 12:00:00+00:00,84695.531,9277257087.029676,0.75668014,1.593451,0.55084695,0.775165
2025-06-11 13:00:00+00:00,84583.425,9273726717.0,0.76036927,1.592202,0.55687485,0.829354
2025-06-11 14:00:00+00:00,85812.67,9430022956.436,0.73523628,1.563227,0.5353918,0.769479
2025-06-11 15:00:00+00:00,85580.249,9392621251.731209,0.74731077,1.569644,0.54806986,0.8859
2025-06-11 16:00:00+00:00,85198.55,9324418987.07,0.75838941,1.578433,0.55744978,1.41212
2025-06-11 17:00:00+00:00,84704.036,9239600950.916,0.76882331,1.588117,0.5639796,0.685054
2025-06-11 18:00:00+00:00,83634.421,9098424526.220575,0.79767437,1.589282,0.58792351,0.614119
2025-06-11 19:00:00+00:00,83582.199,9083328909.2046,0.8022048,1.587717,0.59500278,1.151713
2025-06-11 20:00:00+00:00,83534.602,9088882129.0876,0.80454121,1.585756,0.59957492,1.264998
2025-06-11 21:00:00+00:00,83306.238,9058337111.4252,0.8042973,1.585129,0.60185335,3.447347
2025-06-11 22:00:00+00:00,82555.685,8947129775.525902,0.8147204,1.578538,0.60049404,1.783349
2025-06-11 23:00:00+00:00,82258.725,8936448329.688354,0.82722391,1.580971,0.61501933,3.132995
2025-06-12 00:00:00+00:00,82638.917,8984642286.047709,0.82686484,1.595209,0.61715387,1.523987
2025-06-12 01:00:00+00:00,82355.408,8929442761.1856,0.82887775,1.595186,0.61888061,2.014442
2025-06-12 02:00:00+00:00,82385.207,8936023672.773085,0.77051977,1.551786,0.62077319,1.278262
2025-06-12 03:00:00+00:00,81806.785,8822387282.897,0.80080407,1.53949,0.63353734,1.179583
2025-06-12 04:00:00+00:00,81955.534,8827422371.5866,0.82085735,1.563274,0.64514482,1.469529
2025-06-12 05:00:00+00:00,81798.401,8808786120.088614,0.84375926,1.569412,0.67098326,1.485152
2025-06-12 06:00:00+00:00,81829.747,8825987812.418938,0.84843907,1.572007,0.68364868,2.400423
2025-06-12 07:00:00+00:00,81875.484,8802516444.626936,0.8488433,1.574482,0.68581847,0.729879
2025-06-12 08:00:00+00:00,81999.196,8831912926.427729,0.8524403,1.573316,0.6926914,0.654066
2025-06-12 09:00:00+00:00,81986.486,8810177600.4254,0.86207687,1.565869,0.70055405,0.112699
2025-06-12 10:00:00+00:00,82577.363,8854506386.9284,0.87115402,1.587199,0.70396726,1.463463
2025-06-12 11:00:00+00:00,82587.031,8832864656.9182,0.90370527,1.584912,0.72619317,0.349442
2025-06-12 12:00:00+00:00,82712.444,8850278914.260937,0.96338917,1.599955,0.79240987,0.319735
2025-06-12 13:00:00+00:00,82477.874,8827887278.9916,1.03429423,1.620121,0.86318434,1.465178
2025-06-12 14:00:00+00:00,82545.854,8878706347.5086,1.05201801,1.59556,0.90495738,0.670733
2025-06-12 15:00:00+00:00,82010.53,8768934914.985,1.02584965,1.590524,0.87288346,0.538071
2025-06-12 16:00:00+00:00,81797.875,8801702210.153265,1.00949987,1.583061,0.87026986,0.739926
2025-06-12 17:00:00+00:00,82116.998,8892967050.5074,0.97010304,1.574537,0.84784256,0.615491
2025-06-12 18:00:00+00:00,81528.999,8761852973.47921,0.96808219,1.576172,0.82940666,1.860334
2025-06-12 19:00:00+00:00,81416.369,8686686923.9074,0.97115457,1.573274,0.82219431,0.546312
2025-06-12 20:00:00+00:00,79162.644,8370422212.423072,1.01242528,1.561495,0.83982421,0.823582
2025-06-12 21:00:00+00:00,79005.446,8381400237.84154,1.04510224,1.57642,0.88126869,1.059543
2025-06-12 22:00:00+00:00,79046.279,8355824919.731062,1.06990151,1.565005,0.90487833,0.247008
2025-06-12 23:00:00+00:00,79116.059,8372520236.5222,1.0939028,1.557753,0.9356717,0.491211
2025-06-13 00:00:00+00:00,77336.945,8012517387.808499,1.16463713,1.558908,0.96471264,0.642882
2025-06-13 01:00:00+00:00,76615.054,7946775396.050055,1.22090817,1.540624,1.01481813,1.625705
2025-06-13 02:00:00+00:00,76742.534,7939613734.0652,1.16379358,1.494003,1.04615464,1.342195
2025-06-13 03:00:00+00:00,77240.24,8068101729.6960335,1.18426454,1.444984,1.0964753,3.490807
2025-06-13 04:00:00+00:00,77698.917,8113320913.14,1.19696287,1.435173,1.11949277,1.62675
2025-06-13 05:00:00+00:00,77692.904,8090501897.791738,1.18305627,1.429459,1.10538058,0.81486
2025-06-13 06:00:00+00:00,77584.035,8100882705.7005,1.15883279,1.43738,1.08583824,1.897333
2025-06-13 07:00:00+00:00,78391.316,8216507395.224,1.15323248,1.374974,1.09863653,1.427833
2025-06-13 08:00:00+00:00,78475.878,8215616125.0566,1.11416161,1.411674,1.0621571,0.643763
2025-06-13 09:00:00+00:00,78176.136,8184744369.8832,1.10939329,1.42211,1.05106416,1.282484
2025-06-13 10:00:00+00:00,78616.882,8231973714.22,1.10317288,1.420513,1.04714005,0.451032
2025-06-13 11:00:00+00:00,79241.139,8319519259.496099,1.09102392,1.412848,1.0408366,2.659935
2025-06-13 12:00:00+00:00,79338.229,8317423237.215,1.07752971,1.40096,1.02187306,0.453683
2025-06-13 13:00:00+00:00,79360.363,8309855353.8752,1.05291214,1.412034,0.99040849,0.814973
2025-06-13 14:00:00+00:00,77579.331,8122493892.2352,1.05344462,1.453995,0.9650441,1.482048
2025-06-13 15:00:00+00:00,77935.861,8222490356.957242,0.99044709,1.472946,0.91214208,0.604331
2025-06-13 16:00:00+00:00,78472.976,8290285396.8176,0.96592325,1.444348,0.88812828,2.093997
2025-06-13 17:00:00+00:00,78407.271,8244359890.380899,0.9670206,1.439439,0.88027971,1.643482
2025-06-13 18:00:00+00:00,78014.73,8202094241.496,0.95387942,1.474149,0.86242286,2.723808
2025-06-13 19:00:00+00:00,77971.422,8192743060.958584,0.95063387,1.473467,0.85544543,1.240488
2025-06-13 20:00:00+00:00,77852.318,8197906713.604066,0.95181671,1.478856,0.85949018,1.277234
2025-06-13 21:00:00+00:00,77914.505,8223470847.324,0.94486735,1.475235,0.85861431,0.519015
2025-06-13 22:00:00+00:00,77851.139,8231162000.900499,0.9397047,1.48199,0.85415022,0.799651
2025-06-13 23:00:00+00:00,78442.82,8312813119.578,0.92777023,1.486864,0.85538785,0.307475
2025-06-14 00:00:00+00:00,78561.583,8311379455.50592,0.92046195,1.494208,0.84392786,0.943383
2025-06-14 01:00:00+00:00,78210.849,8244815637.7122,0.94262728,1.474416,0.85725534,0.688726
2025-06-14 02:00:00+00:00,78217.174,8241321251.6404,0.97648003,1.497474,0.85168923,2.81934
2025-06-14 03:00:00+00:00,78267.557,8234200574.37544,0.98661616,1.499664,0.86251712,1.220947
2025-06-14 04:00:00+00:00,78300.516,8242276792.849245,0.98470561,1.499136,0.86951009,0.498808
2025-06-14 05:00:00+00:00,78320.544,8243245088.0544,0.98491167,1.50031,0.87059105,0.797554
2025-06-14 06:00:00+00:00,78135.676,8210645291.8644,0.98070772,1.510292,0.86255318,0.647361
2025-06-14 07:00:00+00:00,78161.412,8207791641.175834,0.99331962,1.524743,0.86846445,0.913392
2025-06-14 08:00:00+00:00,77983.799,8193921526.907901,0.99987277,1.522333,0.87830459,1.591886
2025-06-14 09:00:00+00:00,77891.342,8163965596.450269,0.99870634,1.523344,0.8744958,0.537623
2025-06-14 10:00:00+00:00,77852.05,8171163420.729588,1.0108271,1.532353,0.88761517,1.035503
2025-06-14 11:00:00+00:00,78030.675,8195499370.71,1.00565043,1.527544,0.89182537,1.408997
2025-06-14 12:00:00+00:00,78419.116,8222236470.6884,1.01072781,1.516752,0.89140379,0.737909
