month,method,feature,bin,n,residual_mean_bp,cuts
2025-08,ae_relu_1,g,1,86,1.0354712366553918,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_relu_1,g,2,45,1.8690832941940863,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_relu_1,g,3,31,0.4459960186445096,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_relu_1,g,4,35,-4.794213507258537,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_relu_2,m,0,19,-0.030802281552575705,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_relu_2,m,1,63,2.8503254601828267,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_relu_2,m,2,192,0.5929139785583275,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_relu_2,m,3,75,0.3312191830956665,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_relu_2,m,4,8,-7.722114356229987,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_relu_2,g,0,160,1.4843119421117268,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_relu_2,g,1,86,1.020904367557783,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_relu_2,g,2,45,1.8636409467463289,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_relu_2,g,3,31,0.45611519090307256,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_relu_2,g,4,35,-4.782909470339214,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_tanh_1,m,0,19,0.08370914687639554,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_tanh_1,m,1,63,-1.312340769142486,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_tanh_1,m,2,192,0.6658768883052982,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_tanh_1,m,3,75,5.256968642596145,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_tanh_1,m,4,8,-3.414774609292884,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_tanh_1,g,0,160,2.999432738181219,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_tanh_1,g,1,86,1.540736802231892,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_tanh_1,g,2,45,1.4515409526633043,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_tanh_1,g,3,31,-1.215371428738832,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_tanh_1,g,4,35,-6.466846070577792,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_tanh_2,m,0,19,-0.4110966481088293,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_tanh_2,m,1,63,-1.9713626779780244,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_tanh_2,m,2,192,0.785127050138876,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_tanh_2,m,3,75,6.355765705200692,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_tanh_2,m,4,8,-2.6002971637890013,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_tanh_2,g,0,160,3.421408004747684,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_tanh_2,g,1,86,1.7693219775406577,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_tanh_2,g,2,45,1.3906411583988147,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_tanh_2,g,3,31,-1.6436517412585525,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_tanh_2,g,4,35,-6.759853137066763,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,conditional_neural,m,0,19,0.7762286814873137,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,conditional_neural,m,1,63,3.2091525281840974,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,conditional_neural,m,2,192,0.5131783977590492,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,conditional_neural,m,3,75,-0.11884580686119989,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,conditional_neural,m,4,8,-9.1080441807966,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,conditional_neural,g,0,160,1.3893979588240868,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,conditional_neural,g,1,86,0.9214206200000885,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,conditional_neural,g,2,45,1.8994156263104383,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,conditional_neural,g,3,31,0.6341655096738914,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,conditional_neural,g,4,35,-4.942893230945432,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,pca_selected,m,0,19,-0.041405614781093676,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,pca_selected,m,1,63,2.8509551005304465,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,pca_selected,m,2,192,0.6026379643664557,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,pca_selected,m,3,75,0.3628539273228325,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,pca_selected,m,4,8,-7.687967776900127,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,pca_selected,g,0,160,1.506551731067328,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,pca_selected,g,1,86,1.0355014963749831,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,pca_selected,g,2,45,1.869115056785409,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,pca_selected,g,3,31,0.4459440147418996,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,pca_selected,g,4,35,-4.794159757897571,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_selected,m,0,19,-0.04132189381777464,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_selected,m,1,63,2.850922275692964,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_selected,m,2,192,0.602607111120748,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_selected,m,3,75,0.36291866751755864,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_selected,m,4,8,-7.687581151692427,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_selected,g,0,160,1.5065882822284469,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_selected,g,1,86,1.0354712366553918,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_selected,g,2,45,1.8690832941940863,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_selected,g,3,31,0.4459960186445096,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_selected,g,4,35,-4.794213507258537,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_reconstruction_selected,m,0,19,0.19532480349005255,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_reconstruction_selected,m,1,63,2.791998940009184,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_reconstruction_selected,m,2,192,0.5242908593621153,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_reconstruction_selected,m,3,75,0.4672378255236802,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_reconstruction_selected,m,4,8,-7.184966972398989,"[-138.18004116589591, -44.50852974744261, 63.64343980596025, 143.04746343627716]"
2025-08,ae_reconstruction_selected,g,0,160,1.5111838058778315,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_reconstruction_selected,g,1,86,1.013220709831796,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_reconstruction_selected,g,2,45,1.8178557175712733,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_reconstruction_selected,g,3,31,0.44811032249867283,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-08,ae_reconstruction_selected,g,4,35,-4.765350475847254,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2025-09,sequential_ols,m,1,42,1.598957328185589,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,sequential_ols,m,2,123,0.9973797900677844,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,sequential_ols,m,3,104,-0.3617370632089845,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,sequential_ols,m,4,105,-0.14233802477463708,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,sequential_ols,g,0,7,2.8371611680342568,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,sequential_ols,g,1,53,1.4746359230260293,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,sequential_ols,g,2,80,-0.23059829701591905,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,sequential_ols,g,3,64,1.226730152947923,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,sequential_ols,g,4,170,-0.12241719609971737,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,pca_1,m,1,42,1.5950854816266133,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,pca_1,m,2,123,0.996778397411252,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,pca_1,m,3,104,-0.35833863007317013,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,pca_1,m,4,105,-0.14480636290918822,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,pca_1,g,0,7,2.830348090474432,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,pca_1,g,1,53,1.4717978100884819,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,pca_1,g,2,80,-0.23053019543156808,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,pca_1,g,3,64,1.2216129843929036,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,pca_1,g,4,170,-0.12019463798708008,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,pca_2,m,1,42,0.9348977046687369,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,pca_2,m,2,123,0.8572692822502451,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,pca_2,m,3,104,0.021487952622263738,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,pca_2,m,4,105,0.1389767574262463,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,pca_2,g,0,7,1.5905944003492134,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,pca_2,g,1,53,0.9875423251225782,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,pca_2,g,2,80,-0.2105029895358422,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,pca_2,g,3,64,0.99109038630472,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,pca_2,g,4,170,0.30278636659272073,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,conditional_linear,m,1,42,1.5851551112586888,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,conditional_linear,m,2,123,1.0092233338137397,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,conditional_linear,m,3,104,-0.31397281172842334,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,conditional_linear,m,4,105,0.008435267598931281,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,conditional_linear,g,0,7,2.838825707740974,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,conditional_linear,g,1,53,1.482623256197914,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,conditional_linear,g,2,80,-0.1976646088564387,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,conditional_linear,g,3,64,1.2792682213498758,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,conditional_linear,g,4,170,-0.032748791649802995,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_relu_1,m,1,42,1.5955405775063256,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_relu_1,m,2,123,0.996890807294404,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_relu_1,m,3,104,-0.3583260966141836,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_relu_1,m,4,105,-0.133379598695726,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_relu_1,g,0,7,2.8301393808734256,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_relu_1,g,1,53,1.4716502178943036,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_relu_1,g,2,80,-0.2305232126835614,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_relu_1,g,3,64,1.2217769146160293,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_relu_1,g,4,170,-0.11294588878648212,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_relu_2,m,1,42,1.1631971613366097,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_relu_2,m,2,123,0.8974893804325745,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_relu_2,m,3,104,-0.1165243076934651,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_relu_2,m,4,105,0.029352821139977708,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_relu_2,g,0,7,1.9575795177790014,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_relu_2,g,1,53,1.1291375164658117,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_relu_2,g,2,80,-0.23691463656918232,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_relu_2,g,3,64,1.046971774270392,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_relu_2,g,4,170,0.1682860303765296,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_tanh_1,m,1,42,-2.3859730691982697,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_tanh_1,m,2,123,0.6451891393182126,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_tanh_1,m,3,104,2.6467885266038707,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_tanh_1,m,4,105,-2.2089284642190328,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_tanh_1,g,0,7,4.488425139894566,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_tanh_1,g,1,53,2.4497443789424707,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_tanh_1,g,2,80,0.6009782960867787,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_tanh_1,g,3,64,1.1538500649268117,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_tanh_1,g,4,170,-1.5335540155991425,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_tanh_2,m,1,42,-3.0449123119530155,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_tanh_2,m,2,123,0.842141585909689,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_tanh_2,m,3,104,3.3229447407683708,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_tanh_2,m,4,105,-3.0967231726684865,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,ae_tanh_2,g,0,7,5.035221127321159,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_tanh_2,g,1,53,2.8376256666053563,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_tanh_2,g,2,80,0.923252141469528,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_tanh_2,g,3,64,1.2438075336520915,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,ae_tanh_2,g,4,170,-2.0175126106943746,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,conditional_neural,m,1,42,1.5851570865170057,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,conditional_neural,m,2,123,1.0092229732952498,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,conditional_neural,m,3,104,-0.31397499157496467,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,conditional_neural,m,4,105,0.008429409774812024,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,conditional_neural,g,0,7,2.8388239176112973,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,conditional_neural,g,1,53,1.482621913952837,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,conditional_neural,g,2,80,-0.19766599773530316,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,conditional_neural,g,3,64,1.279266228052255,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,conditional_neural,g,4,170,-0.032751619927709565,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-09,pca_selected,m,1,42,0.9348977046687369,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,pca_selected,m,2,123,0.8572692822502451,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
2025-09,pca_selected,m,3,104,0.021487952622263738,"[-118.74153376864541, -25.4449951822861, 43.3533108327671, 115.31128649898429]"
