month,method,candidate_id,member_prediction_sd_bp,member_rmses_bp,scenario
2025-10,ae_relu_1,f05,65.39220780009686,"[15.21097124504773, 181.38568836385198, 179.61317862621075]",clock_NY_macro_end1h_quote
2025-10,ae_relu_2,f07,35.68157558674593,"[174.90307944374646, 175.68711834904508, 92.8182881190623]",clock_NY_macro_end1h_quote
2025-10,ae_tanh_1,f08,2.049650021061169,"[149.258302345714, 150.33289301836703, 152.175163593915]",clock_NY_macro_end1h_quote
2025-10,ae_tanh_2,f10,1.6567189244390552,"[150.30392109318356, 151.44547515366577, 149.97191293533467]",clock_NY_macro_end1h_quote
2025-10,ae_selected,f05,65.39220780009686,"[15.21097124504773, 181.38568836385198, 179.61317862621075]",clock_NY_macro_end1h_quote
2025-10,ae_reconstruction_selected,f05,65.39220780009686,"[15.21097124504773, 181.38568836385198, 179.61317862621075]",clock_NY_macro_end1h_quote
2025-11,ae_relu_1,f05,0.007326595445896,"[9.717356165368205, 9.716480348814974, 9.717302052665897]",clock_NY_macro_end1h_quote
2025-11,ae_relu_2,f06,0.6258260678931242,"[9.683499290535808, 9.75061966892448, 10.010473414888116]",clock_NY_macro_end1h_quote
2025-11,ae_tanh_1,f08,0.5378294054963442,"[12.025924034641621, 11.805287645263403, 11.6964082971353]",clock_NY_macro_end1h_quote
2025-11,ae_tanh_2,f10,0.2210895937493694,"[13.289937958664348, 13.28223568951809, 13.301413105324174]",clock_NY_macro_end1h_quote
2025-11,ae_selected,f05,0.007326595445896,"[9.717356165368205, 9.716480348814974, 9.717302052665897]",clock_NY_macro_end1h_quote
2025-11,ae_reconstruction_selected,f05,0.007326595445896,"[9.717356165368205, 9.716480348814974, 9.717302052665897]",clock_NY_macro_end1h_quote
2025-12,ae_relu_1,f05,0.0112579322440397,"[13.327628049285664, 13.335940240241001, 13.35370308343827]",clock_NY_macro_end1h_quote
2025-12,ae_relu_2,f06,2.725745165663783,"[9.317349438523744, 13.63686141944846, 13.19431050837556]",clock_NY_macro_end1h_quote
2025-12,ae_tanh_1,f08,0.3230414922021827,"[12.323903958975363, 12.394604848979693, 12.736876916749058]",clock_NY_macro_end1h_quote
2025-12,ae_tanh_2,f10,0.5365078686022223,"[12.010333272133542, 12.569860720234114, 12.75766083319369]",clock_NY_macro_end1h_quote
2025-12,ae_selected,f05,0.0112579322440397,"[13.327628049285664, 13.335940240241001, 13.35370308343827]",clock_NY_macro_end1h_quote
2025-12,ae_reconstruction_selected,f05,0.0112579322440397,"[13.327628049285664, 13.335940240241001, 13.35370308343827]",clock_NY_macro_end1h_quote
2026-01,ae_relu_1,f05,0.0040028474215299,"[8.326946406114974, 8.32803583524151, 8.32929391235717]",clock_NY_macro_end1h_quote
2026-01,ae_relu_2,f06,4.748198166431972,"[6.705979816272468, 12.483786058262021, 8.266328054132078]",clock_NY_macro_end1h_quote
2026-01,ae_tanh_1,f08,0.3376082877061892,"[9.247576309781353, 9.15973739832442, 9.41254690753341]",clock_NY_macro_end1h_quote
2026-01,ae_tanh_2,f10,0.4853856743563061,"[10.299367245810817, 10.413022597048242, 10.483825043025083]",clock_NY_macro_end1h_quote
2026-01,ae_selected,f05,0.0040028474215299,"[8.326946406114974, 8.32803583524151, 8.32929391235717]",clock_NY_macro_end1h_quote
2026-01,ae_reconstruction_selected,f05,0.0040028474215299,"[8.326946406114974, 8.32803583524151, 8.32929391235717]",clock_NY_macro_end1h_quote
2026-02,ae_relu_1,f05,0.0139842585558833,"[10.272955872585126, 10.281278072460841, 10.28593701968281]",clock_NY_macro_end1h_quote
2026-02,ae_relu_2,f06,9.176913329702405,"[7.183288885643769, 17.414698446187607, 10.330616800534276]",clock_NY_macro_end1h_quote
2026-02,ae_tanh_1,f08,0.6095045444324968,"[10.357460786625301, 10.456666273827821, 10.199987840640192]",clock_NY_macro_end1h_quote
2026-02,ae_tanh_2,f11,0.0475761265304263,"[11.807706488950508, 11.805287701226364, 11.789206572140367]",clock_NY_macro_end1h_quote
2026-02,ae_selected,f06,9.176913329702405,"[7.183288885643769, 17.414698446187607, 10.330616800534276]",clock_NY_macro_end1h_quote
2026-02,ae_reconstruction_selected,f06,9.176913329702405,"[7.183288885643769, 17.414698446187607, 10.330616800534276]",clock_NY_macro_end1h_quote
2026-03,ae_relu_1,f05,0.0207486777353844,"[11.324355441374951, 11.322224957223606, 11.33779270039651]",clock_NY_macro_end1h_quote
2026-03,ae_relu_2,f06,8.341779901019969,"[8.125721244319609, 18.226879547799243, 8.666116232096384]",clock_NY_macro_end1h_quote
2026-03,ae_tanh_1,f08,1.064740808211408,"[14.129378316266433, 14.09569026830302, 14.144327516216194]",clock_NY_macro_end1h_quote
2026-03,ae_tanh_2,f11,0.0356843072887009,"[13.855442947614675, 13.845084969347468, 13.853472968194778]",clock_NY_macro_end1h_quote
2026-03,ae_selected,f06,8.341779901019969,"[8.125721244319609, 18.226879547799243, 8.666116232096384]",clock_NY_macro_end1h_quote
2026-03,ae_reconstruction_selected,f06,8.341779901019969,"[8.125721244319609, 18.226879547799243, 8.666116232096384]",clock_NY_macro_end1h_quote
