month,method,feature,bin,n,residual_mean_bp,cuts,scenario
2026-02,ae_relu_1,m,2,50,0.3682642894946154,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_relu_1,m,3,148,1.3806643598952508,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_relu_1,m,4,106,-2.816685518561868,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_relu_1,g,0,20,-1.902586787242302,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_relu_1,g,1,44,-1.0376699314069373,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_relu_1,g,2,24,1.1437319033452535,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_relu_1,g,3,143,-0.2309096257355654,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_relu_1,g,4,93,0.3626126781513262,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_relu_2,m,1,20,0.8900812755733307,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_relu_2,m,2,50,-1.404856983162473,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_relu_2,m,3,148,-4.193206845496156,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_relu_2,m,4,106,-9.4427702616615,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_relu_2,g,0,20,-6.630940042516878,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_relu_2,g,1,44,-5.606641132715386,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_relu_2,g,2,24,-5.852910206545078,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_relu_2,g,3,143,-6.376978630165946,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_relu_2,g,4,93,-2.605168653285813,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_tanh_1,m,1,20,-3.9708118038033655,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_tanh_1,m,2,50,-2.0729244413801253,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_tanh_1,m,3,148,2.936796603144738,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_tanh_1,m,4,106,3.211555626978896,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_tanh_1,g,0,20,-1.7397212415170291,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_tanh_1,g,1,44,-1.2364557498354845,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_tanh_1,g,2,24,4.317252740985203,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_tanh_1,g,3,143,3.7195270299159744,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_tanh_1,g,4,93,0.4914019606621843,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_tanh_2,m,1,20,-0.8964836387460497,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_tanh_2,m,2,50,-2.473609417602256,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_tanh_2,m,3,148,5.517185679277803,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_tanh_2,m,4,106,8.430792400989004,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_tanh_2,g,0,20,-2.590197411954424,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_tanh_2,g,1,44,-1.0446689437523375,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_tanh_2,g,2,24,6.787102237317512,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_tanh_2,g,3,143,7.334876734207884,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_tanh_2,g,4,93,4.888052542578055,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,conditional_neural,m,1,20,-0.8950153298647173,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,conditional_neural,m,2,50,0.1810900654740181,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,conditional_neural,m,3,148,2.6458951094012075,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,conditional_neural,m,4,106,-0.5483735822540793,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,conditional_neural,g,0,20,-1.879592608535796,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,conditional_neural,g,1,44,-1.3753424477606393,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,conditional_neural,g,2,24,1.848539055235328,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,conditional_neural,g,3,143,1.7481724677788275,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,conditional_neural,g,4,93,1.3803483097098574,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,pca_selected,m,1,20,-1.2953269413975896,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,pca_selected,m,2,50,-0.016711379457262,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,pca_selected,m,3,148,-0.6791939980321591,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,pca_selected,m,4,106,-0.5483824836163383,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,pca_selected,g,0,20,-2.556016494949437,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,pca_selected,g,1,44,-2.713361120759178,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,pca_selected,g,2,24,-0.926614772119528,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,pca_selected,g,3,143,-0.0663651871690676,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,pca_selected,g,4,93,0.1811379864035659,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_selected,m,1,20,0.8900812755733307,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_selected,m,2,50,-1.404856983162473,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_selected,m,3,148,-4.193206845496156,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_selected,m,4,106,-9.4427702616615,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_selected,g,0,20,-6.630940042516878,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_selected,g,1,44,-5.606641132715386,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_selected,g,2,24,-5.852910206545078,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_selected,g,3,143,-6.376978630165946,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_selected,g,4,93,-2.605168653285813,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_reconstruction_selected,m,1,20,0.8900812755733307,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_reconstruction_selected,m,2,50,-1.404856983162473,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_reconstruction_selected,m,3,148,-4.193206845496156,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_reconstruction_selected,m,4,106,-9.4427702616615,"[-4.816681003881798, 60.97947548905837, 126.75056035821159, 208.14874491444186]",clock_UTC_quote
2026-02,ae_reconstruction_selected,g,0,20,-6.630940042516878,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_reconstruction_selected,g,1,44,-5.606641132715386,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_reconstruction_selected,g,2,24,-5.852910206545078,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_reconstruction_selected,g,3,143,-6.376978630165946,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-02,ae_reconstruction_selected,g,4,93,-2.605168653285813,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,sequential_ols,m,0,228,-2.884016190381064,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,sequential_ols,m,1,9,-4.850620065357755,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,sequential_ols,g,0,80,-3.621408792081553,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,sequential_ols,g,1,138,-1.9968005034109624,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,sequential_ols,g,2,15,-10.654870387969568,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,sequential_ols,g,3,4,5.97073916541957,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,pca_1,m,0,228,-2.9284031859669355,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,pca_1,m,1,9,-4.844432287886168,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,pca_1,g,0,80,-3.642053404060152,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,pca_1,g,1,138,-2.0523651770367564,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,pca_1,g,2,15,-10.651869871783449,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,pca_1,g,3,4,5.773224460299833,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,pca_2,m,0,228,-2.270403331623044,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,pca_2,m,1,9,-3.328449678837432,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,pca_2,g,0,80,-2.0627249878622145,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,pca_2,g,1,138,-1.944164493318557,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,pca_2,g,2,15,-7.172367479267303,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,pca_2,g,3,4,-1.6774488559108498,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,conditional_linear,m,0,228,-5.052666288094258,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,conditional_linear,m,1,9,-5.186216562906117,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,conditional_linear,g,0,80,-5.715311217037147,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,conditional_linear,g,1,138,-4.206840497434608,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,conditional_linear,g,2,15,-11.638335298146693,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,conditional_linear,g,3,4,3.415013182375528,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_relu_1,m,0,228,-2.880322452011256,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,ae_relu_1,m,1,9,-4.832145774518215,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,ae_relu_1,g,0,80,-3.604910180924505,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_relu_1,g,1,138,-2.002183389654211,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_relu_1,g,2,15,-10.592358513370762,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_relu_1,g,3,4,5.844167229393168,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_relu_2,m,0,228,-0.5450635477002659,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,ae_relu_2,m,1,9,-2.9837248959419544,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,ae_relu_2,g,0,80,-0.7159550351367434,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_relu_2,g,1,138,-0.1151244408860112,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_relu_2,g,2,15,-5.490788323258582,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_relu_2,g,3,4,1.099346890737387,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_tanh_1,m,0,228,-3.4818887926538773,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,ae_tanh_1,m,1,9,-9.78229845389831,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,ae_tanh_1,g,0,80,-5.585281371028803,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_tanh_1,g,1,138,-2.0134785476474173,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_tanh_1,g,2,15,-12.084930558672085,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_tanh_1,g,3,4,6.011294206890085,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_tanh_2,m,0,228,-0.424286229566272,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,ae_tanh_2,m,1,9,-10.55816373241512,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,ae_tanh_2,g,0,80,-3.356688754236534,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_tanh_2,g,1,138,1.3249158038102826,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_tanh_2,g,2,15,-9.30237406650331,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_tanh_2,g,3,4,8.367899119451792,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,conditional_neural,m,0,228,-5.95713072686464,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,conditional_neural,m,1,9,-5.784343293801723,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,conditional_neural,g,0,80,-6.510760569800334,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,conditional_neural,g,1,138,-4.883173734630173,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,conditional_neural,g,2,15,-13.068617604871184,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,conditional_neural,g,3,4,-4.87920258332375,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,pca_selected,m,0,228,-2.270403331623044,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,pca_selected,m,1,9,-3.328449678837432,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,pca_selected,g,0,80,-2.0627249878622145,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,pca_selected,g,1,138,-1.944164493318557,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,pca_selected,g,2,15,-7.172367479267303,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,pca_selected,g,3,4,-1.6774488559108498,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_selected,m,0,228,-0.5450635477002659,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,ae_selected,m,1,9,-2.9837248959419544,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,ae_selected,g,0,80,-0.7159550351367434,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_selected,g,1,138,-0.1151244408860112,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_selected,g,2,15,-5.490788323258582,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_selected,g,3,4,1.099346890737387,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_reconstruction_selected,m,0,228,-0.5450635477002659,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,ae_reconstruction_selected,m,1,9,-2.9837248959419544,"[3.8010047987667184, 71.12713385870758, 139.75663359004056, 214.12742997857694]",clock_UTC_quote
2026-03,ae_reconstruction_selected,g,0,80,-0.7159550351367434,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_reconstruction_selected,g,1,138,-0.1151244408860112,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_reconstruction_selected,g,2,15,-5.490788323258582,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2026-03,ae_reconstruction_selected,g,3,4,1.099346890737387,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,sequential_ols,m,0,20,1.0939586637775798,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,sequential_ols,m,1,74,0.4279780237968167,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,sequential_ols,m,2,198,2.2667071657514266,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,sequential_ols,m,3,55,0.3932880081448989,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,sequential_ols,m,4,10,-2.62658001013766,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,sequential_ols,g,0,177,2.7746985401385893,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,sequential_ols,g,1,75,2.131754796787376,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,sequential_ols,g,2,36,0.6089242829620409,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,sequential_ols,g,3,33,0.9664227386631972,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,sequential_ols,g,4,36,-5.752607492339192,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,pca_1,m,0,20,0.9261241017264816,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,pca_1,m,1,74,0.3428480108934048,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,pca_1,m,2,198,2.315339049957536,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,pca_1,m,3,55,0.5560435057282339,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,pca_1,m,4,10,-2.4039158930817157,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,pca_1,g,0,177,2.839861915698519,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,pca_1,g,1,75,2.196894093023395,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,pca_1,g,2,36,0.6288064617091037,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,pca_1,g,3,33,0.8662188076373825,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,pca_1,g,4,36,-5.826979686457906,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,pca_2,m,0,20,0.321952941657014,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,pca_2,m,1,74,-1.1451929562816168,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,pca_2,m,2,198,0.8639380790655785,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,pca_2,m,3,55,1.7834653858613978,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,pca_2,m,4,10,0.5972495763767341,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,pca_2,g,0,177,2.169967836237851,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,pca_2,g,1,75,1.1089152628608323,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,pca_2,g,2,36,-1.2350072266929015,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,pca_2,g,3,33,-1.2995119653115463,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,pca_2,g,4,36,-5.085866250083531,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,conditional_linear,m,0,20,-2.609190939677616,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,conditional_linear,m,1,74,-2.249685830155458,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,conditional_linear,m,2,198,3.242249153489687,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,conditional_linear,m,3,55,3.621041344713895,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,conditional_linear,m,4,10,-0.878301802625036,"[-122.27730229814391, -40.81283893584801, 74.68033258496645, 125.27400435085063]",clock_NY_quote
2025-08,conditional_linear,g,0,177,2.571121094461434,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-08,conditional_linear,g,1,75,2.823599274886968,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
