scope,method,variant,n,status,term,coef_raw,effect_bp_per_sd,scenario
core,ae_tanh_2,Aug_Nov,926,estimated,e_origin,0.5472662300684717,31.45640503718646,clock_UTC_quote
core,ae_tanh_2,Aug_Nov,926,estimated,downside,-29919.115720907397,-0.4881518135233978,clock_UTC_quote
core,ae_tanh_2,Aug_Nov,926,estimated,btc_vol,-521.217278952324,-1.0113612978068636,clock_UTC_quote
core,ae_tanh_2,Aug_Nov,926,estimated,account_ls,1.874173579344666,1.1873365906674385,clock_UTC_quote
core,ae_tanh_2,Dec_Mar,800,estimated,e_origin,0.2589285279539171,14.88299515572486,clock_UTC_quote
core,ae_tanh_2,Dec_Mar,800,estimated,downside,-92777.56479738432,-1.513732455617982,clock_UTC_quote
core,ae_tanh_2,Dec_Mar,800,estimated,btc_vol,604.9794207648744,1.1738919579969918,clock_UTC_quote
core,ae_tanh_2,Dec_Mar,800,estimated,account_ls,3.67152762901382,2.326006057079774,clock_UTC_quote
core,ae_tanh_2,exclude_top1_downside_days,1716,estimated,e_origin,0.5470816574782782,31.44579595912373,clock_UTC_quote
core,ae_tanh_2,exclude_top1_downside_days,1716,estimated,downside,55780.2219605021,0.9100942943219764,clock_UTC_quote
core,ae_tanh_2,exclude_top1_downside_days,1716,estimated,btc_vol,-598.2023971793043,-1.1607419346851269,clock_UTC_quote
core,ae_tanh_2,exclude_top1_downside_days,1716,estimated,account_ls,1.2795426207473166,0.8106227671094514,clock_UTC_quote
core,ae_tanh_2,exclude_top5_downside_days,1672,estimated,e_origin,0.5544862300147241,31.87140459352554,clock_UTC_quote
core,ae_tanh_2,exclude_top5_downside_days,1672,estimated,downside,117495.67560576262,1.917026146866696,clock_UTC_quote
core,ae_tanh_2,exclude_top5_downside_days,1672,estimated,btc_vol,-1105.6603305069034,-2.1454048281797498,clock_UTC_quote
core,ae_tanh_2,exclude_top5_downside_days,1672,estimated,account_ls,0.6385899449350131,0.404562958527443,clock_UTC_quote
core,conditional_neural,Aug_Nov,926,estimated,e_origin,0.2141420514703367,2.014866724337156,clock_UTC_quote
core,conditional_neural,Aug_Nov,926,estimated,downside,89959.72329684312,1.467757352224486,clock_UTC_quote
core,conditional_neural,Aug_Nov,926,estimated,btc_vol,-574.6451891430502,-1.1150319218855866,clock_UTC_quote
core,conditional_neural,Aug_Nov,926,estimated,account_ls,0.565309001753011,0.3581376187416604,clock_UTC_quote
core,conditional_neural,Dec_Mar,800,estimated,e_origin,0.1634215452688428,1.53763649568642,clock_UTC_quote
core,conditional_neural,Dec_Mar,800,estimated,downside,-120433.95425418353,-1.9649662686351157,clock_UTC_quote
core,conditional_neural,Dec_Mar,800,estimated,btc_vol,105.09130077410882,0.2039174037989559,clock_UTC_quote
core,conditional_neural,Dec_Mar,800,estimated,account_ls,5.516596132323337,3.494903842435073,clock_UTC_quote
core,conditional_neural,exclude_top1_downside_days,1716,estimated,e_origin,0.224297354187868,2.1104181649842952,clock_UTC_quote
core,conditional_neural,exclude_top1_downside_days,1716,estimated,downside,43333.19352151855,0.7070121055920063,clock_UTC_quote
core,conditional_neural,exclude_top1_downside_days,1716,estimated,btc_vol,-1445.7059810045198,-2.805223725765273,clock_UTC_quote
core,conditional_neural,exclude_top1_downside_days,1716,estimated,account_ls,2.721814369777617,1.724338572402358,clock_UTC_quote
core,conditional_neural,exclude_top5_downside_days,1672,estimated,e_origin,0.2258788989963537,2.1252989508261524,clock_UTC_quote
core,conditional_neural,exclude_top5_downside_days,1672,estimated,downside,62200.0859481084,1.0148389758612648,clock_UTC_quote
core,conditional_neural,exclude_top5_downside_days,1672,estimated,btc_vol,-1549.5997257922193,-3.0068174119410416,clock_UTC_quote
core,conditional_neural,exclude_top5_downside_days,1672,estimated,account_ls,2.585060854515056,1.637701745182537,clock_UTC_quote
core,pca_selected,Aug_Nov,926,estimated,e_origin,0.4311329664704254,3.2698780671013616,clock_UTC_quote
core,pca_selected,Aug_Nov,926,estimated,downside,95784.3500072503,1.562790311029321,clock_UTC_quote
core,pca_selected,Aug_Nov,926,estimated,btc_vol,-394.1326177990177,-0.7647683450680309,clock_UTC_quote
core,pca_selected,Aug_Nov,926,estimated,account_ls,0.3216158203799324,0.2037517953956782,clock_UTC_quote
core,pca_selected,Dec_Mar,800,estimated,e_origin,0.1572732674975203,1.1928208880468074,clock_UTC_quote
core,pca_selected,Dec_Mar,800,estimated,downside,-135050.46518589926,-2.20344511892131,clock_UTC_quote
core,pca_selected,Dec_Mar,800,estimated,btc_vol,687.123653717212,1.333283254872291,clock_UTC_quote
core,pca_selected,Dec_Mar,800,estimated,account_ls,3.8918191770591486,2.465566351009673,clock_UTC_quote
core,pca_selected,exclude_top1_downside_days,1716,estimated,e_origin,0.3540399684429053,2.685175149481702,clock_UTC_quote
core,pca_selected,exclude_top1_downside_days,1716,estimated,downside,-19750.20300194709,-0.3222387153012866,clock_UTC_quote
core,pca_selected,exclude_top1_downside_days,1716,estimated,btc_vol,-166.28061501685224,-0.3226481265962591,clock_UTC_quote
core,pca_selected,exclude_top1_downside_days,1716,estimated,account_ls,1.3765618226062513,0.8720868970246447,clock_UTC_quote
core,pca_selected,exclude_top5_downside_days,1672,estimated,e_origin,0.3328343222080436,2.5243433808286286,clock_UTC_quote
core,pca_selected,exclude_top5_downside_days,1672,estimated,downside,56078.35569922431,0.9149585599168334,clock_UTC_quote
core,pca_selected,exclude_top5_downside_days,1672,estimated,btc_vol,-457.5223253418917,-0.8877686742532472,clock_UTC_quote
core,pca_selected,exclude_top5_downside_days,1672,estimated,account_ls,0.8169866790583683,0.5175818231697966,clock_UTC_quote
core,ae_selected,Aug_Nov,926,estimated,e_origin,0.6461026501042436,31.23163067365952,clock_UTC_quote
core,ae_selected,Aug_Nov,926,estimated,downside,135623.04117579252,2.212787106513912,clock_UTC_quote
core,ae_selected,Aug_Nov,926,estimated,btc_vol,-758.0183320008903,-1.47084610386437,clock_UTC_quote
core,ae_selected,Aug_Nov,926,estimated,account_ls,-0.7750646502621139,-0.4910231525677856,clock_UTC_quote
core,ae_selected,Dec_Mar,800,estimated,e_origin,0.2337143917856889,11.29740230316641,clock_UTC_quote
core,ae_selected,Dec_Mar,800,estimated,downside,-90039.74847815544,-1.4690630204049746,clock_UTC_quote
core,ae_selected,Dec_Mar,800,estimated,btc_vol,469.2902764578766,0.9106030099397256,clock_UTC_quote
core,ae_selected,Dec_Mar,800,estimated,account_ls,0.0064988161844183,0.0041171652064798,clock_UTC_quote
core,ae_selected,exclude_top1_downside_days,1716,estimated,e_origin,0.6432724678731875,31.094823919863916,clock_UTC_quote
core,ae_selected,exclude_top1_downside_days,1716,estimated,downside,55126.28823763083,0.8994248970135309,clock_UTC_quote
core,ae_selected,exclude_top1_downside_days,1716,estimated,btc_vol,-602.9739028690267,-1.1700004845869076,clock_UTC_quote
core,ae_selected,exclude_top1_downside_days,1716,estimated,account_ls,0.0228668060357069,0.0144867027350708,clock_UTC_quote
core,ae_selected,exclude_top5_downside_days,1672,estimated,e_origin,0.6428630482563035,31.075033191156937,clock_UTC_quote
core,ae_selected,exclude_top5_downside_days,1672,estimated,downside,146666.57099839096,2.392970209547068,clock_UTC_quote
core,ae_selected,exclude_top5_downside_days,1672,estimated,btc_vol,-859.8916327864766,-1.668519354262893,clock_UTC_quote
core,ae_selected,exclude_top5_downside_days,1672,estimated,account_ls,-0.6002163711113127,-0.3802523243270136,clock_UTC_quote
core,ae_reconstruction_selected,Aug_Nov,926,estimated,e_origin,0.6461026501042436,31.23163067365952,clock_UTC_quote
core,ae_reconstruction_selected,Aug_Nov,926,estimated,downside,135623.04117579252,2.212787106513912,clock_UTC_quote
core,ae_reconstruction_selected,Aug_Nov,926,estimated,btc_vol,-758.0183320008903,-1.47084610386437,clock_UTC_quote
core,ae_reconstruction_selected,Aug_Nov,926,estimated,account_ls,-0.7750646502621139,-0.4910231525677856,clock_UTC_quote
core,ae_reconstruction_selected,Dec_Mar,800,estimated,e_origin,0.2337143917856889,11.29740230316641,clock_UTC_quote
core,ae_reconstruction_selected,Dec_Mar,800,estimated,downside,-90039.74847815544,-1.4690630204049746,clock_UTC_quote
core,ae_reconstruction_selected,Dec_Mar,800,estimated,btc_vol,469.2902764578766,0.9106030099397256,clock_UTC_quote
core,ae_reconstruction_selected,Dec_Mar,800,estimated,account_ls,0.0064988161844183,0.0041171652064798,clock_UTC_quote
core,ae_reconstruction_selected,exclude_top1_downside_days,1716,estimated,e_origin,0.6432724678731875,31.094823919863916,clock_UTC_quote
core,ae_reconstruction_selected,exclude_top1_downside_days,1716,estimated,downside,55126.28823763083,0.8994248970135309,clock_UTC_quote
core,ae_reconstruction_selected,exclude_top1_downside_days,1716,estimated,btc_vol,-602.9739028690267,-1.1700004845869076,clock_UTC_quote
core,ae_reconstruction_selected,exclude_top1_downside_days,1716,estimated,account_ls,0.0228668060357069,0.0144867027350708,clock_UTC_quote
core,ae_reconstruction_selected,exclude_top5_downside_days,1672,estimated,e_origin,0.6428630482563035,31.075033191156937,clock_UTC_quote
core,ae_reconstruction_selected,exclude_top5_downside_days,1672,estimated,downside,146666.57099839096,2.392970209547068,clock_UTC_quote
core,ae_reconstruction_selected,exclude_top5_downside_days,1672,estimated,btc_vol,-859.8916327864766,-1.668519354262893,clock_UTC_quote
core,ae_reconstruction_selected,exclude_top5_downside_days,1672,estimated,account_ls,-0.6002163711113127,-0.3802523243270136,clock_UTC_quote
full_macro,sequential_ols,Aug_Nov,152,estimated,e_origin,0.3542050280136213,3.2314588046614325,clock_UTC_quote
full_macro,sequential_ols,Aug_Nov,152,estimated,downside,226841.78298462712,3.3507736682944667,clock_UTC_quote
full_macro,sequential_ols,Aug_Nov,152,estimated,btc_vol,-3931.278838423583,-7.158237883846724,clock_UTC_quote
full_macro,sequential_ols,Aug_Nov,152,estimated,account_ls,4.0107910930414805,2.3741896450101856,clock_UTC_quote
full_macro,sequential_ols,Dec_Mar,86,insufficient,,,,clock_UTC_quote
full_macro,sequential_ols,exclude_top1_downside_days,237,estimated,e_origin,0.4368312065349665,3.985268239766516,clock_UTC_quote
full_macro,sequential_ols,exclude_top1_downside_days,237,estimated,downside,-144397.62692466727,-2.1329569874531136,clock_UTC_quote
full_macro,sequential_ols,exclude_top1_downside_days,237,estimated,btc_vol,-902.2926745249316,-1.6429324580018076,clock_UTC_quote
full_macro,sequential_ols,exclude_top1_downside_days,237,estimated,account_ls,2.4209996150650963,1.4331118433551755,clock_UTC_quote
full_macro,sequential_ols,exclude_top5_downside_days,233,estimated,e_origin,0.3695369813094494,3.3713342201751737,clock_UTC_quote
full_macro,sequential_ols,exclude_top5_downside_days,233,estimated,downside,246525.48020800136,3.641529689883457,clock_UTC_quote
full_macro,sequential_ols,exclude_top5_downside_days,233,estimated,btc_vol,-2042.5666941085465,-3.719191360110787,clock_UTC_quote
full_macro,sequential_ols,exclude_top5_downside_days,233,estimated,account_ls,0.5964665746258018,0.3530786650863413,clock_UTC_quote
full_macro,pca_1,Aug_Nov,152,estimated,e_origin,0.4450942907212865,4.05678898721489,clock_UTC_quote
full_macro,pca_1,Aug_Nov,152,estimated,downside,310142.83804523386,4.581247958196978,clock_UTC_quote
full_macro,pca_1,Aug_Nov,152,estimated,btc_vol,-3971.586334193329,-7.231631467736512,clock_UTC_quote
full_macro,pca_1,Aug_Nov,152,estimated,account_ls,3.964854020838408,2.346997173845123,clock_UTC_quote
full_macro,pca_1,Dec_Mar,86,insufficient,,,,clock_UTC_quote
full_macro,pca_1,exclude_top1_downside_days,237,estimated,e_origin,0.4366935616425575,3.980220974724916,clock_UTC_quote
full_macro,pca_1,exclude_top1_downside_days,237,estimated,downside,-154539.84910798556,-2.2827719403366307,clock_UTC_quote
full_macro,pca_1,exclude_top1_downside_days,237,estimated,btc_vol,-827.7582958289482,-1.507217125877335,clock_UTC_quote
full_macro,pca_1,exclude_top1_downside_days,237,estimated,account_ls,2.444167785911831,1.4468262528175824,clock_UTC_quote
full_macro,pca_1,exclude_top5_downside_days,233,estimated,e_origin,0.3742241517239337,3.410846755646519,clock_UTC_quote
full_macro,pca_1,exclude_top5_downside_days,233,estimated,downside,250648.68967795256,3.7024353199618063,clock_UTC_quote
full_macro,pca_1,exclude_top5_downside_days,233,estimated,btc_vol,-2076.473045037508,-3.7809294702011966,clock_UTC_quote
full_macro,pca_1,exclude_top5_downside_days,233,estimated,account_ls,0.7444400118727551,0.4406716097943811,clock_UTC_quote
full_macro,pca_2,Aug_Nov,152,estimated,e_origin,0.5888774511476225,4.637120773216124,clock_UTC_quote
full_macro,pca_2,Aug_Nov,152,estimated,downside,280757.4348746988,4.1471840309939445,clock_UTC_quote
full_macro,pca_2,Aug_Nov,152,estimated,btc_vol,-1901.088709027932,-3.461582293403003,clock_UTC_quote
full_macro,pca_2,Aug_Nov,152,estimated,account_ls,2.106467314506056,1.2469243023725267,clock_UTC_quote
full_macro,pca_2,Dec_Mar,86,insufficient,,,,clock_UTC_quote
full_macro,pca_2,exclude_top1_downside_days,237,estimated,e_origin,0.4734492667209902,3.7281804991807737,clock_UTC_quote
full_macro,pca_2,exclude_top1_downside_days,237,estimated,downside,30921.03670333072,0.4567474043743909,clock_UTC_quote
full_macro,pca_2,exclude_top1_downside_days,237,estimated,btc_vol,-1275.923219212281,-2.3232546710696917,clock_UTC_quote
full_macro,pca_2,exclude_top1_downside_days,237,estimated,account_ls,0.7830767191880595,0.4635426265831721,clock_UTC_quote
full_macro,pca_2,exclude_top5_downside_days,233,estimated,e_origin,0.4648275344439064,3.660288590999778,clock_UTC_quote
full_macro,pca_2,exclude_top5_downside_days,233,estimated,downside,-6067.311231826403,-0.0896227601699327,clock_UTC_quote
full_macro,pca_2,exclude_top5_downside_days,233,estimated,btc_vol,-1133.389193065945,-2.06372272036557,clock_UTC_quote
full_macro,pca_2,exclude_top5_downside_days,233,estimated,account_ls,0.902922173773234,0.5344851989278936,clock_UTC_quote
full_macro,conditional_linear,Aug_Nov,152,estimated,e_origin,0.3846164699154376,4.308852206633674,clock_UTC_quote
full_macro,conditional_linear,Aug_Nov,152,estimated,downside,521559.9458045472,7.704177377927775,clock_UTC_quote
full_macro,conditional_linear,Aug_Nov,152,estimated,btc_vol,-4677.7258624922815,-8.51740002562851,clock_UTC_quote
full_macro,conditional_linear,Aug_Nov,152,estimated,account_ls,1.4758879234486415,0.8736525398011077,clock_UTC_quote
full_macro,conditional_linear,Dec_Mar,86,insufficient,,,,clock_UTC_quote
full_macro,conditional_linear,exclude_top1_downside_days,237,estimated,e_origin,0.3758560408491654,4.210709258877007,clock_UTC_quote
full_macro,conditional_linear,exclude_top1_downside_days,237,estimated,downside,106822.67703675134,1.577921883182022,clock_UTC_quote
full_macro,conditional_linear,exclude_top1_downside_days,237,estimated,btc_vol,-2591.646239355729,-4.718978493910178,clock_UTC_quote
