scenario,model,baseline,block_days,delta_rmse_bp,relative_rmse_pct,rmse_ci_low,rmse_ci_high,delta_mae_bp,mae_ci_low,mae_ci_high
clock_UTC_quote,ae_reconstruction_selected,sequential_ols,3,-0.9383307321280441,-9.746470020420118,-1.4230002043548162,-0.4720233165308318,-0.6993447946551514,-1.1059678555230121,-0.28248580786621175
clock_UTC_quote,ae_relu_1,sequential_ols,3,-0.081656836324985,-0.848172056987706,-0.08731010585103327,-0.0756451251267916,-0.06405616399631864,-0.0704638887944919,-0.05780991401793905
clock_UTC_quote,ae_relu_2,sequential_ols,3,-1.2739828961139406,-13.232899316152968,-1.8190789906584715,-0.7535563742823145,-1.0020514991634153,-1.4715355156925791,-0.541328130791107
clock_UTC_quote,ae_selected,sequential_ols,3,-0.9383307321280441,-9.746470020420118,-1.4230002043548162,-0.4720233165308318,-0.6993447946551514,-1.1059678555230121,-0.28248580786621175
clock_UTC_quote,ae_tanh_1,sequential_ols,3,1.4489461699379191,15.050248193912275,0.9327015375134061,1.970059619065061,1.2760246351943634,0.7804475056603777,1.8014570476535354
clock_UTC_quote,ae_tanh_2,sequential_ols,3,2.658157383569252,27.610362062596018,1.6169894998999603,3.8209544535326287,2.1922510735774425,1.3685600629415386,3.098193867632681
clock_UTC_quote,conditional_linear,sequential_ols,3,0.19406428572558276,2.015751672727406,-0.0570886129686809,0.45079784564208647,0.010725372767724117,-0.15443124367004335,0.18082517303310514
clock_UTC_quote,conditional_neural,sequential_ols,3,0.6873011672428238,7.139018250355922,0.2665719976968196,1.0986094034525964,0.1640477195111485,-0.057844953704854915,0.4068138328328506
clock_UTC_quote,pca_1,sequential_ols,3,-0.07828692467731457,-0.8131686816095995,-0.08555879061986413,-0.07087027743651149,-0.06117989820028136,-0.06843868923203637,-0.05376649385374234
clock_UTC_quote,pca_2,sequential_ols,3,-2.6489449723739007,-27.514672465679958,-3.0342949243277757,-2.2515004514490595,-2.064483749060803,-2.4297874075797554,-1.701762005803449
clock_UTC_quote,pca_selected,sequential_ols,3,-2.6489449723739007,-27.514672465679958,-3.0342949243277757,-2.2515004514490595,-2.064483749060803,-2.4297874075797554,-1.701762005803449
clock_UTC_quote,ae_reconstruction_selected,pca_1,3,-0.8600438074507295,-9.00653969893902,-1.3471876699836074,-0.3948974614239237,-0.6381648964548701,-1.0463356314513046,-0.22570997834963577
clock_UTC_quote,ae_relu_1,pca_1,3,-0.0033699116476704205,-0.03529034541464027,-0.007501800520059332,0.0004679831904917716,-0.0028762657960372806,-0.006372943219094651,0.0004857178027021677
clock_UTC_quote,ae_relu_2,pca_1,3,-1.195695971436626,-12.521551973644518,-1.743932496471332,-0.6730217040068301,-0.9408716009631339,-1.412915154172517,-0.48128966587358457
clock_UTC_quote,ae_selected,pca_1,3,-0.8600438074507295,-9.00653969893902,-1.3471876699836074,-0.3948974614239237,-0.6381648964548701,-1.0463356314513046,-0.22570997834963577
clock_UTC_quote,ae_tanh_1,pca_1,3,1.5272330946152337,15.993470770933493,1.016627862086081,2.043381096148642,1.3372045333946447,0.8437136996230475,1.85344585635233
clock_UTC_quote,ae_tanh_2,pca_1,3,2.7364443082465666,28.656556890063257,1.6954433714075094,3.897644425570999,2.253430971777724,1.4281853570210277,3.160817367518865
clock_UTC_quote,conditional_linear,pca_1,3,0.27235121040289734,2.852112842738319,0.022375406718530843,0.5237569521173144,0.07190527096800547,-0.09043382105794939,0.24023565364136812
clock_UTC_quote,conditional_neural,pca_1,3,0.7655880919201383,8.017381769601005,0.34798452072401126,1.1730763850899482,0.22522761771142985,0.0074679796639642235,0.46688075077826424
clock_UTC_quote,pca_2,pca_1,3,-2.570658047696586,-26.9204121445904,-2.9503713059301897,-2.1745437131303365,-2.0033038508605214,-2.363788099425461,-1.642908426326492
clock_UTC_quote,pca_selected,pca_1,3,-2.570658047696586,-26.9204121445904,-2.9503713059301897,-2.1745437131303365,-2.0033038508605214,-2.363788099425461,-1.642908426326492
clock_UTC_quote,sequential_ols,pca_1,3,0.07828692467731457,0.8198353257191204,0.07087027743651149,0.08555879061986413,0.06117989820028136,0.053766493853742325,0.06843868923203636
clock_UTC_quote,ae_reconstruction_selected,pca_2,3,1.7106142402458566,24.5128263190189,1.170691281376465,2.272661601757534,1.3651389544056514,0.892179626758207,1.8549596642318316
clock_UTC_quote,ae_relu_1,pca_2,3,2.5672881360489157,36.788825153706206,2.1730135857014266,2.946247906338919,2.000427585064484,1.6415865278777695,2.360420834483031
clock_UTC_quote,ae_relu_2,pca_2,3,1.3749620762599601,19.70298491479523,0.821037154022206,1.9360048797787381,1.0624322498973875,0.6053552153675144,1.525608687671613
clock_UTC_quote,ae_selected,pca_2,3,1.7106142402458566,24.5128263190189,1.170691281376465,2.272661601757534,1.3651389544056514,0.892179626758207,1.8549596642318316
clock_UTC_quote,ae_tanh_1,pca_2,3,4.09789114231182,58.72211950679094,3.5094142903077934,4.685489441536284,3.340508384255166,2.794334977424428,3.8974711423837047
clock_UTC_quote,ae_tanh_2,pca_2,3,5.307102355943153,76.04992127844856,4.278342057117065,6.459449451923496,4.256734822638245,3.4525529968908732,5.181314960273699
clock_UTC_quote,conditional_linear,pca_2,3,2.8430092580994835,40.73986438762442,2.334067202851651,3.307242240365841,2.075209121828527,1.6825749016532274,2.472379714929328
clock_UTC_quote,conditional_neural,pca_2,3,3.3362461396167244,47.807869392089344,2.674933129538879,3.954111028964749,2.2285314685719513,1.7573208534017912,2.682125779840914
clock_UTC_quote,pca_1,pca_2,3,2.570658047696586,36.83711544440198,2.1745437131303365,2.9503713059301897,2.0033038508605214,1.6429084263264917,2.3637880994254608
clock_UTC_quote,pca_selected,pca_2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
