scenario,model,period,n,days,mae_bp,rmse_bp,residual_mean_bp,residual_q10_bp,residual_q50_bp,residual_q90_bp,residual_lag1h_corr,exact_1h_pairs,reference_reconstruction_mse
clock_UTC_quote,pca_1,2025-12,361,27,9.212137301493357,13.816637885846832,-3.3884496318634945,-14.595106855719251,-2.123874974040092,10.139829227908862,0.6820083083496082,333,0.008155596680294988
clock_UTC_quote,pca_2,2025-12,361,27,6.305029028409557,8.876689238854157,-1.6701409221779429,-10.34702021359039,-0.9481598152721062,7.591097821412745,0.5903445929794987,333,0.0023811485471917863
clock_UTC_quote,conditional_linear,2025-12,361,27,9.031442317679511,13.200437968858049,-3.4872544566728627,-14.841067785427724,-2.4806831774518088,9.979754440075736,0.6578870291069501,333,0.008155596680294988
clock_UTC_quote,ae_relu_1,2025-12,361,27,9.213210499004797,13.819153958538399,-3.3877764416742706,-14.59671893024418,-2.123763716410678,10.136525545182636,0.6820722453595046,333,0.008161728925396784
clock_UTC_quote,ae_relu_2,2025-12,361,27,8.573178097031526,12.704222549192808,-3.94431336085442,-14.200789998864934,-3.0470131620999865,8.275293052148285,0.6883557466183993,333,0.005215961274611154
clock_UTC_quote,ae_tanh_1,2025-12,361,27,9.468169206621388,13.383939200887742,-5.818063846574035,-17.130012835551213,-5.154113478825593,7.868526963505559,0.6359850449663694,333,0.00815361365405146
clock_UTC_quote,ae_tanh_2,2025-12,361,27,9.357095144948806,12.947202320746028,-5.619753335360967,-17.13385781624612,-4.974136824146541,7.954267796042984,0.6188252575313792,333,0.008171656466851581
clock_UTC_quote,conditional_neural,2025-12,361,27,7.172174854713162,8.679806146878645,-1.1309524370865847,-11.945651605095549,-1.6064407342793174,10.810899369765592,0.31583487342757866,333,0.008155596680294988
clock_UTC_quote,pca_selected,2025-12,361,27,6.305029028409557,8.876689238854157,-1.6701409221779429,-10.34702021359039,-0.9481598152721062,7.591097821412745,0.5903445929794987,333,0.0023811485471917863
clock_UTC_quote,ae_selected,2025-12,361,27,9.213210499004797,13.819153958538399,-3.3877764416742706,-14.59671893024418,-2.123763716410678,10.136525545182636,0.6820722453595046,333,0.008161728925396784
clock_UTC_quote,ae_reconstruction_selected,2025-12,361,27,9.213210499004797,13.819153958538399,-3.3877764416742706,-14.59671893024418,-2.123763716410678,10.136525545182636,0.6820722453595046,333,0.008161728925396784
