month,method,feature,bin,n,residual_mean_bp,cuts
2026-02,sequential_ols,g,1,45,1.7040772440151752,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,sequential_ols,g,2,37,1.4394416500812055,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,sequential_ols,g,3,149,-1.2902233504439085,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,sequential_ols,g,4,71,-0.6639090694994204,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_ols,m,0,1,25.87721706749108,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_ols,m,1,23,-1.3646527406827522,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_ols,m,2,45,1.7730850454455371,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_ols,m,3,142,1.5677857299360738,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_ols,m,4,113,-3.6243609958184244,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_ols,g,0,22,-0.3146101753793367,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_ols,g,1,45,1.7154437938331035,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_ols,g,2,37,1.460428283582612,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_ols,g,3,149,-1.2708215229718465,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_ols,g,4,71,-0.6704954117411032,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,pca,m,0,1,25.85558708038976,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,pca,m,1,23,-1.3646531226799004,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,pca,m,2,45,1.78859686530701,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,pca,m,3,142,1.5274583858475776,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,pca,m,4,113,-3.629157871210072,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,pca,g,0,22,-0.333388547984949,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,pca,g,1,45,1.6687684936343976,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,pca,g,2,37,1.4107596531732929,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,pca,g,3,149,-1.2803828607354386,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,pca,g,4,71,-0.6679073173876771,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_xgb,m,0,1,23.48449123255122,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_xgb,m,1,23,-1.7765651989260258,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_xgb,m,2,45,1.9134977593908187,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_xgb,m,3,142,2.748892574088864,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_xgb,m,4,113,-0.3916225383196769,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_xgb,g,0,22,0.7490531488571083,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_xgb,g,1,45,2.8958923272165804,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_xgb,g,2,37,4.297854197847878,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_xgb,g,3,149,0.794020537108069,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_xgb,g,4,71,-0.13103802575692464,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_mlp,m,0,1,24.625256790826533,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_mlp,m,1,23,-1.914090296758657,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_mlp,m,2,45,1.4077059157948202,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_mlp,m,3,142,2.9809911318796565,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_mlp,m,4,113,0.07984327731198282,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_mlp,g,0,22,1.0356069690477385,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_mlp,g,1,45,3.1762058760996728,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_mlp,g,2,37,3.919155008724715,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_mlp,g,3,149,1.1818256862083552,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_mlp,g,4,71,-0.14848455031105987,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_spline,m,0,1,24.24155240528173,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_spline,m,1,23,-2.2455848731851042,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_spline,m,2,45,1.7167724767071462,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_spline,m,3,142,3.3137882676740675,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_spline,m,4,113,-1.2517162316559067,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_spline,g,0,22,0.6940006834462167,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_spline,g,1,45,2.9458363381466444,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_spline,g,2,37,3.5321400145269277,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_spline,g,3,149,0.6576703831168458,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_spline,g,4,71,0.034494982142589496,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_xgb,m,0,1,25.705079509030845,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_xgb,m,1,23,-1.3145810907815074,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_xgb,m,2,45,2.615507755307928,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_xgb,m,3,142,2.6116156040847454,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_xgb,m,4,113,-1.9187450865922522,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_xgb,g,0,22,1.8264410559114699,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_xgb,g,1,45,4.1425532567665115,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_xgb,g,2,37,4.84273050821869,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_xgb,g,3,149,-1.2017946609569865,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_xgb,g,4,71,0.5702614126616388,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_mlp,m,0,1,24.51923685236163,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_mlp,m,1,23,-1.6932664633239227,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_mlp,m,2,45,3.223128352660515,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_mlp,m,3,142,2.4011263911778724,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_mlp,m,4,113,-0.6455334180091418,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_mlp,g,0,22,2.675419062062596,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_mlp,g,1,45,4.7033401139657345,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_mlp,g,2,37,4.156574768571889,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_mlp,g,3,149,-0.6406048354197138,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_mlp,g,4,71,0.9827730271042503,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_tensor,m,0,1,22.66951267826971,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_tensor,m,1,23,-1.6502399188380692,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_tensor,m,2,45,3.4090590641308305,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_tensor,m,3,142,2.7633729695354092,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
