,mean5_bp,mean5_lower10bp,mean5_any_single_low_bp,mean5_any_single_high_bp,mean5_state,median5_bp,median5_lower10bp,median5_any_single_low_bp,median5_any_single_high_bp,median5_state,BTC_bp,BTC_lower10bp,BTC_any_single_low_bp,BTC_any_single_high_bp,BTC_state,ETH_bp,ETH_lower10bp,ETH_any_single_low_bp,ETH_any_single_high_bp,ETH_state,without_DOGE_bp,without_DOGE_lower10bp,without_DOGE_any_single_low_bp,without_DOGE_any_single_high_bp,without_DOGE_state,mean5_DOGE_exit_steps_up_to_100,number_of_references_below_minus10
2026-01-01 00:00:00+00:00,-6.352190628244247,False,-17.946425996896075,5.309649993342172,classification_sensitive_to_scenario,-7.858256360719037,False,-7.936340183703234,4.891601657354286,nonrisk_persists_within_scenario,-7.858256360719037,False,-7.936340183703234,-7.780171928021737,nonrisk_persists_within_scenario,8.288144545377234,False,5.9816054969773464,10.595215728755562,nonrisk_persists_within_scenario,-0.7525901417719176,False,-2.126594023568985,0.6221693099734729,nonrisk_persists_within_scenario,0,0
2026-01-01 03:00:00+00:00,6.332327386159465,False,-5.195082047340803,17.92656275481138,nonrisk_persists_within_scenario,3.5317018023194175,False,3.2544979029218477,5.550445565400603,nonrisk_persists_within_scenario,3.5317018023194175,False,3.4538186659651404,3.609585545256712,nonrisk_persists_within_scenario,3.2544979029218477,False,0.9590772570109358,5.550445565400603,nonrisk_persists_within_scenario,4.793659686298827,False,3.4249216285667177,6.163147532103617,nonrisk_persists_within_scenario,0,0
2026-01-05 17:00:00+00:00,-0.8419885605187141,False,-9.995322615342502,8.353429936740149,nonrisk_persists_within_scenario,-2.1135451372261502,False,-10.127077373740294,0.04931850265386206,classification_sensitive_to_scenario,-17.602308516292343,True,-17.675679048486653,-17.528937445771692,risk_persists_within_scenario,-2.1135451372261502,False,-4.27594108034719,0.04931850265386206,nonrisk_persists_within_scenario,-6.578941661403375,False,-7.848944228720349,-5.308293603554264,nonrisk_persists_within_scenario,0,1
2026-01-10 18:00:00+00:00,-22.39625790632552,True,-32.034830778223366,-12.71100895474949,risk_persists_within_scenario,-13.346583445135154,True,-15.538364275826414,-13.058154024285782,risk_persists_within_scenario,-13.058154024285782,True,-13.133033748728703,-12.98327373914135,risk_persists_within_scenario,-13.346583445135154,True,-15.538364275826414,-11.15432211880577,risk_persists_within_scenario,-13.731155651608269,True,-14.97524624707589,-12.486445643321701,risk_persists_within_scenario,2,5
2026-01-19 20:00:00+00:00,-21.097419770789674,True,-31.433360087674874,-10.707786016581627,risk_persists_within_scenario,-15.894959017261478,True,-18.02596866537345,-12.48644626614189,risk_persists_within_scenario,-18.02596866537345,True,-18.098457384317097,-17.95347942096456,risk_persists_within_scenario,-11.94914548939443,True,-14.046241019781876,-9.851610085794512,classification_sensitive_to_scenario,-14.589129859542812,True,-15.844465060411014,-13.33316399539721,risk_persists_within_scenario,2,5
2026-02-05 13:00:00+00:00,27.991635583030995,False,14.150749893883477,41.92897421521762,nonrisk_persists_within_scenario,23.404109395939507,False,23.11808355274465,24.327853278162088,nonrisk_persists_within_scenario,23.404109395939507,False,23.306022579297032,23.502197174693777,nonrisk_persists_within_scenario,23.11808355274465,False,19.81284471915173,26.424415207926977,nonrisk_persists_within_scenario,22.41911730859718,False,20.51435531169266,24.325331659433385,nonrisk_persists_within_scenario,0,0
2026-02-11 10:00:00+00:00,4.813622830692646,False,-10.167720627622671,19.90803410145858,classification_sensitive_to_scenario,3.426468757167686,False,1.875870945580106,5.7910905727233235,nonrisk_persists_within_scenario,3.426468757167686,False,3.3252577676774426,3.527680771034737,nonrisk_persists_within_scenario,5.7910905727233235,False,2.314643466617856,9.268746667588783,nonrisk_persists_within_scenario,3.1423661193538757,False,1.0494400866949842,5.237045755932138,nonrisk_persists_within_scenario,0,0
2026-02-27 14:00:00+00:00,-31.772639085645164,True,-46.10961804287016,-17.33214313867112,risk_persists_within_scenario,-22.119275688212305,True,-22.466438764903632,-18.168831275461677,risk_persists_within_scenario,-18.168831275461677,True,-18.272351480018084,-18.065309999250903,risk_persists_within_scenario,-22.119275688212305,True,-25.611505512423598,-18.625825871024514,risk_persists_within_scenario,-20.20551375134238,True,-22.269071441760936,-18.140251345578623,risk_persists_within_scenario,2,5
2026-02-27 23:00:00+00:00,-24.201468080280044,True,-38.746986738439794,-9.549387896134249,classification_sensitive_to_scenario,-14.17460457768115,True,-19.221286491504248,-12.286523126858349,risk_persists_within_scenario,-12.286523126858349,True,-12.390672977664474,-12.182372191321784,risk_persists_within_scenario,-6.533283600431126,False,-10.092635835909645,-2.972664015012227,classification_sensitive_to_scenario,-13.0932687853599,True,-15.189704966912263,-10.995073110372456,risk_persists_within_scenario,1,4
