spec,side,reference,mode,period,n,cut,risk_count,fragile_risk,stable_risk,possible_new_risk,flippable_all_share,fragile_risk_share,flip_low95,flip_high95,fragile_low95,fragile_high95
minus20,lower,median5,DOGE,2026-02,672,-20.0,2,2,0,0,0.002976190476190476,1.0,0.0,0.007352941176470588,1.0,1.0
minus20,lower,median5,DOGE,2026-03,449,-20.0,2,1,1,1,0.004454342984409799,0.5,0.0,0.008333333333333333,0.0,1.0
minus20,lower,median5,DOGE,drop_top1_days,1841,-20.0,4,2,2,1,0.0016295491580662683,0.5,0.0,0.0033027849317526,0.0,1.0
minus20,lower,median5,DOGE,drop_top5_days,1745,-20.0,3,1,2,1,0.001146131805157593,0.3333333333333333,0.0,0.0028935185185185184,0.0,1.0
minus20,lower,median5,any_single,all,1865,-20.0,5,4,1,10,0.007506702412868633,0.8,0.0037533512064343165,0.011796246648793566,0.25,1.0
minus20,lower,median5,any_single,2026-01,744,-20.0,1,0,1,1,0.0013440860215053765,0.0,0.0,0.005,0.0,0.0
minus20,lower,median5,any_single,2026-02,672,-20.0,2,2,0,4,0.008928571428571428,1.0,0.004166666666666667,0.015432098765432098,1.0,1.0
minus20,lower,median5,any_single,2026-03,449,-20.0,2,2,0,5,0.015590200445434299,1.0,0.005385332281884006,0.027237354085603113,1.0,1.0
minus20,lower,median5,any_single,drop_top1_days,1841,-20.0,4,3,1,10,0.007061379684953829,0.75,0.0037393162393162395,0.011217948717948718,0.0,1.0
minus20,lower,median5,any_single,drop_top5_days,1745,-20.0,3,2,1,8,0.0057306590257879654,0.6666666666666666,0.003289473684210526,0.008215962441314555,0.0,1.0
minus20,lower,median5,joint_0.5,all,1865,-20.0,5,4,1,10,0.007506702412868633,0.8,0.0032292787944025836,0.01282051282051282,0.25,1.0
minus20,lower,median5,joint_0.5,2026-01,744,-20.0,1,0,1,2,0.002688172043010753,0.0,0.0,0.006578947368421052,0.0,0.0
minus20,lower,median5,joint_0.5,2026-02,672,-20.0,2,2,0,3,0.00744047619047619,1.0,0.0024509803921568627,0.013888888888888888,1.0,1.0
minus20,lower,median5,joint_0.5,2026-03,449,-20.0,2,2,0,5,0.015590200445434299,1.0,0.0,0.03125,1.0,1.0
minus20,lower,median5,joint_0.5,drop_top1_days,1841,-20.0,4,3,1,10,0.007061379684953829,0.75,0.0032292787944025836,0.012332439678284183,0.0,1.0
minus20,lower,median5,joint_0.5,drop_top5_days,1745,-20.0,3,2,1,7,0.005157593123209169,0.6666666666666666,0.00277261960575223,0.007770472205618649,0.0,1.0
minus20,lower,median5,joint_1.0,all,1865,-20.0,5,5,0,48,0.028418230563002682,1.0,0.017628205128205128,0.03967828418230563,1.0,1.0
minus20,lower,median5,joint_1.0,2026-01,744,-20.0,1,1,0,6,0.009408602150537635,1.0,0.0,0.021929824561403508,1.0,1.0
minus20,lower,median5,joint_1.0,2026-02,672,-20.0,2,2,0,21,0.03422619047619048,1.0,0.025,0.04398148148148148,1.0,1.0
minus20,lower,median5,joint_1.0,2026-03,449,-20.0,2,2,0,21,0.051224944320712694,1.0,0.0194017094017094,0.07964925725722748,1.0,1.0
minus20,lower,median5,joint_1.0,drop_top1_days,1841,-20.0,4,4,0,48,0.028245518739815317,1.0,0.017316017316017316,0.039652362846279196,1.0,1.0
minus20,lower,median5,joint_1.0,drop_top5_days,1745,-20.0,3,3,0,41,0.02521489971346705,1.0,0.015844224476309524,0.03432603799451626,1.0,1.0
minus20,lower,median5,USDT,all,1865,-20.0,5,5,0,93,0.05254691689008043,1.0,0.037380339580285755,0.06918193046805783,1.0,1.0
minus20,lower,median5,USDT,2026-01,744,-20.0,1,1,0,26,0.036290322580645164,1.0,0.016646341463414635,0.05872191745036572,1.0,1.0
minus20,lower,median5,USDT,2026-02,672,-20.0,2,2,0,31,0.049107142857142856,1.0,0.032407407407407406,0.0722342995169082,1.0,1.0
minus20,lower,median5,USDT,2026-03,449,-20.0,2,2,0,36,0.08463251670378619,1.0,0.04204484062668828,0.129778478743996,1.0,1.0
minus20,lower,median5,USDT,drop_top1_days,1841,-20.0,4,4,0,90,0.051059206952743075,1.0,0.03685897435897436,0.06753363195421541,1.0,1.0
minus20,lower,median5,USDT,drop_top5_days,1745,-20.0,3,3,0,80,0.04756446991404011,1.0,0.03571036967418546,0.05983939677001556,1.0,1.0
minus20,lower,median5,equal_1bp_any,all,1865,-20.0,5,1,4,2,0.0016085790884718498,0.2,0.0,0.0032292787944025836,0.0,0.75
minus20,lower,median5,equal_1bp_any,2026-01,744,-20.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,median5,equal_1bp_any,2026-02,672,-20.0,2,1,1,2,0.004464285714285714,0.5,0.0,0.009057971014492754,0.0,1.0
minus20,lower,median5,equal_1bp_any,2026-03,449,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,median5,equal_1bp_any,drop_top1_days,1841,-20.0,4,1,3,2,0.0016295491580662683,0.25,0.0,0.0033604082806210456,0.0,1.0
minus20,lower,median5,equal_1bp_any,drop_top5_days,1745,-20.0,3,1,2,2,0.0017191977077363897,0.3333333333333333,0.0,0.0036385688295936932,0.0,1.0
minus20,lower,BTC,BTC,all,1865,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,BTC,2026-01,744,-20.0,0,0,0,0,0.0,,0.0,0.0,,
minus20,lower,BTC,BTC,2026-02,672,-20.0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,BTC,2026-03,449,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,BTC,drop_top1_days,1841,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,BTC,drop_top5_days,1745,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,ETH,all,1865,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,ETH,2026-01,744,-20.0,0,0,0,0,0.0,,0.0,0.0,,
minus20,lower,BTC,ETH,2026-02,672,-20.0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,ETH,2026-03,449,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,ETH,drop_top1_days,1841,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,ETH,drop_top5_days,1745,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,XRP,all,1865,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,XRP,2026-01,744,-20.0,0,0,0,0,0.0,,0.0,0.0,,
minus20,lower,BTC,XRP,2026-02,672,-20.0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,XRP,2026-03,449,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,XRP,drop_top1_days,1841,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,XRP,drop_top5_days,1745,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,SOL,all,1865,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,SOL,2026-01,744,-20.0,0,0,0,0,0.0,,0.0,0.0,,
minus20,lower,BTC,SOL,2026-02,672,-20.0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,SOL,2026-03,449,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,SOL,drop_top1_days,1841,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,SOL,drop_top5_days,1745,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,DOGE,all,1865,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,DOGE,2026-01,744,-20.0,0,0,0,0,0.0,,0.0,0.0,,
minus20,lower,BTC,DOGE,2026-02,672,-20.0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,DOGE,2026-03,449,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,DOGE,drop_top1_days,1841,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,DOGE,drop_top5_days,1745,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,any_single,all,1865,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,any_single,2026-01,744,-20.0,0,0,0,0,0.0,,0.0,0.0,,
minus20,lower,BTC,any_single,2026-02,672,-20.0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,any_single,2026-03,449,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,any_single,drop_top1_days,1841,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,any_single,drop_top5_days,1745,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,joint_0.5,all,1865,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,joint_0.5,2026-01,744,-20.0,0,0,0,0,0.0,,0.0,0.0,,
minus20,lower,BTC,joint_0.5,2026-02,672,-20.0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,joint_0.5,2026-03,449,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,joint_0.5,drop_top1_days,1841,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,joint_0.5,drop_top5_days,1745,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,joint_1.0,all,1865,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,joint_1.0,2026-01,744,-20.0,0,0,0,0,0.0,,0.0,0.0,,
minus20,lower,BTC,joint_1.0,2026-02,672,-20.0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,joint_1.0,2026-03,449,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,joint_1.0,drop_top1_days,1841,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,joint_1.0,drop_top5_days,1745,-20.0,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,BTC,USDT,all,1865,-20.0,10,10,0,92,0.054691689008042894,1.0,0.041666666666666664,0.06863270777479893,1.0,1.0
minus20,lower,BTC,USDT,2026-01,744,-20.0,0,0,0,26,0.03494623655913978,,0.0196078431372549,0.053245370370370367,,
minus20,lower,BTC,USDT,2026-02,672,-20.0,8,8,0,31,0.05803571428571429,1.0,0.040474439775910365,0.07755787037037036,1.0,1.0
minus20,lower,BTC,USDT,2026-03,449,-20.0,2,2,0,35,0.08240534521158129,1.0,0.048504273504273505,0.11963392953024138,1.0,1.0
minus20,lower,BTC,USDT,drop_top1_days,1841,-20.0,10,10,0,89,0.053775122216186855,1.0,0.04073872895165671,0.06761322329070421,1.0,1.0
minus20,lower,BTC,USDT,drop_top5_days,1745,-20.0,10,10,0,81,0.052148997134670486,1.0,0.040154085371797675,0.0648342616863259,1.0,1.0
minus20,lower,BTC,equal_1bp_any,all,1865,-20.0,10,3,7,6,0.00482573726541555,0.3,0.002670940170940171,0.007478632478632479,0.0,0.6
minus20,lower,BTC,equal_1bp_any,2026-01,744,-20.0,0,0,0,2,0.002688172043010753,,0.0,0.00625,,
minus20,lower,BTC,equal_1bp_any,2026-02,672,-20.0,8,2,6,3,0.00744047619047619,0.25,0.003205128205128205,0.011494252873563218,0.0,0.5335897435897433
minus20,lower,BTC,equal_1bp_any,2026-03,449,-20.0,2,1,1,1,0.004454342984409799,0.5,0.0,0.010810810810810811,0.0,1.0
minus20,lower,BTC,equal_1bp_any,drop_top1_days,1841,-20.0,10,3,7,6,0.004888647474198805,0.3,0.002680965147453083,0.007506702412868633,0.0,0.6
minus20,lower,BTC,equal_1bp_any,drop_top5_days,1745,-20.0,10,3,7,6,0.005157593123209169,0.3,0.00275178866263071,0.00785024154589372,0.0,0.6
minus20,lower,ETH,BTC,all,1865,-20.0,15,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,BTC,2026-01,744,-20.0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,BTC,2026-02,672,-20.0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,BTC,2026-03,449,-20.0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,BTC,drop_top1_days,1841,-20.0,14,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,BTC,drop_top5_days,1745,-20.0,11,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,ETH,all,1865,-20.0,15,11,4,41,0.027882037533512063,0.7333333333333333,0.018696581196581196,0.03822555270348595,0.6188644688644689,0.9
minus20,lower,ETH,ETH,2026-01,744,-20.0,5,3,2,8,0.01478494623655914,0.6,0.004629629629629629,0.026041666666666668,0.5,1.0
minus20,lower,ETH,ETH,2026-02,672,-20.0,5,4,1,19,0.03422619047619048,0.8,0.020833333333333332,0.04957207207207205,0.6666666666666666,1.0
minus20,lower,ETH,ETH,2026-03,449,-20.0,5,4,1,14,0.0400890868596882,0.8,0.013715277777777781,0.06944444444444445,0.625,1.0
minus20,lower,ETH,ETH,drop_top1_days,1841,-20.0,14,10,4,41,0.027702335687126562,0.7142857142857143,0.018358117271093852,0.038180537655728486,0.6,0.8888888888888888
minus20,lower,ETH,ETH,drop_top5_days,1745,-20.0,11,8,3,37,0.025787965616045846,0.7272727272727273,0.017357222844344905,0.034960376783909855,0.5833333333333334,1.0
minus20,lower,ETH,XRP,all,1865,-20.0,15,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,XRP,2026-01,744,-20.0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,XRP,2026-02,672,-20.0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,XRP,2026-03,449,-20.0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,XRP,drop_top1_days,1841,-20.0,14,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,XRP,drop_top5_days,1745,-20.0,11,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,SOL,all,1865,-20.0,15,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,SOL,2026-01,744,-20.0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,SOL,2026-02,672,-20.0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,SOL,2026-03,449,-20.0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,SOL,drop_top1_days,1841,-20.0,14,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,SOL,drop_top5_days,1745,-20.0,11,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,DOGE,all,1865,-20.0,15,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,DOGE,2026-01,744,-20.0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,DOGE,2026-02,672,-20.0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,DOGE,2026-03,449,-20.0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,DOGE,drop_top1_days,1841,-20.0,14,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,DOGE,drop_top5_days,1745,-20.0,11,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,ETH,any_single,all,1865,-20.0,15,11,4,41,0.027882037533512063,0.7333333333333333,0.018696581196581196,0.03822555270348595,0.6188644688644689,0.9
minus20,lower,ETH,any_single,2026-01,744,-20.0,5,3,2,8,0.01478494623655914,0.6,0.004629629629629629,0.026041666666666668,0.5,1.0
minus20,lower,ETH,any_single,2026-02,672,-20.0,5,4,1,19,0.03422619047619048,0.8,0.020833333333333332,0.04957207207207205,0.6666666666666666,1.0
minus20,lower,ETH,any_single,2026-03,449,-20.0,5,4,1,14,0.0400890868596882,0.8,0.013715277777777781,0.06944444444444445,0.625,1.0
minus20,lower,ETH,any_single,drop_top1_days,1841,-20.0,14,10,4,41,0.027702335687126562,0.7142857142857143,0.018358117271093852,0.038180537655728486,0.6,0.8888888888888888
minus20,lower,ETH,any_single,drop_top5_days,1745,-20.0,11,8,3,37,0.025787965616045846,0.7272727272727273,0.017357222844344905,0.034960376783909855,0.5833333333333334,1.0
minus20,lower,ETH,joint_0.5,all,1865,-20.0,15,5,10,11,0.008579088471849867,0.3333333333333333,0.004289544235924933,0.012919557635909719,0.08333333333333333,0.5789473684210527
minus20,lower,ETH,joint_0.5,2026-01,744,-20.0,5,2,3,3,0.006720430107526882,0.4,0.0,0.013480392156862746,0.0,0.5
minus20,lower,ETH,joint_0.5,2026-02,672,-20.0,5,0,5,3,0.004464285714285714,0.0,0.0,0.009259259259259259,0.0,0.0
minus20,lower,ETH,joint_0.5,2026-03,449,-20.0,5,3,2,5,0.017817371937639197,0.6,0.004168040625206095,0.027370782769519972,0.0,1.0
minus20,lower,ETH,joint_0.5,drop_top1_days,1841,-20.0,14,5,9,11,0.008690928843020097,0.35714285714285715,0.004384769174845511,0.013214822968262699,0.09090909090909091,0.6158653846153842
minus20,lower,ETH,joint_0.5,drop_top5_days,1745,-20.0,11,3,8,10,0.007449856733524355,0.2727272727272727,0.00395703787450537,0.01100715465052284,0.0,0.5714285714285714
minus20,lower,ETH,joint_1.0,all,1865,-20.0,15,11,4,41,0.027882037533512063,0.7333333333333333,0.018696581196581196,0.03822555270348595,0.6188644688644689,0.9
minus20,lower,ETH,joint_1.0,2026-01,744,-20.0,5,3,2,8,0.01478494623655914,0.6,0.004629629629629629,0.026041666666666668,0.5,1.0
minus20,lower,ETH,joint_1.0,2026-02,672,-20.0,5,4,1,19,0.03422619047619048,0.8,0.020833333333333332,0.04957207207207205,0.6666666666666666,1.0
minus20,lower,ETH,joint_1.0,2026-03,449,-20.0,5,4,1,14,0.0400890868596882,0.8,0.013715277777777781,0.06944444444444445,0.625,1.0
minus20,lower,ETH,joint_1.0,drop_top1_days,1841,-20.0,14,10,4,41,0.027702335687126562,0.7142857142857143,0.018358117271093852,0.038180537655728486,0.6,0.8888888888888888
minus20,lower,ETH,joint_1.0,drop_top5_days,1745,-20.0,11,8,3,37,0.025787965616045846,0.7272727272727273,0.017357222844344905,0.034960376783909855,0.5833333333333334,1.0
minus20,lower,ETH,USDT,all,1865,-20.0,15,13,2,130,0.07667560321715818,0.8666666666666667,0.056623931623931624,0.09651474530831099,0.7272727272727273,1.0
minus20,lower,ETH,USDT,2026-01,744,-20.0,5,4,1,40,0.05913978494623656,0.8,0.027292603698150925,0.0984911616161616,0.5,1.0
minus20,lower,ETH,USDT,2026-02,672,-20.0,5,4,1,53,0.08482142857142858,0.8,0.05092592592592592,0.12153472222222221,0.6666666666666666,1.0
minus20,lower,ETH,USDT,2026-03,449,-20.0,5,5,0,37,0.0935412026726058,1.0,0.05357142857142857,0.1317222222222222,1.0,1.0
minus20,lower,ETH,USDT,drop_top1_days,1841,-20.0,14,12,2,126,0.07495926127104835,0.8571428571428571,0.05561613958560523,0.09447043721603532,0.7142857142857143,1.0
minus20,lower,ETH,USDT,drop_top5_days,1745,-20.0,11,9,2,118,0.07277936962750717,0.8181818181818182,0.054129465172409956,0.09297601776659566,0.6666666666666666,1.0
minus20,lower,ETH,equal_1bp_any,all,1865,-20.0,15,3,12,5,0.004289544235924933,0.2,0.0016085790884718498,0.006996770721205597,0.0,0.42857142857142855
minus20,lower,ETH,equal_1bp_any,2026-01,744,-20.0,5,2,3,2,0.005376344086021506,0.4,0.0,0.011578703703703699,0.0,0.5
minus20,lower,ETH,equal_1bp_any,2026-02,672,-20.0,5,0,5,1,0.001488095238095238,0.0,0.0,0.004901960784313725,0.0,0.0
minus20,lower,ETH,equal_1bp_any,2026-03,449,-20.0,5,1,4,2,0.0066815144766146995,0.2,0.0,0.014510869565217396,0.0,1.0
minus20,lower,ETH,equal_1bp_any,drop_top1_days,1841,-20.0,14,3,11,5,0.0043454644215100485,0.21428571428571427,0.0016233766233766235,0.007128565859475324,0.0,0.4444444444444444
minus20,lower,ETH,equal_1bp_any,drop_top5_days,1745,-20.0,11,3,8,5,0.004584527220630372,0.2727272727272727,0.0017123287671232876,0.007705008255365988,0.0,0.5714285714285714
minus20,lower,without_DOGE,BTC,all,1865,-20.0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,BTC,2026-01,744,-20.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,BTC,2026-02,672,-20.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,BTC,2026-03,449,-20.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,BTC,drop_top1_days,1841,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,BTC,drop_top5_days,1745,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,ETH,all,1865,-20.0,3,1,2,2,0.0016085790884718498,0.3333333333333333,0.0,0.004273504273504274,0.0,1.0
minus20,lower,without_DOGE,ETH,2026-01,744,-20.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,ETH,2026-02,672,-20.0,1,1,0,0,0.001488095238095238,1.0,0.0,0.005434782608695652,1.0,1.0
minus20,lower,without_DOGE,ETH,2026-03,449,-20.0,1,0,1,2,0.004454342984409799,0.0,0.0,0.01282051282051282,0.0,0.0
minus20,lower,without_DOGE,ETH,drop_top1_days,1841,-20.0,2,0,2,2,0.0010863661053775121,0.0,0.0,0.0032901073197578417,0.0,0.0
minus20,lower,without_DOGE,ETH,drop_top5_days,1745,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,XRP,all,1865,-20.0,3,2,1,2,0.0021447721179624667,0.6666666666666666,0.0,0.005876068376068376,0.0,1.0
minus20,lower,without_DOGE,XRP,2026-01,744,-20.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,XRP,2026-02,672,-20.0,1,1,0,0,0.001488095238095238,1.0,0.0,0.005434782608695652,1.0,1.0
minus20,lower,without_DOGE,XRP,2026-03,449,-20.0,1,1,0,2,0.0066815144766146995,1.0,0.0,0.018633540372670808,1.0,1.0
minus20,lower,without_DOGE,XRP,drop_top1_days,1841,-20.0,2,1,1,2,0.0016295491580662683,0.5,0.0,0.004954177397628899,0.0,1.0
minus20,lower,without_DOGE,XRP,drop_top5_days,1745,-20.0,2,1,1,0,0.0005730659025787965,0.5,0.0,0.0018461538461538461,0.0,1.0
minus20,lower,without_DOGE,SOL,all,1865,-20.0,3,2,1,3,0.002680965147453083,0.6666666666666666,0.0,0.00641025641025641,0.0,1.0
minus20,lower,without_DOGE,SOL,2026-01,744,-20.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,SOL,2026-02,672,-20.0,1,1,0,0,0.001488095238095238,1.0,0.0,0.005434782608695652,1.0,1.0
minus20,lower,without_DOGE,SOL,2026-03,449,-20.0,1,1,0,3,0.008908685968819599,1.0,0.0,0.019444444444444445,1.0,1.0
minus20,lower,without_DOGE,SOL,drop_top1_days,1841,-20.0,2,1,1,3,0.0021727322107550242,0.5,0.0,0.005571581196581182,0.0,1.0
minus20,lower,without_DOGE,SOL,drop_top5_days,1745,-20.0,2,1,1,1,0.001146131805157593,0.5,0.0,0.002905287623474724,0.0,1.0
minus20,lower,without_DOGE,DOGE,all,1865,-20.0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,DOGE,2026-01,744,-20.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,DOGE,2026-02,672,-20.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,DOGE,2026-03,449,-20.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,DOGE,drop_top1_days,1841,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,DOGE,drop_top5_days,1745,-20.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,any_single,all,1865,-20.0,3,2,1,3,0.002680965147453083,0.6666666666666666,0.0,0.00641025641025641,0.0,1.0
minus20,lower,without_DOGE,any_single,2026-01,744,-20.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,any_single,2026-02,672,-20.0,1,1,0,0,0.001488095238095238,1.0,0.0,0.005434782608695652,1.0,1.0
minus20,lower,without_DOGE,any_single,2026-03,449,-20.0,1,1,0,3,0.008908685968819599,1.0,0.0,0.019444444444444445,1.0,1.0
minus20,lower,without_DOGE,any_single,drop_top1_days,1841,-20.0,2,1,1,3,0.0021727322107550242,0.5,0.0,0.005571581196581182,0.0,1.0
minus20,lower,without_DOGE,any_single,drop_top5_days,1745,-20.0,2,1,1,1,0.001146131805157593,0.5,0.0,0.002905287623474724,0.0,1.0
minus20,lower,without_DOGE,joint_0.5,all,1865,-20.0,3,2,1,3,0.002680965147453083,0.6666666666666666,0.0,0.00641025641025641,0.0,1.0
minus20,lower,without_DOGE,joint_0.5,2026-01,744,-20.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
minus20,lower,without_DOGE,joint_0.5,2026-02,672,-20.0,1,1,0,0,0.001488095238095238,1.0,0.0,0.005434782608695652,1.0,1.0
minus20,lower,without_DOGE,joint_0.5,2026-03,449,-20.0,1,1,0,3,0.008908685968819599,1.0,0.0,0.019444444444444445,1.0,1.0
minus20,lower,without_DOGE,joint_0.5,drop_top1_days,1841,-20.0,2,1,1,3,0.0021727322107550242,0.5,0.0,0.005571581196581182,0.0,1.0
minus20,lower,without_DOGE,joint_0.5,drop_top5_days,1745,-20.0,2,1,1,1,0.001146131805157593,0.5,0.0,0.002905287623474724,0.0,1.0
minus20,lower,without_DOGE,joint_1.0,all,1865,-20.0,3,3,0,15,0.0096514745308311,1.0,0.0032414910858995136,0.017628205128205128,1.0,1.0
minus20,lower,without_DOGE,joint_1.0,2026-01,744,-20.0,1,1,0,0,0.0013440860215053765,1.0,0.0,0.005,1.0,1.0
minus20,lower,without_DOGE,joint_1.0,2026-02,672,-20.0,1,1,0,6,0.010416666666666666,1.0,0.003472222222222222,0.019444444444444445,1.0,1.0
