task,method,info,algorithm,q,contrast,block_days,n,delta,relative_pct,ci_low,ci_high
own_residual,pca_2,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0017731972907348824,0.13313018328939322,-0.00047795017382165503,0.004006467895547267
own_residual,pca_2,with_positioning,linear_qr,0.5,add_positioning,3,577,-1.5102370170418617e-05,-0.0005269507323042035,-5.552997605023245e-05,2.0419196769938195e-05
own_residual,pca_2,with_positioning,linear_qr,0.5,add_positioning,7,577,-1.5102370170418617e-05,-0.0005269507323042035,-3.910989568256567e-05,1.0362220019401446e-05
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.010378999443036278,-0.7208800468169649,-0.02677488825366867,0.007917879598832311
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.010378999443036278,-0.7208800468169649,-0.02592622177497662,0.005463586319490094
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.009658847831852484,-0.33565668308542135,-0.03495912409881427,0.012757153592606858
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.009658847831852484,-0.33565668308542135,-0.03434124411679158,0.012272402151842566
own_residual,ae_selected,with_positioning,linear_qr,0.1,add_positioning,3,577,0.0005943087844412758,0.03927925272810817,-0.0008929781432391473,0.0021199280506476056
own_residual,ae_selected,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0005943087844412758,0.03927925272810817,-0.0003621943461853148,0.0014954568346828147
own_residual,ae_selected,with_positioning,linear_qr,0.5,add_positioning,3,577,0.00642665937938013,0.16649864459596947,-0.005526391217826212,0.019170506621785002
own_residual,ae_selected,with_positioning,linear_qr,0.5,add_positioning,7,577,0.00642665937938013,0.16649864459596947,-0.002655784967584346,0.015932326688129793
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,0.003747119692950211,0.22209295116352623,-0.027280015817412805,0.03714041507628829
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,0.003747119692950211,0.22209295116352623,-0.025441142009298704,0.03651474077322596
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.031218848565989017,-0.8900548692667613,-0.06827874067360498,0.008986526089537933
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.031218848565989017,-0.8900548692667613,-0.059497777103734474,-0.0038796751750490325
own_residual,joint_ols,with_positioning,linear_qr,0.1,add_positioning,3,577,0.0012236020941673652,0.07122499977667036,-0.001166821980948476,0.0037608727938933913
own_residual,joint_ols,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0012236020941673652,0.07122499977667036,-0.0008597471995773259,0.003422259565177352
own_residual,joint_ols,with_positioning,linear_qr,0.5,add_positioning,3,577,-0.01845055964094891,-0.4698462329399812,-0.04827893682984677,0.005369524337783929
own_residual,joint_ols,with_positioning,linear_qr,0.5,add_positioning,7,577,-0.01845055964094891,-0.4698462329399812,-0.04819446425846278,0.0040562109933638055
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,0.023916273503094422,1.2648583212422735,-0.007300777835173418,0.05480238764883577
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,0.023916273503094422,1.2648583212422735,-0.002635448484240671,0.04939573006545663
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,0.0005840228382866766,0.015020376404729734,-0.030908431461213554,0.03687959405040461
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,0.0005840228382866766,0.015020376404729734,-0.030787884355593122,0.030718026199019647
