task,method,info,algorithm,q,period,n,pinball,baseline_pinball,skill,below_rate,scenario
observed_change,baseline,without_positioning,quantile_lightgbm,0.5,2026-01,220,13.527861908326532,14.26555639864685,0.0517115820586073,0.509090909090909,clock_UTC_quote
observed_change,baseline,without_positioning,quantile_lightgbm,0.5,2026-02,204,15.970145662759094,16.601638280535468,0.0380379699343748,0.5245098039215687,clock_UTC_quote
observed_change,baseline,without_positioning,quantile_lightgbm,0.5,2026-03,153,23.05072381846327,21.983397890051634,-0.0485514538630373,0.5947712418300654,clock_UTC_quote
observed_change,baseline,with_positioning,linear_qr,0.1,all,577,9.686506615873556,8.587026022983327,-0.1280397415761232,0.1334488734835355,clock_UTC_quote
observed_change,baseline,with_positioning,linear_qr,0.1,2026-01,220,6.902611126599345,8.374700244345386,0.1757781263562237,0.05,clock_UTC_quote
observed_change,baseline,with_positioning,linear_qr,0.1,2026-02,204,6.739807810146484,6.572494775461143,-0.0254565489059064,0.0539215686274509,clock_UTC_quote
observed_change,baseline,with_positioning,linear_qr,0.1,2026-03,153,17.618425334884332,11.578372727524982,-0.5216667963193551,0.3594771241830065,clock_UTC_quote
observed_change,baseline,with_positioning,linear_qr,0.5,all,577,16.820489774760862,17.137983525319658,0.018525735544659,0.5545927209705372,clock_UTC_quote
observed_change,baseline,with_positioning,linear_qr,0.5,2026-01,220,13.283943056849552,14.26555639864685,0.0688100284606079,0.4681818181818182,clock_UTC_quote
observed_change,baseline,with_positioning,linear_qr,0.5,2026-02,204,15.806454922512398,16.601638280535468,0.0478978848102829,0.5588235294117647,clock_UTC_quote
observed_change,baseline,with_positioning,linear_qr,0.5,2026-03,153,23.25776681919992,21.983397890051634,-0.0579696066787285,0.673202614379085,clock_UTC_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.1,all,577,9.19997410824788,8.587026022983327,-0.0713807182631083,0.1473136915077989,clock_UTC_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.1,2026-01,220,5.945658577321379,8.374700244345386,0.2900452071301418,0.0636363636363636,clock_UTC_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.1,2026-02,204,6.4418160955726025,6.572494775461143,0.0198826601394098,0.088235294117647,clock_UTC_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.1,2026-03,153,17.556926078114458,11.578372727524982,-0.5163552332683856,0.3464052287581699,clock_UTC_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.5,all,577,16.619579519536263,17.137983525319658,0.0302488332432754,0.5528596187175043,clock_UTC_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.5,2026-01,220,13.026542496708425,14.26555639864685,0.0868535279882916,0.5045454545454545,clock_UTC_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.5,2026-02,204,15.308285990997344,16.601638280535468,0.0779050999475462,0.5343137254901961,clock_UTC_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.5,2026-03,153,23.534429355118377,21.983397890051634,-0.0705546737053168,0.6470588235294118,clock_UTC_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.1,all,577,9.595516940019602,8.587026022983327,-0.1174435612908393,0.1611785095320624,clock_UTC_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.1,2026-01,220,7.089922266204996,8.374700244345386,0.1534118166208843,0.1045454545454545,clock_UTC_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.1,2026-02,204,6.729661024979209,6.572494775461143,-0.0239127233854725,0.0784313725490196,clock_UTC_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.1,2026-03,153,17.019474030917998,11.578372727524982,-0.4699366164347101,0.3529411764705882,clock_UTC_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.5,all,577,16.75030637719917,17.137983525319658,0.0226209313101354,0.5597920277296361,clock_UTC_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.5,2026-01,220,13.414422716664394,14.26555639864685,0.0596635461104896,0.4818181818181818,clock_UTC_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.5,2026-02,204,16.076606158073623,16.601638280535468,0.0316253199587788,0.5686274509803921,clock_UTC_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.5,2026-03,153,22.44526879562573,21.983397890051634,-0.0210099870767979,0.6601307189542484,clock_UTC_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.1,all,577,9.710510024057502,8.587026022983327,-0.1308350525626858,0.1767764298093587,clock_UTC_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-01,220,7.003733634713354,8.374700244345386,0.1637033648526955,0.1272727272727272,clock_UTC_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-02,204,6.927908916311679,6.572494775461143,-0.0540759868197231,0.1029411764705882,clock_UTC_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-03,153,17.312741603376857,11.578372727524982,-0.4952655274449491,0.3464052287581699,clock_UTC_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.5,all,577,16.866848052123007,17.137983525319658,0.0158207336817703,0.5441941074523396,clock_UTC_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-01,220,13.561856655444576,14.26555639864685,0.0493285872305004,0.509090909090909,clock_UTC_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-02,204,15.814637907607052,16.601638280535468,0.0474049825462786,0.5343137254901961,clock_UTC_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-03,153,23.022070122387763,21.983397890051634,-0.0472480295144077,0.6078431372549019,clock_UTC_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.1,all,577,9.686506615873556,8.587026022983327,-0.1280397415761232,0.1334488734835355,clock_UTC_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.1,2026-01,220,6.902611126599345,8.374700244345386,0.1757781263562237,0.05,clock_UTC_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.1,2026-02,204,6.739807810146484,6.572494775461143,-0.0254565489059064,0.0539215686274509,clock_UTC_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.1,2026-03,153,17.618425334884332,11.578372727524982,-0.5216667963193551,0.3594771241830065,clock_UTC_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.5,all,577,16.820489774760862,17.137983525319658,0.018525735544659,0.5545927209705372,clock_UTC_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.5,2026-01,220,13.283943056849552,14.26555639864685,0.0688100284606079,0.4681818181818182,clock_UTC_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.5,2026-02,204,15.806454922512398,16.601638280535468,0.0478978848102829,0.5588235294117647,clock_UTC_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.5,2026-03,153,23.25776681919992,21.983397890051634,-0.0579696066787285,0.673202614379085,clock_UTC_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.1,all,577,9.27327207022607,8.587026022983327,-0.0799166143675347,0.145580589254766,clock_UTC_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-01,220,5.924824597118692,8.374700244345386,0.2925329355974089,0.0636363636363636,clock_UTC_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-02,204,6.487172918861276,6.572494775461143,0.012981654533743,0.0784313725490196,clock_UTC_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-03,153,17.80283201115445,11.578372727524982,-0.5375936178693068,0.3529411764705882,clock_UTC_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.5,all,577,16.716701110742783,17.137983525319658,0.0245817959828513,0.5441941074523396,clock_UTC_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-01,220,13.23941709321713,14.26555639864685,0.0719312501212399,0.4772727272727273,clock_UTC_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-02,204,15.350304520894822,16.601638280535468,0.0753741129938825,0.5294117647058824,clock_UTC_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-03,153,23.538579464890663,21.983397890051634,-0.0707434575226795,0.6601307189542484,clock_UTC_quote
observed_change,pca_1,without_positioning,linear_qr,0.1,all,577,9.595516940019602,8.587026022983327,-0.1174435612908393,0.1611785095320624,clock_UTC_quote
observed_change,pca_1,without_positioning,linear_qr,0.1,2026-01,220,7.089922266204996,8.374700244345386,0.1534118166208843,0.1045454545454545,clock_UTC_quote
observed_change,pca_1,without_positioning,linear_qr,0.1,2026-02,204,6.729661024979209,6.572494775461143,-0.0239127233854725,0.0784313725490196,clock_UTC_quote
observed_change,pca_1,without_positioning,linear_qr,0.1,2026-03,153,17.019474030917998,11.578372727524982,-0.4699366164347101,0.3529411764705882,clock_UTC_quote
observed_change,pca_1,without_positioning,linear_qr,0.5,all,577,16.75030637719917,17.137983525319658,0.0226209313101354,0.5597920277296361,clock_UTC_quote
observed_change,pca_1,without_positioning,linear_qr,0.5,2026-01,220,13.414422716664392,14.26555639864685,0.0596635461104897,0.4818181818181818,clock_UTC_quote
observed_change,pca_1,without_positioning,linear_qr,0.5,2026-02,204,16.076606158073623,16.601638280535468,0.0316253199587788,0.5686274509803921,clock_UTC_quote
observed_change,pca_1,without_positioning,linear_qr,0.5,2026-03,153,22.44526879562573,21.983397890051634,-0.0210099870767979,0.6601307189542484,clock_UTC_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.1,all,577,9.644309424268137,8.587026022983327,-0.1231256780234473,0.1767764298093587,clock_UTC_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.1,2026-01,220,7.139323794091391,8.374700244345386,0.1475129155921877,0.1272727272727272,clock_UTC_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.1,2026-02,204,6.87845222433248,6.572494775461143,-0.0465511893617092,0.1078431372549019,clock_UTC_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.1,2026-03,153,16.93405914600511,11.578372727524982,-0.4625595102624558,0.3398692810457516,clock_UTC_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,all,577,16.8757127687439,17.137983525319658,0.0153034781593925,0.5389948006932409,clock_UTC_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,2026-01,220,13.558361338623447,14.26555639864685,0.0495736051410151,0.5045454545454545,clock_UTC_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,2026-02,204,15.82549308677984,16.601638280535468,0.0467511206207652,0.5245098039215687,clock_UTC_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,2026-03,153,23.046053486045647,21.983397890051634,-0.0483390057037045,0.6078431372549019,clock_UTC_quote
observed_change,pca_1,with_positioning,linear_qr,0.1,all,577,9.686506615873556,8.587026022983327,-0.1280397415761232,0.1334488734835355,clock_UTC_quote
observed_change,pca_1,with_positioning,linear_qr,0.1,2026-01,220,6.902611126599345,8.374700244345386,0.1757781263562237,0.05,clock_UTC_quote
observed_change,pca_1,with_positioning,linear_qr,0.1,2026-02,204,6.739807810146484,6.572494775461143,-0.0254565489059064,0.0539215686274509,clock_UTC_quote
observed_change,pca_1,with_positioning,linear_qr,0.1,2026-03,153,17.618425334884332,11.578372727524982,-0.5216667963193551,0.3594771241830065,clock_UTC_quote
observed_change,pca_1,with_positioning,linear_qr,0.5,all,577,16.820489774760862,17.137983525319658,0.018525735544659,0.5545927209705372,clock_UTC_quote
observed_change,pca_1,with_positioning,linear_qr,0.5,2026-01,220,13.283943056849552,14.26555639864685,0.0688100284606079,0.4681818181818182,clock_UTC_quote
observed_change,pca_1,with_positioning,linear_qr,0.5,2026-02,204,15.806454922512398,16.601638280535468,0.0478978848102829,0.5588235294117647,clock_UTC_quote
observed_change,pca_1,with_positioning,linear_qr,0.5,2026-03,153,23.25776681919992,21.983397890051634,-0.0579696066787285,0.673202614379085,clock_UTC_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.1,all,577,9.28067992918744,8.587026022983327,-0.0807792947578751,0.1438474870017331,clock_UTC_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.1,2026-01,220,5.954636834955215,8.374700244345386,0.2889731379966945,0.059090909090909,clock_UTC_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.1,2026-02,204,6.415334260678124,6.572494775461143,0.0239118508499677,0.0784313725490196,clock_UTC_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.1,2026-03,153,17.883686446226594,11.578372727524982,-0.5445768474625232,0.3529411764705882,clock_UTC_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.5,all,577,16.627744648461782,17.137983525319658,0.0297723986082755,0.5407279029462738,clock_UTC_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.5,2026-01,220,13.236618587623182,14.26555639864685,0.072127422322011,0.4863636363636364,clock_UTC_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.5,2026-02,204,15.334577571557444,16.601638280535468,0.076321426088628,0.5245098039215687,clock_UTC_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.5,2026-03,153,23.2280963940368,21.983397890051634,-0.0566199324695131,0.6405228758169934,clock_UTC_quote
observed_change,pca_2,without_positioning,linear_qr,0.1,all,577,9.63188582080499,8.587026022983327,-0.1216788903428356,0.1611785095320624,clock_UTC_quote
observed_change,pca_2,without_positioning,linear_qr,0.1,2026-01,220,7.185307921719405,8.374700244345386,0.1420220769607916,0.1045454545454545,clock_UTC_quote
observed_change,pca_2,without_positioning,linear_qr,0.1,2026-02,204,6.729661024979209,6.572494775461143,-0.0239127233854725,0.0784313725490196,clock_UTC_quote
observed_change,pca_2,without_positioning,linear_qr,0.1,2026-03,153,17.019474030917998,11.578372727524982,-0.4699366164347101,0.3529411764705882,clock_UTC_quote
observed_change,pca_2,without_positioning,linear_qr,0.5,all,577,16.72974969766414,17.137983525319658,0.0238204119552567,0.561525129982669,clock_UTC_quote
observed_change,pca_2,without_positioning,linear_qr,0.5,2026-01,220,13.41824783744626,14.26555639864685,0.059395409300752,0.4863636363636364,clock_UTC_quote
observed_change,pca_2,without_positioning,linear_qr,0.5,2026-02,204,16.00875984955104,16.601638280535468,0.0357120436529174,0.5686274509803921,clock_UTC_quote
observed_change,pca_2,without_positioning,linear_qr,0.5,2026-03,153,22.45270615689948,21.983397890051634,-0.021348304261018,0.6601307189542484,clock_UTC_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.1,all,577,9.729961330095689,8.587026022983327,-0.1331002496153235,0.169844020797227,clock_UTC_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.1,2026-01,220,7.102921197484422,8.374700244345386,0.1518596498686232,0.1227272727272727,clock_UTC_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.1,2026-02,204,6.55283598167266,6.572494775461143,0.0029910702800223,0.088235294117647,clock_UTC_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.1,2026-03,153,17.74357178926416,11.578372727524982,-0.5324754356096,0.3464052287581699,clock_UTC_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,all,577,16.833811505836316,17.137983525319658,0.0177484135770091,0.5476603119584056,clock_UTC_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,2026-01,220,13.414440156416774,14.26555639864685,0.0596623236028009,0.5136363636363637,clock_UTC_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,2026-02,204,15.874234195109857,16.601638280535468,0.0438151990263788,0.5294117647058824,clock_UTC_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,2026-03,153,23.029991036950666,21.983397890051634,-0.0476083429929026,0.6209150326797386,clock_UTC_quote
observed_change,pca_2,with_positioning,linear_qr,0.1,all,577,9.698998206261727,8.587026022983327,-0.1294944466573395,0.1386481802426343,clock_UTC_quote
observed_change,pca_2,with_positioning,linear_qr,0.1,2026-01,220,6.852518329443559,8.374700244345386,0.1817595699535165,0.05,clock_UTC_quote
observed_change,pca_2,with_positioning,linear_qr,0.1,2026-02,204,6.729341986650533,6.572494775461143,-0.0238641819503591,0.0686274509803921,clock_UTC_quote
observed_change,pca_2,with_positioning,linear_qr,0.1,2026-03,153,17.75151743306357,11.578372727524982,-0.5331616843585731,0.3594771241830065,clock_UTC_quote
observed_change,pca_2,with_positioning,linear_qr,0.5,all,577,16.818540904430286,17.137983525319658,0.0186394519762157,0.5545927209705372,clock_UTC_quote
observed_change,pca_2,with_positioning,linear_qr,0.5,2026-01,220,13.285613636174627,14.26555639864685,0.0686929226654752,0.4636363636363636,clock_UTC_quote
observed_change,pca_2,with_positioning,linear_qr,0.5,2026-02,204,15.788417161795548,16.601638280535468,0.0489843896727576,0.5588235294117647,clock_UTC_quote
observed_change,pca_2,with_positioning,linear_qr,0.5,2026-03,153,23.272065365304357,21.983397890051634,-0.0586200314299862,0.6797385620915033,clock_UTC_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,all,577,9.387128307348522,8.587026022983327,-0.0931757144119171,0.1438474870017331,clock_UTC_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,2026-01,220,6.027803170455974,8.374700244345386,0.2802365464332936,0.0545454545454545,clock_UTC_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,2026-02,204,6.376533833025289,6.572494775461143,0.0298153059272846,0.0833333333333333,clock_UTC_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,2026-03,153,18.231656430736106,11.578372727524982,-0.5746302921648421,0.3529411764705882,clock_UTC_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,all,577,16.527412428322265,17.137983525319658,0.0356267758161475,0.5441941074523396,clock_UTC_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,2026-01,220,13.066474592411872,14.26555639864685,0.0840543314769494,0.4954545454545455,clock_UTC_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,2026-02,204,15.294767541371767,16.601638280535468,0.0787193840198251,0.5343137254901961,clock_UTC_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,2026-03,153,23.14745086517317,21.983397890051634,-0.0529514582296815,0.6274509803921569,clock_UTC_quote
observed_change,ae_selected,without_positioning,linear_qr,0.1,all,577,9.595516940019602,8.587026022983327,-0.1174435612908393,0.1611785095320624,clock_UTC_quote
observed_change,ae_selected,without_positioning,linear_qr,0.1,2026-01,220,7.089922266204996,8.374700244345386,0.1534118166208843,0.1045454545454545,clock_UTC_quote
observed_change,ae_selected,without_positioning,linear_qr,0.1,2026-02,204,6.729661024979209,6.572494775461143,-0.0239127233854725,0.0784313725490196,clock_UTC_quote
observed_change,ae_selected,without_positioning,linear_qr,0.1,2026-03,153,17.019474030917998,11.578372727524982,-0.4699366164347101,0.3529411764705882,clock_UTC_quote
observed_change,ae_selected,without_positioning,linear_qr,0.5,all,577,16.75030637719917,17.137983525319658,0.0226209313101354,0.5597920277296361,clock_UTC_quote
observed_change,ae_selected,without_positioning,linear_qr,0.5,2026-01,220,13.414422716664394,14.26555639864685,0.0596635461104896,0.4818181818181818,clock_UTC_quote
observed_change,ae_selected,without_positioning,linear_qr,0.5,2026-02,204,16.076606158073623,16.601638280535468,0.0316253199587788,0.5686274509803921,clock_UTC_quote
observed_change,ae_selected,without_positioning,linear_qr,0.5,2026-03,153,22.44526879562573,21.983397890051634,-0.0210099870767979,0.6601307189542484,clock_UTC_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,all,577,9.626487779966478,8.587026022983327,-0.1210502628268521,0.1715771230502599,clock_UTC_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-01,220,7.027600141290916,8.374700244345386,0.1608535307235664,0.1227272727272727,clock_UTC_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-02,204,6.974267385594057,6.572494775461143,-0.0611293920891287,0.0931372549019607,clock_UTC_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-03,153,16.899744256833134,11.578372727524982,-0.459595804569133,0.3464052287581699,clock_UTC_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,all,577,16.770718295716563,17.137983525319658,0.0214298974590854,0.5337954939341422,clock_UTC_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-01,220,13.409466139318726,14.26555639864685,0.0600109967957036,0.4954545454545455,clock_UTC_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-02,204,15.743371644750257,16.601638280535468,0.0516977072552823,0.5196078431372549,clock_UTC_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-03,153,22.973686865681596,21.983397890051634,-0.0450471296831735,0.6078431372549019,clock_UTC_quote
observed_change,ae_selected,with_positioning,linear_qr,0.1,all,577,9.686506615873556,8.587026022983327,-0.1280397415761232,0.1334488734835355,clock_UTC_quote
observed_change,ae_selected,with_positioning,linear_qr,0.1,2026-01,220,6.902611126599345,8.374700244345386,0.1757781263562237,0.05,clock_UTC_quote
observed_change,ae_selected,with_positioning,linear_qr,0.1,2026-02,204,6.739807810146484,6.572494775461143,-0.0254565489059064,0.0539215686274509,clock_UTC_quote
observed_change,ae_selected,with_positioning,linear_qr,0.1,2026-03,153,17.618425334884332,11.578372727524982,-0.5216667963193551,0.3594771241830065,clock_UTC_quote
observed_change,ae_selected,with_positioning,linear_qr,0.5,all,577,16.820489774760862,17.137983525319658,0.018525735544659,0.5545927209705372,clock_UTC_quote
observed_change,ae_selected,with_positioning,linear_qr,0.5,2026-01,220,13.283943056849552,14.26555639864685,0.0688100284606079,0.4681818181818182,clock_UTC_quote
observed_change,ae_selected,with_positioning,linear_qr,0.5,2026-02,204,15.806454922512398,16.601638280535468,0.0478978848102829,0.5588235294117647,clock_UTC_quote
observed_change,ae_selected,with_positioning,linear_qr,0.5,2026-03,153,23.25776681919992,21.983397890051634,-0.0579696066787285,0.673202614379085,clock_UTC_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,all,577,9.225430162280809,8.587026022983327,-0.0743451967641393,0.145580589254766,clock_UTC_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-01,220,5.909160525830329,8.374700244345386,0.2944033394126308,0.0681818181818181,clock_UTC_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-02,204,6.500699387745604,6.572494775461143,0.0109236127480226,0.0735294117647058,clock_UTC_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-03,153,17.626896816034318,11.578372727524982,-0.5223984605479428,0.3529411764705882,clock_UTC_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,all,577,16.646941023269843,17.137983525319658,0.0286522916377151,0.5493934142114385,clock_UTC_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-01,220,13.071992369024102,14.26555639864685,0.0836675413330505,0.4954545454545455,clock_UTC_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-02,204,15.222720736819976,16.601638280535468,0.0830591246727859,0.5343137254901961,clock_UTC_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-03,153,23.68635045052367,21.983397890051634,-0.0774653931566551,0.6470588235294118,clock_UTC_quote
observed_change,joint_ols,without_positioning,linear_qr,0.1,all,577,9.595516940019602,8.587026022983327,-0.1174435612908393,0.1611785095320624,clock_UTC_quote
observed_change,joint_ols,without_positioning,linear_qr,0.1,2026-01,220,7.089922266204996,8.374700244345386,0.1534118166208843,0.1045454545454545,clock_UTC_quote
observed_change,joint_ols,without_positioning,linear_qr,0.1,2026-02,204,6.729661024979209,6.572494775461143,-0.0239127233854725,0.0784313725490196,clock_UTC_quote
observed_change,joint_ols,without_positioning,linear_qr,0.1,2026-03,153,17.019474030917998,11.578372727524982,-0.4699366164347101,0.3529411764705882,clock_UTC_quote
observed_change,joint_ols,without_positioning,linear_qr,0.5,all,577,16.75030637719917,17.137983525319658,0.0226209313101354,0.5597920277296361,clock_UTC_quote
observed_change,joint_ols,without_positioning,linear_qr,0.5,2026-01,220,13.414422716664394,14.26555639864685,0.0596635461104896,0.4818181818181818,clock_UTC_quote
observed_change,joint_ols,without_positioning,linear_qr,0.5,2026-02,204,16.076606158073623,16.601638280535468,0.0316253199587788,0.5686274509803921,clock_UTC_quote
observed_change,joint_ols,without_positioning,linear_qr,0.5,2026-03,153,22.44526879562573,21.983397890051634,-0.0210099870767979,0.6601307189542484,clock_UTC_quote
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.1,all,577,9.697907311577174,8.587026022983327,-0.1293674067856034,0.1767764298093587,clock_UTC_quote
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-01,220,7.068030993212882,8.374700244345386,0.1560257935219555,0.1272727272727272,clock_UTC_quote
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-02,204,6.934953111255036,6.572494775461143,-0.0551477556356765,0.1029411764705882,clock_UTC_quote
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-03,153,17.163367748870378,11.578372727524982,-0.4823644179348556,0.3464052287581699,clock_UTC_quote
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.5,all,577,16.905956419170497,17.137983525319658,0.0135387635194282,0.5389948006932409,clock_UTC_quote
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-01,220,13.666055339553964,14.26555639864685,0.0420243727156517,0.4954545454545455,clock_UTC_quote
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-02,204,15.837145147868544,16.601638280535468,0.0460492584977743,0.5343137254901961,clock_UTC_quote
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-03,153,22.98971940519164,21.983397890051634,-0.0457764318406574,0.6078431372549019,clock_UTC_quote
