model,month,epoch,train_loss_scaled,clean_loss_scaled,candidate_mean_loss_scaled,candidate_max_loss_scaled,argmax_counts
tcn_shuffled_mean_20260911,2026-02,2,0.1971384639341504,0.1970819400790382,0.19719499057600062,0.20771721284814623,"[0, 0, 0, 26, 13, 86, 29, 157, 67, 1855, 2018]"
tcn_shuffled_max_20260911,2026-02,1,0.20569672781322962,0.20544172090814972,0.2054418270530714,0.20595173103420686,"[128, 0, 1, 101, 86, 174, 128, 227, 232, 1467, 1707]"
tcn_shuffled_max_20260911,2026-02,2,0.20012166241538354,0.19912642264360542,0.1991397703052885,0.2011169092714352,"[0, 2, 0, 122, 77, 181, 121, 260, 172, 1406, 1910]"
tcn_tick_mean_20260912,2026-02,1,0.2028854285666758,0.2028755415638484,0.20289531320691023,0.205163983107174,"[128, 0, 0, 227, 8, 507, 60, 349, 17, 1147, 1808]"
tcn_tick_mean_20260912,2026-02,2,0.1935056678843874,0.19344753004528162,0.19356380123666975,0.2024114290368442,"[0, 0, 0, 80, 7, 426, 22, 534, 19, 1150, 2013]"
tcn_tick_max_20260912,2026-02,1,0.20399432601128933,0.20362350215661726,0.20362872514156027,0.20436514826051994,"[128, 0, 0, 421, 108, 497, 96, 286, 96, 1027, 1592]"
tcn_tick_max_20260912,2026-02,2,0.19538996479590343,0.19442660322443958,0.19445563925347364,0.19635332806745268,"[0, 0, 0, 306, 203, 452, 205, 350, 395, 805, 1535]"
tcn_shuffled_mean_20260912,2026-02,1,0.20289369577717653,0.20287769452399912,0.20290969235424267,0.20663977291157207,"[128, 1, 0, 72, 6, 186, 15, 303, 25, 1562, 1953]"
tcn_shuffled_mean_20260912,2026-02,2,0.1935350351391386,0.1934264770250437,0.19364359854277766,0.20831867421172529,"[0, 0, 0, 28, 0, 82, 5, 186, 11, 1777, 2162]"
tcn_shuffled_max_20260912,2026-02,1,0.20466372807484126,0.20411102706139242,0.20412033084728273,0.20521643518055505,"[128, 0, 0, 130, 43, 230, 69, 325, 148, 1204, 1974]"
tcn_shuffled_max_20260912,2026-02,2,0.197138846018712,0.19550512082939622,0.1955726678000986,0.1987725725540748,"[0, 1, 1, 133, 57, 220, 94, 325, 148, 1147, 2125]"
gru_tick_mean_20260910,2026-02,1,0.20234535294500583,0.2023384468439354,0.2023522576053853,0.20417263996626342,"[128, 0, 0, 154, 7, 134, 7, 783, 45, 1146, 1847]"
gru_tick_mean_20260910,2026-02,2,0.19474069102178937,0.19471332051562748,0.19476806492812213,0.20140032665122679,"[0, 0, 0, 49, 7, 106, 3, 914, 65, 1127, 1980]"
gru_tick_max_20260910,2026-02,1,0.2031618530674279,0.20279116897379978,0.20279986200487438,0.20353254389129113,"[128, 0, 0, 148, 29, 225, 173, 844, 452, 820, 1432]"
gru_tick_max_20260910,2026-02,2,0.19652587100355184,0.19546571696079415,0.19548334996298156,0.19758602091352453,"[0, 0, 0, 85, 31, 180, 161, 1271, 1004, 541, 978]"
gru_shuffled_mean_20260910,2026-02,1,0.20235283998104298,0.20233421602184087,0.2023714610588632,0.20603865272884955,"[128, 0, 0, 45, 2, 135, 15, 283, 42, 1692, 1909]"
gru_shuffled_mean_20260910,2026-02,2,0.19479734459517284,0.19471160741139512,0.1948830858170916,0.20808575882319422,"[0, 0, 0, 28, 1, 107, 5, 224, 19, 1805, 2062]"
gru_shuffled_max_20260910,2026-02,1,0.20390972934647522,0.20329310848232832,0.203311989059787,0.20452635594884863,"[128, 1, 0, 112, 48, 215, 87, 300, 141, 1349, 1870]"
gru_shuffled_max_20260910,2026-02,2,0.19845424531151676,0.1968074662177542,0.19684983941351097,0.2001010255620385,"[0, 0, 0, 150, 46, 233, 95, 318, 166, 1212, 2031]"
gru_tick_mean_20260911,2026-02,1,0.20345113358618763,0.20344756136667416,0.20345471003313004,0.20476291171103975,"[128, 0, 0, 40, 29, 231, 208, 68, 54, 1744, 1749]"
gru_tick_mean_20260911,2026-02,2,0.1969484958654851,0.1969229488148742,0.1969740416646929,0.20296487855409293,"[0, 0, 0, 23, 2, 204, 13, 221, 15, 1709, 2064]"
gru_tick_max_20260911,2026-02,1,0.20400207477986068,0.20375037881044242,0.20375382798933978,0.20425376770314652,"[128, 0, 0, 309, 137, 495, 466, 371, 293, 816, 1236]"
gru_tick_max_20260911,2026-02,2,0.1985762216636249,0.1977390452213384,0.19775554003210186,0.19941340070336153,"[0, 0, 0, 186, 81, 336, 233, 1056, 853, 531, 975]"
gru_shuffled_mean_20260911,2026-02,1,0.20346344724539392,0.20344806553139122,0.2034788321948169,0.20709271672206103,"[128, 0, 0, 3, 17, 28, 40, 109, 109, 1944, 1873]"
gru_shuffled_mean_20260911,2026-02,2,0.19699528724677254,0.19691777497116356,0.19707280696069346,0.21055451238107692,"[0, 0, 0, 2, 0, 22, 2, 87, 10, 2020, 2108]"
gru_shuffled_max_20260911,2026-02,1,0.2048141548378948,0.20440287081823996,0.20441174410744517,0.2052254354573788,"[128, 0, 0, 83, 79, 134, 122, 225, 214, 1401, 1865]"
gru_shuffled_max_20260911,2026-02,2,0.20032808365498786,0.19901049352693323,0.19903621945106909,0.20164567144498688,"[0, 0, 0, 142, 34, 202, 87, 319, 91, 1152, 2224]"
gru_tick_mean_20260912,2026-02,1,0.20171915319660808,0.20170886386593379,0.2017294342617124,0.2046784854964407,"[128, 0, 0, 10, 4, 38, 6, 35, 5, 1999, 2026]"
gru_tick_mean_20260912,2026-02,2,0.1951101295767434,0.19507363445616924,0.19514662469731756,0.20400437497091528,"[0, 0, 0, 2, 2, 17, 1, 27, 5, 2114, 2083]"
gru_tick_max_20260912,2026-02,1,0.20272123706366027,0.20230935423886234,0.20231956384429312,0.20313312366720482,"[128, 0, 0, 78, 31, 612, 397, 339, 257, 1005, 1404]"
gru_tick_max_20260912,2026-02,2,0.19682442728658756,0.19590245347125645,0.19591794662323034,0.19774640558874207,"[0, 0, 0, 43, 37, 628, 514, 808, 794, 592, 835]"
gru_shuffled_mean_20260912,2026-02,1,0.201733690210018,0.20170743485474077,0.20175993859669764,0.2071941701756228,"[128, 0, 0, 4, 4, 11, 8, 45, 20, 2017, 2014]"
gru_shuffled_mean_20260912,2026-02,2,0.1951739330083952,0.1950738090637066,0.19527405525299835,0.21065318722902704,"[0, 0, 0, 4, 1, 16, 4, 39, 11, 2093, 2083]"
gru_shuffled_max_20260912,2026-02,1,0.20362638935036614,0.20287790094591876,0.20289623775893845,0.20437488231174358,"[128, 0, 0, 131, 44, 186, 62, 296, 130, 1257, 2017]"
gru_shuffled_max_20260912,2026-02,2,0.19849611254432178,0.19699698366212498,0.1970293387942414,0.19999523901835634,"[0, 0, 1, 144, 48, 215, 99, 299, 155, 1280, 2010]"
tcn_tick_mean_20260910,2026-03,1,0.2102916901997379,0.2102897299478966,0.21029365936261282,0.21241791626556167,"[128, 0, 0, 22, 5, 45, 7, 401, 115, 1928, 2272]"
tcn_tick_mean_20260910,2026-03,2,0.20097345400093872,0.20094575833891698,0.20100114715975909,0.20893396129943287,"[0, 0, 0, 2, 0, 15, 0, 454, 18, 1964, 2470]"
tcn_tick_mean_20260910,2026-03,3,0.19820668705590197,0.19817140049174528,0.19824197263633384,0.20617942440904496,"[0, 0, 0, 4, 0, 34, 0, 707, 77, 1650, 2451]"
tcn_tick_mean_20260910,2026-03,4,0.19624938965509656,0.1962086704387283,0.19629010925890106,0.20458429136485462,"[0, 0, 0, 2, 0, 14, 1, 858, 107, 1561, 2380]"
tcn_tick_mean_20260910,2026-03,5,0.19534707910860066,0.1953121771959907,0.19538198316724423,0.20268792014477482,"[0, 0, 0, 4, 1, 10, 0, 1092, 192, 1343, 2281]"
tcn_tick_mean_20260910,2026-03,6,0.1947280880205277,0.194699906573992,0.19475627393771447,0.2013770035828804,"[0, 0, 0, 1, 1, 10, 0, 1312, 210, 1177, 2212]"
tcn_tick_mean_20260910,2026-03,7,0.194144953542455,0.1941171035506535,0.19417280454824978,0.20067690801395285,"[0, 0, 0, 0, 1, 7, 3, 1557, 272, 1020, 2063]"
tcn_tick_mean_20260910,2026-03,8,0.19296898091260722,0.1929382166132655,0.1929997463742577,0.1993840109453244,"[0, 0, 0, 1, 1, 5, 3, 1705, 290, 911, 2007]"
tcn_tick_mean_20260910,2026-03,9,0.19186497507070155,0.1918342104807826,0.19189574332613057,0.19824182981462127,"[0, 0, 0, 0, 1, 4, 2, 1743, 314, 865, 1994]"
tcn_tick_mean_20260910,2026-03,10,0.19125576527070737,0.1912297090360747,0.19128182341225283,0.1976028238942462,"[0, 0, 0, 2, 12, 4, 1, 1825, 295, 867, 1917]"
tcn_tick_mean_20260910,2026-03,11,0.190604479882428,0.1905756109635713,0.19063335243652635,0.19660195214596313,"[0, 0, 0, 1, 13, 4, 3, 1793, 366, 890, 1853]"
tcn_tick_mean_20260910,2026-03,12,0.1904127757898705,0.19037947728518617,0.19044607298393063,0.19648022363092899,"[0, 0, 0, 1, 13, 2, 2, 1832, 504, 867, 1702]"
tcn_tick_mean_20260910,2026-03,13,0.1890760056769826,0.1890410199540431,0.18911099256223085,0.1954031724156632,"[0, 0, 0, 1, 21, 4, 7, 1840, 433, 911, 1706]"
tcn_tick_max_20260910,2026-03,1,0.21114320357156288,0.21083604078115595,0.21083570543087138,0.2114503698791645,"[128, 0, 0, 96, 40, 353, 204, 912, 907, 868, 1415]"
tcn_tick_max_20260910,2026-03,2,0.20233686792276603,0.20138772001492644,0.20139772787148358,0.2032860189300956,"[0, 0, 0, 27, 18, 361, 183, 1151, 1396, 480, 1307]"
tcn_tick_max_20260910,2026-03,3,0.1993691945902923,0.19845629485126146,0.19846227101901429,0.20028209841253794,"[0, 0, 0, 36, 22, 418, 478, 797, 1109, 714, 1349]"
tcn_tick_max_20260910,2026-03,4,0.19738174175528425,0.19656464130309886,0.19656849628162656,0.19819884232551666,"[0, 1, 0, 93, 71, 433, 486, 772, 822, 899, 1346]"
tcn_tick_max_20260910,2026-03,5,0.19644622567972225,0.19568168181678566,0.19568590691194723,0.19721076650370578,"[0, 3, 4, 134, 71, 293, 371, 743, 881, 1030, 1393]"
tcn_tick_max_20260910,2026-03,6,0.19577182991618963,0.19509838683719488,0.19510522635818955,0.1964452740091777,"[0, 5, 6, 189, 79, 230, 274, 811, 787, 1140, 1402]"
tcn_tick_max_20260910,2026-03,7,0.19487715913722506,0.19421574002403857,0.1942181710230246,0.19553858194619012,"[0, 2, 2, 247, 148, 281, 349, 703, 737, 1163, 1291]"
tcn_tick_max_20260910,2026-03,8,0.19417241811389097,0.19350823772140036,0.1935124028456688,0.19483659847611315,"[0, 14, 5, 184, 132, 222, 256, 752, 715, 1184, 1459]"
tcn_tick_max_20260910,2026-03,9,0.19303025178143632,0.1923683989515349,0.1923744874152618,0.1936921100657136,"[0, 7, 3, 195, 122, 272, 278, 686, 706, 1155, 1499]"
tcn_tick_max_20260910,2026-03,10,0.1922848570547815,0.19167498301653366,0.19168081596000344,0.192894729216385,"[0, 5, 3, 180, 190, 311, 289, 772, 751, 1178, 1244]"
tcn_tick_max_20260910,2026-03,11,0.19202934221271672,0.191435997442649,0.19144216842726916,0.19262269216777106,"[0, 6, 2, 239, 169, 265, 297, 719, 789, 1134, 1303]"
tcn_tick_max_20260910,2026-03,12,0.19154816801751892,0.19094725763461176,0.19095383119273182,0.19214907494376834,"[0, 10, 2, 239, 156, 297, 293, 766, 770, 1134, 1256]"
tcn_tick_max_20260910,2026-03,13,0.1904394757498238,0.18983257888972746,0.189839331749104,0.19104636486119525,"[0, 13, 2, 274, 241, 283, 234, 745, 707, 1108, 1316]"
tcn_shuffled_mean_20260910,2026-03,1,0.2102884696177925,0.21027749880358332,0.2102994346809949,0.21521693068550243,"[128, 0, 0, 9, 4, 31, 19, 77, 32, 2264, 2359]"
tcn_shuffled_mean_20260910,2026-03,2,0.20104649628465457,0.20093513362634818,0.20115785894296093,0.21816010864592655,"[0, 0, 0, 2, 0, 21, 0, 75, 4, 2305, 2516]"
tcn_shuffled_mean_20260910,2026-03,3,0.19834451169447517,0.19820966373462395,0.19847935962405797,0.2159625848915285,"[0, 0, 0, 36, 0, 89, 4, 198, 20, 2027, 2549]"
tcn_shuffled_mean_20260910,2026-03,4,0.19646083461410166,0.19631042205389015,0.19661125221098436,0.2145455211685509,"[0, 0, 0, 62, 0, 139, 10, 287, 32, 1922, 2471]"
tcn_shuffled_mean_20260910,2026-03,5,0.19573978052109256,0.19559684138810904,0.19588272197869355,0.21318082302269983,"[0, 0, 0, 102, 7, 199, 15, 365, 43, 1799, 2393]"
tcn_shuffled_mean_20260910,2026-03,6,0.1948212701150031,0.19467595502319507,0.19496658461052252,0.21138331525916132,"[0, 0, 0, 142, 7, 272, 11, 433, 44, 1665, 2349]"
tcn_shuffled_mean_20260910,2026-03,7,0.19412407487564254,0.19397963683960667,0.19426851520602742,0.21074936622324306,"[0, 0, 0, 151, 8, 279, 18, 443, 74, 1716, 2234]"
tcn_shuffled_mean_20260910,2026-03,8,0.19330867733288024,0.19315480446454691,0.19346255425415992,0.21003421024774455,"[0, 0, 0, 185, 7, 310, 25, 475, 64, 1706, 2151]"
tcn_shuffled_mean_20260910,2026-03,9,0.1920779631549741,0.19193252058453417,0.19222341234209867,0.20836766383801925,"[0, 0, 0, 192, 6, 309, 19, 460, 60, 1755, 2122]"
tcn_shuffled_mean_20260910,2026-03,10,0.19128236646771357,0.19114763026203102,0.191417102107376,0.2070997874202366,"[0, 0, 0, 195, 6, 300, 20, 448, 65, 1832, 2057]"
tcn_shuffled_mean_20260910,2026-03,11,0.19089590975866796,0.19073789299636165,0.19105392246802794,0.2069048800078345,"[0, 0, 0, 192, 11, 265, 35, 410, 84, 1849, 2077]"
tcn_shuffled_mean_20260910,2026-03,12,0.19013495068288105,0.1899646584450799,0.19030523746630634,0.20679314876750501,"[0, 0, 0, 197, 8, 274, 33, 415, 87, 1855, 2054]"
tcn_shuffled_mean_20260910,2026-03,13,0.18931105114230531,0.18914082869751145,0.18948127048760924,0.2063947361936517,"[0, 0, 0, 200, 8, 266, 27, 420, 79, 1878, 2045]"
tcn_shuffled_max_20260910,2026-03,1,0.21198563045562344,0.21159517313439793,0.2115927782880565,0.21237608893915766,"[128, 3, 3, 125, 83, 229, 144, 311, 203, 1383, 2311]"
tcn_shuffled_max_20260910,2026-03,2,0.2040014028422067,0.20269101957116892,0.20271743314309307,0.20531179207310357,"[0, 1, 2, 132, 81, 217, 150, 337, 261, 1378, 2364]"
tcn_shuffled_max_20260910,2026-03,3,0.20046132044435733,0.19919559140104165,0.1991936946766371,0.20172705064998175,"[1, 2, 1, 120, 110, 187, 207, 277, 313, 1718, 1987]"
tcn_shuffled_max_20260910,2026-03,4,0.1983608382880966,0.19721791410915934,0.19721997419847795,0.1995037651790876,"[0, 0, 3, 113, 103, 192, 198, 327, 307, 1791, 1889]"
tcn_shuffled_max_20260910,2026-03,5,0.19716720803648918,0.1961059938861228,0.19611006586829652,0.19822841711991593,"[0, 2, 2, 91, 104, 213, 172, 307, 307, 1752, 1973]"
tcn_shuffled_max_20260910,2026-03,6,0.19625783591657397,0.19531308524060875,0.19532092537624235,0.19720258778511643,"[0, 0, 0, 116, 97, 214, 170, 291, 271, 1832, 1932]"
tcn_shuffled_max_20260910,2026-03,7,0.19559826109374462,0.19460583433263698,0.19461259290669813,0.19659068627483883,"[0, 2, 0, 94, 112, 196, 179, 310, 316, 1863, 1851]"
tcn_shuffled_max_20260910,2026-03,8,0.1949823222495956,0.1939866254055086,0.19399940336462493,0.19597801828854167,"[0, 2, 1, 100, 107, 169, 158, 263, 275, 1793, 2055]"
tcn_shuffled_max_20260910,2026-03,9,0.1936743390098859,0.19271983474450652,0.19272851304699923,0.19462884136835248,"[0, 0, 3, 91, 107, 171, 165, 276, 294, 1847, 1969]"
tcn_shuffled_max_20260910,2026-03,10,0.19306106546981872,0.19219241909215104,0.1921981753444323,0.19392970853914412,"[0, 3, 0, 108, 119, 183, 184, 304, 269, 1881, 1872]"
tcn_shuffled_max_20260910,2026-03,11,0.19293195469917476,0.19208019551115987,0.19209045233485322,0.19378371448347825,"[0, 1, 3, 94, 139, 171, 193, 277, 311, 1795, 1939]"
tcn_shuffled_max_20260910,2026-03,12,0.19237141185554577,0.19153644906997486,0.19154684829464924,0.19320636826355284,"[0, 0, 0, 132, 116, 195, 191, 280, 319, 1883, 1807]"
tcn_shuffled_max_20260910,2026-03,13,0.19122530435513316,0.19037815781657152,0.19038569424759197,0.19207245381460086,"[0, 0, 0, 93, 109, 182, 156, 278, 290, 1924, 1891]"
tcn_tick_mean_20260911,2026-03,1,0.21133488877963033,0.21133525215245202,0.21133451959526492,0.21218119536246707,"[128, 0, 1, 306, 213, 406, 237, 224, 178, 1523, 1707]"
tcn_tick_mean_20260911,2026-03,2,0.20211163809416668,0.20209189700675936,0.20213138615542642,0.20738411970056703,"[0, 0, 0, 285, 122, 521, 158, 410, 119, 1351, 1957]"
tcn_tick_mean_20260911,2026-03,3,0.1976505988876243,0.19761632485782474,0.19768487929498765,0.20487059386140224,"[0, 0, 0, 214, 60, 498, 100, 473, 86, 1360, 2132]"
tcn_tick_mean_20260911,2026-03,4,0.195867699159492,0.1958404066097487,0.19589498938461786,0.20283483812086422,"[0, 0, 0, 180, 32, 511, 90, 599, 104, 1316, 2091]"
tcn_tick_mean_20260911,2026-03,5,0.19501683273657827,0.194976646157268,0.19505701621639857,0.20220268881710812,"[0, 0, 0, 166, 31, 431, 58, 650, 114, 1363, 2110]"
tcn_tick_mean_20260911,2026-03,6,0.19394578405289103,0.1939077581359002,0.19398381134104298,0.20148065909909785,"[0, 0, 0, 152, 15, 394, 61, 734, 115, 1334, 2118]"
tcn_tick_mean_20260911,2026-03,7,0.19367042118798855,0.1936274012692595,0.19371344703630827,0.20035179340449527,"[0, 0, 0, 154, 15, 303, 50, 840, 157, 1306, 2098]"
tcn_tick_mean_20260911,2026-03,8,0.19225263947603205,0.19221438539238836,0.1922908935294073,0.19896774491885075,"[0, 0, 0, 121, 12, 238, 40, 922, 205, 1290, 2095]"
tcn_tick_mean_20260911,2026-03,9,0.19199948811613396,0.19195868116664422,0.19204030245718084,0.19879587652684227,"[0, 0, 0, 101, 8, 262, 39, 966, 175, 1314, 2058]"
tcn_tick_mean_20260911,2026-03,10,0.19122189652040772,0.19118612457128067,0.1912576675160784,0.19744247518647814,"[0, 0, 0, 78, 10, 231, 46, 974, 189, 1322, 2073]"
tcn_tick_max_20260911,2026-03,1,0.21177873838100397,0.21152782780402998,0.21152564037531438,0.21202965056825987,"[128, 0, 0, 383, 436, 443, 304, 218, 282, 1327, 1402]"
tcn_tick_max_20260911,2026-03,2,0.20375470780766933,0.2028646486883795,0.2028670414583048,0.20464476904272427,"[0, 0, 0, 442, 413, 595, 383, 472, 625, 928, 1065]"
tcn_tick_max_20260911,2026-03,3,0.19899473673028964,0.19797632410265725,0.19798909757901517,0.2000131543945932,"[0, 0, 0, 364, 413, 555, 405, 574, 884, 753, 975]"
tcn_tick_max_20260911,2026-03,4,0.19730345224997584,0.196371237561031,0.19638377022760176,0.19823566464457162,"[0, 0, 0, 361, 284, 715, 355, 596, 745, 764, 1103]"
tcn_tick_max_20260911,2026-03,5,0.1962693191606195,0.19545440721470675,0.19546455342535224,0.1970842282461631,"[0, 0, 0, 489, 380, 492, 296, 543, 664, 931, 1128]"
tcn_tick_max_20260911,2026-03,6,0.1952462661727618,0.19450070146148146,0.1945046518976408,0.19599182507249852,"[0, 1, 2, 498, 343, 400, 243, 563, 669, 946, 1258]"
tcn_tick_max_20260911,2026-03,7,0.1944773743307835,0.19375395821757416,0.19376295426924395,0.19520079026540896,"[0, 0, 3, 623, 395, 269, 196, 514, 630, 909, 1384]"
tcn_tick_max_20260911,2026-03,8,0.19329245204475626,0.19257860808880523,0.1925891029345609,0.19400628905712336,"[0, 1, 2, 604, 361, 324, 192, 555, 587, 1038, 1259]"
tcn_tick_max_20260911,2026-03,9,0.1928760831630402,0.19217757196317908,0.19218887011258554,0.19357459907267313,"[0, 2, 0, 549, 324, 347, 236, 476, 518, 1083, 1388]"
tcn_tick_max_20260911,2026-03,10,0.19221739134070787,0.19156608423178403,0.19157422553856102,0.19286869457526926,"[0, 3, 3, 545, 334, 497, 263, 474, 421, 1086, 1297]"
tcn_shuffled_mean_20260911,2026-03,1,0.21135290374170831,0.2113456209966765,0.21136017993059242,0.21425646355838376,"[128, 0, 0, 77, 66, 148, 120, 279, 213, 1814, 2078]"
tcn_shuffled_mean_20260911,2026-03,2,0.2021948970988977,0.20210081678191846,0.2022889733629306,0.21625478178256657,"[0, 0, 0, 57, 13, 125, 28, 240, 68, 2016, 2376]"
tcn_shuffled_mean_20260911,2026-03,3,0.19768710879685794,0.19753768752860074,0.19783652833678628,0.21593318641391587,"[0, 0, 0, 39, 1, 89, 10, 195, 44, 2112, 2433]"
tcn_shuffled_mean_20260911,2026-03,4,0.19593864410855338,0.19579774537828426,0.19607953643099021,0.2134260963115076,"[0, 0, 0, 37, 0, 110, 14, 218, 38, 2094, 2412]"
tcn_shuffled_mean_20260911,2026-03,5,0.19518431025611513,0.19502648954865603,0.1953421367751179,0.2120977303718082,"[0, 0, 0, 52, 4, 124, 18, 239, 54, 1995, 2437]"
tcn_shuffled_mean_20260911,2026-03,6,0.19413336563008649,0.1939827853220884,0.1942839446274604,0.2099899894673481,"[0, 0, 0, 72, 4, 156, 17, 294, 61, 1989, 2330]"
tcn_shuffled_mean_20260911,2026-03,7,0.19380816876609805,0.19364660595421285,0.1939697272859161,0.20941829354799837,"[0, 0, 0, 95, 8, 181, 27, 333, 85, 1966, 2228]"
tcn_shuffled_mean_20260911,2026-03,8,0.19264646635449273,0.19246704795606104,0.19282587971625328,0.2085434779079857,"[0, 0, 0, 125, 7, 237, 28, 353, 82, 1933, 2158]"
tcn_shuffled_mean_20260911,2026-03,9,0.1923444333047177,0.19216312026435128,0.19252575078546674,0.20766603639763642,"[0, 0, 0, 141, 15, 225, 29, 391, 81, 1887, 2154]"
tcn_shuffled_mean_20260911,2026-03,10,0.1917767810332395,0.19161482503107596,0.19193873819771176,0.20632397058822263,"[0, 0, 0, 157, 7, 229, 24, 403, 81, 1901, 2121]"
tcn_shuffled_max_20260911,2026-03,1,0.21240126700413897,0.21204522905881487,0.21204365142145318,0.21275730879355706,"[128, 4, 1, 148, 111, 218, 153, 296, 261, 1544, 2059]"
tcn_shuffled_max_20260911,2026-03,2,0.20569176844482182,0.20462667385410202,0.20463538543978962,0.20675686395872955,"[0, 1, 1, 145, 81, 238, 126, 334, 209, 1646, 2142]"
tcn_shuffled_max_20260911,2026-03,3,0.20064099702969718,0.1992780702756523,0.19928619490753652,0.2020039232177219,"[0, 0, 1, 154, 134, 237, 192, 339, 303, 1784, 1779]"
tcn_shuffled_max_20260911,2026-03,4,0.19885438798090416,0.19753706475207894,0.1975459319721168,0.20017170638191054,"[0, 3, 0, 165, 120, 245, 163, 368, 252, 1812, 1795]"
tcn_shuffled_max_20260911,2026-03,5,0.19742157915767897,0.1963007805818662,0.196312096453454,0.198542375021438,"[0, 1, 3, 156, 113, 224, 145, 359, 247, 1841, 1834]"
tcn_shuffled_max_20260911,2026-03,6,0.19659281626613118,0.19553615228506988,0.19554457936845318,0.19764948236295757,"[0, 4, 1, 140, 124, 208, 172, 382, 247, 1783, 1862]"
tcn_shuffled_max_20260911,2026-03,7,0.19577786086682208,0.19469481763221277,0.19470802798228562,0.19686090639578044,"[0, 1, 0, 145, 87, 200, 167, 371, 265, 1784, 1903]"
tcn_shuffled_max_20260911,2026-03,8,0.19509891740691726,0.1940491579786297,0.19406240379425319,0.19614868261648005,"[0, 4, 3, 143, 117, 267, 156, 370, 214, 1830, 1819]"
tcn_shuffled_max_20260911,2026-03,9,0.19497656352740828,0.19395015817479877,0.193966056666504,0.19600297120463525,"[0, 2, 1, 140, 112, 234, 156, 385, 259, 1765, 1869]"
tcn_shuffled_max_20260911,2026-03,10,0.19432190568217558,0.1933452625651682,0.19335795482823018,0.1952985518986729,"[0, 1, 1, 145, 109, 237, 173, 358, 238, 1853, 1808]"
tcn_tick_mean_20260912,2026-03,1,0.210599328513652,0.21059458407836548,0.21060407178662982,0.21269236182672524,"[128, 0, 0, 63, 13, 485, 129, 468, 104, 1469, 2064]"
tcn_tick_mean_20260912,2026-03,2,0.2019394170897728,0.20188976894809105,0.20198906582774317,0.21136030763926458,"[0, 0, 0, 37, 5, 542, 42, 544, 56, 1307, 2390]"
tcn_tick_mean_20260912,2026-03,3,0.19897750643254683,0.19892943038001865,0.19902559002494755,0.20867556116517036,"[0, 0, 0, 23, 3, 502, 31, 648, 70, 1367, 2279]"
tcn_tick_mean_20260912,2026-03,4,0.19706674701686122,0.19703091334732425,0.19710258184870688,0.20554835188747203,"[0, 0, 0, 22, 0, 564, 24, 798, 64, 1359, 2092]"
tcn_tick_mean_20260912,2026-03,5,0.1955911203622576,0.19554280607276106,0.19563943348944537,0.20443543680383014,"[0, 0, 0, 8, 1, 435, 18, 1024, 69, 1302, 2066]"
tcn_tick_mean_20260912,2026-03,6,0.19473412321782466,0.19468879687296964,0.1947794516784448,0.2036394806271909,"[0, 0, 0, 4, 12, 383, 17, 1076, 70, 1350, 2011]"
tcn_tick_mean_20260912,2026-03,7,0.1940188247808082,0.1939734047702142,0.19406424654999957,0.2021913447262382,"[0, 1, 0, 8, 37, 360, 22, 1079, 52, 1400, 1964]"
tcn_tick_max_20260912,2026-03,1,0.21149762137353165,0.21110563497462942,0.21110905853079123,0.21188961164679634,"[128, 0, 0, 202, 67, 771, 228, 448, 184, 1184, 1711]"
tcn_tick_max_20260912,2026-03,2,0.20398213022575615,0.20302929731493385,0.20304295909784925,0.20493496793412883,"[0, 0, 0, 184, 168, 993, 419, 458, 526, 730, 1445]"
tcn_tick_max_20260912,2026-03,3,0.2000977592196572,0.19903244901764036,0.19904081623607017,0.2011630620603854,"[0, 0, 0, 92, 155, 1005, 584, 515, 804, 807, 961]"
tcn_tick_max_20260912,2026-03,4,0.19797020001295693,0.19700741040834974,0.19701457762776317,0.19893299018358424,"[0, 0, 0, 156, 224, 714, 530, 432, 577, 1010, 1280]"
tcn_tick_max_20260912,2026-03,5,0.1963347807063481,0.19543100942532365,0.19544037999466088,0.19723854847017788,"[0, 0, 1, 145, 178, 522, 479, 512, 625, 1040, 1421]"
tcn_tick_max_20260912,2026-03,6,0.19529141262007177,0.19440375197631132,0.1944114742163064,0.1961790655151073,"[0, 0, 0, 167, 178, 478, 405, 618, 614, 1141, 1322]"
tcn_tick_max_20260912,2026-03,7,0.194665401977251,0.1938709555639863,0.1938765830603068,0.19545984296640825,"[0, 3, 4, 148, 163, 462, 356, 600, 532, 1248, 1407]"
tcn_shuffled_mean_20260912,2026-03,1,0.2106176446953029,0.2106005344331785,0.21063474992075612,0.21501445682485149,"[128, 0, 0, 21, 34, 77, 55, 170, 102, 2111, 2225]"
tcn_shuffled_mean_20260912,2026-03,2,0.20201760512008043,0.20189360014166552,0.2021416141514417,0.21956684786494177,"[0, 0, 0, 20, 2, 62, 6, 195, 19, 2084, 2535]"
tcn_shuffled_mean_20260912,2026-03,3,0.19902844995520547,0.19887565811571978,0.1991812398272415,0.21918707649542649,"[0, 0, 0, 31, 1, 84, 4, 199, 23, 2110, 2471]"
tcn_shuffled_mean_20260912,2026-03,4,0.19713028563780924,0.1970003094980442,0.19726026431104407,0.2154358037416949,"[0, 0, 0, 64, 0, 129, 10, 269, 21, 2021, 2409]"
tcn_shuffled_mean_20260912,2026-03,5,0.1956621712569708,0.19549711919123872,0.1958272215641056,0.21409640903277244,"[0, 0, 0, 121, 4, 164, 11, 325, 41, 1911, 2346]"
