model,month,n,clean_tail,clean_q10,coverage80,width80,worst_tail_h1,sensitivity_h1,worst_tail_h6,sensitivity_h6,worst_tail_h24,sensitivity_h24,stress_excess
tcn_shuffled_ensemble_cal,2026-03,443,1.8574261114188493,1.8138760189128569,0.7945823927765236,28.80326973451804,1.9345365829438523,1.0776828919432953,2.0047298793424977,1.8208042213663829,2.0072335098277736,1.6828543381012855,0.07711047152500289
tcn_tick_20260910_raw,2026-01,699,1.4175950813772948,1.3807942883486095,0.759656652360515,19.700160508844814,1.4389860132525856,0.21091659352162023,1.4434176336676035,0.25826006658769646,1.4466657435055734,0.2924862208113991,0.021390931875290734
tcn_tick_20260910_raw,2026-02,672,1.923493394240805,1.792729970139381,0.6964285714285714,22.809295108630543,2.0236797801244975,1.019709513300941,2.160073849331548,2.465024845940726,2.2446927408491355,3.3566415764036632,0.10018638588369252
tcn_tick_20260910_raw,2026-03,443,1.8034145710901195,1.7744850677341872,0.7607223476297968,26.227613307014277,1.8718091622647735,0.8291566301952904,1.9571575131368613,2.0252346163678654,1.966641365042499,1.9926964434759342,0.06839459117465403
tcn_tick_20260910_cal,2026-01,699,1.4290526774949417,1.3730344478024632,0.8082975679542204,21.70750152780006,1.4474689251800634,0.21091659352162023,1.4510756687079627,0.25826006658769646,1.4537911458579054,0.2924862208113991,0.01841624768512173
tcn_tick_20260910_cal,2026-02,672,1.8517960743530046,1.8142401398236458,0.7708333333333334,26.313669805415536,1.9372459836581435,1.019709513300941,2.0520199623728312,2.465024845940726,2.124197576348448,3.3566415764036632,0.08544990930513885
tcn_tick_20260910_cal,2026-03,443,1.8399315175705298,1.7621227551739238,0.8306997742663657,30.28902573061172,1.8995755803745136,0.8291566301952904,1.9813008716676141,2.0252346163678654,1.990484302009266,1.9926964434759342,0.05964406280398401
tcn_tick_20260911_raw,2026-01,699,1.4051975452226977,1.3527022204318466,0.8354792560801144,22.595581304361893,1.4956052740645347,1.4315244677411298,1.5912049088004439,3.004885635321403,1.6276476835589844,3.625472972662493,0.09040772884183682
tcn_tick_20260911_raw,2026-02,672,1.9888263436413722,1.8851529340305528,0.7276785714285714,26.01088936697869,2.0740957573763885,1.0093129433336712,2.2233705095494765,2.7039222107047127,2.2819440019571227,3.3911499693280174,0.08526941373501587
tcn_tick_20260911_raw,2026-03,443,1.826409359180747,1.8009782344854017,0.7652370203160271,26.10765459951913,1.901066281303711,0.769682755050487,1.959070188840531,1.6498419737977315,1.9679683174423506,1.6647525920824864,0.07465692212296392
tcn_tick_20260911_cal,2026-01,699,1.4409871720169662,1.3585218035153983,0.8454935622317596,23.4338470472999,1.5292112575037258,1.4315244677411298,1.622906675017616,3.004885635321403,1.6580728906189184,3.625472972662493,0.0882240854867596
tcn_tick_20260911_cal,2026-02,672,1.8924550835646212,1.826081543733374,0.7663690476190477,26.412397637104867,1.9726157328134635,1.0093129433336712,2.1108425180250046,2.7039222107047127,2.167023720669635,3.3911499693280174,0.08016064924884228
tcn_tick_20260911_cal,2026-03,443,1.9252029762047485,1.89921629902838,0.7787810383747178,28.37760560406249,2.000078683384438,0.769682755050487,2.0593630718272817,1.6498419737977315,2.0653568728193648,1.6647525920824864,0.07487570717968951
tcn_tick_20260912_raw,2026-01,699,1.3952942166166051,1.3429780487202392,0.8054363376251789,21.29080957882053,1.4252286847006244,0.4474451640815353,1.4467623382612858,0.8290663147518392,1.460269742394444,1.0630859203093042,0.029934468084019242
tcn_tick_20260912_raw,2026-02,672,1.8176611862407643,1.7765722836893512,0.7440476190476191,24.39188640493722,1.9407949988600433,1.3605666416031974,2.1043683710708363,3.6835903284095584,2.1789136555654274,4.839545152017048,0.12313381261927907
tcn_tick_20260912_raw,2026-03,443,1.8609005751647112,1.8651663595728,0.7539503386004515,26.082275393854147,1.9753933136623278,1.131427196562963,2.0465779150260692,1.9483223348923246,2.061201396290033,2.0769269202686593,0.11449273849761685
tcn_tick_20260912_cal,2026-01,699,1.4118364918061506,1.3528413654867215,0.8068669527896996,21.957280739756918,1.439813895749834,0.4474451640815353,1.4606023423003809,0.8290663147518392,1.472634940101131,1.0630859203093042,0.027977403943683674
tcn_tick_20260912_cal,2026-02,672,1.7979584506619848,1.777628001175308,0.7678571428571429,25.89135458317408,1.9078810535446449,1.3605666416031974,2.0591166099985867,3.6835903284095584,2.1292877527048417,4.839545152017048,0.10992260288266002
tcn_tick_20260912_cal,2026-03,443,1.8517363642319813,1.8017709671714277,0.8058690744920993,28.772575251959353,1.957178333661775,1.131427196562963,2.0276506259774902,1.9483223348923246,2.0405808814163535,2.0769269202686593,0.10544196942979393
tcn_tick_ensemble_raw,2026-01,699,1.3831824223384215,1.327221400045249,0.8111587982832618,21.195517130675746,1.4301388167144746,0.6794591845929424,1.4757168790771813,1.3491534063460204,1.4938946906764823,1.6482507162680782,0.04695639437605304
tcn_tick_ensemble_raw,2026-02,672,1.8869189991072781,1.7920325044805576,0.7247023809523809,24.40402362684882,1.9883653922753501,1.0957288803562286,2.1408467303775445,2.9505971381588587,2.2136557613315193,3.862445565916243,0.10144639316807191
tcn_tick_ensemble_raw,2026-03,443,1.8175330945140993,1.7985617134980674,0.7674943566591422,26.139181100129186,1.892062878461859,0.7710055870790962,1.9569781724394413,1.6230224117109706,1.9689982246190691,1.703490584483265,0.07452978394775957
tcn_tick_ensemble_cal,2026-01,699,1.4086105296907738,1.3326415461271182,0.821173104434907,22.24340474058973,1.4535919762991312,0.6794591845929424,1.4976811060887485,1.3491534063460207,1.5151425397683733,1.6482507162680782,0.0449814466083575
tcn_tick_ensemble_cal,2026-02,672,1.8379326321595622,1.7973093423022057,0.7708333333333334,26.26656817507291,1.926951095149978,1.0957288803562286,2.0638165212109234,2.9505971381588587,2.129880720225667,3.8624455659162424,0.08901846299041571
tcn_tick_ensemble_cal,2026-03,443,1.8596837836314144,1.799573375439819,0.801354401805869,29.20226900785876,1.9304752340024016,0.7710055870790963,1.997804535308098,1.6230224117109704,2.0093459908123266,1.7034905844832653,0.07079145037098723
gru_clean_20260910_raw,2026-01,699,1.3861693542464253,1.3337725802991003,0.8383404864091559,22.06675669870663,1.448446005377856,0.9319968046207455,1.5408740819785187,2.303084853039961,1.5548737620711954,2.5172213662165257,0.06227665113143058
gru_clean_20260910_raw,2026-02,672,1.8151107492333745,1.7947656479207326,0.7336309523809523,23.734115756693342,1.9054394854468044,0.8841550236656552,2.0026976655229225,1.816077077672595,2.0176471281377024,1.9721161836669558,0.09032873621342999
gru_clean_20260910_raw,2026-03,443,1.8190421623224662,1.7905439639025882,0.7855530474040632,26.665671413154687,1.9191644664615728,1.4253217102980775,2.016769909093176,2.7018206297140357,2.0271237071669876,2.842449524063558,0.10012230413910662
gru_clean_20260910_cal,2026-01,699,1.3981595681928567,1.340489239513137,0.8369098712446352,22.384470380796973,1.4609330471835489,0.9319968046207455,1.5525306882178094,2.303084853039961,1.5663502950097299,2.5172213662165257,0.06277347899069229
gru_clean_20260910_cal,2026-02,672,1.8138919985464494,1.7922893352889038,0.75,24.555267900259164,1.898889328693988,0.8841550236656552,1.9915496016648593,1.816077077672595,2.0057033828391218,1.9721161836669558,0.08499733014753857
gru_clean_20260910_cal,2026-03,443,1.819959792563697,1.7714933652537859,0.8306997742663657,29.834956429572223,1.906219467692793,1.4253217102980775,1.985961840615625,2.7018206297140357,1.9946831568765964,2.842449524063558,0.08625967512909587
gru_clean_20260911_raw,2026-01,699,1.3960956429114344,1.3364246503056514,0.7939914163090128,21.00901573956098,1.4197444397883479,0.3084044722528417,1.4509545932606764,0.6771387037460044,1.4553636887291588,0.7229062149964689,0.023648796876913535
gru_clean_20260911_raw,2026-02,672,1.8652699236750219,1.783505138361684,0.7336309523809523,24.654536907161987,1.9400908064203117,0.7808745077678135,2.0205063058943336,1.528069406747818,2.0400555757351966,1.6677867344447546,0.07482088274528992
gru_clean_20260911_raw,2026-03,443,1.8159133111063854,1.7869097881748337,0.7832957110609481,26.851103737445772,1.9148969381506704,1.593609495571989,2.00964326693531,3.184974489578006,2.0250651062932334,3.45842397401349,0.09898362704428507
gru_clean_20260911_cal,2026-01,699,1.4064850019911501,1.3467876340013045,0.8254649499284692,22.190932719911775,1.4287633036489864,0.3084044722528417,1.4584583919708076,0.6771387037460044,1.462640795230988,0.7229062149964689,0.022278301657836265
gru_clean_20260911_cal,2026-02,672,1.8228716256323827,1.7863367012409297,0.7767857142857143,26.28621675814791,1.8881775701693153,0.7808745077678135,1.9598194290709923,1.528069406747818,1.97873519310908,1.6677867344447546,0.06530594453693254
gru_clean_20260911_cal,2026-03,443,1.849986550697405,1.7934064177847855,0.801354401805869,29.503492754831903,1.9407586804838937,1.593609495571989,2.025052751575703,3.184974489578006,2.039121841902483,3.45842397401349,0.0907721297864888
gru_clean_20260912_raw,2026-01,699,1.3850863087463734,1.3456002635808588,0.8397711015736766,22.16673197562091,1.4637269322119923,1.1360383054217555,1.60334990788385,2.78950536438665,1.6225086248655982,3.003674290210904,0.07864062346561917
gru_clean_20260912_raw,2026-02,672,1.8075977320603447,1.778345240051826,0.7470238095238095,24.236912839469454,1.9028885950818555,0.9185092960085187,2.023347586053476,1.9740415740580786,2.0371997055688924,2.0762370441641127,0.0952908630215107
gru_clean_20260912_raw,2026-03,443,1.8096926550854744,1.7718580911695485,0.7945823927765236,27.046221373581727,1.897437230276741,1.2547930142680355,2.0179849575044106,2.6928446728811846,2.0354408331357905,2.8842068213641507,0.08774457519126685
gru_clean_20260912_cal,2026-01,699,1.4055758854985638,1.335056907209062,0.8369098712446352,22.40605477923589,1.4837035279078274,1.1360383054217555,1.6187793830050612,2.78950536438665,1.637561374037464,3.003674290210904,0.07812764240926334
gru_clean_20260912_cal,2026-02,672,1.8033257868995654,1.784406010538751,0.7485119047619048,24.67551228873365,1.8939808560376594,0.9185092960085187,2.009143356846305,1.9740415740580786,2.0222114962274267,2.0762370441641127,0.09065506913809374
gru_clean_20260912_cal,2026-03,443,1.8173833293513348,1.764545244483663,0.8261851015801355,29.66895575210771,1.892059643674947,1.2547930142680355,1.991231561262236,2.6928446728811846,2.0053339586784613,2.8842068213641507,0.07467631432361226
gru_clean_ensemble_raw,2026-01,699,1.377108221768881,1.323487204009331,0.82689556509299,21.747501471296175,1.4324286496258603,0.789642788764688,1.520425069876433,1.920202861471181,1.5328712720592244,2.0776229984827363,0.0553204278569793
gru_clean_ensemble_raw,2026-02,672,1.8186210411692567,1.7740779304848224,0.7410714285714286,24.208521834441594,1.9040167203458462,0.8572979134226602,2.0042078991473105,1.7662899063693154,2.020849762016561,1.890438287031083,0.08539567917658938
gru_clean_ensemble_raw,2026-03,443,1.8130884504486187,1.7801235606000858,0.7878103837471784,26.854332174727396,1.905271868433896,1.4121693380799305,2.0097399742245887,2.8542109066781642,2.02329428947775,3.0569387282349276,0.09218341798527747
gru_clean_ensemble_cal,2026-01,699,1.393808957647222,1.3317403062632984,0.8283261802575107,22.246851005919225,1.4480790059273685,0.789642788764688,1.5315196269197477,1.920202861471181,1.543211406148869,2.0776229984827363,0.054270048280146525
gru_clean_ensemble_cal,2026-02,672,1.8064044052163668,1.7760678868460884,0.7604166666666666,25.237829967763837,1.8850427112115655,0.8572979134226605,1.9768629537210753,1.7662899063693154,1.9924608849232666,1.8904382870310832,0.07863830599519853
gru_clean_ensemble_cal,2026-03,443,1.8227188215764931,1.766062927505147,0.8148984198645598,29.550534448953073,1.9059855157474814,1.4121693380799305,1.9931903780901392,2.8542109066781642,2.00483117806217,3.056938728234927,0.08326669417098818
gru_shuffled_20260910_raw,2026-01,699,1.3964782327706924,1.348610351857669,0.8326180257510729,22.175614997893785,1.4684047554847917,1.0748470979016567,1.5726601600622516,2.70162567935447,1.5964156057480914,3.1304954588839595,0.07192652271409952
gru_shuffled_20260910_raw,2026-02,672,1.8140111994124464,1.7885207717792095,0.7440476190476191,24.188319151245413,1.9033833786051106,0.8841748166651953,1.993750086450015,1.7482869426409404,2.0081708117604116,1.9030971172310056,0.08937217919266424
gru_shuffled_20260910_raw,2026-03,443,1.824888031364067,1.79961095367831,0.7765237020316027,26.443623185426873,1.9181776076910457,1.195846258383034,2.0174744241595337,2.3746581992500255,2.0288211900479975,2.5200166164079585,0.09328957632697861
gru_shuffled_20260910_cal,2026-01,699,1.407371833900821,1.3537994159613393,0.8369098712446352,22.520685552697532,1.47975041678464,1.0748470979016567,1.5843051283860894,2.70162567935447,1.608421393042954,3.1304954588839595,0.0723785828838194
gru_shuffled_20260910_cal,2026-02,672,1.8142964184171226,1.7929108352593102,0.7619047619047619,24.876590020987436,1.899654246122124,0.8841748166651953,1.9866372386471807,1.7482869426409404,2.0004344726999386,1.9030971172310056,0.08535782770500121
gru_shuffled_20260910_cal,2026-03,443,1.8223663069549942,1.770450321381151,0.8216704288939052,29.391837600540384,1.902695571078144,1.195846258383034,1.985912205459153,2.3746581992500255,1.9952485156671314,2.5200166164079585,0.08032926412314964
gru_shuffled_20260911_raw,2026-01,699,1.3967516678674894,1.337039372397916,0.7939914163090128,20.996270803934515,1.419550858193589,0.29711386471858864,1.4493200573300382,0.6482334587195401,1.4534838106512806,0.691977395861275,0.02279919032609929
gru_shuffled_20260911_raw,2026-02,672,1.8646456364876638,1.7910339549965557,0.7425595238095238,25.088521323033742,1.9371441843399626,0.7841017856484368,2.009455522077515,1.4877655931881495,2.0273526004823657,1.6255120422158922,0.07249854785229895
gru_shuffled_20260911_raw,2026-03,443,1.804826194324904,1.7890545161373217,0.781038374717833,27.182877889336098,1.9220792044024946,1.5862719533674874,1.979894968047594,2.8586575484437273,1.9681072825669728,2.775751559513686,0.11725301007759065
gru_shuffled_20260911_cal,2026-01,699,1.4070902276212112,1.3472365157030204,0.8240343347639485,22.203198204229146,1.4285782722335456,0.29711386471858864,1.4568580717267356,0.6482334587195401,1.460861631777642,0.691977395861275,0.021488044612334188
gru_shuffled_20260911_cal,2026-02,672,1.8242395844769579,1.7917473033751186,0.7797619047619048,26.55301884543854,1.888091867381779,0.7841017856484368,1.9536366984588207,1.4877655931881495,1.97144242698572,1.6255120422158922,0.0638522829048213
gru_shuffled_20260911_cal,2026-03,443,1.8368634439070004,1.8082907089886542,0.8036117381489842,29.420630104796622,1.9525110865962367,1.5862719533674874,2.000696306110705,2.8586575484437273,1.9907612856461734,2.775751559513686,0.11564764268923648
gru_shuffled_20260912_raw,2026-01,699,1.3837838223488146,1.3438073550539846,0.8397711015736766,22.0890360110478,1.4610842389713226,1.1101170745871438,1.5960177670459463,2.7145549190232,1.6142361254378024,2.92062602431989,0.07730041662250807
gru_shuffled_20260912_raw,2026-02,672,1.8102898840400632,1.7754005862563578,0.7455357142857143,24.310822675625484,1.9063433605168494,0.9216730126312801,2.0275730428439926,1.9769528621718997,2.041051042014351,2.0751137733459473,0.0960534764767862
gru_shuffled_20260912_raw,2026-03,443,1.8143963079208392,1.7770186633835192,0.7900677200902935,26.932863304362073,1.8918783621738018,1.148634882597568,1.990110049710667,2.4015858846109017,2.0072497552375435,2.590495589624409,0.07748205425296252
gru_shuffled_20260912_cal,2026-01,699,1.4036838190110867,1.335574541163476,0.8369098712446352,22.305640335976516,1.479753912128511,1.1101170745871438,1.611038443823718,2.7145549190232,1.6292144063238698,2.92062602431989,0.07607009311742435
gru_shuffled_20260912_cal,2026-02,672,1.802302352288249,1.780776485231393,0.7514880952380952,24.79569227967689,1.8933710958241539,0.9216730126312801,2.007473697575383,1.9769528621718997,2.0202032769530356,2.0751137733459473,0.09106874353590493
gru_shuffled_20260912_cal,2026-03,443,1.823519191604745,1.7681101672613024,0.8239277652370203,29.588538613994462,1.8903598108293684,1.148634882597568,1.9725235434266717,2.4015858846109017,1.9853978725960637,2.590495589624409,0.06684061922462356
gru_shuffled_ensemble_raw,2026-01,699,1.3776396142352945,1.3248137957002333,0.8297567954220315,21.753640604292034,1.4349442456141135,0.8234104157403702,1.5248661755854152,2.0169292203460243,1.5401172618726904,2.2420497136168325,0.057304631378819124
gru_shuffled_ensemble_raw,2026-02,672,1.819694968242982,1.7745166688100207,0.75,24.529221049968214,1.9046185708744954,0.8585612561021531,1.9997326935011979,1.7303233808941312,2.015552942355162,1.8516349801941525,0.08492360263151369
gru_shuffled_ensemble_raw,2026-03,443,1.8079231744350286,1.778904915857148,0.7787810383747178,26.853121459708348,1.8999954676443764,1.2905669610602593,1.9857523688166279,2.5377324364793488,1.9837998301248652,2.6192918444505033,0.09207229320934811
gru_shuffled_ensemble_cal,2026-01,699,1.393070439937753,1.3304740253373615,0.8283261802575107,22.313911178952164,1.4498828703586977,0.8234104157403702,1.5363425425268324,2.0169292203460243,1.5508136232038985,2.242049713616833,0.05681243042094464
gru_shuffled_ensemble_cal,2026-02,672,1.8066391919148994,1.775386792920553,0.7633928571428571,25.445114796262278,1.88492041884995,0.8585612561021533,1.9730423089055031,1.7303233808941316,1.9879495002004988,1.8516349801941525,0.07828122693505046
gru_shuffled_ensemble_cal,2026-03,443,1.8171828191502006,1.7656451563219215,0.8126410835214447,29.37043104358573,1.9012012942740408,1.2905669610602593,1.9760524417764556,2.5377324364793488,1.9742759683657063,2.6192918444505033,0.08401847512384009
gru_tick_20260910_raw,2026-01,699,1.386939885096244,1.3336058322932813,0.8397711015736766,22.13588549991875,1.4470873253358267,0.8845073402524847,1.5379458800556214,2.2055405444853298,1.5523087205175732,2.42395779400936,0.06014744023958256
gru_tick_20260910_raw,2026-02,672,1.8151160983351196,1.7925371272243158,0.7425595238095238,23.979080332177027,1.8966308031088968,0.8096256852149963,1.9757920204227348,1.6010749311674208,1.9882318451384977,1.7408126833893003,0.0815147047737773
gru_tick_20260910_raw,2026-03,443,1.8167450225728214,1.7868455141542239,0.7832957110609481,26.6321053020572,1.9064198732574453,1.243939414788584,1.9921476238616653,2.349414679051522,2.0016437480956397,2.479572177740575,0.0896748506846235
gru_tick_20260910_cal,2026-01,699,1.4192093745364038,1.3764542659148662,0.8526466380543634,23.530330392018502,1.4742324325420124,0.8845073402524847,1.5574804638586333,2.2055405444853298,1.5712005740337807,2.42395779400936,0.05502305800560889
gru_tick_20260910_cal,2026-02,672,1.8160327928126525,1.7925529793600525,0.7544642857142857,24.7398410684843,1.893257892449608,0.8096256852149963,1.969648911731959,1.6010749311674208,1.981304072593764,1.7408126833893003,0.07722509963695559
gru_tick_20260910_cal,2026-03,443,1.8191611500937706,1.7704611687046976,0.8284424379232506,29.647912476982818,1.8969512832348656,1.243939414788584,1.9679519521098985,2.349414679051522,1.9760446811810917,2.479572177740575,0.07779013314109486
gru_tick_20260911_raw,2026-01,699,1.397416695631882,1.3383787224311314,0.7939914163090128,20.986711499346512,1.4191851226947976,0.2797730852435416,1.4469103343851701,0.6024504785715084,1.4505210718995902,0.6402438672656494,0.021768427062915336
gru_tick_20260911_raw,2026-02,672,1.8652238148112743,1.7849605204419892,0.7321428571428571,24.73197182303383,1.9337427126160196,0.7271038975034442,2.0047668879546734,1.406133724110467,2.022665746032756,1.5357690567062015,0.06851889780474546
gru_tick_20260911_raw,2026-03,443,1.8168655575589407,1.785012615065253,0.7832957110609481,26.73907265544745,1.885741679389131,1.0510190485831576,1.9461871793591305,2.0292717393311097,1.9566527089008887,2.1344041587536813,0.0688761218301901
gru_tick_20260911_cal,2026-01,699,1.407679785882757,1.3482146676802336,0.8240343347639485,22.174540083151513,1.4283021522719106,0.2797730852435416,1.4546605422556305,0.6024504785715084,1.4580800700380214,0.6402438672656494,0.02062236638915352
gru_tick_20260911_cal,2026-02,672,1.8230086080419268,1.7871529905405386,0.7782738095238095,26.325040167659466,1.8832009623316308,0.7271038975034442,1.9469703979474144,1.406133724110467,1.9643303360697197,1.5357690567062015,0.060192354289704125
gru_tick_20260911_cal,2026-03,443,1.8521661268731262,1.7936902589646413,0.8036117381489842,29.36712846394432,1.9164032026980087,1.0510190485831576,1.9728429616598155,2.0292717393311097,1.9834983892308904,2.1344041587536813,0.06423707582488278
gru_tick_20260912_raw,2026-01,699,1.3852143170815678,1.3451901636985788,0.8383404864091559,22.106504297733988,1.4574437693770952,1.0610307651186877,1.580833989487466,2.5635197800457563,1.597137979283104,2.749776319031722,0.07222945229552734
gru_tick_20260912_raw,2026-02,672,1.8090606999732481,1.777280964623738,0.7455357142857143,24.23851866523425,1.8987779376226417,0.8547900162992024,2.013225103300734,1.8397409575326102,2.025958867240677,1.927902728319168,0.08971723764939339
gru_tick_20260912_raw,2026-03,443,1.8104872297785095,1.7718095172059902,0.7900677200902935,26.89748486116293,1.878900776912256,1.0028899883847204,1.962592386303747,2.081607713118095,1.976954460572607,2.2496784330759847,0.06841354713374613
gru_tick_20260912_cal,2026-01,699,1.405845085209107,1.336747656350564,0.8369098712446352,22.386741430151044,1.4759401713289397,1.0610307651186877,1.5945680436453098,2.5635197800457563,1.6104383816213814,2.749776319031722,0.07009508611983276
gru_tick_20260912_cal,2026-02,672,1.8034686724575733,1.7836785147723286,0.7470238095238095,24.734581337858714,1.8885903820856609,0.8547900162992024,1.9962414448845702,1.8397409575326102,2.007919667963945,1.927902728319168,0.08512170962808749
gru_tick_20260912_cal,2026-03,443,1.8184773535399104,1.7647870257949005,0.8261851015801355,29.574540417376618,1.8771292014826289,1.0028899883847204,1.9464821069555422,2.081607713118095,1.9579751087227373,2.2496784330759847,0.058651847942718674
gru_tick_ensemble_raw,2026-01,699,1.3776416897645694,1.3235986401051694,0.8254649499284692,21.743033765666414,1.4293755094009577,0.7392827451484909,1.5105370950735548,1.788456407000351,1.5220716038020627,1.9355047912215642,0.05173381963638847
gru_tick_ensemble_raw,2026-02,672,1.8191000034329545,1.7742451491870024,0.7440476190476191,24.316523606815036,1.897770292130043,0.7926769810063499,1.9867509442857891,1.6090105379384663,2.001491158998912,1.7198435692560106,0.078670288697088
gru_tick_ensemble_raw,2026-03,443,1.8129552182982387,1.778702761821193,0.7900677200902935,26.756220939555863,1.8849781537833454,1.0874475912549069,1.9609058571228244,2.1405819963924504,1.9709605619073722,2.272842564378312,0.07202293548510644
gru_tick_ensemble_cal,2026-01,699,1.3977676014416258,1.3387627012832266,0.8326180257510729,22.49457703682516,1.4475799550913246,0.7392827451484909,1.5236566750683826,1.7884564070003508,1.534388637743716,1.9355047912215642,0.04981235364969894
gru_tick_ensemble_cal,2026-02,672,1.807786214816826,1.7757727950205462,0.7633928571428571,25.391731698850283,1.8796698966113552,0.7926769810063499,1.9613513290561326,1.6090105379384656,1.974873457576013,1.7198435692560101,0.07188368179452923
gru_tick_ensemble_cal,2026-03,443,1.8229768657984955,1.76557518922061,0.8148984198645598,29.438689795697222,1.8892012234066815,1.0874475912549069,1.9538408530482565,2.1405819963924504,1.9624999309050106,2.272842564378313,0.06622435760818594
mlp_clean_20260910_raw,2026-01,699,1.3865849466257052,1.3279587620845525,0.8340486409155937,22.410368635589645,1.4048041668998457,0.2894710662197828,1.4862671109451708,1.4709487820899538,1.6184099192325412,3.108345772575411,0.018219220274140444
mlp_clean_20260910_raw,2026-02,672,1.828188953514696,1.810069485189984,0.7738095238095238,25.924187190830708,1.893888979198463,0.8276936128025963,2.0587824826532355,2.935689687728882,2.0217592276331158,2.3363556961218515,0.06570002568376695
mlp_clean_20260910_raw,2026-03,443,1.8188593721261392,1.7585272755897146,0.7968397291196389,27.453292984456564,1.8431465240397498,0.3766409419729263,1.9404375189896925,1.9933937882193056,2.0191918109518605,3.2387633033046335,0.024287151913610586
mlp_clean_20260910_cal,2026-01,699,1.4164862468468924,1.3306615254365526,0.8326180257510729,22.559733126829737,1.4351247104540823,0.2894710662197828,1.5225016093012875,1.4709487820899538,1.6629186868005135,3.108345772575411,0.0186384636071899
mlp_clean_20260910_cal,2026-02,672,1.8310573143291016,1.809926542550949,0.7693452380952381,25.855840184822405,1.8972803116452663,0.8276936128025963,2.062936467671342,2.935689687728882,2.0280265446664574,2.3363556961218515,0.0662229973161652
mlp_clean_20260910_cal,2026-03,443,1.8269646887862627,1.7637468419489917,0.801354401805869,28.36232034893071,1.8510614586380967,0.3766409419729263,1.9491932158502383,1.9933937882193056,2.0296748394173774,3.2387633033046335,0.024096769851834
mlp_clean_20260911_raw,2026-01,699,1.413921997842707,1.3837482986593856,0.8383404864091559,22.60231226469485,1.4327585244838283,0.269738513853758,1.5158232520502348,1.5460965629981482,1.6008043182816183,2.713967888822542,0.018836526641121183
mlp_clean_20260911_raw,2026-02,672,1.9858035371711793,1.870189578711649,0.7113095238095238,25.41797231492542,1.992587052528015,0.06088125989550636,2.042106103178973,0.5496800996008373,2.145909226943772,1.596025483948844,0.006783515356835858
mlp_clean_20260911_raw,2026-03,443,1.8227054500943227,1.7492368578857773,0.7832957110609481,26.75289161372131,1.8427472849449356,0.26570341011202364,1.9351597004456431,1.7949110035433458,2.0740658641514402,4.284951057175751,0.020041834850612665
mlp_clean_20260911_cal,2026-01,699,1.4070833688698487,1.3510744024191719,0.8526466380543634,23.144767350030566,1.426355799053977,0.269738513853758,1.5095119479427948,1.5460965629981482,1.5949006382777449,2.713967888822542,0.019272430184128237
mlp_clean_20260911_cal,2026-02,672,1.8465023994777807,1.8100961232310784,0.7574404761904762,25.186777046782005,1.8518904824834905,0.06088125989550636,1.8929705508116852,0.5496800996008373,1.9882464104823212,1.596025483948844,0.005388083005709948
mlp_clean_20260911_cal,2026-03,443,1.868871888112146,1.793303348667363,0.7990970654627539,29.15909656768157,1.891510777579889,0.26570341011202364,1.9877429228639876,1.7949110035433458,2.130924914371329,4.284951057175751,0.02263888946774313
mlp_clean_20260912_raw,2026-01,699,1.4385731852816201,1.418406510183889,0.8612303290414879,24.059673591744748,1.4440713755761398,0.09302894308502241,1.478094425775205,0.6654093159797024,1.5468339163474207,1.852880396044817,0.005498190294519508
mlp_clean_20260912_raw,2026-02,672,1.8838718393908134,1.8265551051773803,0.7083333333333334,23.070632744403113,1.913069363025457,0.3554257381530035,2.0961490394876137,2.4139048159122467,2.2926626993720296,4.258471259049007,0.029197523634643473
mlp_clean_20260912_raw,2026-03,443,1.820255261668338,1.7702204599461366,0.781038374717833,27.100621449489896,1.858935239563244,0.5546772011784883,1.992872248313413,2.8024302842116517,2.0387276807161356,3.603972409164394,0.038679977894905716
mlp_clean_20260912_cal,2026-01,699,1.4271202293935412,1.368909225156056,0.8726752503576538,24.12378495259274,1.4326928891684527,0.09302894308502241,1.4686322969443832,0.6654093159797024,1.5404255455899691,1.852880396044817,0.005572659774911253
mlp_clean_20260912_cal,2026-02,672,1.8700819519431586,1.8763574639208938,0.7276785714285714,23.533671056367922,1.8987435519768052,0.3554257381530035,2.081652775589488,2.4139048159122467,2.2810847437909794,4.258471259049007,0.028661600033646886
mlp_clean_20260912_cal,2026-03,443,1.8445547953702153,1.7697499032026582,0.837471783295711,30.775008485101115,1.8811664862334785,0.5546772011784883,2.008668788501457,2.8024302842116517,2.059098760291488,3.603972409164394,0.03661169086326366
mlp_clean_ensemble_raw,2026-01,699,1.4047545464973523,1.3665336910664156,0.8497854077253219,23.024118164009746,1.4183837063388849,0.21631002767232696,1.4824292297305148,1.2253287351296298,1.5730822530465347,2.558152437778558,0.013629159841532502
mlp_clean_ensemble_raw,2026-02,672,1.8689608389068386,1.811298601697028,0.7380952380952381,24.804264083386414,1.9031460532853202,0.4135660737279862,2.032737096866627,1.9664248677473217,2.105968164695944,2.7251717727335674,0.03418521437848136
mlp_clean_ensemble_raw,2026-03,443,1.8159193351889762,1.7543890056466072,0.7968397291196389,27.10226868255592,1.8426837255778474,0.39845426357088454,1.9492281026921703,2.1969078722710536,2.0316206060388167,3.7092289232149263,0.026764390388871434
mlp_clean_ensemble_cal,2026-01,699,1.4065849681283658,1.3355461135212672,0.8540772532188842,23.248421000854176,1.4208358133605608,0.21631002767232696,1.4876704581771005,1.2253287351296296,1.5829728280896462,2.558152437778558,0.01425084523219501
