method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,576,0.7306565704529856,0.07680259761310936,31,3,False
sequential_ols,all,6,0.1,downside,576,-0.3601644988158814,-15294.736105794962,31,3,False
sequential_ols,all,6,0.1,btc_vol,576,0.18054200760209377,79.75215422188121,31,3,False
sequential_ols,all,6,0.1,btc_ret,576,-0.9210177330024039,-170.30486097563298,31,3,False
sequential_ols,all,6,0.1,account_ls,576,3.2016040432439477,5.570871205898847,31,3,False
sequential_ols,all,6,0.5,e_origin,576,0.6243211042306177,0.06562519860714996,31,3,False
sequential_ols,all,6,0.5,downside,576,-0.9289214937276503,-39447.5556482548,31,3,False
sequential_ols,all,6,0.5,btc_vol,576,1.1020449272601323,486.8144437166026,31,3,False
sequential_ols,all,6,0.5,btc_ret,576,-0.44721992237270847,-82.69517944777584,31,3,False
sequential_ols,all,6,0.5,account_ls,576,0.5533537351251807,0.9628493555255552,31,3,False
sequential_ols,matched,1,0.1,e_origin,228,1.9431435351222723,0.2048256673437957,31,3,False
sequential_ols,matched,1,0.1,downside,228,-1.5055037190252676,-66632.17599092118,31,3,False
sequential_ols,matched,1,0.1,btc_vol,228,-1.8256150814534018,-829.5874414504151,31,3,False
sequential_ols,matched,1,0.1,btc_ret,228,-0.21448385790153482,-33.95230817647879,31,3,False
sequential_ols,matched,1,0.1,account_ls,228,0.6249032061523324,1.0527527023271048,31,3,False
sequential_ols,matched,6,0.1,e_origin,228,-0.9601711856463434,-0.10121110474318128,31,3,False
sequential_ols,matched,6,0.1,downside,228,-2.3306201480804947,-103151.05164630942,31,3,False
sequential_ols,matched,6,0.1,btc_vol,228,1.2580256039801645,571.6660936291988,31,3,False
sequential_ols,matched,6,0.1,btc_ret,228,-2.0165512398381256,-319.21548697653526,31,3,False
sequential_ols,matched,6,0.1,account_ls,228,2.539975670209176,4.279008691797266,31,3,False
sequential_ols,matched,12,0.1,e_origin,228,0.7119445820516896,0.07504567804424239,31,3,False
sequential_ols,matched,12,0.1,downside,228,-0.6010305662177023,-26601.046518881965,31,3,False
sequential_ols,matched,12,0.1,btc_vol,228,0.02911947097855295,13.2323334041782,31,3,False
sequential_ols,matched,12,0.1,btc_ret,228,-0.1305134323255566,-20.659980284024893,31,3,False
sequential_ols,matched,12,0.1,account_ls,228,4.782813897977554,8.057440266350776,31,3,False
pca_1,all,6,0.1,e_origin,576,0.7528072694314236,0.07987515072911942,31,3,False
pca_1,all,6,0.1,downside,576,-0.43988945885032027,-18680.334155521523,31,3,False
pca_1,all,6,0.1,btc_vol,576,0.30077693503301123,132.8644165850035,31,3,False
pca_1,all,6,0.1,btc_ret,576,-0.9105721020288494,-168.3733653409563,31,3,False
pca_1,all,6,0.1,account_ls,576,3.2882829976288557,5.721694757036994,31,3,False
pca_1,all,6,0.5,e_origin,576,0.6069806419671833,0.06440250012915547,31,3,False
pca_1,all,6,0.5,downside,576,-1.257239069037014,-53389.88114052444,31,3,False
pca_1,all,6,0.5,btc_vol,576,1.2005076180635534,530.3090952182224,31,3,False
pca_1,all,6,0.5,btc_ret,576,-0.47064282493088494,-87.02629493109264,31,3,False
pca_1,all,6,0.5,account_ls,576,0.6126010314510763,1.0659411347309762,31,3,False
pca_1,matched,1,0.1,e_origin,228,2.0327192567191585,0.21628879374083118,31,3,False
pca_1,matched,1,0.1,downside,228,-1.328480781321468,-58797.30757415875,31,3,False
pca_1,matched,1,0.1,btc_vol,228,-1.9477385162403091,-885.0821998117182,31,3,False
pca_1,matched,1,0.1,btc_ret,228,-0.3489523169624346,-55.23836022123372,31,3,False
pca_1,matched,1,0.1,account_ls,228,0.5505098706778703,0.9274248368516068,31,3,False
pca_1,matched,6,0.1,e_origin,228,-1.175119342325321,-0.1250370134552123,31,3,False
pca_1,matched,6,0.1,downside,228,-2.4354842453634595,-107792.23778021784,31,3,False
pca_1,matched,6,0.1,btc_vol,228,1.3333200939321797,605.8810625507297,31,3,False
pca_1,matched,6,0.1,btc_ret,228,-1.9554172840488164,-309.5381204496858,31,3,False
pca_1,matched,6,0.1,account_ls,228,2.720712385094721,4.58348955080425,31,3,False
pca_1,matched,12,0.1,e_origin,228,0.8262599010060525,0.08791708777013295,31,3,False
pca_1,matched,12,0.1,downside,228,-0.5066852735242546,-22425.412764396853,31,3,False
pca_1,matched,12,0.1,btc_vol,228,-0.02253633264893525,-10.240854565586504,31,3,False
pca_1,matched,12,0.1,btc_ret,228,-0.1826125788244967,-28.907156994523966,31,3,False
pca_1,matched,12,0.1,account_ls,228,4.749918578231157,8.002022665007104,31,3,False
pca_2,all,6,0.1,e_origin,576,1.1854031493877044,0.17627895534837315,31,3,False
pca_2,all,6,0.1,downside,576,0.4423160516949275,18783.38178324857,31,3,False
pca_2,all,6,0.1,btc_vol,576,0.20157494969296935,89.04319104843721,31,3,False
pca_2,all,6,0.1,btc_ret,576,-0.7262829460184781,-134.29656315892805,31,3,False
pca_2,all,6,0.1,account_ls,576,1.275099794793555,2.2187055724309928,31,3,False
pca_2,all,6,0.5,e_origin,576,0.45662827354447705,0.06790428647378664,31,3,False
pca_2,all,6,0.5,downside,576,-1.4687144971814403,-62370.39109351257,31,3,False
pca_2,all,6,0.5,btc_vol,576,1.5516883401159782,685.4387488476627,31,3,False
pca_2,all,6,0.5,btc_ret,576,-0.08641178340001031,-15.978353327271773,31,3,False
pca_2,all,6,0.5,account_ls,576,1.273497769069652,2.215918007555432,31,3,False
pca_2,matched,1,0.1,e_origin,228,2.096967268844953,0.30724621847846395,31,3,False
pca_2,matched,1,0.1,downside,228,-2.332493144405896,-103233.9486987759,31,3,False
pca_2,matched,1,0.1,btc_vol,228,1.45579509064302,661.535576032348,31,3,False
pca_2,matched,1,0.1,btc_ret,228,-0.6130039715831478,-97.0371381801201,31,3,False
pca_2,matched,1,0.1,account_ls,228,0.8028267772239953,1.3524943557692244,31,3,False
pca_2,matched,6,0.1,e_origin,228,1.3474513947489322,0.19742766221056923,31,3,False
pca_2,matched,6,0.1,downside,228,1.2833671384767587,56800.62025174783,31,3,False
pca_2,matched,6,0.1,btc_vol,228,-1.4797465808024655,-672.4194998354317,31,3,False
pca_2,matched,6,0.1,btc_ret,228,0.4345445077251443,68.78740986397928,31,3,False
pca_2,matched,6,0.1,account_ls,228,0.7885052190295161,1.3283673246669105,31,3,False
pca_2,matched,12,0.1,e_origin,228,2.2915103374534764,0.33575053661886534,31,3,False
pca_2,matched,12,0.1,downside,228,3.1266054518491155,138380.61114632647,31,3,False
pca_2,matched,12,0.1,btc_vol,228,-2.226781979412093,-1011.8838213681361,31,3,False
pca_2,matched,12,0.1,btc_ret,228,0.5377061364992772,85.1176616898991,31,3,False
pca_2,matched,12,0.1,account_ls,228,0.6756851690704588,1.1383033094694537,31,3,False
ae_selected,all,6,0.1,e_origin,576,-0.35748669894863133,-0.04150178753415939,31,3,False
ae_selected,all,6,0.1,downside,576,0.39999911103073127,16986.351697297952,31,3,False
ae_selected,all,6,0.1,btc_vol,576,-0.3752948050050471,-165.7817455613928,31,3,False
ae_selected,all,6,0.1,btc_ret,576,0.5206544607952542,96.27391784632174,31,3,False
