method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,1.2996226143047784,0.13361488381280315,98,7,True
sequential_ols,all,6,0.1,downside,577,0.3707875551060058,15884.20022896369,98,7,True
sequential_ols,all,6,0.1,btc_vol,577,-0.33873142198886524,-151.28950210065528,98,7,True
sequential_ols,all,6,0.1,btc_ret,577,-0.11256448592046345,-20.488848351240755,98,7,True
sequential_ols,all,6,0.1,account_ls,577,1.8859670177261185,3.2509398406635417,98,7,True
sequential_ols,all,6,0.5,e_origin,577,0.522853960583653,0.053754890400872495,98,7,True
sequential_ols,all,6,0.5,downside,577,-6.216702409286814,-266317.85364199046,98,7,True
sequential_ols,all,6,0.5,btc_vol,577,4.191619454361689,1872.1263487231072,98,7,True
sequential_ols,all,6,0.5,btc_ret,577,0.20911881560309067,38.06354788765479,98,7,True
sequential_ols,all,6,0.5,account_ls,577,1.5765944465029904,2.7176581830604274,98,7,True
sequential_ols,matched,1,0.1,e_origin,229,1.9388517148282343,0.2020490884606756,98,7,True
sequential_ols,matched,1,0.1,downside,229,-4.4270829648972105,-197141.02071070936,98,7,True
sequential_ols,matched,1,0.1,btc_vol,229,1.2524621403600107,574.7344196248918,98,7,True
sequential_ols,matched,1,0.1,btc_ret,229,-0.8243860671309575,-128.13256586307466,98,7,True
sequential_ols,matched,1,0.1,account_ls,229,3.0423855563264426,5.067646036329079,98,7,True
sequential_ols,matched,6,0.1,e_origin,229,0.9800378511197626,0.10213042749029926,98,7,True
sequential_ols,matched,6,0.1,downside,229,-1.577634444720372,-70253.13670573341,98,7,True
sequential_ols,matched,6,0.1,btc_vol,229,1.833665776051564,841.4392751880669,98,7,True
sequential_ols,matched,6,0.1,btc_ret,229,0.4882515167853198,75.88789054861962,98,7,True
sequential_ols,matched,6,0.1,account_ls,229,1.4043868615169108,2.339261536868529,98,7,True
sequential_ols,matched,12,0.1,e_origin,229,-0.5290576380967031,-0.05513346518615371,98,7,True
sequential_ols,matched,12,0.1,downside,229,4.505516382425518,200633.71423192028,98,7,True
sequential_ols,matched,12,0.1,btc_vol,229,-4.355527106967949,-1998.6802501384682,98,7,True
sequential_ols,matched,12,0.1,btc_ret,229,0.9729671853729457,151.22621176299566,98,7,True
sequential_ols,matched,12,0.1,account_ls,229,1.669515337614415,2.7808811955668173,98,7,True
pca_1,all,6,0.1,e_origin,577,1.3104680516804568,0.1359312579526554,98,7,True
pca_1,all,6,0.1,downside,577,0.6095777453411461,26113.753897028157,98,7,True
pca_1,all,6,0.1,btc_vol,577,-0.42920625686206904,-191.69878164206125,98,7,True
pca_1,all,6,0.1,btc_ret,577,-0.11385219436056275,-20.72323544708242,98,7,True
pca_1,all,6,0.1,account_ls,577,1.764326407156744,3.0412615677002095,98,7,True
pca_1,all,6,0.5,e_origin,577,0.5122822014045311,0.053137628173672756,98,7,True
pca_1,all,6,0.5,downside,577,-6.416842127300605,-274891.65637868294,98,7,True
pca_1,all,6,0.5,btc_vol,577,4.346627977059679,1941.3586687796385,98,7,True
pca_1,all,6,0.5,btc_ret,577,0.14019915612908765,25.51887680569595,98,7,True
pca_1,all,6,0.5,account_ls,577,1.591663148403164,2.74363289146939,98,7,True
pca_1,matched,1,0.1,e_origin,229,1.9664794636878369,0.2068633438218184,98,7,True
pca_1,matched,1,0.1,downside,229,-4.335184570468555,-193048.7225940959,98,7,True
pca_1,matched,1,0.1,btc_vol,229,1.1623500677054428,533.3834612929837,98,7,True
pca_1,matched,1,0.1,btc_ret,229,-0.8218738301300254,-127.74209423112936,98,7,True
pca_1,matched,1,0.1,account_ls,229,3.0406399704845866,5.064738445884417,98,7,True
pca_1,matched,6,0.1,e_origin,229,1.0218263807095909,0.10749078534617591,98,7,True
pca_1,matched,6,0.1,downside,229,-1.811633879259527,-80673.29095550788,98,7,True
pca_1,matched,6,0.1,btc_vol,229,2.0491543715127105,940.3234720489362,98,7,True
pca_1,matched,6,0.1,btc_ret,229,0.6375316535676137,99.09018340744294,98,7,True
pca_1,matched,6,0.1,account_ls,229,1.5957128979928974,2.6579498202709804,98,7,True
pca_1,matched,12,0.1,e_origin,229,-0.5466063963165202,-0.057500131063854765,98,7,True
pca_1,matched,12,0.1,downside,229,4.100227496092304,182585.92398991124,98,7,True
pca_1,matched,12,0.1,btc_vol,229,-4.026826472320717,-1847.8448975983845,98,7,True
pca_1,matched,12,0.1,btc_ret,229,0.9241243194739124,143.6346694246715,98,7,True
pca_1,matched,12,0.1,account_ls,229,1.7630027417366843,2.93660145658428,98,7,True
pca_2,all,6,0.1,e_origin,577,0.9784974573282748,0.14209784930964472,98,7,True
pca_2,all,6,0.1,downside,577,-0.6565171441774192,-28124.594874496746,98,7,True
