method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,0.3809235842614118,0.03916295383938975,196,7,True
sequential_ols,all,6,0.1,downside,577,4.341724173202398,185995.4983827926,196,7,True
sequential_ols,all,6,0.1,btc_vol,577,-2.1379261493494996,-954.8738666284385,196,7,True
sequential_ols,all,6,0.1,btc_ret,577,-0.4648889940441542,-84.61851907591713,196,7,True
sequential_ols,all,6,0.1,account_ls,577,2.3740178038054314,4.092218468454904,196,7,True
sequential_ols,all,6,0.5,e_origin,577,1.288287916796494,0.1324495576066007,196,7,True
sequential_ols,all,6,0.5,downside,577,1.6353691472182754,70057.72072166273,196,7,True
sequential_ols,all,6,0.5,btc_vol,577,0.7816094281801014,349.09457331192766,196,7,True
sequential_ols,all,6,0.5,btc_ret,577,0.3616754899068019,65.83172485056431,196,7,True
sequential_ols,all,6,0.5,account_ls,577,1.412553001120642,2.434891376800747,196,7,True
sequential_ols,matched,1,0.1,e_origin,229,1.8091822075166044,0.1885361387321912,196,7,True
sequential_ols,matched,1,0.1,downside,229,-3.6761541073060076,-163701.64705530874,196,7,True
sequential_ols,matched,1,0.1,btc_vol,229,0.04811779617543292,22.080470752247304,196,7,True
sequential_ols,matched,1,0.1,btc_ret,229,-0.15822885906585443,-24.593173652550448,196,7,True
sequential_ols,matched,1,0.1,account_ls,229,3.0647921524259836,5.104968294080187,196,7,True
sequential_ols,matched,6,0.1,e_origin,229,0.8269524949377014,0.08617729583164452,196,7,True
sequential_ols,matched,6,0.1,downside,229,3.023796028897765,134651.69735569565,196,7,True
sequential_ols,matched,6,0.1,btc_vol,229,0.9221227718748182,423.1470788921672,196,7,True
sequential_ols,matched,6,0.1,btc_ret,229,-1.1134571494828842,-173.06226685556445,196,7,True
sequential_ols,matched,6,0.1,account_ls,229,0.47418532923327567,0.7898418394662438,196,7,True
sequential_ols,matched,12,0.1,e_origin,229,-0.13635470040149097,-0.014209618359540453,196,7,True
sequential_ols,matched,12,0.1,downside,229,4.590387810508948,204413.09674953058,196,7,True
sequential_ols,matched,12,0.1,btc_vol,229,-4.587412503223683,-2105.088671073427,196,7,True
sequential_ols,matched,12,0.1,btc_ret,229,-1.8152044412280264,-282.13334976663094,196,7,True
sequential_ols,matched,12,0.1,account_ls,229,2.549939237059095,4.2473871993941295,196,7,True
pca_1,all,6,0.1,e_origin,577,0.3251356976289592,0.03372543445629559,196,7,True
pca_1,all,6,0.1,downside,577,4.220806151480914,180815.48076390263,196,7,True
pca_1,all,6,0.1,btc_vol,577,-2.092551553902735,-934.6079582788277,196,7,True
pca_1,all,6,0.1,btc_ret,577,-0.526857642038611,-95.89797565502836,196,7,True
pca_1,all,6,0.1,account_ls,577,2.549916651098905,4.395424497626401,196,7,True
pca_1,all,6,0.5,e_origin,577,1.3323111275924775,0.13819698032754954,196,7,True
pca_1,all,6,0.5,downside,577,1.5773796956784185,67573.50557813254,196,7,True
pca_1,all,6,0.5,btc_vol,577,0.735707265248867,328.59303455761074,196,7,True
pca_1,all,6,0.5,btc_ret,577,0.3807870803235645,69.31039287448046,196,7,True
pca_1,all,6,0.5,account_ls,577,1.3467875663222209,2.3215280623232104,196,7,True
pca_1,matched,1,0.1,e_origin,229,2.0611096555422552,0.21681794455626707,196,7,True
pca_1,matched,1,0.1,downside,229,-3.4369433919308734,-153049.4309193304,196,7,True
pca_1,matched,1,0.1,btc_vol,229,-0.0011641652915354672,-0.534216437860354,196,7,True
pca_1,matched,1,0.1,btc_ret,229,0.23162451880133988,36.00090430216001,196,7,True
pca_1,matched,1,0.1,account_ls,229,2.8315159207231235,4.7164043369247395,196,7,True
pca_1,matched,6,0.1,e_origin,229,0.7577775346784381,0.07971422920566004,196,7,True
pca_1,matched,6,0.1,downside,229,2.5868562196153806,115194.46995018396,196,7,True
pca_1,matched,6,0.1,btc_vol,229,1.020340084530836,468.21739947706493,196,7,True
pca_1,matched,6,0.1,btc_ret,229,-1.134721442939528,-176.36733057570655,196,7,True
pca_1,matched,6,0.1,account_ls,229,0.6735138961899682,1.1218597916829658,196,7,True
pca_1,matched,12,0.1,e_origin,229,-0.0282196601706164,-0.0029685605022599765,196,7,True
pca_1,matched,12,0.1,downside,229,4.179191974138637,186102.2659978148,196,7,True
pca_1,matched,12,0.1,btc_vol,229,-4.421306038120269,-2028.865127270569,196,7,True
pca_1,matched,12,0.1,btc_ret,229,-2.044736716057889,-317.80906105648063,196,7,True
