method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,0.36182590906489115,0.037199511818305206,180,7,True
sequential_ols,all,6,0.1,downside,577,0.9597767325885377,41115.95868199606,180,7,True
sequential_ols,all,6,0.1,btc_vol,577,-2.202165394097148,-983.5653983916575,180,7,True
sequential_ols,all,6,0.1,btc_ret,577,0.3168652140979421,57.67541393138395,180,7,True
sequential_ols,all,6,0.1,account_ls,577,2.0545350367238884,3.5415093382586265,180,7,True
sequential_ols,all,6,0.5,e_origin,577,1.1001968481848667,0.11311181601750672,180,7,True
sequential_ols,all,6,0.5,downside,577,-1.7681428312440028,-75745.62408616174,180,7,True
sequential_ols,all,6,0.5,btc_vol,577,1.6123316957748224,720.1246877028624,180,7,True
sequential_ols,all,6,0.5,btc_ret,577,0.5610202975670909,102.11621991453025,180,7,True
sequential_ols,all,6,0.5,account_ls,577,1.47583168518839,2.543968149176454,180,7,True
sequential_ols,matched,1,0.1,e_origin,229,2.1580735513904936,0.22489434883274267,180,7,True
sequential_ols,matched,1,0.1,downside,229,-6.792561235763881,-302477.37977270555,180,7,True
sequential_ols,matched,1,0.1,btc_vol,229,1.584643206801985,727.166885469351,180,7,True
sequential_ols,matched,1,0.1,btc_ret,229,0.9073968373527175,141.03475260162682,180,7,True
sequential_ols,matched,1,0.1,account_ls,229,3.647401990824527,6.0754108575308505,180,7,True
sequential_ols,matched,6,0.1,e_origin,229,0.8821335528514621,0.09192775233458489,180,7,True
sequential_ols,matched,6,0.1,downside,229,4.643211909911496,206765.38988632392,180,7,True
sequential_ols,matched,6,0.1,btc_vol,229,-0.8892514042972146,-408.0629452020582,180,7,True
sequential_ols,matched,6,0.1,btc_ret,229,-0.6626102080612675,-102.9880895748677,180,7,True
sequential_ols,matched,6,0.1,account_ls,229,0.29257132571431116,0.4873307119199942,180,7,True
sequential_ols,matched,12,0.1,e_origin,229,-0.7470664936593192,-0.07785231996287602,180,7,True
sequential_ols,matched,12,0.1,downside,229,0.5535188355548376,24648.570873669538,180,7,True
sequential_ols,matched,12,0.1,btc_vol,229,-1.1059702681077828,-507.5116921143842,180,7,True
sequential_ols,matched,12,0.1,btc_ret,229,1.2308303780217271,191.30533710619974,180,7,True
sequential_ols,matched,12,0.1,account_ls,229,3.4399116120310036,5.729797924455054,180,7,True
pca_1,all,6,0.1,e_origin,577,0.328442322751189,0.03406842161410243,180,7,True
pca_1,all,6,0.1,downside,577,1.1528462679317462,49386.88125011661,180,7,True
pca_1,all,6,0.1,btc_vol,577,-2.2796991237054653,-1018.1947199927539,180,7,True
pca_1,all,6,0.1,btc_ret,577,0.3232988221848197,58.84645130934072,180,7,True
pca_1,all,6,0.1,account_ls,577,2.030262377918415,3.499669288667152,180,7,True
pca_1,all,6,0.5,e_origin,577,0.9074739705355541,0.09412978684677416,180,7,True
pca_1,all,6,0.5,downside,577,-2.820892601524726,-120844.46279274616,180,7,True
pca_1,all,6,0.5,btc_vol,577,1.8540753777763863,828.096015167127,180,7,True
pca_1,all,6,0.5,btc_ret,577,0.5292555793823539,96.33444524123908,180,7,True
pca_1,all,6,0.5,account_ls,577,1.5367676799990668,2.6490067057358053,180,7,True
pca_1,matched,1,0.1,e_origin,229,2.2083145495314427,0.2323031286936253,180,7,True
pca_1,matched,1,0.1,downside,229,-6.620694627750231,-294824.0426207814,180,7,True
pca_1,matched,1,0.1,btc_vol,229,1.5360012909136058,704.8459047413311,180,7,True
pca_1,matched,1,0.1,btc_ret,229,1.0667679295372878,165.80546110847703,180,7,True
pca_1,matched,1,0.1,account_ls,229,3.549323900749895,5.912043974795063,180,7,True
pca_1,matched,6,0.1,e_origin,229,0.8356380255241397,0.08790474519393515,180,7,True
pca_1,matched,6,0.1,downside,229,4.818989816213671,214592.89981590275,180,7,True
pca_1,matched,6,0.1,btc_vol,229,-0.6332611968430051,-290.5932201143519,180,7,True
pca_1,matched,6,0.1,btc_ret,229,-0.6934946109541976,-107.78838636007706,180,7,True
pca_1,matched,6,0.1,account_ls,229,0.3849578226742371,0.641217211990882,180,7,True
pca_1,matched,12,0.1,e_origin,229,-0.8659643106046738,-0.09109491160721069,180,7,True
pca_1,matched,12,0.1,downside,229,0.3660392457252274,16299.977003960428,180,7,True
pca_1,matched,12,0.1,btc_vol,229,-1.055065193168625,-484.1521846623595,180,7,True
pca_1,matched,12,0.1,btc_ret,229,1.136894051114932,176.7050144246081,180,7,True
pca_1,matched,12,0.1,account_ls,229,3.471627627384909,5.782626711773662,180,7,True
pca_2,all,6,0.1,e_origin,577,0.8097680973631399,0.11759489430769336,180,7,True
pca_2,all,6,0.1,downside,577,-2.7409698637170368,-117420.64569666977,180,7,True
pca_2,all,6,0.1,btc_vol,577,-0.01728369958998194,-7.719515036640511,180,7,True
pca_2,all,6,0.1,btc_ret,577,-0.29667031476256844,-53.99956335944239,180,7,True
pca_2,all,6,0.1,account_ls,577,1.7416280818380718,3.0021352789574816,180,7,True
pca_2,all,6,0.5,e_origin,577,1.0312210055539097,0.14975438715215708,180,7,True
pca_2,all,6,0.5,downside,577,-2.6821356083028394,-114900.23992670285,180,7,True
pca_2,all,6,0.5,btc_vol,577,1.6272347368524498,726.7809159653057,180,7,True
pca_2,all,6,0.5,btc_ret,577,0.28402998307394234,51.69878583658639,180,7,True
pca_2,all,6,0.5,account_ls,577,1.737862602505281,2.9956445255842206,180,7,True
pca_2,matched,1,0.1,e_origin,229,2.0172719532645647,0.29797058511971186,180,7,True
pca_2,matched,1,0.1,downside,229,-2.6895552076933202,-119767.72586071829,180,7,True
pca_2,matched,1,0.1,btc_vol,229,0.742622286579049,340.7772379888755,180,7,True
pca_2,matched,1,0.1,btc_ret,229,1.7362374499796236,269.8596789580515,180,7,True
pca_2,matched,1,0.1,account_ls,229,0.5279358580874072,0.8793731133482857,180,7,True
pca_2,matched,6,0.1,e_origin,229,1.8744031738464006,0.2768674841076362,180,7,True
pca_2,matched,6,0.1,downside,229,-0.32253177249227494,-14362.559578152765,180,7,True
pca_2,matched,6,0.1,btc_vol,229,0.9689188975052629,444.6210566182934,180,7,True
pca_2,matched,6,0.1,btc_ret,229,0.5054781712412794,78.56539266162905,180,7,True
pca_2,matched,6,0.1,account_ls,229,2.45933874879199,4.096475621372225,180,7,True
pca_2,matched,12,0.1,e_origin,229,-0.4010301699877391,-0.059236036176740704,180,7,True
pca_2,matched,12,0.1,downside,229,-2.4266246357134875,-108059.24834919319,180,7,True
pca_2,matched,12,0.1,btc_vol,229,-0.9814587403977966,-450.3753857071998,180,7,True
pca_2,matched,12,0.1,btc_ret,229,0.7204753538709634,111.98194561181049,180,7,True
pca_2,matched,12,0.1,account_ls,229,1.8808048453490473,3.132822268309158,180,7,True
ae_selected,all,6,0.1,e_origin,577,-0.2079388443077387,-0.022964620641340864,180,7,True
ae_selected,all,6,0.1,downside,577,-0.12438256177562407,-5328.435350724252,180,7,True
ae_selected,all,6,0.1,btc_vol,577,-0.08302974653252687,-37.08403825867245,180,7,True
ae_selected,all,6,0.1,btc_ret,577,0.5564491727964216,101.28418944368511,180,7,True
ae_selected,all,6,0.1,account_ls,577,0.7761559063111938,1.3379004694555083,180,7,True
ae_selected,all,6,0.5,e_origin,577,0.9205335621714372,0.10166308326501783,180,7,True
ae_selected,all,6,0.5,downside,577,-2.7156853521804116,-116337.48031420575,180,7,True
ae_selected,all,6,0.5,btc_vol,577,1.5899213726562698,710.1154402388581,180,7,True
ae_selected,all,6,0.5,btc_ret,577,0.5130063104538116,93.37677343051651,180,7,True
ae_selected,all,6,0.5,account_ls,577,0.5030170116530126,0.8670766924046875,180,7,True
ae_selected,matched,1,0.1,e_origin,229,2.389600985960305,0.2611101530625284,180,7,True
ae_selected,matched,1,0.1,downside,229,-5.879977831511319,-261839.4190151345,180,7,True
ae_selected,matched,1,0.1,btc_vol,229,1.5069635040575555,691.520938630095,180,7,True
ae_selected,matched,1,0.1,btc_ret,229,0.7862308116191404,122.20217598287583,180,7,True
ae_selected,matched,1,0.1,account_ls,229,1.6144833041456594,2.689215342861479,180,7,True
ae_selected,matched,6,0.1,e_origin,229,0.5500171058354262,0.060100013155117885,180,7,True
ae_selected,matched,6,0.1,downside,229,-1.8631245154315235,-82966.20406612243,180,7,True
ae_selected,matched,6,0.1,btc_vol,229,3.11462328686215,1429.2497548950623,180,7,True
ae_selected,matched,6,0.1,btc_ret,229,-0.1801863941956291,-28.00598644546692,180,7,True
ae_selected,matched,6,0.1,account_ls,229,1.5923851399357838,2.6524068344738887,180,7,True
ae_selected,matched,12,0.1,e_origin,229,-1.1164541524249305,-0.12199422260859895,180,7,True
ae_selected,matched,12,0.1,downside,229,-3.226399173862894,-143673.75343965087,180,7,True
ae_selected,matched,12,0.1,btc_vol,229,1.0330940930510135,474.07000567450916,180,7,True
ae_selected,matched,12,0.1,btc_ret,229,1.4709029296237326,228.61930110502823,180,7,True
ae_selected,matched,12,0.1,account_ls,229,1.184140171725569,1.9724006496233968,180,7,True
joint_ols,all,6,0.1,e_origin,577,0.35575527852727534,0.036576938250353054,180,7,True
joint_ols,all,6,0.1,downside,577,0.9755147986221046,41790.16305765899,180,7,True
joint_ols,all,6,0.1,btc_vol,577,-2.2024997201582988,-983.7147203029043,180,7,True
joint_ols,all,6,0.1,btc_ret,577,0.32482586595705637,59.124401925995876,180,7,True
joint_ols,all,6,0.1,account_ls,577,2.034180120379161,3.506422505945816,180,7,True
joint_ols,all,6,0.5,e_origin,577,1.1107087233005999,0.11419739028040803,180,7,True
joint_ols,all,6,0.5,downside,577,-1.7469315386631832,-74836.95168378689,180,7,True
joint_ols,all,6,0.5,btc_vol,577,1.6077204679130093,718.0651493134499,180,7,True
joint_ols,all,6,0.5,btc_ret,577,0.562271567033756,102.34397443354571,180,7,True
joint_ols,all,6,0.5,account_ls,577,1.4722207246686798,2.537743747950847,180,7,True
joint_ols,matched,1,0.1,e_origin,229,2.1503577078776575,0.22413159755776937,180,7,True
joint_ols,matched,1,0.1,downside,229,-6.8040619946432,-302989.51640136016,180,7,True
joint_ols,matched,1,0.1,btc_vol,229,1.5892208437180253,729.2674882831316,180,7,True
joint_ols,matched,1,0.1,btc_ret,229,0.9014357539002006,140.10823413103557,180,7,True
joint_ols,matched,1,0.1,account_ls,229,3.6510178001268203,6.081433645024298,180,7,True
joint_ols,matched,6,0.1,e_origin,229,0.8812786139088641,0.09185559356254237,180,7,True
joint_ols,matched,6,0.1,downside,229,4.650931949538749,207109.16851078416,180,7,True
