mode,definition,fold,candidate,strategy,window,form,alpha,n,loss_sum,valid,train_n,first_origin,last_label,train_last_label,residualizer_fit_end,warnings
available_macro,CAP,2026-01,15,dynamics_vol,all,level,0.01,294,357.8626542198999,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,CAP,2026-01,16,dynamics_vol,all,level,0.05,294,384.93343355067265,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,CAP,2026-01,17,dynamics_vol,all,change,0.0,294,352.33774742962396,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,CAP,2026-01,18,dynamics_vol,all,change,0.01,294,355.74759313150116,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,CAP,2026-01,19,dynamics_vol,all,change,0.05,294,373.5122536038553,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,CAP,2026-01,20,dynamics_vol,90,level,0.0,294,362.7356824732976,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,CAP,2026-01,21,dynamics_vol,90,level,0.01,294,358.8310440813475,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,CAP,2026-01,22,dynamics_vol,90,level,0.05,294,357.90960345960826,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,CAP,2026-01,23,dynamics_vol,90,change,0.0,294,362.7356824732975,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,CAP,2026-01,24,dynamics_vol,90,change,0.01,294,362.61643283877817,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,CAP,2026-01,25,dynamics_vol,90,change,0.05,294,389.64212043700434,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,CAP,2026-02,0,persistence,all,change,,280,414.4435953195542,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,1,persistence,90,change,,280,408.72703720284807,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,2,ar_quantile,all,level,0.0,280,345.2802049180243,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,3,ar_quantile,all,level,0.01,280,344.7149891998052,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,4,ar_quantile,all,level,0.05,280,349.8721101435707,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,5,ar_quantile,all,change,0.0,280,345.2802049180244,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,6,ar_quantile,all,change,0.01,280,348.67945179828064,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,7,ar_quantile,all,change,0.05,280,372.75443891485793,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,8,ar_quantile,90,level,0.0,280,358.9404317484865,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,9,ar_quantile,90,level,0.01,280,354.47474833051183,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,10,ar_quantile,90,level,0.05,280,336.61348082766744,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,11,ar_quantile,90,change,0.0,280,358.94043174848656,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,12,ar_quantile,90,change,0.01,280,362.04482214732093,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,13,ar_quantile,90,change,0.05,280,407.49536840828637,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,14,dynamics_vol,all,level,0.0,280,340.3564913264222,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,15,dynamics_vol,all,level,0.01,280,337.80468871543303,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,16,dynamics_vol,all,level,0.05,280,349.8721101435707,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,17,dynamics_vol,all,change,0.0,280,340.3564913264222,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,18,dynamics_vol,all,change,0.01,280,343.05383381846957,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,19,dynamics_vol,all,change,0.05,280,370.0359266948957,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,20,dynamics_vol,90,level,0.0,280,357.94732276337623,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,21,dynamics_vol,90,level,0.01,280,350.86455067995905,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,22,dynamics_vol,90,level,0.05,280,336.61348082766744,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,23,dynamics_vol,90,change,0.0,280,357.94732276337623,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,24,dynamics_vol,90,change,0.01,280,354.3367759060017,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,CAP,2026-02,25,dynamics_vol,90,change,0.05,280,394.4253627260717,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2025-08,0,persistence,all,change,,315,504.18129371278474,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,1,persistence,90,change,,315,504.18129371278474,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,2,ar_quantile,all,level,0.0,315,427.938744034949,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,3,ar_quantile,all,level,0.01,315,427.938744034949,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,4,ar_quantile,all,level,0.05,315,435.8568712728729,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,5,ar_quantile,all,change,0.0,315,427.938744034949,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,6,ar_quantile,all,change,0.01,315,424.527984563101,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,7,ar_quantile,all,change,0.05,315,424.0517014021857,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,8,ar_quantile,90,level,0.0,315,427.938744034949,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,9,ar_quantile,90,level,0.01,315,427.938744034949,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,10,ar_quantile,90,level,0.05,315,435.8568712728729,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,11,ar_quantile,90,change,0.0,315,427.938744034949,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,12,ar_quantile,90,change,0.01,315,424.527984563101,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,13,ar_quantile,90,change,0.05,315,424.0517014021857,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,14,dynamics_vol,all,level,0.0,315,428.0494605660224,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,15,dynamics_vol,all,level,0.01,315,427.33980390745467,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,16,dynamics_vol,all,level,0.05,315,435.8568712728729,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,17,dynamics_vol,all,change,0.0,315,428.0494605660223,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,18,dynamics_vol,all,change,0.01,315,424.5013803421615,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,19,dynamics_vol,all,change,0.05,315,424.0517014021857,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,20,dynamics_vol,90,level,0.0,315,428.0494605660224,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,21,dynamics_vol,90,level,0.01,315,427.33980390745467,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,22,dynamics_vol,90,level,0.05,315,435.8568712728729,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,23,dynamics_vol,90,change,0.0,315,428.0494605660223,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,24,dynamics_vol,90,change,0.01,315,424.5013803421615,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-08,25,dynamics_vol,90,change,0.05,315,424.0517014021857,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,EQ,2025-09,0,persistence,all,change,,330,501.1130365845961,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,1,persistence,90,change,,330,501.1130365845961,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,2,ar_quantile,all,level,0.0,330,374.00829675020714,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,3,ar_quantile,all,level,0.01,330,381.65435309993416,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,4,ar_quantile,all,level,0.05,330,391.3626234900651,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,5,ar_quantile,all,change,0.0,330,374.00829675020714,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,6,ar_quantile,all,change,0.01,330,375.74200844085857,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,7,ar_quantile,all,change,0.05,330,418.802044753782,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,8,ar_quantile,90,level,0.0,330,374.00829675020714,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,9,ar_quantile,90,level,0.01,330,381.65435309993416,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,10,ar_quantile,90,level,0.05,330,391.3626234900651,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,11,ar_quantile,90,change,0.0,330,374.00829675020714,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,12,ar_quantile,90,change,0.01,330,375.74200844085857,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,13,ar_quantile,90,change,0.05,330,418.802044753782,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,14,dynamics_vol,all,level,0.0,330,375.46905225142416,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,15,dynamics_vol,all,level,0.01,330,380.2258887298648,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,16,dynamics_vol,all,level,0.05,330,391.3626234900651,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,17,dynamics_vol,all,change,0.0,330,375.46905225142433,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,18,dynamics_vol,all,change,0.01,330,375.8084288266499,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,19,dynamics_vol,all,change,0.05,330,418.802044753782,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,20,dynamics_vol,90,level,0.0,330,375.46905225142416,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,21,dynamics_vol,90,level,0.01,330,380.2258887298648,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,22,dynamics_vol,90,level,0.05,330,391.3626234900651,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,23,dynamics_vol,90,change,0.0,330,375.46905225142433,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,24,dynamics_vol,90,change,0.01,330,375.8084288266499,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-09,25,dynamics_vol,90,change,0.05,330,418.802044753782,True,907,2025-09-01T02:00:00+00:00,2025-09-30T17:00:00+00:00,2025-08-29T17:00:00+00:00,2025-08-29T17:00:00+00:00,[]
available_macro,EQ,2025-10,0,persistence,all,change,,345,486.38369073128365,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,1,persistence,90,change,,345,484.2392133933349,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,2,ar_quantile,all,level,0.0,345,484.4801252153072,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,3,ar_quantile,all,level,0.01,345,501.0734990947617,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,4,ar_quantile,all,level,0.05,345,515.2969947474451,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,5,ar_quantile,all,change,0.0,345,484.4801252153072,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,6,ar_quantile,all,change,0.01,345,470.91220166205807,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,7,ar_quantile,all,change,0.05,345,434.0131529967439,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,8,ar_quantile,90,level,0.0,345,500.63799010636484,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,9,ar_quantile,90,level,0.01,345,511.56745196277154,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,10,ar_quantile,90,level,0.05,345,527.5717684255027,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,11,ar_quantile,90,change,0.0,345,500.63799010636467,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,12,ar_quantile,90,change,0.01,345,482.6105996197775,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,13,ar_quantile,90,change,0.05,345,449.86709678517224,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,14,dynamics_vol,all,level,0.0,345,491.44760733937983,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,15,dynamics_vol,all,level,0.01,345,503.38812081960896,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,16,dynamics_vol,all,level,0.05,345,515.2969947474451,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,17,dynamics_vol,all,change,0.0,345,491.4476073393798,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,18,dynamics_vol,all,change,0.01,345,473.0412534724759,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,19,dynamics_vol,all,change,0.05,345,434.0131529967439,True,1237,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,20,dynamics_vol,90,level,0.0,345,505.93739175136034,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,21,dynamics_vol,90,level,0.01,345,518.021297549045,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,22,dynamics_vol,90,level,0.05,345,527.5717684255027,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,23,dynamics_vol,90,change,0.0,345,505.93739175136034,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,24,dynamics_vol,90,change,0.01,345,491.1842994498167,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-10,25,dynamics_vol,90,change,0.05,345,449.86709678517224,True,945,2025-10-01T02:00:00+00:00,2025-10-31T17:00:00+00:00,2025-09-30T17:00:00+00:00,2025-09-30T17:00:00+00:00,[]
available_macro,EQ,2025-11,0,persistence,all,change,,280,520.5357155247101,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,1,persistence,90,change,,280,510.31838965204565,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,2,ar_quantile,all,level,0.0,280,596.1541183008549,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,3,ar_quantile,all,level,0.01,280,611.522963140879,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
