scope,method,variant,n,status,term,coef_raw,effect_bp_per_sd,scenario
core,joint_ols,Aug_Nov,926,estimated,account_ls,-0.0276073443663384,-0.0174899542382685,clock_UTC_quote
core,joint_ols,Dec_Mar,800,estimated,e_origin,0.2658078126480927,2.5877492263191995,clock_UTC_quote
core,joint_ols,Dec_Mar,800,estimated,downside,-161887.56653150625,-2.6413116592888324,clock_UTC_quote
core,joint_ols,Dec_Mar,800,estimated,btc_vol,260.60629954906,0.5056761085479865,clock_UTC_quote
core,joint_ols,Dec_Mar,800,estimated,account_ls,3.356924163206442,2.12669676650995,clock_UTC_quote
core,joint_ols,exclude_top1_downside_days,1716,estimated,e_origin,0.3270897191432309,3.184353985751568,clock_UTC_quote
core,joint_ols,exclude_top1_downside_days,1716,estimated,downside,-56009.44273405987,-0.9138341955059964,clock_UTC_quote
core,joint_ols,exclude_top1_downside_days,1716,estimated,btc_vol,-399.0277849206065,-0.7742668455456492,clock_UTC_quote
core,joint_ols,exclude_top1_downside_days,1716,estimated,account_ls,1.4365167578083144,0.9100698721028636,clock_UTC_quote
core,joint_ols,exclude_top5_downside_days,1672,estimated,e_origin,0.2759744596373421,2.686725748561309,clock_UTC_quote
core,joint_ols,exclude_top5_downside_days,1672,estimated,downside,69375.4814716823,1.1319106958363512,clock_UTC_quote
core,joint_ols,exclude_top5_downside_days,1672,estimated,btc_vol,-1006.0238713477552,-1.9520719078924047,clock_UTC_quote
core,joint_ols,exclude_top5_downside_days,1672,estimated,account_ls,0.9548111675308764,0.6048971391346349,clock_UTC_quote
core,pca,Aug_Nov,926,estimated,e_origin,0.3820611548791877,3.6922350941957016,clock_UTC_quote
core,pca,Aug_Nov,926,estimated,downside,42959.680563956674,0.700917974023776,clock_UTC_quote
core,pca,Aug_Nov,926,estimated,btc_vol,-0.5151316223976262,-0.0009995527915279,clock_UTC_quote
core,pca,Aug_Nov,926,estimated,account_ls,-0.012586519565928,-0.0079738800047557,clock_UTC_quote
core,pca,Dec_Mar,800,estimated,e_origin,0.2629898630464597,2.5415313474223997,clock_UTC_quote
core,pca,Dec_Mar,800,estimated,downside,-167739.82626671076,-2.736795470695522,clock_UTC_quote
core,pca,Dec_Mar,800,estimated,btc_vol,281.43086470143453,0.5460837467619444,clock_UTC_quote
core,pca,Dec_Mar,800,estimated,account_ls,3.3983555124738185,2.152944579160836,clock_UTC_quote
core,pca,exclude_top1_downside_days,1716,estimated,e_origin,0.3283700285207355,3.1733645980567804,clock_UTC_quote
core,pca,exclude_top1_downside_days,1716,estimated,downside,-48684.10413641916,-0.7943160468258053,clock_UTC_quote
core,pca,exclude_top1_downside_days,1716,estimated,btc_vol,-407.8648696194023,-0.791414177015105,clock_UTC_quote
core,pca,exclude_top1_downside_days,1716,estimated,account_ls,1.420973462267676,0.900222799377929,clock_UTC_quote
core,pca,exclude_top5_downside_days,1672,estimated,e_origin,0.2682342408969989,2.5922129613465006,clock_UTC_quote
core,pca,exclude_top5_downside_days,1672,estimated,downside,78010.54354991764,1.2727979216721106,clock_UTC_quote
core,pca,exclude_top5_downside_days,1672,estimated,btc_vol,-986.7204662609904,-1.9146159032490369,clock_UTC_quote
core,pca,exclude_top5_downside_days,1672,estimated,account_ls,0.7921935909360385,0.5018747717804702,clock_UTC_quote
core,seq_xgb,Aug_Nov,926,estimated,e_origin,0.310628264125368,3.0085703871710203,clock_UTC_quote
core,seq_xgb,Aug_Nov,926,estimated,downside,37066.19034043352,0.604761457653713,clock_UTC_quote
core,seq_xgb,Aug_Nov,926,estimated,btc_vol,79.38502693201333,0.1540373796236669,clock_UTC_quote
core,seq_xgb,Aug_Nov,926,estimated,account_ls,0.1043648582483836,0.0661177899122105,clock_UTC_quote
core,seq_xgb,Dec_Mar,800,estimated,e_origin,0.2464909799212666,2.387372781366055,clock_UTC_quote
core,seq_xgb,Dec_Mar,800,estimated,downside,-172090.2246684178,-2.8077753381873465,clock_UTC_quote
core,seq_xgb,Dec_Mar,800,estimated,btc_vol,313.5489085494257,0.6084050623069981,clock_UTC_quote
core,seq_xgb,Dec_Mar,800,estimated,account_ls,4.587113778856836,2.9060531506883907,clock_UTC_quote
core,seq_xgb,exclude_top1_downside_days,1716,estimated,e_origin,0.2819866260618969,2.7311636149300647,clock_UTC_quote
core,seq_xgb,exclude_top1_downside_days,1716,estimated,downside,-71325.05897477671,-1.163719449899056,clock_UTC_quote
core,seq_xgb,exclude_top1_downside_days,1716,estimated,btc_vol,-283.06198815106205,-0.5492487514452397,clock_UTC_quote
core,seq_xgb,exclude_top1_downside_days,1716,estimated,account_ls,2.2705248662469293,1.438435203348628,clock_UTC_quote
core,seq_xgb,exclude_top5_downside_days,1672,estimated,e_origin,0.2399400792279756,2.323924447420568,clock_UTC_quote
core,seq_xgb,exclude_top5_downside_days,1672,estimated,downside,17901.987223604745,0.2920837504154123,clock_UTC_quote
core,seq_xgb,exclude_top5_downside_days,1672,estimated,btc_vol,-767.4187378409317,-1.489086494262412,clock_UTC_quote
core,seq_xgb,exclude_top5_downside_days,1672,estimated,account_ls,1.4721585006014095,0.9326498219217042,clock_UTC_quote
core,seq_mlp,Aug_Nov,926,estimated,e_origin,0.3091579566609836,2.985000029839702,clock_UTC_quote
core,seq_mlp,Aug_Nov,926,estimated,downside,26861.61278692281,0.4382664620978972,clock_UTC_quote
core,seq_mlp,Aug_Nov,926,estimated,btc_vol,127.4672354287777,0.2473352934696042,clock_UTC_quote
core,seq_mlp,Aug_Nov,926,estimated,account_ls,0.123248080580537,0.0780807911367364,clock_UTC_quote
core,seq_mlp,Dec_Mar,800,estimated,e_origin,0.2569773314345377,2.4811825976757365,clock_UTC_quote
core,seq_mlp,Dec_Mar,800,estimated,downside,-150074.67891802057,-2.4485759325627408,clock_UTC_quote
core,seq_mlp,Dec_Mar,800,estimated,btc_vol,235.28029663457392,0.4565339557257698,clock_UTC_quote
core,seq_mlp,Dec_Mar,800,estimated,account_ls,4.2184144283579625,2.672472742434154,clock_UTC_quote
core,seq_mlp,exclude_top1_downside_days,1716,estimated,e_origin,0.3154907072486267,3.046144374618158,clock_UTC_quote
core,seq_mlp,exclude_top1_downside_days,1716,estimated,downside,-50071.11126831546,-0.8169460621351126,clock_UTC_quote
core,seq_mlp,exclude_top1_downside_days,1716,estimated,btc_vol,-444.4530038156059,-0.8624091811703469,clock_UTC_quote
core,seq_mlp,exclude_top1_downside_days,1716,estimated,account_ls,2.190116037525117,1.3874941669332592,clock_UTC_quote
core,seq_mlp,exclude_top5_downside_days,1672,estimated,e_origin,0.2707760159540593,2.614412465499219,clock_UTC_quote
core,seq_mlp,exclude_top5_downside_days,1672,estimated,downside,44275.1028754766,0.7223800316897676,clock_UTC_quote
core,seq_mlp,exclude_top5_downside_days,1672,estimated,btc_vol,-931.6363920779849,-1.8077316862365187,clock_UTC_quote
core,seq_mlp,exclude_top5_downside_days,1672,estimated,account_ls,1.3751146123328764,0.8711700525386774,clock_UTC_quote
core,seq_spline,Aug_Nov,926,estimated,e_origin,0.3618631176988754,3.661366212277581,clock_UTC_quote
core,seq_spline,Aug_Nov,926,estimated,downside,20726.32823643884,0.3381648980096253,clock_UTC_quote
core,seq_spline,Aug_Nov,926,estimated,btc_vol,185.9772316088874,0.3608671122733379,clock_UTC_quote
core,seq_spline,Aug_Nov,926,estimated,account_ls,-0.1882959222190237,-0.1192902518678615,clock_UTC_quote
core,seq_spline,Dec_Mar,800,estimated,e_origin,0.2518107851941971,2.547846010557892,clock_UTC_quote
core,seq_spline,Dec_Mar,800,estimated,downside,-155244.0165844483,-2.532917381024005,clock_UTC_quote
core,seq_spline,Dec_Mar,800,estimated,btc_vol,197.7705277218653,0.3837506269684311,clock_UTC_quote
core,seq_spline,Dec_Mar,800,estimated,account_ls,3.98062089134657,2.521824493718268,clock_UTC_quote
core,seq_spline,exclude_top1_downside_days,1716,estimated,e_origin,0.3594213997021096,3.6366606721547874,clock_UTC_quote
core,seq_spline,exclude_top1_downside_days,1716,estimated,downside,-52558.132957693575,-0.8575236032384941,clock_UTC_quote
core,seq_spline,exclude_top1_downside_days,1716,estimated,btc_vol,-404.0341947936031,-0.7839811995990766,clock_UTC_quote
core,seq_spline,exclude_top1_downside_days,1716,estimated,account_ls,1.7860912454008038,1.131534193688016,clock_UTC_quote
core,seq_spline,exclude_top5_downside_days,1672,estimated,e_origin,0.3208183924835803,3.246071691379336,clock_UTC_quote
core,seq_spline,exclude_top5_downside_days,1672,estimated,downside,57852.56974603482,0.943906133521892,clock_UTC_quote
core,seq_spline,exclude_top5_downside_days,1672,estimated,btc_vol,-975.8657303241132,-1.893553555034991,clock_UTC_quote
core,seq_spline,exclude_top5_downside_days,1672,estimated,account_ls,1.3508787220152276,0.8558160001186187,clock_UTC_quote
core,joint_xgb,Aug_Nov,926,estimated,e_origin,0.3158517137305735,3.0680868591326447,clock_UTC_quote
core,joint_xgb,Aug_Nov,926,estimated,downside,27909.029919728902,0.4553558232161965,clock_UTC_quote
core,joint_xgb,Aug_Nov,926,estimated,btc_vol,165.23592018578515,0.3206210182043733,clock_UTC_quote
core,joint_xgb,Aug_Nov,926,estimated,account_ls,0.1972485485894101,0.1249619681855416,clock_UTC_quote
core,joint_xgb,Dec_Mar,800,estimated,e_origin,0.2136208938878908,2.0750479699238857,clock_UTC_quote
core,joint_xgb,Dec_Mar,800,estimated,downside,-160313.15047570097,-2.615623933085593,clock_UTC_quote
core,joint_xgb,Dec_Mar,800,estimated,btc_vol,284.1842332125756,0.5514263370083105,clock_UTC_quote
core,joint_xgb,Dec_Mar,800,estimated,account_ls,4.843584550688394,3.0685339023052225,clock_UTC_quote
core,joint_xgb,exclude_top1_downside_days,1716,estimated,e_origin,0.2616487037202015,2.5415754124348644,clock_UTC_quote
core,joint_xgb,exclude_top1_downside_days,1716,estimated,downside,-90858.75203801268,-1.4824256503956412,clock_UTC_quote
core,joint_xgb,exclude_top1_downside_days,1716,estimated,btc_vol,-450.5531069647508,-0.8742457193796629,clock_UTC_quote
core,joint_xgb,exclude_top1_downside_days,1716,estimated,account_ls,2.4424913146213063,1.547380318556909,clock_UTC_quote
core,joint_xgb,exclude_top5_downside_days,1672,estimated,e_origin,0.246304484657409,2.392526365607897,clock_UTC_quote
core,joint_xgb,exclude_top5_downside_days,1672,estimated,downside,22556.046260323685,0.3680180587757266,clock_UTC_quote
core,joint_xgb,exclude_top5_downside_days,1672,estimated,btc_vol,-969.7597519800884,-1.881705616695713,clock_UTC_quote
core,joint_xgb,exclude_top5_downside_days,1672,estimated,account_ls,1.6330979219267387,1.0346090352658728,clock_UTC_quote
core,joint_mlp,Aug_Nov,926,estimated,e_origin,0.3821141953968702,3.756663140100372,clock_UTC_quote
core,joint_mlp,Aug_Nov,926,estimated,downside,46377.86766691825,0.756688146138421,clock_UTC_quote
core,joint_mlp,Aug_Nov,926,estimated,btc_vol,-28.42495183548593,-0.0551553015207391,clock_UTC_quote
core,joint_mlp,Aug_Nov,926,estimated,account_ls,-0.027378047773378,-0.0173446890195408,clock_UTC_quote
core,joint_mlp,Dec_Mar,800,estimated,e_origin,0.2102745685521965,2.0672634790762228,clock_UTC_quote
core,joint_mlp,Dec_Mar,800,estimated,downside,-143184.9556637075,-2.3361651603781524,clock_UTC_quote
core,joint_mlp,Dec_Mar,800,estimated,btc_vol,172.08652606036725,0.3339138193601738,clock_UTC_quote
core,joint_mlp,Dec_Mar,800,estimated,account_ls,5.160327754323781,3.2691987711659958,clock_UTC_quote
core,joint_mlp,exclude_top1_downside_days,1716,estimated,e_origin,0.3236449769673532,3.181837184010172,clock_UTC_quote
core,joint_mlp,exclude_top1_downside_days,1716,estimated,downside,-491.75002519886,-0.0080232540573802,clock_UTC_quote
core,joint_mlp,exclude_top1_downside_days,1716,estimated,btc_vol,-780.4591700536113,-1.514389931003972,clock_UTC_quote
core,joint_mlp,exclude_top1_downside_days,1716,estimated,account_ls,1.884736904699096,1.1940287257240136,clock_UTC_quote
core,joint_mlp,exclude_top5_downside_days,1672,estimated,e_origin,0.2793337582391419,2.7462021720308174,clock_UTC_quote
core,joint_mlp,exclude_top5_downside_days,1672,estimated,downside,59523.59805615669,0.9711701578882576,clock_UTC_quote
core,joint_mlp,exclude_top5_downside_days,1672,estimated,btc_vol,-1136.2070276822917,-2.204677128900693,clock_UTC_quote
core,joint_mlp,exclude_top5_downside_days,1672,estimated,account_ls,1.2282652389965572,0.7781372426642779,clock_UTC_quote
core,joint_tensor,Aug_Nov,926,estimated,e_origin,0.340595473904263,3.491341207742064,clock_UTC_quote
core,joint_tensor,Aug_Nov,926,estimated,downside,46831.98306593965,0.7640973643001158,clock_UTC_quote
core,joint_tensor,Aug_Nov,926,estimated,btc_vol,-66.109500526717,-0.1282777700395074,clock_UTC_quote
core,joint_tensor,Aug_Nov,926,estimated,account_ls,0.4861210110858036,0.3079700142588977,clock_UTC_quote
core,joint_tensor,Dec_Mar,800,estimated,e_origin,0.2630588176571359,2.696536391450764,clock_UTC_quote
core,joint_tensor,Dec_Mar,800,estimated,downside,-205390.58765039456,-3.351094623833212,clock_UTC_quote
core,joint_tensor,Dec_Mar,800,estimated,btc_vol,214.97535811995257,0.4171345923560178,clock_UTC_quote
core,joint_tensor,Dec_Mar,800,estimated,account_ls,5.617701892432833,3.558956910853221,clock_UTC_quote
core,joint_tensor,exclude_top1_downside_days,1716,estimated,e_origin,0.3508342272582556,3.5962955721995,clock_UTC_quote
core,joint_tensor,exclude_top1_downside_days,1716,estimated,downside,-78154.89296957482,-1.2751530858970166,clock_UTC_quote
core,joint_tensor,exclude_top1_downside_days,1716,estimated,btc_vol,-506.4348458337224,-0.9826777116187324,clock_UTC_quote
core,joint_tensor,exclude_top1_downside_days,1716,estimated,account_ls,2.706397784624837,1.7145717739282076,clock_UTC_quote
core,joint_tensor,exclude_top5_downside_days,1672,estimated,e_origin,0.31432537279118,3.22205434524712,clock_UTC_quote
core,joint_tensor,exclude_top5_downside_days,1672,estimated,downside,25869.655595903856,0.4220819696733734,clock_UTC_quote
core,joint_tensor,exclude_top5_downside_days,1672,estimated,btc_vol,-1006.1698608220212,-1.9523551834285813,clock_UTC_quote
core,joint_tensor,exclude_top5_downside_days,1672,estimated,account_ls,2.507775537536125,1.5887395328337202,clock_UTC_quote
core,seq_selected,Aug_Nov,926,estimated,e_origin,0.3062250005905997,2.96039967433505,clock_UTC_quote
core,seq_selected,Aug_Nov,926,estimated,downside,18113.97839259877,0.2955425382539534,clock_UTC_quote
core,seq_selected,Aug_Nov,926,estimated,btc_vol,157.68427952206983,0.3059679408590138,clock_UTC_quote
core,seq_selected,Aug_Nov,926,estimated,account_ls,0.3021104922136005,0.1913946743156978,clock_UTC_quote
core,seq_selected,Dec_Mar,800,estimated,e_origin,0.2423442444764769,2.342838831060352,clock_UTC_quote
core,seq_selected,Dec_Mar,800,estimated,downside,-158726.26164443337,-2.589732704612487,clock_UTC_quote
core,seq_selected,Dec_Mar,800,estimated,btc_vol,230.3574288001657,0.4469817052479146,clock_UTC_quote
core,seq_selected,Dec_Mar,800,estimated,account_ls,4.749553281404741,3.0089627036084488,clock_UTC_quote
core,seq_selected,exclude_top1_downside_days,1716,estimated,e_origin,0.2713015155730059,2.6227803634579767,clock_UTC_quote
core,seq_selected,exclude_top1_downside_days,1716,estimated,downside,-75516.68818543793,-1.232108884262321,clock_UTC_quote
core,seq_selected,exclude_top1_downside_days,1716,estimated,btc_vol,-284.7794376714753,-0.5525812617936577,clock_UTC_quote
core,seq_selected,exclude_top1_downside_days,1716,estimated,account_ls,2.410143960868792,1.5268874479151968,clock_UTC_quote
core,seq_selected,exclude_top5_downside_days,1672,estimated,e_origin,0.2447835059250661,2.36642014801388,clock_UTC_quote
core,seq_selected,exclude_top5_downside_days,1672,estimated,downside,8298.702647469867,0.1353992806820487,clock_UTC_quote
core,seq_selected,exclude_top5_downside_days,1672,estimated,btc_vol,-794.4027848620458,-1.5414458881608857,clock_UTC_quote
core,seq_selected,exclude_top5_downside_days,1672,estimated,account_ls,1.6306563122723208,1.0330622135014602,clock_UTC_quote
core,seq_shrunk,Aug_Nov,926,estimated,e_origin,0.3251427693116835,3.178611280121921,clock_UTC_quote
core,seq_shrunk,Aug_Nov,926,estimated,downside,23214.797456396565,0.3787660566117378,clock_UTC_quote
core,seq_shrunk,Aug_Nov,926,estimated,btc_vol,47.984575293590765,0.0931084680100871,clock_UTC_quote
core,seq_shrunk,Aug_Nov,926,estimated,account_ls,-0.0051560951431201,-0.0032665173044056,clock_UTC_quote
core,seq_shrunk,Dec_Mar,800,estimated,e_origin,0.2765557756489938,2.703622503805657,clock_UTC_quote
core,seq_shrunk,Dec_Mar,800,estimated,downside,-179110.4579593176,-2.922315475144514,clock_UTC_quote
core,seq_shrunk,Dec_Mar,800,estimated,btc_vol,282.2534520424858,0.5476798814919314,clock_UTC_quote
core,seq_shrunk,Dec_Mar,800,estimated,account_ls,4.632609829526856,2.9348760549736297,clock_UTC_quote
core,seq_shrunk,exclude_top1_downside_days,1716,estimated,e_origin,0.2988638209773738,2.9217070230104696,clock_UTC_quote
core,seq_shrunk,exclude_top1_downside_days,1716,estimated,downside,-55650.90411522759,-0.9079843810050002,clock_UTC_quote
core,seq_shrunk,exclude_top1_downside_days,1716,estimated,btc_vol,-365.7328707453474,-0.7096619504847195,clock_UTC_quote
core,seq_shrunk,exclude_top1_downside_days,1716,estimated,account_ls,1.852028758715947,1.1733072840354246,clock_UTC_quote
core,seq_shrunk,exclude_top5_downside_days,1672,estimated,e_origin,0.264585708031513,2.5866025496689145,clock_UTC_quote
core,seq_shrunk,exclude_top5_downside_days,1672,estimated,downside,59721.52008603482,0.9743993976399434,clock_UTC_quote
core,seq_shrunk,exclude_top5_downside_days,1672,estimated,btc_vol,-945.9881041905536,-1.835579508582496,clock_UTC_quote
core,seq_shrunk,exclude_top5_downside_days,1672,estimated,account_ls,1.1599838456617009,0.7348792447596337,clock_UTC_quote
core,joint_selected,Aug_Nov,926,estimated,e_origin,0.3284356460833061,3.2247822087432616,clock_UTC_quote
core,joint_selected,Aug_Nov,926,estimated,downside,56597.79218202488,0.9234335383705624,clock_UTC_quote
core,joint_selected,Aug_Nov,926,estimated,btc_vol,-188.5268826396739,-0.365814412525229,clock_UTC_quote
core,joint_selected,Aug_Nov,926,estimated,account_ls,0.6218114500422459,0.3939333556229591,clock_UTC_quote
core,joint_selected,Dec_Mar,800,estimated,e_origin,0.234064326428399,2.29818682767559,clock_UTC_quote
core,joint_selected,Dec_Mar,800,estimated,downside,-240122.8764146727,-3.917776804759197,clock_UTC_quote
core,joint_selected,Dec_Mar,800,estimated,btc_vol,294.6325413789492,0.5717000595684489,clock_UTC_quote
core,joint_selected,Dec_Mar,800,estimated,account_ls,6.255475006976911,3.963002386569992,clock_UTC_quote
core,joint_selected,exclude_top1_downside_days,1716,estimated,e_origin,0.3038309274293028,2.9831980204470927,clock_UTC_quote
core,joint_selected,exclude_top1_downside_days,1716,estimated,downside,-80493.4918594839,-1.3133090026648098,clock_UTC_quote
core,joint_selected,exclude_top1_downside_days,1716,estimated,btc_vol,-677.2830465428958,-1.3141887051616044,clock_UTC_quote
core,joint_selected,exclude_top1_downside_days,1716,estimated,account_ls,3.028585130361666,1.9186856451615864,clock_UTC_quote
core,joint_selected,exclude_top5_downside_days,1672,estimated,e_origin,0.2650005070977164,2.601937185526753,clock_UTC_quote
core,joint_selected,exclude_top5_downside_days,1672,estimated,downside,21040.27204370068,0.3432871162024649,clock_UTC_quote
core,joint_selected,exclude_top5_downside_days,1672,estimated,btc_vol,-1048.6158219977406,-2.0347166171623656,clock_UTC_quote
core,joint_selected,exclude_top5_downside_days,1672,estimated,account_ls,2.4991510567899238,1.583275705108087,clock_UTC_quote
core,joint_shrunk,Aug_Nov,926,estimated,e_origin,0.3268630649345289,3.2050336494267717,clock_UTC_quote
core,joint_shrunk,Aug_Nov,926,estimated,downside,56348.657609052025,0.9193687292785244,clock_UTC_quote
core,joint_shrunk,Aug_Nov,926,estimated,btc_vol,-188.1656645318968,-0.3651135109453599,clock_UTC_quote
core,joint_shrunk,Aug_Nov,926,estimated,account_ls,0.6650184503916424,0.4213060883587164,clock_UTC_quote
core,joint_shrunk,Dec_Mar,800,estimated,e_origin,0.234064326428399,2.295101902944261,clock_UTC_quote
core,joint_shrunk,Dec_Mar,800,estimated,downside,-240122.8764146727,-3.917776804759197,clock_UTC_quote
core,joint_shrunk,Dec_Mar,800,estimated,btc_vol,294.6325413789492,0.5717000595684489,clock_UTC_quote
core,joint_shrunk,Dec_Mar,800,estimated,account_ls,6.255475006976911,3.963002386569992,clock_UTC_quote
core,joint_shrunk,exclude_top1_downside_days,1716,estimated,e_origin,0.3036302940114797,2.977226287366113,clock_UTC_quote
core,joint_shrunk,exclude_top1_downside_days,1716,estimated,downside,-80534.77745464936,-1.3139826067358795,clock_UTC_quote
core,joint_shrunk,exclude_top1_downside_days,1716,estimated,btc_vol,-676.9897919621807,-1.3136196788738803,clock_UTC_quote
core,joint_shrunk,exclude_top1_downside_days,1716,estimated,account_ls,3.027546966015562,1.918027941665581,clock_UTC_quote
core,joint_shrunk,exclude_top5_downside_days,1672,estimated,e_origin,0.2566519879755461,2.516583688703598,clock_UTC_quote
core,joint_shrunk,exclude_top5_downside_days,1672,estimated,downside,18494.30914191436,0.3017479069803886,clock_UTC_quote
core,joint_shrunk,exclude_top5_downside_days,1672,estimated,btc_vol,-1082.4022863945688,-2.1002753080587344,clock_UTC_quote
core,joint_shrunk,exclude_top5_downside_days,1672,estimated,account_ls,2.464798688335837,1.5615126066997267,clock_UTC_quote
full_macro,sequential_ols,Aug_Nov,152,estimated,e_origin,0.3542050280136177,3.2314588046614,clock_UTC_quote
full_macro,sequential_ols,Aug_Nov,152,estimated,downside,226841.78298462875,3.35077366829449,clock_UTC_quote
full_macro,sequential_ols,Aug_Nov,152,estimated,btc_vol,-3931.278838423581,-7.15823788384672,clock_UTC_quote
full_macro,sequential_ols,Aug_Nov,152,estimated,account_ls,4.010791093041455,2.37418964501017,clock_UTC_quote
full_macro,sequential_ols,Dec_Mar,86,insufficient,,,,clock_UTC_quote
full_macro,sequential_ols,exclude_top1_downside_days,237,estimated,e_origin,0.4368312065349661,3.985268239766513,clock_UTC_quote
full_macro,sequential_ols,exclude_top1_downside_days,237,estimated,downside,-144397.62692466922,-2.1329569874531424,clock_UTC_quote
full_macro,sequential_ols,exclude_top1_downside_days,237,estimated,btc_vol,-902.2926745249172,-1.642932458001781,clock_UTC_quote
full_macro,sequential_ols,exclude_top1_downside_days,237,estimated,account_ls,2.4209996150650746,1.4331118433551628,clock_UTC_quote
full_macro,sequential_ols,exclude_top5_downside_days,233,estimated,e_origin,0.3695369813094479,3.37133422017516,clock_UTC_quote
full_macro,sequential_ols,exclude_top5_downside_days,233,estimated,downside,246525.48020800887,3.641529689883568,clock_UTC_quote
full_macro,sequential_ols,exclude_top5_downside_days,233,estimated,btc_vol,-2042.5666941085692,-3.7191913601108286,clock_UTC_quote
full_macro,sequential_ols,exclude_top5_downside_days,233,estimated,account_ls,0.596466574625788,0.3530786650863331,clock_UTC_quote
full_macro,joint_ols,Aug_Nov,152,estimated,e_origin,0.4412029194344143,4.034833286556798,clock_UTC_quote
full_macro,joint_ols,Aug_Nov,152,estimated,downside,329976.55851314624,4.874220035094723,clock_UTC_quote
full_macro,joint_ols,Aug_Nov,152,estimated,btc_vol,-3976.182236176585,-7.239999879400788,clock_UTC_quote
full_macro,joint_ols,Aug_Nov,152,estimated,account_ls,3.918080297701988,2.319309446772594,clock_UTC_quote
full_macro,joint_ols,Dec_Mar,86,insufficient,,,,clock_UTC_quote
full_macro,joint_ols,exclude_top1_downside_days,237,estimated,e_origin,0.4371693416520996,3.997945919807588,clock_UTC_quote
full_macro,joint_ols,exclude_top1_downside_days,237,estimated,downside,-152525.03867693216,-2.2530103432880115,clock_UTC_quote
full_macro,joint_ols,exclude_top1_downside_days,237,estimated,btc_vol,-834.3963026801448,-1.519303887989209,clock_UTC_quote
full_macro,joint_ols,exclude_top1_downside_days,237,estimated,account_ls,2.4330059355760323,1.4402189903420115,clock_UTC_quote
full_macro,joint_ols,exclude_top5_downside_days,233,estimated,e_origin,0.3795131342775997,3.4706756447389866,clock_UTC_quote
full_macro,joint_ols,exclude_top5_downside_days,233,estimated,downside,251875.69202130925,3.7205598783608815,clock_UTC_quote
full_macro,joint_ols,exclude_top5_downside_days,233,estimated,btc_vol,-2116.5591285989,-3.853919897427993,clock_UTC_quote
full_macro,joint_ols,exclude_top5_downside_days,233,estimated,account_ls,0.821851397547774,0.486495315395599,clock_UTC_quote
full_macro,pca,Aug_Nov,152,estimated,e_origin,0.3598708390890038,3.269324447320169,clock_UTC_quote
full_macro,pca,Aug_Nov,152,estimated,downside,228177.5382006557,3.370504660293674,clock_UTC_quote
full_macro,pca,Aug_Nov,152,estimated,btc_vol,-3926.211752677069,-7.149011520965291,clock_UTC_quote
full_macro,pca,Aug_Nov,152,estimated,account_ls,4.006846652136328,2.371854731389624,clock_UTC_quote
full_macro,pca,Dec_Mar,86,insufficient,,,,clock_UTC_quote
full_macro,pca,exclude_top1_downside_days,237,estimated,e_origin,0.4369499804618949,3.969566572819302,clock_UTC_quote
full_macro,pca,exclude_top1_downside_days,237,estimated,downside,-143829.2741192773,-2.1245616134195253,clock_UTC_quote
full_macro,pca,exclude_top1_downside_days,237,estimated,btc_vol,-912.3763091174064,-1.6612931640502404,clock_UTC_quote
