scope,sample,h,method,model,q,term,n,status,coef_raw,effect_bp_per_sd,scenario
full_macro,all,1,joint_ols,M2,0.1,dxy_ret,1053,estimated,50.895278246911474,0.0506067085192744,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.1,fx_ret,1053,estimated,225.05652403845917,0.2857429000339289,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.1,btc_vol,1053,estimated,-302.7971571026167,-0.5886241468736862,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.1,btc_ret,1053,estimated,292.0471842529729,1.2122199600420844,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.1,vixy_ret,1053,estimated,-13.257809795157344,-0.2681253768678526,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.1,account_ls,1053,estimated,1.2034614138051785,0.7172124313262573,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.5,e_origin,1053,estimated,0.3273172554489953,3.0760213714090363,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.5,downside,1053,estimated,-102539.52346374768,-1.7738236565517884,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.5,dxy_ret,1053,estimated,-434.6380792441663,-0.4321737368440774,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.5,fx_ret,1053,estimated,-254.81600781777703,-0.3235270133136746,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.5,btc_vol,1053,estimated,183.84592682486215,0.3573882689949187,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.5,btc_ret,1053,estimated,143.8073457340128,0.5969108565294058,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.5,vixy_ret,1053,estimated,-2.0290193293617387,-0.0410347999226834,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.5,account_ls,1053,estimated,0.8458854123908656,0.5041121603774813,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.9,e_origin,1053,estimated,0.2874128640631077,2.701012847804976,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.9,downside,1053,estimated,-24219.92945432673,-0.418978773987468,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.9,dxy_ret,1053,estimated,-126.17869979951357,-0.1254632826863955,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.9,fx_ret,1053,estimated,-310.0091321310903,-0.3936029352208495,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.9,btc_vol,1053,estimated,490.05179474489006,0.9526387974239569,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.9,btc_ret,1053,estimated,241.26930391593064,1.0014527847630628,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.9,vixy_ret,1053,estimated,-7.113485109549409,-0.1438628178644161,clock_UTC_quote
full_macro,all,1,joint_ols,M2,0.9,account_ls,1053,estimated,0.9036010634417496,0.5385082631032838,clock_UTC_quote
full_macro,all,1,pca,M0,0.1,e_origin,1053,estimated,0.5092667383366342,4.752569499514144,clock_UTC_quote
full_macro,all,1,pca,M0,0.1,downside,1053,estimated,-79758.44015543541,-1.379735375963592,clock_UTC_quote
full_macro,all,1,pca,M0,0.1,dxy_ret,1053,estimated,47.589069576362064,0.0473192456296389,clock_UTC_quote
full_macro,all,1,pca,M0,0.1,fx_ret,1053,estimated,227.4370567738703,0.2887653421975066,clock_UTC_quote
full_macro,all,1,pca,M0,0.5,e_origin,1053,estimated,0.3268360051267413,3.050092834222434,clock_UTC_quote
full_macro,all,1,pca,M0,0.5,downside,1053,estimated,-77444.64315689496,-1.3397091722732597,clock_UTC_quote
full_macro,all,1,pca,M0,0.5,dxy_ret,1053,estimated,-327.2533022005494,-0.3253978177717935,clock_UTC_quote
full_macro,all,1,pca,M0,0.5,fx_ret,1053,estimated,-398.3474757467317,-0.5057616677738038,clock_UTC_quote
full_macro,all,1,pca,M0,0.9,e_origin,1053,estimated,0.2947375873079701,2.750544581755737,clock_UTC_quote
full_macro,all,1,pca,M0,0.9,downside,1053,estimated,19269.669555090724,0.3333445929543472,clock_UTC_quote
full_macro,all,1,pca,M0,0.9,dxy_ret,1053,estimated,-249.9159850734625,-0.2484989933557843,clock_UTC_quote
full_macro,all,1,pca,M0,0.9,fx_ret,1053,estimated,-361.2331608269191,-0.4586394969179725,clock_UTC_quote
full_macro,all,1,pca,M1,0.1,e_origin,1053,estimated,0.4979254703119172,4.646730730863881,clock_UTC_quote
full_macro,all,1,pca,M1,0.1,downside,1053,estimated,-76994.26805134473,-1.3319181665267832,clock_UTC_quote
full_macro,all,1,pca,M1,0.1,dxy_ret,1053,estimated,25.6433948905074,0.0254980001164903,clock_UTC_quote
full_macro,all,1,pca,M1,0.1,fx_ret,1053,estimated,54.23794062943016,0.0688631734340348,clock_UTC_quote
full_macro,all,1,pca,M1,0.1,btc_vol,1053,estimated,-362.2878185190571,-0.7042713351045063,clock_UTC_quote
full_macro,all,1,pca,M1,0.1,btc_ret,1053,estimated,277.12832345684313,1.1502952375544588,clock_UTC_quote
full_macro,all,1,pca,M1,0.1,vixy_ret,1053,estimated,-3.537130896452159,-0.0715347835951439,clock_UTC_quote
full_macro,all,1,pca,M1,0.5,e_origin,1053,estimated,0.3278549889256572,3.059602175710245,clock_UTC_quote
full_macro,all,1,pca,M1,0.5,downside,1053,estimated,-93270.32993240294,-1.6134765610353066,clock_UTC_quote
full_macro,all,1,pca,M1,0.5,dxy_ret,1053,estimated,-453.7741805404107,-0.4512013388899139,clock_UTC_quote
full_macro,all,1,pca,M1,0.5,fx_ret,1053,estimated,-305.833754278703,-0.3883016688773121,clock_UTC_quote
full_macro,all,1,pca,M1,0.5,btc_vol,1053,estimated,250.2642780493309,0.4865025767392628,clock_UTC_quote
full_macro,all,1,pca,M1,0.5,btc_ret,1053,estimated,154.200271627029,0.6400494755268056,clock_UTC_quote
full_macro,all,1,pca,M1,0.5,vixy_ret,1053,estimated,-1.654592392937571,-0.0334624056140189,clock_UTC_quote
full_macro,all,1,pca,M1,0.9,e_origin,1053,estimated,0.2861811960966631,2.6706947882475496,clock_UTC_quote
full_macro,all,1,pca,M1,0.9,downside,1053,estimated,-30814.817552698736,-0.5330632569852842,clock_UTC_quote
full_macro,all,1,pca,M1,0.9,dxy_ret,1053,estimated,-43.97275129493951,-0.0437234314110187,clock_UTC_quote
full_macro,all,1,pca,M1,0.9,fx_ret,1053,estimated,-367.1928776153009,-0.4662062482741879,clock_UTC_quote
full_macro,all,1,pca,M1,0.9,btc_vol,1053,estimated,598.5966091171664,1.163645067657171,clock_UTC_quote
full_macro,all,1,pca,M1,0.9,btc_ret,1053,estimated,225.46444813733365,0.9358505030995417,clock_UTC_quote
full_macro,all,1,pca,M1,0.9,vixy_ret,1053,estimated,-10.524077429515216,-0.2128384907140494,clock_UTC_quote
full_macro,all,1,pca,M2,0.1,e_origin,1053,estimated,0.4968031108253124,4.636256668723184,clock_UTC_quote
full_macro,all,1,pca,M2,0.1,downside,1053,estimated,-90186.30179030728,-1.5601261855788142,clock_UTC_quote
full_macro,all,1,pca,M2,0.1,dxy_ret,1053,estimated,103.49005875397636,0.1029032833379368,clock_UTC_quote
full_macro,all,1,pca,M2,0.1,fx_ret,1053,estimated,223.70885339579064,0.2840318306953618,clock_UTC_quote
full_macro,all,1,pca,M2,0.1,btc_vol,1053,estimated,-302.1792261706365,-0.5874229167460848,clock_UTC_quote
full_macro,all,1,pca,M2,0.1,btc_ret,1053,estimated,277.4649644091966,1.1516925558777096,clock_UTC_quote
full_macro,all,1,pca,M2,0.1,vixy_ret,1053,estimated,-11.146082060730151,-0.2254178857072535,clock_UTC_quote
full_macro,all,1,pca,M2,0.1,account_ls,1053,estimated,1.1746842402472628,0.700062445146882,clock_UTC_quote
full_macro,all,1,pca,M2,0.5,e_origin,1053,estimated,0.3196972247084063,2.983472441556064,clock_UTC_quote
full_macro,all,1,pca,M2,0.5,downside,1053,estimated,-101157.23283507592,-1.7499115128774068,clock_UTC_quote
full_macro,all,1,pca,M2,0.5,dxy_ret,1053,estimated,-448.21202751962505,-0.4456707225663931,clock_UTC_quote
full_macro,all,1,pca,M2,0.5,fx_ret,1053,estimated,-262.39804720280114,-0.333153545720609,clock_UTC_quote
full_macro,all,1,pca,M2,0.5,btc_vol,1053,estimated,209.2846145064474,0.4068399414526119,clock_UTC_quote
full_macro,all,1,pca,M2,0.5,btc_ret,1053,estimated,137.77343444504186,0.5718654936702383,clock_UTC_quote
full_macro,all,1,pca,M2,0.5,vixy_ret,1053,estimated,-2.069526036581066,-0.0418540058327595,clock_UTC_quote
full_macro,all,1,pca,M2,0.5,account_ls,1053,estimated,0.9156714007093628,0.545701676900624,clock_UTC_quote
full_macro,all,1,pca,M2,0.9,e_origin,1053,estimated,0.2912615592135132,2.7181056575975884,clock_UTC_quote
full_macro,all,1,pca,M2,0.9,downside,1053,estimated,-22632.91161805342,-0.391525069442542,clock_UTC_quote
full_macro,all,1,pca,M2,0.9,dxy_ret,1053,estimated,-158.79092224938947,-0.1578905980000073,clock_UTC_quote
full_macro,all,1,pca,M2,0.9,fx_ret,1053,estimated,-279.397164704565,-0.3547364665167263,clock_UTC_quote
full_macro,all,1,pca,M2,0.9,btc_vol,1053,estimated,467.7565258581827,0.9092977906809178,clock_UTC_quote
full_macro,all,1,pca,M2,0.9,btc_ret,1053,estimated,267.2425428326469,1.1092616606552288,clock_UTC_quote
full_macro,all,1,pca,M2,0.9,vixy_ret,1053,estimated,-10.250103109470036,-0.2072976458121214,clock_UTC_quote
full_macro,all,1,pca,M2,0.9,account_ls,1053,estimated,0.8933957459713312,0.5324263227340681,clock_UTC_quote
full_macro,all,1,seq_xgb,M0,0.1,e_origin,1053,estimated,0.4946584648022412,4.6187108525510165,clock_UTC_quote
full_macro,all,1,seq_xgb,M0,0.1,downside,1053,estimated,-83266.30004435024,-1.4404175855608123,clock_UTC_quote
full_macro,all,1,seq_xgb,M0,0.1,dxy_ret,1053,estimated,42.35434972952583,0.0421142059757889,clock_UTC_quote
full_macro,all,1,seq_xgb,M0,0.1,fx_ret,1053,estimated,122.35076066312548,0.1553425803700064,clock_UTC_quote
full_macro,all,1,seq_xgb,M0,0.5,e_origin,1053,estimated,0.3100400872089358,2.894897424003988,clock_UTC_quote
full_macro,all,1,seq_xgb,M0,0.5,downside,1053,estimated,-66236.39927634201,-1.1458185877246037,clock_UTC_quote
full_macro,all,1,seq_xgb,M0,0.5,dxy_ret,1053,estimated,-349.73157580557955,-0.347748642436266,clock_UTC_quote
full_macro,all,1,seq_xgb,M0,0.5,fx_ret,1053,estimated,-341.0099084405132,-0.4329630549232396,clock_UTC_quote
full_macro,all,1,seq_xgb,M0,0.9,e_origin,1053,estimated,0.2932168662141552,2.7378161266799417,clock_UTC_quote
full_macro,all,1,seq_xgb,M0,0.9,downside,1053,estimated,16056.245897806526,0.2777558140204457,clock_UTC_quote
full_macro,all,1,seq_xgb,M0,0.9,dxy_ret,1053,estimated,-308.2470918131029,-0.3064993701698909,clock_UTC_quote
full_macro,all,1,seq_xgb,M0,0.9,fx_ret,1053,estimated,-365.2263116239435,-0.4637093987743593,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.1,e_origin,1053,estimated,0.4924275455320269,4.597880377025599,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.1,downside,1053,estimated,-62078.57721131926,-1.073892730362122,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.1,dxy_ret,1053,estimated,35.386888761429496,0.0351862496215417,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.1,fx_ret,1053,estimated,395.59660685939,0.5022690285053336,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.1,btc_vol,1053,estimated,-360.8933400275165,-0.7015605312109987,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.1,btc_ret,1053,estimated,181.39630258698017,0.7529338768878494,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.1,vixy_ret,1053,estimated,-0.8470575969064561,-0.0171308565221896,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.5,e_origin,1053,estimated,0.3256066892330803,3.040245454659852,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.5,downside,1053,estimated,-109372.07777516068,-1.8920195098467787,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.5,dxy_ret,1053,estimated,-393.4426899508108,-0.3912119201468008,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.5,fx_ret,1053,estimated,-270.5743288665524,-0.3435345575312032,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.5,btc_vol,1053,estimated,475.8720981244761,0.9250741006283052,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.5,btc_ret,1053,estimated,148.6942854002269,0.6171954068566388,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.5,vixy_ret,1053,estimated,-4.608258801012533,-0.0931972284122982,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.9,e_origin,1053,estimated,0.3048854072565103,2.8467672939612068,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.9,downside,1053,estimated,-35873.15819560635,-0.6205671188347995,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.9,dxy_ret,1053,estimated,-462.7309222559725,-0.4601072970238468,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.9,fx_ret,1053,estimated,-327.7125997957313,-0.4160801338391262,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.9,btc_vol,1053,estimated,535.7111521499997,1.0413985485278126,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.9,btc_ret,1053,estimated,195.1350915300746,0.8099603954835514,clock_UTC_quote
full_macro,all,1,seq_xgb,M1,0.9,vixy_ret,1053,estimated,-29.629615762197663,-0.5992280788030895,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.1,e_origin,1053,estimated,0.477960157896463,4.462795899481774,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.1,downside,1053,estimated,-99665.65468190698,-1.7241088123740995,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.1,dxy_ret,1053,estimated,168.40605500536913,0.1674512141812445,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.1,fx_ret,1053,estimated,414.7193624928938,0.5265482253635584,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.1,btc_vol,1053,estimated,-200.34171273968903,-0.3894553399147269,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.1,btc_ret,1053,estimated,259.81074122448086,1.0784139800945145,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.1,vixy_ret,1053,estimated,-8.667567800629426,-0.1752925195774275,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.1,account_ls,1053,estimated,1.172042615287155,0.698488147675806,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.5,e_origin,1053,estimated,0.3222205412932035,3.008628411081097,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.5,downside,1053,estimated,-103291.46871199767,-1.7868315019632133,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.5,dxy_ret,1053,estimated,-346.7880578767344,-0.34482181387815,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.5,fx_ret,1053,estimated,-269.1722061785108,-0.3417543531812245,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.5,btc_vol,1053,estimated,181.43076962034905,0.3526933112790819,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.5,btc_ret,1053,estimated,121.9189085260478,0.5060570428023764,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.5,vixy_ret,1053,estimated,3.670717479888219,0.0742364329310218,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.5,account_ls,1053,estimated,1.318404159370533,0.7857134776120576,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.9,e_origin,1053,estimated,0.3004483588156147,2.805337812317842,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.9,downside,1053,estimated,-45736.6539572011,-0.7911950048167422,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.9,dxy_ret,1053,estimated,-381.8088158603165,-0.3796440086365948,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.9,fx_ret,1053,estimated,-354.2453221100032,-0.4497673910837969,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.9,btc_vol,1053,estimated,590.0260754107603,1.1469843329942109,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.9,btc_ret,1053,estimated,236.3570453820941,0.9810631417030368,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.9,vixy_ret,1053,estimated,-17.399370267058636,-0.3518841182819248,clock_UTC_quote
full_macro,all,1,seq_xgb,M2,0.9,account_ls,1053,estimated,1.416664868463089,0.8442727311649288,clock_UTC_quote
full_macro,all,1,seq_mlp,M0,0.1,e_origin,1053,estimated,0.502068514696524,4.697589050054793,clock_UTC_quote
full_macro,all,1,seq_mlp,M0,0.1,downside,1053,estimated,-75004.45643069668,-1.2974965620024064,clock_UTC_quote
full_macro,all,1,seq_mlp,M0,0.1,dxy_ret,1053,estimated,-17.04399056312379,-0.0169473533133815,clock_UTC_quote
full_macro,all,1,seq_mlp,M0,0.1,fx_ret,1053,estimated,220.6227154415465,0.2801135172284756,clock_UTC_quote
full_macro,all,1,seq_mlp,M0,0.5,e_origin,1053,estimated,0.3276705394668636,3.0658396078780084,clock_UTC_quote
full_macro,all,1,seq_mlp,M0,0.5,downside,1053,estimated,-57733.17447075789,-0.9987219287231046,clock_UTC_quote
full_macro,all,1,seq_mlp,M0,0.5,dxy_ret,1053,estimated,-323.687781288574,-0.3218525129080232,clock_UTC_quote
full_macro,all,1,seq_mlp,M0,0.5,fx_ret,1053,estimated,-382.3874546403605,-0.4854980351818516,clock_UTC_quote
full_macro,all,1,seq_mlp,M0,0.9,e_origin,1053,estimated,0.3087660429062813,2.8889602508972816,clock_UTC_quote
full_macro,all,1,seq_mlp,M0,0.9,downside,1053,estimated,26882.814642771285,0.4650438285380119,clock_UTC_quote
full_macro,all,1,seq_mlp,M0,0.9,dxy_ret,1053,estimated,-331.8579152508542,-0.3299763232541751,clock_UTC_quote
full_macro,all,1,seq_mlp,M0,0.9,fx_ret,1053,estimated,-328.4736878575782,-0.4170464489055411,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.1,e_origin,1053,estimated,0.5018292823389425,4.6953506796521545,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.1,downside,1053,estimated,-74557.29320104735,-1.2897611182603403,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.1,dxy_ret,1053,estimated,-137.50875537000636,-0.1367290982888066,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.1,fx_ret,1053,estimated,72.65506549947227,0.0922464665562263,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.1,btc_vol,1053,estimated,-270.5008757247114,-0.5258416186123014,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.1,btc_ret,1053,estimated,248.835033512868,1.0328563692665322,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.1,vixy_ret,1053,estimated,10.621893199183326,0.2148167126459601,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.5,e_origin,1053,estimated,0.341799064477951,3.198032729818004,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.5,downside,1053,estimated,-82581.81861943651,-1.428576791855432,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.5,dxy_ret,1053,estimated,-445.2636127730247,-0.442739024954853,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.5,fx_ret,1053,estimated,-283.3887516026988,-0.3598043827696907,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.5,btc_vol,1053,estimated,306.8505724073751,0.5965038051522465,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.5,btc_ret,1053,estimated,152.62322177253895,0.6335035082493456,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.5,vixy_ret,1053,estimated,-2.177982518553998,-0.0440474250741017,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.9,e_origin,1053,estimated,0.329558080969288,3.0835003335235367,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.9,downside,1053,estimated,-12897.842176679196,-0.223118820905712,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.9,dxy_ret,1053,estimated,-181.13526214823705,-0.1801082483453062,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.9,fx_ret,1053,estimated,-379.8988412960272,-0.4823383685287248,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.9,btc_vol,1053,estimated,574.9723480835673,1.1177205595492206,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.9,btc_ret,1053,estimated,180.99428326900585,0.7512651881695606,clock_UTC_quote
full_macro,all,1,seq_mlp,M1,0.9,vixy_ret,1053,estimated,-8.559278735366332,-0.1731024861644471,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.1,e_origin,1053,estimated,0.4894521378624074,4.57954429733188,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.1,downside,1053,estimated,-92055.45577478084,-1.592460542550635,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.1,dxy_ret,1053,estimated,71.82429339477316,0.0714170588241691,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.1,fx_ret,1053,estimated,367.6960148458283,0.4668450562002418,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.1,btc_vol,1053,estimated,-246.7282118507289,-0.4796286220120869,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.1,btc_ret,1053,estimated,266.77666967392,1.1073279294901734,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.1,vixy_ret,1053,estimated,-14.068400893787814,-0.2845187364924121,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.1,account_ls,1053,estimated,1.4379077537523248,0.856932598138565,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.5,e_origin,1053,estimated,0.3337432631047367,3.122658865071472,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.5,downside,1053,estimated,-100065.1989334066,-1.7310204989239193,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.5,dxy_ret,1053,estimated,-348.4637146100389,-0.3464879698517809,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.5,fx_ret,1053,estimated,-235.53504638957844,-0.2990469505495562,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.5,btc_vol,1053,estimated,212.48295794873843,0.413057378228247,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.5,btc_ret,1053,estimated,153.72516470697843,0.6380774171653714,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.5,vixy_ret,1053,estimated,1.2220125818337897,0.024713930061142,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.5,account_ls,1053,estimated,1.414477627494349,0.842969227458793,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.9,e_origin,1053,estimated,0.291422190548617,2.726683014750781,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.9,downside,1053,estimated,-26047.5414164116,-0.4505944985767217,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.9,dxy_ret,1053,estimated,-252.51229074255036,-0.2510805783033122,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.9,fx_ret,1053,estimated,-329.0564061805364,-0.4177862969246837,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.9,btc_vol,1053,estimated,494.5440816474752,0.9613716024834502,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.9,btc_ret,1053,estimated,230.66609575725423,0.9574413329721256,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.9,vixy_ret,1053,estimated,-10.574438083531284,-0.2138569824216542,clock_UTC_quote
full_macro,all,1,seq_mlp,M2,0.9,account_ls,1053,estimated,1.4632767042980268,0.8720514266214398,clock_UTC_quote
full_macro,all,1,seq_spline,M0,0.1,e_origin,1053,estimated,0.5115833747439688,4.946866647907017,clock_UTC_quote
full_macro,all,1,seq_spline,M0,0.1,downside,1053,estimated,-75658.22980688892,-1.308806139436941,clock_UTC_quote
full_macro,all,1,seq_spline,M0,0.1,dxy_ret,1053,estimated,612.0989590236014,0.6086284360993439,clock_UTC_quote
full_macro,all,1,seq_spline,M0,0.1,fx_ret,1053,estimated,6.203219902039009,0.0078759149592744,clock_UTC_quote
full_macro,all,1,seq_spline,M0,0.5,e_origin,1053,estimated,0.3919718840258506,3.790257337770567,clock_UTC_quote
full_macro,all,1,seq_spline,M0,0.5,downside,1053,estimated,-45897.63540375717,-0.7939798109921682,clock_UTC_quote
full_macro,all,1,seq_spline,M0,0.5,dxy_ret,1053,estimated,-252.87703366333068,-0.2514432531783144,clock_UTC_quote
full_macro,all,1,seq_spline,M0,0.5,fx_ret,1053,estimated,-212.71982993763703,-0.2700796227116595,clock_UTC_quote
full_macro,all,1,seq_spline,M0,0.9,e_origin,1053,estimated,0.3877284813538477,3.749224833220793,clock_UTC_quote
full_macro,all,1,seq_spline,M0,0.9,downside,1053,estimated,28340.03641745503,0.4902522005828681,clock_UTC_quote
full_macro,all,1,seq_spline,M0,0.9,dxy_ret,1053,estimated,-528.0249063475393,-0.525031072564549,clock_UTC_quote
full_macro,all,1,seq_spline,M0,0.9,fx_ret,1053,estimated,-204.5146533290104,-0.2596619244491604,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.1,e_origin,1053,estimated,0.5001482763370183,4.836292478147907,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.1,downside,1053,estimated,-57638.19369551811,-0.9970788632948016,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.1,dxy_ret,1053,estimated,500.9394168848928,0.4980991543679683,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.1,fx_ret,1053,estimated,50.557114573030745,0.0641898145240025,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.1,btc_vol,1053,estimated,-444.7777282407584,-0.8646280346199133,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.1,btc_ret,1053,estimated,188.3189749465679,0.7816682803116977,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.1,vixy_ret,1053,estimated,6.779205486340831,0.1371023610969052,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.5,e_origin,1053,estimated,0.3765877559654387,3.641497167354026,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.5,downside,1053,estimated,-94888.42310068742,-1.6414678354576282,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.5,dxy_ret,1053,estimated,-244.1320205810276,-0.2427478232033302,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.5,fx_ret,1053,estimated,-304.57984451293896,-0.3867096429879002,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.5,btc_vol,1053,estimated,388.73914857731495,0.7556915391057604,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.5,btc_ret,1053,estimated,155.28258748094663,0.6445419169949366,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.5,vixy_ret,1053,estimated,-1.8037284798187223,-0.0364785274408844,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.9,e_origin,1053,estimated,0.3767782423038838,3.643339116410732,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.9,downside,1053,estimated,-21672.61829054397,-0.3749130259687169,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.9,dxy_ret,1053,estimated,-343.1906383879132,-0.3412447912983907,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.9,fx_ret,1053,estimated,-265.86890888920414,-0.3375603234762273,clock_UTC_quote
full_macro,all,1,seq_spline,M1,0.9,btc_vol,1053,estimated,526.6672217450675,1.0238175518304622,clock_UTC_quote
