scenario,model,period,n,days,mae_bp,rmse_bp,residual_mean_bp,residual_q10_bp,residual_q50_bp,residual_q90_bp,residual_lag1h_corr,exact_1h_pairs
clock_UTC_quote,seq_mlp,2025-09,374,26,4.591845828753744,6.049245782173404,0.5688215409481211,-6.921768206526785,0.5229430414883538,8.43696798220853,0.1327375582869912,351
clock_UTC_quote,seq_spline,2025-09,374,26,4.688908960752354,6.16790645411597,0.458359311355319,-6.999121936420283,0.5977008842872911,8.512053974896672,0.16439251278426398,351
clock_UTC_quote,joint_xgb,2025-09,374,26,4.563015944309584,6.0245344167778,0.18544813529247103,-7.291243560898825,0.14765902948777304,8.170555882409102,0.13171008575685814,351
clock_UTC_quote,joint_mlp,2025-09,374,26,4.596724711186115,6.055048097088283,0.5913474808972158,-6.929981849410528,0.5283590608829307,8.495981115916107,0.1342445646527287,351
clock_UTC_quote,joint_tensor,2025-09,374,26,4.765985815440948,6.206206870993114,0.3100232431177523,-7.622695226229367,0.5104222963572527,8.700027489642284,0.1742257566611578,351
clock_UTC_quote,seq_selected,2025-09,374,26,4.561113846488769,6.02562897510379,0.2495034467117565,-7.254069696787375,0.2561806399256347,8.082922507070466,0.1319687284085417,351
clock_UTC_quote,seq_shrunk,2025-09,374,26,4.561113846488769,6.02562897510379,0.2495034467117565,-7.254069696787375,0.2561806399256347,8.082922507070466,0.1319687284085417,351
clock_UTC_quote,joint_selected,2025-09,374,26,4.596724711186115,6.055048097088283,0.5913474808972158,-6.929981849410528,0.5283590608829307,8.495981115916107,0.1342445646527287,351
clock_UTC_quote,joint_shrunk,2025-09,374,26,4.589858790031442,6.049719607055694,0.5333428382677555,-6.992246653426214,0.4774688305989301,8.498462978938077,0.13396835163406662,351
clock_UTC_quote,sequential_ols,2025-10,387,27,7.387938786149184,9.265531157944885,6.287257645921572,-1.9009573402889715,5.758998725480865,14.83029517710503,0.3753106456133029,364
clock_UTC_quote,joint_ols,2025-10,387,27,7.533067994875385,9.422803681612187,6.466264011367251,-1.6762656049505267,5.932071270857463,15.098467094457646,0.3841567286681124,364
clock_UTC_quote,pca,2025-10,387,27,7.371766771154639,9.239213618895377,6.27765331929355,-1.8938737253850717,5.770490144109203,14.745223114765896,0.3752890666655824,364
clock_UTC_quote,seq_xgb,2025-10,387,27,7.232150185058531,9.110513477299715,6.069509946934421,-2.0685839299816364,5.4567674562466095,14.635039228851706,0.37320134689363643,364
clock_UTC_quote,seq_mlp,2025-10,387,27,7.3879387043331946,9.26553106962952,6.287257544733033,-1.9009574651682215,5.758998578509591,14.830295049932841,0.37531064063337916,364
clock_UTC_quote,seq_spline,2025-10,387,27,9.713293996936592,11.978732361707467,8.858686293866713,-1.0839254129755147,8.273286933736529,19.448347852578607,0.5575232048559469,364
clock_UTC_quote,joint_xgb,2025-10,387,27,7.36619549545893,9.25276700572757,6.2145974661154,-1.9820992491773266,5.752537893567691,14.918933717167874,0.3864154969789021,364
clock_UTC_quote,joint_mlp,2025-10,387,27,7.533088917835441,9.422824490617199,6.466294342762628,-1.676235275153249,5.932101623066046,15.098497405889201,0.38415672727623656,364
clock_UTC_quote,joint_tensor,2025-10,387,27,9.40565798203169,11.572299083206357,8.57161094130212,-0.571173199578385,7.800925348669608,18.963229681280225,0.5194205292068805,364
clock_UTC_quote,seq_selected,2025-10,387,27,7.232150185058531,9.110513477299715,6.069509946934421,-2.0685839299816364,5.4567674562466095,14.635039228851706,0.37320134689363643,364
clock_UTC_quote,seq_shrunk,2025-10,387,27,7.232150185058531,9.110513477299715,6.069509946934421,-2.0685839299816364,5.4567674562466095,14.635039228851706,0.37320134689363643,364
clock_UTC_quote,joint_selected,2025-10,387,27,7.533088917835441,9.422824490617199,6.466294342762628,-1.676235275153249,5.932101623066046,15.098497405889201,0.38415672727623656,364
clock_UTC_quote,joint_shrunk,2025-10,387,27,7.45068653907865,9.336279221010361,6.353081946251621,-1.788979545392135,5.906282134237699,14.990727325721322,0.38314537909141294,364
clock_UTC_quote,sequential_ols,2025-11,324,25,6.532414705425576,8.839293374185335,-0.8845861886757166,-11.355088942501371,0.2904516265300998,8.961897293023707,0.3831856766345715,303
clock_UTC_quote,joint_ols,2025-11,324,25,6.532742125511828,8.836186194509185,-0.8617160474739455,-11.327144987110746,0.3303046331117514,8.987923031187023,0.38324702387255766,303
clock_UTC_quote,pca,2025-11,324,25,6.508255609142264,8.818058860675894,-0.8894295036790347,-11.34301928865889,0.29132367226949896,8.924228231402097,0.38571178449998816,303
clock_UTC_quote,seq_xgb,2025-11,324,25,6.608734867623612,8.791552335138837,-0.0902935043368314,-10.733909300025497,0.9120455709992541,9.955478293905202,0.37968695565785815,303
clock_UTC_quote,seq_mlp,2025-11,324,25,6.657171409416937,8.790018675291822,0.1803727109513745,-10.2638112142016,1.2603265191185642,10.339615488353617,0.3785910079732051,303
clock_UTC_quote,seq_spline,2025-11,324,25,6.622904234373525,8.798222644072272,-0.08321852930966724,-10.587069588956885,0.9958007839882157,10.0259367679415,0.3797701235387416,303
clock_UTC_quote,joint_xgb,2025-11,324,25,6.618948202179634,8.789487202774978,-0.07923073445026318,-10.710315778792966,1.054358817403937,9.863834509366441,0.3790549864974846,303
clock_UTC_quote,joint_mlp,2025-11,324,25,6.532743989426008,8.83617883250391,-0.8616405446608025,-11.327069493775873,0.3303801406055129,8.987998519339584,0.383247024099122,303
clock_UTC_quote,joint_tensor,2025-11,324,25,6.830357343203554,9.216098206732484,-0.32996525453884856,-11.550313643215421,0.535052261796622,9.988034043818327,0.4036159613109071,303
clock_UTC_quote,seq_selected,2025-11,324,25,6.657171409416937,8.790018675291822,0.1803727109513745,-10.2638112142016,1.2603265191185642,10.339615488353617,0.3785910079732051,303
clock_UTC_quote,seq_shrunk,2025-11,324,25,6.571468142929648,9.00844243009459,-1.5174280581409434,-11.689582232259346,-0.5735244203393535,8.615617645452692,0.38944658697167955,303
clock_UTC_quote,joint_selected,2025-11,324,25,6.830357343203554,9.216098206732484,-0.32996525453884856,-11.550313643215421,0.535052261796622,9.988034043818327,0.4036159613109071,303
clock_UTC_quote,joint_shrunk,2025-11,324,25,6.830357343203554,9.216098206732484,-0.32996525453884856,-11.550313643215421,0.535052261796622,9.988034043818327,0.4036159613109071,303
clock_UTC_quote,sequential_ols,2025-12,361,27,9.256317330447587,13.883024638382357,-3.4065699024567575,-14.73326761455482,-2.147839812737516,10.12078053969148,0.6819093649733339,333
clock_UTC_quote,joint_ols,2025-12,361,27,9.253061510459245,13.87687835517785,-3.405738764920131,-14.71402775554455,-2.134814968806652,10.12200100710224,0.681696697851599,333
clock_UTC_quote,pca,2025-12,361,27,9.21949996962045,13.8306444847106,-3.3903412783993554,-14.639024702519578,-2.164027063065845,10.134565428419762,0.6824954738358785,333
clock_UTC_quote,seq_xgb,2025-12,361,27,9.070087163345265,13.63685782177225,-2.7976936931621443,-14.048853581123195,-1.599910396463784,10.92502954804155,0.6777754033694798,333
clock_UTC_quote,seq_mlp,2025-12,361,27,9.00603304046319,13.584633098424284,-2.63229638827096,-14.054407627179032,-1.3897593303787517,10.853234116234349,0.6792495093979554,333
clock_UTC_quote,seq_spline,2025-12,361,27,9.048581491030514,13.649918140290415,-2.6666179463448323,-13.954969500542347,-1.3519366023668482,10.975323096526225,0.6808741963606092,333
clock_UTC_quote,joint_xgb,2025-12,361,27,9.051855758095607,13.606202078190442,-2.9358266554621633,-14.149097812446216,-1.5180903192911614,10.868157567916,0.6763417308065192,333
clock_UTC_quote,joint_mlp,2025-12,361,27,9.253061667076338,13.876878551531805,-3.405739568219601,-14.71402854587106,-2.134815757066349,10.122000187483591,0.6816966978622964,333
clock_UTC_quote,joint_tensor,2025-12,361,27,9.13642172792294,13.656031233202755,-1.9715780720907043,-13.69288504998957,-0.671625528493422,11.873753519563223,0.6835331805720608,333
clock_UTC_quote,seq_selected,2025-12,361,27,9.00603304046319,13.584633098424284,-2.63229638827096,-14.054407627179032,-1.3897593303787517,10.853234116234349,0.6792495093979554,333
clock_UTC_quote,seq_shrunk,2025-12,361,27,9.321241674055935,14.01531305751246,-3.0865468562115166,-14.379759559763112,-1.6026009078736363,10.478972338901016,0.6892398157756859,333
clock_UTC_quote,joint_selected,2025-12,361,27,9.13642172792294,13.656031233202755,-1.9715780720907043,-13.69288504998957,-0.671625528493422,11.873753519563223,0.6835331805720608,333
clock_UTC_quote,joint_shrunk,2025-12,361,27,9.13642172792294,13.656031233202755,-1.9715780720907043,-13.69288504998957,-0.671625528493422,11.873753519563223,0.6835331805720608,333
clock_UTC_quote,sequential_ols,2026-01,346,26,6.884127092187908,8.468523330622547,-1.9677247486440599,-12.901420041748363,-2.3485592676436866,9.377881117734287,0.1982962137149592,315
clock_UTC_quote,joint_ols,2026-01,346,26,6.8865222532529256,8.469796640288756,-1.990960551622199,-12.922069193372858,-2.374917503612288,9.328656888759244,0.1978125984155297,315
clock_UTC_quote,pca,2026-01,346,26,6.8388102604652214,8.412247414328437,-1.9665338399422363,-12.845654302959929,-2.397789591178137,9.295667822016792,0.20026268556357035,315
clock_UTC_quote,seq_xgb,2026-01,346,26,6.856987180416808,8.406813326679359,-2.177006326216291,-12.605754503080263,-2.5454852337385923,8.626228480693776,0.19130615052758407,315
clock_UTC_quote,seq_mlp,2026-01,346,26,6.89165966105138,8.40774892139646,-1.906575967197107,-12.495092055135153,-2.4534306552416894,9.291257903231777,0.20202231620417746,315
clock_UTC_quote,seq_spline,2026-01,346,26,6.773994213872781,8.311486292517666,-1.6701611362752644,-12.658558471053768,-2.20951424434271,9.706720883181074,0.19472229833637467,315
clock_UTC_quote,joint_xgb,2026-01,346,26,6.831762182589809,8.329791362654536,-1.65857681745351,-12.073082343138289,-2.367098544127002,9.107214075794964,0.21249452875907288,315
clock_UTC_quote,joint_mlp,2026-01,346,26,6.986980749120693,8.490194932437294,-1.4942615311956307,-11.851224018711044,-2.240887463915075,10.203154073697664,0.22843587272027832,315
clock_UTC_quote,joint_tensor,2026-01,346,26,7.469393773992931,9.22526855442234,0.5055317168753766,-10.994939010867924,0.201837260716557,12.961649558416,0.340213516705375,315
clock_UTC_quote,seq_selected,2026-01,346,26,6.89165966105138,8.40774892139646,-1.906575967197107,-12.495092055135153,-2.4534306552416894,9.291257903231777,0.20202231620417746,315
clock_UTC_quote,seq_shrunk,2026-01,346,26,6.738631778502222,8.356026003012767,-1.281345592160406,-12.368402152033703,-1.645907515469041,9.694914833377222,0.20000255268286915,315
clock_UTC_quote,joint_selected,2026-01,346,26,7.469393773992931,9.22526855442234,0.5055317168753766,-10.994939010867924,0.201837260716557,12.961649558416,0.340213516705375,315
clock_UTC_quote,joint_shrunk,2026-01,346,26,7.469393773992931,9.22526855442234,0.5055317168753766,-10.994939010867924,0.201837260716557,12.961649558416,0.340213516705375,315
clock_UTC_quote,sequential_ols,2026-02,324,24,8.057903973552618,9.953379547203127,-0.18462306227529812,-13.63680992051372,-0.5395077062483864,12.778178051100712,0.13786748757466583,300
clock_UTC_quote,joint_ols,2026-02,324,24,8.055673075469953,9.95101694658855,-0.1742648311759734,-13.629079625415656,-0.5200126609509539,12.796241150550161,0.1378477408049927,300
clock_UTC_quote,pca,2026-02,324,24,7.9828060133409195,9.860024064624884,-0.1902437029457521,-13.456724439864196,-0.6701981846591565,12.658113892971429,0.14099399425374814,300
clock_UTC_quote,seq_xgb,2026-02,324,24,8.080973162258445,10.029529351947255,1.6246091969182515,-10.639585641815946,1.7096496916782087,14.336885860591499,0.18240946270593014,300
clock_UTC_quote,seq_mlp,2026-02,324,24,8.111733550567132,10.061768877485136,1.6025418354243717,-10.808407609627693,1.2774171425306307,14.660549572536848,0.1617403289572914,300
clock_UTC_quote,seq_spline,2026-02,324,24,8.087836926485732,10.017099517356357,1.1594475107579791,-11.765982483485155,0.9428403931681117,13.888263948764378,0.14826799074770086,300
clock_UTC_quote,joint_xgb,2026-02,324,24,8.091424988369164,10.075642053729412,1.0668900351745885,-11.71000165734542,0.7241135420024989,13.826690679749028,0.17442082643473775,300
clock_UTC_quote,joint_mlp,2026-02,324,24,8.470515550445779,10.502510087630007,1.3148586010560022,-11.82677500758523,0.7146929518204104,14.553795524181487,0.21600525213982813,300
clock_UTC_quote,joint_tensor,2026-02,324,24,8.789873959520913,11.205528194432144,1.8359686737182879,-11.590929929080922,0.8463438502652849,15.731450745437854,0.29384726021945634,300
clock_UTC_quote,seq_selected,2026-02,324,24,8.080973162258445,10.029529351947255,1.6246091969182515,-10.639585641815946,1.7096496916782087,14.336885860591499,0.18240946270593014,300
clock_UTC_quote,seq_shrunk,2026-02,324,24,8.080973162258445,10.029529351947255,1.6246091969182515,-10.639585641815946,1.7096496916782087,14.336885860591499,0.18240946270593014,300
clock_UTC_quote,joint_selected,2026-02,324,24,8.091424988369164,10.075642053729412,1.0668900351745885,-11.71000165734542,0.7241135420024989,13.826690679749028,0.17442082643473775,300
clock_UTC_quote,joint_shrunk,2026-02,324,24,8.091424988369164,10.075642053729412,1.0668900351745885,-11.71000165734542,0.7241135420024989,13.826690679749028,0.17442082643473775,300
clock_UTC_quote,sequential_ols,2026-03,237,17,8.58761908704373,10.70401349690479,-2.958697350190306,-15.9622308729562,-2.9706835800070905,10.412620723717533,0.31040182462215066,219
clock_UTC_quote,joint_ols,2026-03,237,17,8.596722301928997,10.71584677542341,-3.00630420267574,-16.00181442731945,-3.0352459152013864,10.347442392816511,0.3105044347580816,219
clock_UTC_quote,pca,2026-03,237,17,8.511004820218817,10.60636313166129,-2.941467794990853,-15.899039708959561,-2.989966625034448,10.311828993669975,0.31174840415483857,219
clock_UTC_quote,seq_xgb,2026-03,237,17,8.962323980359237,11.170771564167017,-4.233380033210529,-16.968469431172387,-4.602546461395022,8.791084633449053,0.31916673549462576,219
clock_UTC_quote,seq_mlp,2026-03,237,17,8.774504717418663,10.905591887952934,-3.5471536019685623,-16.369905179688953,-3.367401910225293,10.485165269385401,0.3111304920377782,219
clock_UTC_quote,seq_spline,2026-03,237,17,8.83504937160552,10.992416145077168,-3.6041842246835096,-16.60856449534155,-3.465554722840764,10.058855155091178,0.31727667737076054,219
clock_UTC_quote,joint_xgb,2026-03,237,17,9.076780691810704,11.306930008098076,-4.496221717387861,-17.378165916641763,-4.422525017105372,9.329897986046857,0.3224571522912099,219
clock_UTC_quote,joint_mlp,2026-03,237,17,8.92569018361845,11.115546567640504,-4.271537479682616,-17.218462230628145,-4.2447111074988015,9.187605244175352,0.3091130302432503,219
clock_UTC_quote,joint_tensor,2026-03,237,17,8.954933993233826,11.163538241168231,-4.245774605090678,-16.88791413365909,-3.892736539152878,9.04341929170184,0.3070581699080601,219
clock_UTC_quote,seq_selected,2026-03,237,17,8.962323980359237,11.170771564167017,-4.233380033210529,-16.968469431172387,-4.602546461395022,8.791084633449053,0.31916673549462576,219
clock_UTC_quote,seq_shrunk,2026-03,237,17,8.962323980359237,11.170771564167017,-4.233380033210529,-16.968469431172387,-4.602546461395022,8.791084633449053,0.31916673549462576,219
clock_UTC_quote,joint_selected,2026-03,237,17,9.076780691810704,11.306930008098076,-4.496221717387861,-17.378165916641763,-4.422525017105372,9.329897986046857,0.3224571522912099,219
clock_UTC_quote,joint_shrunk,2026-03,237,17,9.076780691810704,11.306930008098076,-4.496221717387861,-17.378165916641763,-4.422525017105372,9.329897986046857,0.3224571522912099,219
clock_NY_quote,sequential_ols,2025-08,357,21,6.433219020164688,7.845685561090003,1.394180969753197,-9.122387937287112,1.9723379542497028,11.304327754278699,0.3977184980376311,336
clock_NY_quote,joint_ols,2025-08,357,21,6.456078053390161,7.88866950795183,1.461974126614652,-9.070555592710397,2.1091749057279685,11.371237929589478,0.4037562545866547,336
clock_NY_quote,pca,2025-08,357,21,6.428905546711469,7.840600407244094,1.3931544415832149,-9.114294661898406,1.9709096095487624,11.308288115904272,0.39771019352899317,336
clock_NY_quote,seq_xgb,2025-08,357,21,6.363564182244599,7.736430320317272,1.167266070927421,-9.510242780000471,1.523422747189855,10.94247194195909,0.3848200784006665,336
clock_NY_quote,seq_mlp,2025-08,357,21,6.433219020140809,7.845685561044773,1.3941809696752065,-9.12238793742659,1.972337954004118,11.304327753940392,0.39771849803122894,336
clock_NY_quote,seq_spline,2025-08,357,21,6.2426060825712675,7.58225025001901,0.7121881547625181,-9.774335769477805,1.2426662220558171,10.275885680391939,0.366084439012162,336
clock_NY_quote,joint_xgb,2025-08,357,21,6.450237123697236,7.856428510112013,1.3026969996285465,-9.28497355686693,1.7943550402538584,11.258029454661061,0.398971724499481,336
clock_NY_quote,joint_mlp,2025-08,357,21,6.456076102138359,7.888667580525437,1.4619637379936647,-9.070565984267565,2.109164514330587,11.37122754360105,0.40375625428855644,336
clock_NY_quote,joint_tensor,2025-08,357,21,6.234727099686482,7.572103165730414,1.2415427896448732,-8.878623604277509,1.652799476322599,10.814436002783939,0.3578790910609073,336
clock_NY_quote,seq_selected,2025-08,357,21,6.433219020140809,7.845685561044773,1.3941809696752065,-9.12238793742659,1.972337954004118,11.304327753940392,0.39771849803122894,336
clock_NY_quote,seq_shrunk,2025-08,357,21,6.433219020164688,7.845685561090003,1.394180969753197,-9.122387937287112,1.9723379542497028,11.304327754278699,0.3977184980376311,336
clock_NY_quote,joint_selected,2025-08,357,21,6.456076102138359,7.888667580525437,1.4619637379936647,-9.070565984267565,2.109164514330587,11.37122754360105,0.40375625428855644,336
clock_NY_quote,joint_shrunk,2025-08,357,21,6.456076102138359,7.888667580525437,1.4619637379936647,-9.070565984267565,2.109164514330587,11.37122754360105,0.40375625428855644,336
clock_NY_quote,sequential_ols,2025-09,374,22,4.909729832704174,6.423275943955717,0.9825438920007772,-7.029843198124363,1.0250661964669376,9.336579174013004,0.14815398945974603,352
clock_NY_quote,joint_ols,2025-09,374,22,4.918838881274133,6.433061410261144,1.0124068944065143,-7.03788197153103,1.0667740306003441,9.346205162103832,0.15038419620561902,352
clock_NY_quote,pca,2025-09,374,22,4.894637600365127,6.406161099002143,0.9834082899872697,-6.996608679421064,1.0200303410515428,9.303263902564817,0.14855690249414985,352
clock_NY_quote,seq_xgb,2025-09,374,22,4.874672632223202,6.396072193763672,0.6968724217301392,-7.2770084109652835,0.698974931033959,8.956420546394039,0.14545007083357112,352
clock_NY_quote,seq_mlp,2025-09,374,22,4.909729832646244,6.42327594389153,0.9825438918010431,-7.029843198083892,1.0250661961843903,9.336579173885402,0.1481539894450219,352
clock_NY_quote,seq_spline,2025-09,374,22,4.916115860713635,6.437575681610182,0.6533437100533684,-7.605988205721423,0.7894237286306043,9.000365154318885,0.15792239167536984,352
clock_NY_quote,joint_xgb,2025-09,374,22,4.878673741539677,6.402377676560867,0.6485216434878276,-7.4394996177483765,0.7059443800321882,8.962366401943832,0.1506734238668985,352
clock_NY_quote,joint_mlp,2025-09,374,22,4.918837201020865,6.433059864947958,1.0123970755442198,-7.037891789839217,1.0667642142606617,9.346195342789636,0.15038419616741877,352
clock_NY_quote,joint_tensor,2025-09,374,22,4.95280823411605,6.447491764569005,0.7066319395488877,-7.2719192764160345,0.7132838190536295,9.196884374723721,0.15893335113398974,352
clock_NY_quote,seq_selected,2025-09,374,22,4.909729832646244,6.42327594389153,0.9825438918010431,-7.029843198083892,1.0250661961843903,9.336579173885402,0.1481539894450219,352
clock_NY_quote,seq_shrunk,2025-09,374,22,4.909729832646244,6.42327594389153,0.9825438918010431,-7.029843198083892,1.0250661961843903,9.336579173885402,0.1481539894450219,352
clock_NY_quote,joint_selected,2025-09,374,22,4.918837201020865,6.433059864947958,1.0123970755442198,-7.037891789839217,1.0667642142606617,9.346195342789636,0.15038419616741877,352
clock_NY_quote,joint_shrunk,2025-09,374,22,4.918837201020865,6.433059864947958,1.0123970755442198,-7.037891789839217,1.0667642142606617,9.346195342789636,0.15038419616741877,352
clock_NY_quote,sequential_ols,2025-10,391,23,7.540430068730533,9.333759952710196,6.230375343641027,-1.9442939531937211,5.818577962332739,15.192000485713606,0.3559868857911746,368
clock_NY_quote,joint_ols,2025-10,391,23,7.729807857693217,9.543264747940675,6.467836892812973,-1.9579642433305224,6.017457321553138,15.48680570082422,0.36852503957312716,368
clock_NY_quote,pca,2025-10,391,23,7.5255136287006,9.309575269206404,6.225445898830744,-1.9765370862182865,5.823528328633131,15.205649855487875,0.35637301121122406,368
clock_NY_quote,seq_xgb,2025-10,391,23,7.17920597755792,8.96263100033326,5.760056070230709,-2.505467896378576,5.387828602774903,14.433531289566533,0.3419586530405801,368
clock_NY_quote,seq_mlp,2025-10,391,23,7.540429872121106,9.33375973639425,6.23037509629762,-1.9442942415167292,5.818577939916565,15.19199998538511,0.35598687277025187,368
clock_NY_quote,seq_spline,2025-10,391,23,5.071160196292402,6.370185663288967,1.2924547775059194,-6.581868243643612,1.4273588106776174,9.277377973906027,0.18413654935849874,368
clock_NY_quote,joint_xgb,2025-10,391,23,7.3967067197607115,9.195234811513457,6.004157061728585,-2.251625661793,5.616786148631263,15.116021433099604,0.35956902640076466,368
clock_NY_quote,joint_mlp,2025-10,391,23,7.729814549840541,9.543271704429003,6.467847149241788,-1.9579540055836588,6.017467605892648,15.48681597618463,0.368525040954797,368
clock_NY_quote,joint_tensor,2025-10,391,23,8.60962367606524,10.608954209863349,7.534136434453145,-1.6605846992315207,7.024074003596525,17.688286219676115,0.42720020547061327,368
clock_NY_quote,seq_selected,2025-10,391,23,7.540429872121106,9.33375973639425,6.23037509629762,-1.9442942415167292,5.818577939916565,15.19199998538511,0.35598687277025187,368
clock_NY_quote,seq_shrunk,2025-10,391,23,7.540429872121106,9.33375973639425,6.23037509629762,-1.9442942415167292,5.818577939916565,15.19199998538511,0.35598687277025187,368
clock_NY_quote,joint_selected,2025-10,391,23,7.729814549840541,9.543271704429003,6.467847149241788,-1.9579540055836588,6.017467605892648,15.48681597618463,0.368525040954797,368
clock_NY_quote,joint_shrunk,2025-10,391,23,7.729814549840541,9.543271704429003,6.467847149241788,-1.9579540055836588,6.017467605892648,15.48681597618463,0.368525040954797,368
clock_NY_quote,sequential_ols,2025-11,320,20,6.7357832191212115,9.674787710319256,-0.7369927211228167,-11.484269273767108,0.8178400098794611,8.841921059138494,0.4536480558280346,300
clock_NY_quote,joint_ols,2025-11,320,20,6.735742448341758,9.67489767600242,-0.7376790612925952,-11.484179235129865,0.816896762979411,8.842168018879624,0.4536497923558758,300
clock_NY_quote,pca,2025-11,320,20,6.710700003887133,9.651866213401528,-0.7440867190431998,-11.427340096998902,0.7980467585387458,8.836071233661075,0.4559701050912368,300
clock_NY_quote,seq_xgb,2025-11,320,20,6.952615561913454,9.647287130494833,0.24475647193855074,-11.207365143328326,1.816314889983431,10.399925941827142,0.44227703546489633,300
clock_NY_quote,seq_mlp,2025-11,320,20,6.935021357477846,9.652217701530347,0.2539317267461372,-10.67840575517361,1.7060857747839009,10.156087718556835,0.4471413469582364,300
clock_NY_quote,seq_spline,2025-11,320,20,6.901543308703159,9.636925893734864,0.2412943383580508,-10.556120440776695,1.8195798896914397,10.012173584969723,0.44920334627053843,300
clock_NY_quote,joint_xgb,2025-11,320,20,6.861137636660774,9.62700720165657,0.118308507267927,-10.577247992972893,1.6574903655088065,9.973887526357574,0.44735018350596606,300
clock_NY_quote,joint_mlp,2025-11,320,20,7.032301998876628,9.592289133720785,0.8627871947755817,-9.656059662366618,2.4264350247070468,10.573657038847292,0.4372550402548418,300
clock_NY_quote,joint_tensor,2025-11,320,20,7.014225134837195,9.90881618395032,-0.011313060802217922,-11.445047849804213,1.1553320668717646,9.875692691626732,0.44157005569283814,300
clock_NY_quote,seq_selected,2025-11,320,20,6.901543308703159,9.636925893734864,0.2412943383580508,-10.556120440776695,1.8195798896914397,10.012173584969723,0.44920334627053843,300
clock_NY_quote,seq_shrunk,2025-11,320,20,6.901543308703159,9.636925893734864,0.2412943383580508,-10.556120440776695,1.8195798896914397,10.012173584969723,0.44920334627053843,300
clock_NY_quote,joint_selected,2025-11,320,20,7.014225134837195,9.90881618395032,-0.011313060802217922,-11.445047849804213,1.1553320668717646,9.875692691626732,0.44157005569283814,300
clock_NY_quote,joint_shrunk,2025-11,320,20,7.014225134837195,9.90881618395032,-0.011313060802217922,-11.445047849804213,1.1553320668717646,9.875692691626732,0.44157005569283814,300
clock_NY_quote,sequential_ols,2025-12,365,23,8.899583243795966,12.64475027025069,-2.713606752037307,-14.486537280750603,-1.2903461941580048,10.495403458693676,0.6137464809406675,337
clock_NY_quote,joint_ols,2025-12,365,23,8.895037486630088,12.635552074359088,-2.7132799590291974,-14.49134538509454,-1.304607814343406,10.493105429664187,0.6133130950811575,337
