date,window_days,reference,n_before,n_after,estimate,regime
2025-11-18 00:00:00+00:00,14,ETH,14,14,12.416667022782075,after
2025-11-18 00:00:00+00:00,14,XRP,14,14,13.124802990503769,after
2025-11-18 00:00:00+00:00,14,SOL,14,14,1.9096705707744537,after
2025-11-19 00:00:00+00:00,14,ETH,14,14,11.24538206727109,after
2025-11-19 00:00:00+00:00,14,XRP,14,14,11.852508092827971,after
2025-11-19 00:00:00+00:00,14,SOL,14,14,0.7067578064812192,after
2025-11-20 00:00:00+00:00,14,ETH,14,14,11.201347636517136,after
2025-11-20 00:00:00+00:00,14,XRP,14,14,11.81319256717667,after
2025-11-20 00:00:00+00:00,14,SOL,14,14,0.7539088658330968,after
2025-11-21 00:00:00+00:00,14,ETH,14,14,11.630786256227495,after
2025-11-21 00:00:00+00:00,14,XRP,14,14,12.104343943118435,after
2025-11-21 00:00:00+00:00,14,SOL,14,14,0.8594642019036183,after
2025-11-22 00:00:00+00:00,14,ETH,14,14,11.367662926510976,after
2025-11-22 00:00:00+00:00,14,XRP,14,14,11.860511188785765,after
2025-11-22 00:00:00+00:00,14,SOL,14,14,0.9310470896404599,after
2025-11-23 00:00:00+00:00,14,ETH,14,14,11.042644989605877,after
2025-11-23 00:00:00+00:00,14,XRP,14,14,11.567077140011973,after
2025-11-23 00:00:00+00:00,14,SOL,14,14,0.44728131103603275,after
2025-11-24 00:00:00+00:00,14,ETH,14,14,10.83326643428618,after
2025-11-24 00:00:00+00:00,14,XRP,14,14,11.495118759864608,after
2025-11-24 00:00:00+00:00,14,SOL,14,14,0.4899614301253514,after
2025-11-25 00:00:00+00:00,14,ETH,14,14,11.2763565835993,after
2025-11-25 00:00:00+00:00,14,XRP,14,14,11.862278850063696,after
2025-11-25 00:00:00+00:00,14,SOL,14,14,1.2368182823647658,after
2025-11-26 00:00:00+00:00,14,ETH,14,14,12.021348326031882,after
2025-11-26 00:00:00+00:00,14,XRP,14,14,12.493036737948566,after
2025-11-26 00:00:00+00:00,14,SOL,14,14,2.335059335625406,after
2025-11-27 00:00:00+00:00,14,ETH,14,14,13.11446555805404,after
2025-11-27 00:00:00+00:00,14,XRP,14,14,13.482864768940695,after
2025-11-27 00:00:00+00:00,14,SOL,14,14,3.5531654028080375,after
2025-11-28 00:00:00+00:00,14,ETH,14,14,12.553930354190056,after
2025-11-28 00:00:00+00:00,14,XRP,14,14,12.739814849083656,after
2025-11-28 00:00:00+00:00,14,SOL,14,14,4.601767304606177,after
2025-11-29 00:00:00+00:00,14,ETH,14,14,12.567770203607507,after
2025-11-29 00:00:00+00:00,14,XRP,14,14,12.835416621463393,after
2025-11-29 00:00:00+00:00,14,SOL,14,14,5.605210210359868,after
2025-11-30 00:00:00+00:00,14,ETH,14,14,5.385177837535727,after
2025-11-30 00:00:00+00:00,14,XRP,14,14,5.302474107769285,after
2025-11-30 00:00:00+00:00,14,SOL,14,14,3.953199920817177,after
2025-12-01 00:00:00+00:00,14,ETH,14,14,2.2823267464131636,after
2025-12-01 00:00:00+00:00,14,XRP,14,14,2.1422789309800674,after
2025-12-01 00:00:00+00:00,14,SOL,14,14,4.173305703911906,after
2025-12-02 00:00:00+00:00,14,ETH,14,14,2.524197183360503,after
2025-12-02 00:00:00+00:00,14,XRP,14,14,2.125997461057631,after
2025-12-02 00:00:00+00:00,14,SOL,14,14,5.067923495493595,after
2025-12-03 00:00:00+00:00,14,ETH,14,14,-5.920007664408715,after
2025-12-03 00:00:00+00:00,14,XRP,14,14,-6.52149450194748,after
2025-12-03 00:00:00+00:00,14,SOL,14,14,2.327559165060533,after
2025-12-04 00:00:00+00:00,14,ETH,14,14,-9.143975374935613,after
2025-12-04 00:00:00+00:00,14,XRP,14,14,-9.624438574322504,after
2025-12-04 00:00:00+00:00,14,SOL,14,14,1.0980495957792424,after
2025-12-05 00:00:00+00:00,14,ETH,14,14,-8.973367219673772,after
2025-12-05 00:00:00+00:00,14,XRP,14,14,-9.610945056706019,after
2025-12-05 00:00:00+00:00,14,SOL,14,14,1.8679007130385994,after
2025-12-06 00:00:00+00:00,14,ETH,14,14,-8.043189544333256,after
2025-12-06 00:00:00+00:00,14,XRP,14,14,-8.785506164635699,after
2025-12-06 00:00:00+00:00,14,SOL,14,14,2.9109194793480206,after
2025-12-07 00:00:00+00:00,14,ETH,14,14,-8.270733475863818,after
2025-12-07 00:00:00+00:00,14,XRP,14,14,-8.893038685330637,after
2025-12-07 00:00:00+00:00,14,SOL,14,14,2.8382996455639287,after
2025-12-08 00:00:00+00:00,14,ETH,14,14,-8.532560064862228,after
2025-12-08 00:00:00+00:00,14,XRP,14,14,-9.14827489119244,after
2025-12-08 00:00:00+00:00,14,SOL,14,14,2.506535538407247,after
2025-12-09 00:00:00+00:00,14,ETH,14,14,-8.72552056909893,after
2025-12-09 00:00:00+00:00,14,XRP,14,14,-9.352935857418682,after
2025-12-09 00:00:00+00:00,14,SOL,14,14,2.1250177651153486,after
2025-12-10 00:00:00+00:00,14,ETH,14,14,-8.427227326557691,after
2025-12-10 00:00:00+00:00,14,XRP,14,14,-9.22331440382126,after
2025-12-10 00:00:00+00:00,14,SOL,14,14,2.508982818512191,after
2025-12-11 00:00:00+00:00,14,ETH,14,14,-7.631321609122651,after
2025-12-11 00:00:00+00:00,14,XRP,14,14,-8.533849676355821,after
2025-12-11 00:00:00+00:00,14,SOL,14,14,3.0923245456826702,after
2025-12-12 00:00:00+00:00,14,ETH,14,14,-7.804734037703945,after
2025-12-12 00:00:00+00:00,14,XRP,14,14,-8.412245313543096,after
2025-12-12 00:00:00+00:00,14,SOL,14,14,2.774886784246526,after
2025-12-13 00:00:00+00:00,14,ETH,14,14,-7.826486326282808,after
2025-12-13 00:00:00+00:00,14,XRP,14,14,-8.623327579503481,after
2025-12-13 00:00:00+00:00,14,SOL,14,14,2.26267453555759,after
2025-12-14 00:00:00+00:00,14,ETH,14,14,-8.672053067430948,after
2025-12-14 00:00:00+00:00,14,XRP,14,14,-9.40862754459376,after
2025-12-14 00:00:00+00:00,14,SOL,14,14,1.24284360800565,after
2025-12-15 00:00:00+00:00,14,ETH,14,14,-7.5566223142458995,after
2025-12-15 00:00:00+00:00,14,XRP,14,14,-8.173974887882906,after
2025-12-15 00:00:00+00:00,14,SOL,14,14,0.8550997227798796,after
2025-12-16 00:00:00+00:00,14,ETH,14,14,-6.608954164261338,after
2025-12-16 00:00:00+00:00,14,XRP,14,14,-7.314701189980646,after
2025-12-16 00:00:00+00:00,14,SOL,14,14,1.0944283012480334,after
2025-12-17 00:00:00+00:00,14,ETH,14,14,2.7356508538745814,after
2025-12-17 00:00:00+00:00,14,XRP,14,14,2.1395162274463573,after
2025-12-17 00:00:00+00:00,14,SOL,14,14,4.833663076422562,after
2025-12-18 00:00:00+00:00,14,ETH,14,14,5.855693639738716,after
2025-12-18 00:00:00+00:00,14,XRP,14,14,5.120453296750673,after
2025-12-18 00:00:00+00:00,14,SOL,14,14,5.97076525224692,after
2025-12-19 00:00:00+00:00,14,ETH,14,14,5.014183324922069,after
2025-12-19 00:00:00+00:00,14,XRP,14,14,4.536611247047979,after
2025-12-19 00:00:00+00:00,14,SOL,14,14,4.512212033061775,after
2025-12-20 00:00:00+00:00,14,ETH,14,14,4.765434702152586,after
2025-12-20 00:00:00+00:00,14,XRP,14,14,4.513054124064993,after
2025-12-20 00:00:00+00:00,14,SOL,14,14,4.093647315945141,after
2025-12-21 00:00:00+00:00,14,ETH,14,14,5.910078224326265,after
2025-12-21 00:00:00+00:00,14,XRP,14,14,5.368589532663805,after
2025-12-21 00:00:00+00:00,14,SOL,14,14,5.012043518873853,after
2025-12-22 00:00:00+00:00,14,ETH,14,14,5.595593349950867,after
2025-12-22 00:00:00+00:00,14,XRP,14,14,5.181431786698035,after
2025-12-22 00:00:00+00:00,14,SOL,14,14,4.874676168606104,after
2025-12-23 00:00:00+00:00,14,ETH,14,14,5.123969058210413,after
2025-12-23 00:00:00+00:00,14,XRP,14,14,4.846691517268329,after
2025-12-23 00:00:00+00:00,14,SOL,14,14,4.205849901456151,after
2025-12-24 00:00:00+00:00,14,ETH,14,14,4.944977140560525,after
2025-12-24 00:00:00+00:00,14,XRP,14,14,4.641987636382876,after
2025-12-24 00:00:00+00:00,14,SOL,14,14,3.9587137919053568,after
2025-12-25 00:00:00+00:00,14,ETH,14,14,4.4601514715886665,after
2025-12-25 00:00:00+00:00,14,XRP,14,14,4.124225165856778,after
2025-12-25 00:00:00+00:00,14,SOL,14,14,3.4733227664151265,after
2025-12-26 00:00:00+00:00,14,ETH,14,14,4.845813535132439,after
2025-12-26 00:00:00+00:00,14,XRP,14,14,4.472784366765993,after
2025-12-26 00:00:00+00:00,14,SOL,14,14,3.9264442635909838,after
2025-12-27 00:00:00+00:00,14,ETH,14,14,3.72820213738979,after
2025-12-27 00:00:00+00:00,14,XRP,14,14,3.5684012160628846,after
2025-12-27 00:00:00+00:00,14,SOL,14,14,2.9472607974783642,after
2025-12-28 00:00:00+00:00,14,ETH,14,14,1.7866006802548604,after
2025-12-28 00:00:00+00:00,14,XRP,14,14,1.884630197997918,after
2025-12-28 00:00:00+00:00,14,SOL,14,14,1.4085545562570942,after
2025-12-29 00:00:00+00:00,14,ETH,14,14,0.8160662644181933,after
2025-12-29 00:00:00+00:00,14,XRP,14,14,0.8054601448370562,after
2025-12-29 00:00:00+00:00,14,SOL,14,14,0.5340388431997098,after
2025-12-30 00:00:00+00:00,14,ETH,14,14,-1.4708256434577827,after
2025-12-30 00:00:00+00:00,14,XRP,14,14,-1.070081684945027,after
2025-12-30 00:00:00+00:00,14,SOL,14,14,-1.0853143040550393,after
2025-12-31 00:00:00+00:00,14,ETH,14,14,-2.0732235855097088,after
2025-12-31 00:00:00+00:00,14,XRP,14,14,-1.6265561809998736,after
2025-12-31 00:00:00+00:00,14,SOL,14,14,-1.5717074252105796,after
2026-01-01 00:00:00+00:00,14,ETH,14,14,-3.076987890741016,after
2026-01-01 00:00:00+00:00,14,XRP,14,14,-2.549232925489605,after
2026-01-01 00:00:00+00:00,14,SOL,14,14,-2.8520491020965295,after
2026-01-02 00:00:00+00:00,14,ETH,14,14,-4.242648012031811,after
2026-01-02 00:00:00+00:00,14,XRP,14,14,-3.6235560801820554,after
2026-01-02 00:00:00+00:00,14,SOL,14,14,-3.5630871576957333,after
2026-01-03 00:00:00+00:00,14,ETH,14,14,-5.128094794416551,after
2026-01-03 00:00:00+00:00,14,XRP,14,14,-4.596949865731766,after
2026-01-03 00:00:00+00:00,14,SOL,14,14,-4.41734768952827,after
2026-01-04 00:00:00+00:00,14,ETH,14,14,-5.967969350532059,after
2026-01-04 00:00:00+00:00,14,XRP,14,14,-5.327512169452628,after
2026-01-04 00:00:00+00:00,14,SOL,14,14,-4.996066830653993,after
2026-01-05 00:00:00+00:00,14,ETH,14,14,-5.539772395163519,after
2026-01-05 00:00:00+00:00,14,XRP,14,14,-5.069652422801546,after
2026-01-05 00:00:00+00:00,14,SOL,14,14,-4.692879785398528,after
2026-01-06 00:00:00+00:00,14,ETH,14,14,-5.155029346613745,after
2026-01-06 00:00:00+00:00,14,XRP,14,14,-4.892119496575685,after
2026-01-06 00:00:00+00:00,14,SOL,14,14,-4.216743626701781,after
2026-01-07 00:00:00+00:00,14,ETH,14,14,-5.383986157568444,after
2026-01-07 00:00:00+00:00,14,XRP,14,14,-5.056127949805536,after
2026-01-07 00:00:00+00:00,14,SOL,14,14,-4.389938331127254,after
2026-01-08 00:00:00+00:00,14,ETH,14,14,-5.035474932678206,after
2026-01-08 00:00:00+00:00,14,XRP,14,14,-4.7607365208795756,after
2026-01-08 00:00:00+00:00,14,SOL,14,14,-4.173125153478491,after
2026-01-09 00:00:00+00:00,14,ETH,14,14,-4.774875165997102,after
2026-01-09 00:00:00+00:00,14,XRP,14,14,-4.5213978736693825,after
2026-01-09 00:00:00+00:00,14,SOL,14,14,-3.720817224626824,after
2026-01-10 00:00:00+00:00,14,ETH,14,14,-3.5808054375339395,after
2026-01-10 00:00:00+00:00,14,XRP,14,14,-3.399886188546102,after
2026-01-10 00:00:00+00:00,14,SOL,14,14,-2.6304221168418245,after
2026-01-11 00:00:00+00:00,14,ETH,14,14,-2.6487533584826117,after
2026-01-11 00:00:00+00:00,14,XRP,14,14,-2.6103626148892793,after
2026-01-11 00:00:00+00:00,14,SOL,14,14,-1.801991761920231,after
2026-01-12 00:00:00+00:00,14,ETH,14,14,-2.3792664903315597,after
2026-01-12 00:00:00+00:00,14,XRP,14,14,-2.4883530566154555,after
2026-01-12 00:00:00+00:00,14,SOL,14,14,-1.8042288209137034,after
2026-01-13 00:00:00+00:00,14,ETH,14,14,-0.7273260533311223,after
2026-01-13 00:00:00+00:00,14,XRP,14,14,-1.1041893956223774,after
2026-01-13 00:00:00+00:00,14,SOL,14,14,-0.6407725147434675,after
2026-01-14 00:00:00+00:00,14,ETH,14,14,0.15978897752628995,after
2026-01-14 00:00:00+00:00,14,XRP,14,14,-0.45216227307318846,after
2026-01-14 00:00:00+00:00,14,SOL,14,14,-0.10820767157695244,after
2026-01-15 00:00:00+00:00,14,ETH,14,14,1.6275327829374326,after
2026-01-15 00:00:00+00:00,14,XRP,14,14,0.9483364814165292,after
2026-01-15 00:00:00+00:00,14,SOL,14,14,1.4570876900404137,after
2026-01-16 00:00:00+00:00,14,ETH,14,14,3.6698727913966707,after
2026-01-16 00:00:00+00:00,14,XRP,14,14,2.611837944588409,after
2026-01-16 00:00:00+00:00,14,SOL,14,14,2.967025538791283,after
2026-01-17 00:00:00+00:00,14,ETH,14,14,4.5358470338253625,after
2026-01-17 00:00:00+00:00,14,XRP,14,14,3.5865389489682755,after
2026-01-17 00:00:00+00:00,14,SOL,14,14,3.8616840084177966,after
2026-01-18 00:00:00+00:00,14,ETH,14,14,5.41333981781078,after
2026-01-18 00:00:00+00:00,14,XRP,14,14,4.5464968009285975,after
2026-01-18 00:00:00+00:00,14,SOL,14,14,4.769473309329612,after
2026-01-19 00:00:00+00:00,14,ETH,14,14,6.096216270486504,after
2026-01-19 00:00:00+00:00,14,XRP,14,14,5.371879857174147,after
2026-01-19 00:00:00+00:00,14,SOL,14,14,5.28170822646371,after
2026-01-20 00:00:00+00:00,14,ETH,14,14,6.21712161226959,after
2026-01-20 00:00:00+00:00,14,XRP,14,14,5.757693354768747,after
2026-01-20 00:00:00+00:00,14,SOL,14,14,5.346935261344385,after
2026-01-21 00:00:00+00:00,14,ETH,14,14,6.6546567496810205,after
2026-01-21 00:00:00+00:00,14,XRP,14,14,6.108041923165771,after
2026-01-21 00:00:00+00:00,14,SOL,14,14,5.693141868749342,after
2026-01-22 00:00:00+00:00,14,ETH,14,14,6.338021840903016,after
2026-01-22 00:00:00+00:00,14,XRP,14,14,5.98632569538259,after
2026-01-22 00:00:00+00:00,14,SOL,14,14,5.727155148073646,after
2026-01-23 00:00:00+00:00,14,ETH,14,14,6.139002416245539,after
2026-01-23 00:00:00+00:00,14,XRP,14,14,5.892436532528237,after
2026-01-23 00:00:00+00:00,14,SOL,14,14,5.623019570257426,after
2026-01-24 00:00:00+00:00,14,ETH,14,14,6.217465362202105,after
2026-01-24 00:00:00+00:00,14,XRP,14,14,6.058786296614436,after
2026-01-24 00:00:00+00:00,14,SOL,14,14,5.603325987109056,after
2026-01-25 00:00:00+00:00,14,ETH,14,14,6.537557077562024,after
2026-01-25 00:00:00+00:00,14,XRP,14,14,6.445091332341136,after
2026-01-25 00:00:00+00:00,14,SOL,14,14,5.907439109527893,after
2026-01-26 00:00:00+00:00,14,ETH,14,14,6.924755071118462,after
2026-01-26 00:00:00+00:00,14,XRP,14,14,6.790562749767567,after
2026-01-26 00:00:00+00:00,14,SOL,14,14,6.292684918560774,after
2026-01-27 00:00:00+00:00,14,ETH,14,14,7.3025926036332045,after
2026-01-27 00:00:00+00:00,14,XRP,14,14,7.180756290267077,after
2026-01-27 00:00:00+00:00,14,SOL,14,14,6.7324492457986125,after
2026-01-28 00:00:00+00:00,14,ETH,14,14,7.149201604045622,after
2026-01-28 00:00:00+00:00,14,XRP,14,14,7.415195751763726,after
2026-01-28 00:00:00+00:00,14,SOL,14,14,6.833823357560625,after
2026-01-29 00:00:00+00:00,14,ETH,14,14,6.831328739310425,after
2026-01-29 00:00:00+00:00,14,XRP,14,14,7.1873594627612505,after
2026-01-29 00:00:00+00:00,14,SOL,14,14,6.582227899972839,after
2026-01-30 00:00:00+00:00,14,ETH,14,14,6.517412570546835,after
2026-01-30 00:00:00+00:00,14,XRP,14,14,7.188959024310499,after
2026-01-30 00:00:00+00:00,14,SOL,14,14,6.653055172701336,after
2026-01-31 00:00:00+00:00,14,ETH,14,14,6.178482045441726,after
2026-01-31 00:00:00+00:00,14,XRP,14,14,6.910650403798748,after
2026-01-31 00:00:00+00:00,14,SOL,14,14,6.432498601181585,after
2026-02-01 00:00:00+00:00,14,ETH,14,14,5.894134829375751,after
2026-02-01 00:00:00+00:00,14,XRP,14,14,6.7613733886717995,after
2026-02-01 00:00:00+00:00,14,SOL,14,14,6.150995965741185,after
2026-02-02 00:00:00+00:00,14,ETH,14,14,5.109291563230727,after
2026-02-02 00:00:00+00:00,14,XRP,14,14,6.069658209679243,after
2026-02-02 00:00:00+00:00,14,SOL,14,14,5.47943858538045,after
2026-02-03 00:00:00+00:00,14,ETH,14,14,4.653193519235465,after
2026-02-03 00:00:00+00:00,14,XRP,14,14,5.395405779653554,after
2026-02-03 00:00:00+00:00,14,SOL,14,14,4.9699621401266505,after
2026-02-04 00:00:00+00:00,14,ETH,14,14,4.547980647018523,after
2026-02-04 00:00:00+00:00,14,XRP,14,14,5.196814822739164,after
2026-02-04 00:00:00+00:00,14,SOL,14,14,4.84734713120837,after
2026-02-05 00:00:00+00:00,14,ETH,14,14,4.90506189240503,after
2026-02-05 00:00:00+00:00,14,XRP,14,14,5.369526130137885,after
2026-02-05 00:00:00+00:00,14,SOL,14,14,5.1331464404090035,after
2026-02-06 00:00:00+00:00,14,ETH,14,14,5.054920495702667,after
2026-02-06 00:00:00+00:00,14,XRP,14,14,5.273587427599846,after
2026-02-06 00:00:00+00:00,14,SOL,14,14,5.138056728558311,after
2026-02-07 00:00:00+00:00,14,ETH,14,14,5.046330281678944,after
2026-02-07 00:00:00+00:00,14,XRP,14,14,5.374296201834646,after
2026-02-07 00:00:00+00:00,14,SOL,14,14,5.0583457693776595,after
2026-02-08 00:00:00+00:00,14,ETH,14,14,5.374417500917726,after
2026-02-08 00:00:00+00:00,14,XRP,14,14,5.579644910492334,after
2026-02-08 00:00:00+00:00,14,SOL,14,14,5.224603656187913,after
2026-02-09 00:00:00+00:00,14,ETH,14,14,5.097888299761102,after
2026-02-09 00:00:00+00:00,14,XRP,14,14,5.487367126341834,after
2026-02-09 00:00:00+00:00,14,SOL,14,14,4.885236967078704,after
2026-02-10 00:00:00+00:00,14,ETH,14,14,3.7656261886739273,after
2026-02-10 00:00:00+00:00,14,XRP,14,14,4.319930454541257,after
2026-02-10 00:00:00+00:00,14,SOL,14,14,3.67415798668938,after
2026-02-11 00:00:00+00:00,14,ETH,14,14,3.4176999535615664,after
2026-02-11 00:00:00+00:00,14,XRP,14,14,3.892029893909463,after
2026-02-11 00:00:00+00:00,14,SOL,14,14,3.3862987690310256,after
2026-02-12 00:00:00+00:00,14,ETH,14,14,2.93272619725499,after
2026-02-12 00:00:00+00:00,14,XRP,14,14,3.4486436829396467,after
2026-02-12 00:00:00+00:00,14,SOL,14,14,3.067416413144823,after
2026-02-13 00:00:00+00:00,14,ETH,14,14,1.5138135723115305,after
2026-02-13 00:00:00+00:00,14,XRP,14,14,2.1612143299152144,after
2026-02-13 00:00:00+00:00,14,SOL,14,14,1.6165891442828553,after
2026-02-14 00:00:00+00:00,14,ETH,14,14,1.2690774154972289,after
2026-02-14 00:00:00+00:00,14,XRP,14,14,1.6340396290125945,after
2026-02-14 00:00:00+00:00,14,SOL,14,14,1.0518166145535233,after
2026-02-15 00:00:00+00:00,14,ETH,14,14,0.8904648245503886,after
2026-02-15 00:00:00+00:00,14,XRP,14,14,1.1488010721653446,after
2026-02-15 00:00:00+00:00,14,SOL,14,14,0.6945189326845451,after
2026-02-16 00:00:00+00:00,14,ETH,14,14,1.1516968623727593,after
2026-02-16 00:00:00+00:00,14,XRP,14,14,1.2762461406450676,after
2026-02-16 00:00:00+00:00,14,SOL,14,14,0.8750823129194352,after
2026-02-17 00:00:00+00:00,14,ETH,14,14,2.0236834139122237,after
2026-02-17 00:00:00+00:00,14,XRP,14,14,2.0618940576647518,after
2026-02-17 00:00:00+00:00,14,SOL,14,14,1.6673188339136722,after
2026-02-18 00:00:00+00:00,14,ETH,14,14,1.0853252945042264,after
2026-02-18 00:00:00+00:00,14,XRP,14,14,1.1995535721334853,after
2026-02-18 00:00:00+00:00,14,SOL,14,14,0.8237266084940629,after
2026-02-19 00:00:00+00:00,14,ETH,14,14,1.0303763762286877,after
2026-02-19 00:00:00+00:00,14,XRP,14,14,1.2569063232003934,after
2026-02-19 00:00:00+00:00,14,SOL,14,14,0.7891576717726281,after
2026-02-20 00:00:00+00:00,14,ETH,14,14,1.003832426440031,after
2026-02-20 00:00:00+00:00,14,XRP,14,14,1.276144973679994,after
2026-02-20 00:00:00+00:00,14,SOL,14,14,0.6897054009446038,after
2026-02-21 00:00:00+00:00,14,ETH,14,14,0.3061398471091543,after
2026-02-21 00:00:00+00:00,14,XRP,14,14,0.3681343909063486,after
2026-02-21 00:00:00+00:00,14,SOL,14,14,0.18923330568367902,after
2026-02-22 00:00:00+00:00,14,ETH,14,14,-1.2259048653592188,after
2026-02-22 00:00:00+00:00,14,XRP,14,14,-1.0993383238183156,after
2026-02-22 00:00:00+00:00,14,SOL,14,14,-1.1236466452334568,after
2026-02-23 00:00:00+00:00,14,ETH,14,14,-1.5322603641790309,after
2026-02-23 00:00:00+00:00,14,XRP,14,14,-1.3781765470195708,after
2026-02-23 00:00:00+00:00,14,SOL,14,14,-1.3416116327420617,after
2026-02-24 00:00:00+00:00,14,ETH,14,14,-1.9648323842866127,after
2026-02-24 00:00:00+00:00,14,XRP,14,14,-1.9280406623164588,after
2026-02-24 00:00:00+00:00,14,SOL,14,14,-1.6995898468319623,after
2026-02-25 00:00:00+00:00,14,ETH,14,14,-2.4637340648276584,after
2026-02-25 00:00:00+00:00,14,XRP,14,14,-2.452215154284133,after
2026-02-25 00:00:00+00:00,14,SOL,14,14,-2.296564827082687,after
2026-02-26 00:00:00+00:00,14,ETH,14,14,-2.746440594588364,after
2026-02-26 00:00:00+00:00,14,XRP,14,14,-2.9299404351191782,after
2026-02-26 00:00:00+00:00,14,SOL,14,14,-2.778808671506603,after
2026-02-27 00:00:00+00:00,14,ETH,14,14,-1.347882472169271,after
2026-02-27 00:00:00+00:00,14,XRP,14,14,-1.6804122534108998,after
2026-02-27 00:00:00+00:00,14,SOL,14,14,-1.3991548584512437,after
2026-02-28 00:00:00+00:00,14,ETH,14,14,-1.1581584979467188,after
2026-02-28 00:00:00+00:00,14,XRP,14,14,-1.4763427380389444,after
2026-02-28 00:00:00+00:00,14,SOL,14,14,-1.1415751634605407,after
2026-03-01 00:00:00+00:00,14,ETH,14,14,-1.6040635689056906,after
2026-03-01 00:00:00+00:00,14,XRP,14,14,-1.969587629067,after
2026-03-01 00:00:00+00:00,14,SOL,14,14,-1.7281067418079523,after
2026-03-02 00:00:00+00:00,14,ETH,14,14,-0.9287421515270466,after
2026-03-02 00:00:00+00:00,14,XRP,14,14,-1.4972032816043743,after
2026-03-02 00:00:00+00:00,14,SOL,14,14,-1.1351061585928548,after
2026-03-03 00:00:00+00:00,14,ETH,14,14,-1.5355699946304568,after
2026-03-03 00:00:00+00:00,14,XRP,14,14,-2.1751643957326117,after
2026-03-03 00:00:00+00:00,14,SOL,14,14,-1.6577923634675749,after
2025-08-31 00:00:00+00:00,28,ETH,28,28,0.37087834084987925,after
2025-08-31 00:00:00+00:00,28,XRP,28,28,0.08227528970994769,after
2025-08-31 00:00:00+00:00,28,SOL,28,28,-0.36810465381755186,after
2025-09-01 00:00:00+00:00,28,ETH,28,28,0.6883747948043286,after
2025-09-01 00:00:00+00:00,28,XRP,28,28,0.2637895176486147,after
2025-09-01 00:00:00+00:00,28,SOL,28,28,-0.6162446454622899,after
2025-09-02 00:00:00+00:00,28,ETH,28,28,0.5356794048349567,after
2025-09-02 00:00:00+00:00,28,XRP,28,28,-0.06261075803075222,after
2025-09-02 00:00:00+00:00,28,SOL,28,28,-1.0051460470758933,after
2025-09-03 00:00:00+00:00,28,ETH,28,28,0.6158857753414875,after
2025-09-03 00:00:00+00:00,28,XRP,28,28,-0.017876652014631844,after
2025-09-03 00:00:00+00:00,28,SOL,28,28,-0.9145967670080122,after
2025-09-04 00:00:00+00:00,28,ETH,28,28,0.5180022091992793,after
2025-09-04 00:00:00+00:00,28,XRP,28,28,-0.3194712774663131,after
2025-09-04 00:00:00+00:00,28,SOL,28,28,-1.0817973584744465,after
2025-09-05 00:00:00+00:00,28,ETH,28,28,0.1485213594450201,after
2025-09-05 00:00:00+00:00,28,XRP,28,28,-0.7492011543967969,after
2025-09-05 00:00:00+00:00,28,SOL,28,28,-1.4156882385144662,after
2025-09-06 00:00:00+00:00,28,ETH,28,28,0.15931168108202698,after
2025-09-06 00:00:00+00:00,28,XRP,28,28,-0.7720719360660535,after
2025-09-06 00:00:00+00:00,28,SOL,28,28,-1.242016030245626,after
2025-09-07 00:00:00+00:00,28,ETH,28,28,-0.13454210209474304,after
2025-09-07 00:00:00+00:00,28,XRP,28,28,-0.9891981690264249,after
2025-09-07 00:00:00+00:00,28,SOL,28,28,-1.388775849818515,after
2025-09-08 00:00:00+00:00,28,ETH,28,28,-0.5034976912867997,after
2025-09-08 00:00:00+00:00,28,XRP,28,28,-1.1328748297887028,after
2025-09-08 00:00:00+00:00,28,SOL,28,28,-1.6174507315588098,after
2025-09-09 00:00:00+00:00,28,ETH,28,28,-0.36662823855159665,after
2025-09-09 00:00:00+00:00,28,XRP,28,28,-1.0161090456178314,after
2025-09-09 00:00:00+00:00,28,SOL,28,28,-1.5743860794239932,after
2025-09-10 00:00:00+00:00,28,ETH,28,28,-0.4813449354039232,after
2025-09-10 00:00:00+00:00,28,XRP,28,28,-1.014889093250785,after
2025-09-10 00:00:00+00:00,28,SOL,28,28,-1.5779582441158002,after
2025-09-11 00:00:00+00:00,28,ETH,28,28,2.2016467507698927,after
2025-09-11 00:00:00+00:00,28,XRP,28,28,0.5376157211814565,after
2025-09-11 00:00:00+00:00,28,SOL,28,28,0.5379103473088485,after
2025-09-12 00:00:00+00:00,28,ETH,28,28,3.1788974152143794,after
2025-09-12 00:00:00+00:00,28,XRP,28,28,1.1929371594978928,after
2025-09-12 00:00:00+00:00,28,SOL,28,28,1.0853451980763182,after
2025-09-13 00:00:00+00:00,28,ETH,28,28,3.362316343705034,after
2025-09-13 00:00:00+00:00,28,XRP,28,28,1.5858282699907988,after
2025-09-13 00:00:00+00:00,28,SOL,28,28,1.428540331076027,after
2025-09-14 00:00:00+00:00,28,ETH,28,28,3.1673473271583745,after
2025-09-14 00:00:00+00:00,28,XRP,28,28,1.6325556333022604,after
2025-09-14 00:00:00+00:00,28,SOL,28,28,1.349562221922401,after
2025-09-15 00:00:00+00:00,28,ETH,28,28,2.907982387741999,after
2025-09-15 00:00:00+00:00,28,XRP,28,28,1.3344977621078051,after
2025-09-15 00:00:00+00:00,28,SOL,28,28,1.0746449292608506,after
2025-09-16 00:00:00+00:00,28,ETH,28,28,3.035754806881707,after
2025-09-16 00:00:00+00:00,28,XRP,28,28,1.479682162871688,after
2025-09-16 00:00:00+00:00,28,SOL,28,28,1.1814030596201412,after
