h,q,reference,term,estimate,n,month_FE
6,0.5,median5,ls_z,-0.5507116118519976,1837,True
6,0.5,median5,usdt_range,-1.239656567383622,1837,True
6,0.5,median5,venue_volume,0.01794154370230666,1837,True
6,0.5,median5,usdt_volume_surprise,0.32436364071516377,1837,True
6,0.5,median5,usdt_unchanged,-0.982442200564454,1837,True
6,0.5,median5,hour_sin,-0.39200766331955117,1837,True
6,0.5,median5,hour_cos,0.4663780590343085,1837,True
6,0.5,median5,weekend,0.8488672280323959,1837,True
6,0.5,median5,down_x_ls,-0.015665275882862623,1837,True
6,0.5,median5,month_Feb,0.47774068764625444,1837,True
6,0.5,median5,month_Mar,-0.8945432370184658,1837,True
6,0.5,BTC,const,-1.4840861035720907,1837,True
6,0.5,BTC,current_btc,1.8195906303911349,1837,True
6,0.5,BTC,current_refspread,0.3235017555275264,1837,True
6,0.5,BTC,down_pct,-0.6590515480018366,1837,True
6,0.5,BTC,up_pct,-0.24607934774307383,1837,True
6,0.5,BTC,btc_vol24,0.20333244046643528,1837,True
6,0.5,BTC,ls_z,0.004918475977491121,1837,True
6,0.5,BTC,usdt_range,-0.3876955262229229,1837,True
6,0.5,BTC,venue_volume,0.217959737887937,1837,True
6,0.5,BTC,usdt_volume_surprise,0.3173418912010796,1837,True
6,0.5,BTC,usdt_unchanged,-0.19191428482218015,1837,True
6,0.5,BTC,hour_sin,-0.6601410730187162,1837,True
6,0.5,BTC,hour_cos,0.2817628239028316,1837,True
6,0.5,BTC,weekend,0.707568231136714,1837,True
6,0.5,BTC,down_x_ls,0.570816654021532,1837,True
6,0.5,BTC,month_Feb,0.1281235128042192,1837,True
6,0.5,BTC,month_Mar,-1.0927370253595177,1837,True
6,0.5,ETH,const,-0.667472586673583,1837,True
6,0.5,ETH,current_btc,1.8172707278319433,1837,True
6,0.5,ETH,current_refspread,1.4482012794039378,1837,True
6,0.5,ETH,down_pct,-1.7335983898565743,1837,True
6,0.5,ETH,up_pct,0.05970201692422261,1837,True
6,0.5,ETH,btc_vol24,0.17187631032529535,1837,True
6,0.5,ETH,ls_z,-0.7301402831470183,1837,True
6,0.5,ETH,usdt_range,-1.196296461588268,1837,True
6,0.5,ETH,venue_volume,0.3336905486314312,1837,True
6,0.5,ETH,usdt_volume_surprise,0.13702195765984615,1837,True
6,0.5,ETH,usdt_unchanged,-1.0543050882518377,1837,True
6,0.5,ETH,hour_sin,-1.0247977429866544,1837,True
6,0.5,ETH,hour_cos,0.12702633434200797,1837,True
6,0.5,ETH,weekend,0.16969142636681767,1837,True
6,0.5,ETH,down_x_ls,0.5365928119981445,1837,True
6,0.5,ETH,month_Feb,0.4974053505451536,1837,True
6,0.5,ETH,month_Mar,-0.7661480276815452,1837,True
6,0.5,without_DOGE,const,-0.9804938951901874,1837,True
6,0.5,without_DOGE,current_btc,1.4903764886277262,1837,True
6,0.5,without_DOGE,current_refspread,0.3801492335241097,1837,True
6,0.5,without_DOGE,down_pct,-1.0679891200688607,1837,True
6,0.5,without_DOGE,up_pct,0.5698079614902056,1837,True
6,0.5,without_DOGE,btc_vol24,0.2604419950789376,1837,True
6,0.5,without_DOGE,ls_z,-0.528824062085322,1837,True
6,0.5,without_DOGE,usdt_range,-1.1961634015624467,1837,True
6,0.5,without_DOGE,venue_volume,0.1949127253482449,1837,True
6,0.5,without_DOGE,usdt_volume_surprise,0.2992800402230995,1837,True
6,0.5,without_DOGE,usdt_unchanged,-0.8265153238150479,1837,True
6,0.5,without_DOGE,hour_sin,-0.6766412647083866,1837,True
6,0.5,without_DOGE,hour_cos,0.2553535193620133,1837,True
6,0.5,without_DOGE,weekend,0.5630825172770644,1837,True
6,0.5,without_DOGE,down_x_ls,0.7637203415810668,1837,True
6,0.5,without_DOGE,month_Feb,0.3799903760172616,1837,True
6,0.5,without_DOGE,month_Mar,-1.0208744505776748,1837,True
6,0.0,mean5,const,-2.73662366948994,1837,False
6,0.0,mean5,current_btc,1.703217685250173,1837,False
6,0.0,mean5,current_refspread,0.37838930394179926,1837,False
6,0.0,mean5,down_pct,1.399607367020574,1837,False
6,0.0,mean5,up_pct,1.7586810805683595,1837,False
6,0.0,mean5,btc_vol24,0.15291221113773257,1837,False
6,0.0,mean5,ls_z,0.6131516815306393,1837,False
6,0.0,mean5,usdt_range,-0.7439488881444625,1837,False
6,0.0,mean5,venue_volume,0.3793168472414191,1837,False
6,0.0,mean5,usdt_volume_surprise,0.30385092314071066,1837,False
6,0.0,mean5,usdt_unchanged,-0.09658895214148355,1837,False
6,0.0,mean5,hour_sin,-0.4864087446163264,1837,False
6,0.0,mean5,hour_cos,0.8533150946502097,1837,False
6,0.0,mean5,weekend,0.3229235371643238,1837,False
6,0.0,mean5,down_x_ls,-1.1426083005964478,1837,False
6,0.0,median5,const,-1.7799147672995423,1837,False
6,0.0,median5,current_btc,1.4934345579299972,1837,False
6,0.0,median5,current_refspread,0.5675807403492987,1837,False
6,0.0,median5,down_pct,-0.42666452440566116,1837,False
6,0.0,median5,up_pct,1.090096818427817,1837,False
6,0.0,median5,btc_vol24,0.21189595190917832,1837,False
6,0.0,median5,ls_z,0.0077359601002640055,1837,False
6,0.0,median5,usdt_range,-0.5241337033415788,1837,False
6,0.0,median5,venue_volume,0.12994432137514494,1837,False
6,0.0,median5,usdt_volume_surprise,0.08410505763264438,1837,False
6,0.0,median5,usdt_unchanged,-0.4684493660618514,1837,False
6,0.0,median5,hour_sin,-0.32512979316406415,1837,False
6,0.0,median5,hour_cos,0.5712029642809363,1837,False
6,0.0,median5,weekend,0.5320472435356116,1837,False
6,0.0,median5,down_x_ls,0.24814044985470263,1837,False
6,0.0,BTC,const,-1.7894305753529025,1837,False
6,0.0,BTC,current_btc,1.7945157120774768,1837,False
6,0.0,BTC,current_refspread,0.5465696322724677,1837,False
6,0.0,BTC,down_pct,-0.9101879654345859,1837,False
6,0.0,BTC,up_pct,0.27684753720645505,1837,False
6,0.0,BTC,btc_vol24,0.18035247373936336,1837,False
6,0.0,BTC,ls_z,0.40047828270247554,1837,False
6,0.0,BTC,usdt_range,-0.03984759361053747,1837,False
6,0.0,BTC,venue_volume,0.2292059551773315,1837,False
6,0.0,BTC,usdt_volume_surprise,0.07799772336047968,1837,False
6,0.0,BTC,usdt_unchanged,-0.24447532692101107,1837,False
6,0.0,BTC,hour_sin,-0.147067611500618,1837,False
6,0.0,BTC,hour_cos,-0.0030276586577036107,1837,False
6,0.0,BTC,weekend,0.6266670742261975,1837,False
6,0.0,BTC,down_x_ls,0.7099563372215406,1837,False
6,0.0,ETH,const,-1.2468869189745968,1837,False
6,0.0,ETH,current_btc,1.671413924102823,1837,False
6,0.0,ETH,current_refspread,0.8628696567398376,1837,False
6,0.0,ETH,down_pct,-1.4443488598925864,1837,False
6,0.0,ETH,up_pct,0.801556678887337,1837,False
6,0.0,ETH,btc_vol24,0.1109944455790619,1837,False
6,0.0,ETH,ls_z,-0.34248938722656985,1837,False
6,0.0,ETH,usdt_range,-0.860683373913933,1837,False
6,0.0,ETH,venue_volume,0.2930919551110183,1837,False
6,0.0,ETH,usdt_volume_surprise,0.26705111484469085,1837,False
6,0.0,ETH,usdt_unchanged,-0.512482822029376,1837,False
6,0.0,ETH,hour_sin,-0.5861749925110805,1837,False
6,0.0,ETH,hour_cos,0.299634596055803,1837,False
6,0.0,ETH,weekend,0.24475395581674314,1837,False
6,0.0,ETH,down_x_ls,0.3179829243305684,1837,False
6,0.0,without_DOGE,const,-1.4598358344180615,1837,False
6,0.0,without_DOGE,current_btc,1.4328924934761083,1837,False
6,0.0,without_DOGE,current_refspread,0.5024124827421154,1837,False
6,0.0,without_DOGE,down_pct,-0.9285372717895175,1837,False
6,0.0,without_DOGE,up_pct,0.7711143359290569,1837,False
6,0.0,without_DOGE,btc_vol24,0.25943031135815076,1837,False
6,0.0,without_DOGE,ls_z,-0.02915932816425848,1837,False
6,0.0,without_DOGE,usdt_range,-0.5003378906715956,1837,False
6,0.0,without_DOGE,venue_volume,0.10827821831349294,1837,False
6,0.0,without_DOGE,usdt_volume_surprise,0.1350621818081963,1837,False
6,0.0,without_DOGE,usdt_unchanged,-0.43368619687652576,1837,False
6,0.0,without_DOGE,hour_sin,-0.3217386273433445,1837,False
6,0.0,without_DOGE,hour_cos,0.46242925925626555,1837,False
6,0.0,without_DOGE,weekend,0.41888550559120735,1837,False
6,0.0,without_DOGE,down_x_ls,0.6444513511741468,1837,False
6,0.1,mean5,const,-14.295829306470214,1837,False
6,0.1,mean5,current_btc,1.443138367588956,1837,False
6,0.1,mean5,current_refspread,0.3586745886844338,1837,False
6,0.1,mean5,down_pct,2.2211924144103588,1837,False
6,0.1,mean5,up_pct,3.454311401998926,1837,False
6,0.1,mean5,btc_vol24,-0.9941588244270354,1837,False
6,0.1,mean5,ls_z,0.4370091051713094,1837,False
6,0.1,mean5,usdt_range,-1.254563164345356,1837,False
6,0.1,mean5,venue_volume,0.44240660180318914,1837,False
6,0.1,mean5,usdt_volume_surprise,-0.848584526345272,1837,False
6,0.1,mean5,usdt_unchanged,-0.7221205938901712,1837,False
6,0.1,mean5,hour_sin,0.07432271942719115,1837,False
6,0.1,mean5,hour_cos,-0.05464648000902443,1837,False
6,0.1,mean5,weekend,-0.827377581804037,1837,False
6,0.1,mean5,down_x_ls,-0.5173303847756148,1837,False
6,0.1,median5,const,-11.74574047864046,1837,False
6,0.1,median5,current_btc,1.1802467274429216,1837,False
6,0.1,median5,current_refspread,0.39848843158776326,1837,False
6,0.1,median5,down_pct,1.0622642852516413,1837,False
6,0.1,median5,up_pct,1.9000546137523973,1837,False
6,0.1,median5,btc_vol24,-0.3128239048636534,1837,False
6,0.1,median5,ls_z,0.9089600151288291,1837,False
6,0.1,median5,usdt_range,-0.38480154219216445,1837,False
6,0.1,median5,venue_volume,-0.06591219236854529,1837,False
6,0.1,median5,usdt_volume_surprise,-0.28257515276335754,1837,False
6,0.1,median5,usdt_unchanged,-0.18955578363740067,1837,False
6,0.1,median5,hour_sin,0.8029677191388074,1837,False
6,0.1,median5,hour_cos,0.5046726331838822,1837,False
6,0.1,median5,weekend,0.41887448724126464,1837,False
6,0.1,median5,down_x_ls,-0.05830232916083489,1837,False
6,0.1,BTC,const,-11.242354742831047,1837,False
6,0.1,BTC,current_btc,1.1344414671411829,1837,False
6,0.1,BTC,current_refspread,0.4783378284300397,1837,False
6,0.1,BTC,down_pct,0.41981010494596394,1837,False
6,0.1,BTC,up_pct,1.025569751971144,1837,False
6,0.1,BTC,btc_vol24,-0.45913908446702273,1837,False
6,0.1,BTC,ls_z,0.7415362590100392,1837,False
6,0.1,BTC,usdt_range,-0.5166719062840599,1837,False
6,0.1,BTC,venue_volume,0.6629716554489381,1837,False
6,0.1,BTC,usdt_volume_surprise,-0.12116046478952569,1837,False
6,0.1,BTC,usdt_unchanged,-0.3600897722609142,1837,False
6,0.1,BTC,hour_sin,-0.11801551963574657,1837,False
6,0.1,BTC,hour_cos,0.6781613948783636,1837,False
6,0.1,BTC,weekend,0.6106408759619422,1837,False
6,0.1,BTC,down_x_ls,-0.265464662817305,1837,False
6,0.1,ETH,const,-11.913986423226634,1837,False
6,0.1,ETH,current_btc,0.948734760826056,1837,False
6,0.1,ETH,current_refspread,0.29705954878161944,1837,False
6,0.1,ETH,down_pct,-0.6060339409207387,1837,False
6,0.1,ETH,up_pct,-0.029236901416918926,1837,False
6,0.1,ETH,btc_vol24,-0.3045774106350554,1837,False
6,0.1,ETH,ls_z,0.17597199478011732,1837,False
6,0.1,ETH,usdt_range,-1.180925820489693,1837,False
6,0.1,ETH,venue_volume,-0.22175863527494882,1837,False
6,0.1,ETH,usdt_volume_surprise,-0.1445251154604042,1837,False
6,0.1,ETH,usdt_unchanged,0.23619622357067804,1837,False
6,0.1,ETH,hour_sin,0.5813225241726885,1837,False
6,0.1,ETH,hour_cos,0.5235765825989143,1837,False
6,0.1,ETH,weekend,0.4502832079680097,1837,False
6,0.1,ETH,down_x_ls,0.141305686700551,1837,False
6,0.1,without_DOGE,const,-10.180077172320859,1837,False
6,0.1,without_DOGE,current_btc,1.1364498027083916,1837,False
6,0.1,without_DOGE,current_refspread,0.17020066420220548,1837,False
6,0.1,without_DOGE,down_pct,0.13369068808118367,1837,False
6,0.1,without_DOGE,up_pct,0.5248438107497346,1837,False
6,0.1,without_DOGE,btc_vol24,-0.036755141919701306,1837,False
6,0.1,without_DOGE,ls_z,-0.03206529460337043,1837,False
6,0.1,without_DOGE,usdt_range,-0.21540984547779213,1837,False
6,0.1,without_DOGE,venue_volume,-0.12352442810674324,1837,False
6,0.1,without_DOGE,usdt_volume_surprise,-0.3278664093106996,1837,False
6,0.1,without_DOGE,usdt_unchanged,-0.29400515431078134,1837,False
6,0.1,without_DOGE,hour_sin,0.5035399016006498,1837,False
6,0.1,without_DOGE,hour_cos,0.3075166011331414,1837,False
6,0.1,without_DOGE,weekend,0.9198354628290519,1837,False
6,0.1,without_DOGE,down_x_ls,0.41583288838043275,1837,False
6,0.5,mean5,const,-2.899015187702436,1837,False
6,0.5,mean5,current_btc,2.007843088945231,1837,False
6,0.5,mean5,current_refspread,0.5904175443508088,1837,False
6,0.5,mean5,down_pct,3.401473786249383,1837,False
6,0.5,mean5,up_pct,2.407547200615176,1837,False
6,0.5,mean5,btc_vol24,-0.11859963332536866,1837,False
6,0.5,mean5,ls_z,0.3946171687441833,1837,False
6,0.5,mean5,usdt_range,-1.3609565410972455,1837,False
6,0.5,mean5,venue_volume,0.5453287533685243,1837,False
6,0.5,mean5,usdt_volume_surprise,0.365690003238993,1837,False
6,0.5,mean5,usdt_unchanged,-0.5517616750042522,1837,False
6,0.5,mean5,hour_sin,-0.5017073710345702,1837,False
6,0.5,mean5,hour_cos,0.9464063131378063,1837,False
6,0.5,mean5,weekend,0.5539849873553383,1837,False
6,0.5,mean5,down_x_ls,-1.83602893323342,1837,False
6,0.5,median5,const,-1.7894372281159063,1837,False
6,0.5,median5,current_btc,1.5416429626389947,1837,False
6,0.5,median5,current_refspread,0.5148840153968066,1837,False
6,0.5,median5,down_pct,-0.2831516027896894,1837,False
6,0.5,median5,up_pct,0.7238408119340417,1837,False
6,0.5,median5,btc_vol24,0.21620415717423402,1837,False
6,0.5,median5,ls_z,-0.04542774877118126,1837,False
6,0.5,median5,usdt_range,-1.4902441880980766,1837,False
6,0.5,median5,venue_volume,0.25826121539888763,1837,False
6,0.5,median5,usdt_volume_surprise,0.35372418223995283,1837,False
6,0.5,median5,usdt_unchanged,-0.7982777188974828,1837,False
6,0.5,median5,hour_sin,-0.5849987990844476,1837,False
6,0.5,median5,hour_cos,0.6081602889429378,1837,False
6,0.5,median5,weekend,0.6944711441188597,1837,False
6,0.5,median5,down_x_ls,0.41719167071107754,1837,False
6,0.5,BTC,const,-1.6359707152641731,1837,False
6,0.5,BTC,current_btc,1.7966513644235278,1837,False
6,0.5,BTC,current_refspread,0.3987730053241971,1837,False
6,0.5,BTC,down_pct,-1.0594295138135301,1837,False
6,0.5,BTC,up_pct,-0.4251475988087243,1837,False
6,0.5,BTC,btc_vol24,0.22922159633225758,1837,False
6,0.5,BTC,ls_z,0.22555564977415932,1837,False
6,0.5,BTC,usdt_range,-0.5041114861330369,1837,False
6,0.5,BTC,venue_volume,0.33140648411789936,1837,False
6,0.5,BTC,usdt_volume_surprise,0.33745966259968585,1837,False
6,0.5,BTC,usdt_unchanged,-0.21670023114930137,1837,False
6,0.5,BTC,hour_sin,-0.7427595656352302,1837,False
6,0.5,BTC,hour_cos,0.20737966177644596,1837,False
6,0.5,BTC,weekend,0.6284532804165797,1837,False
6,0.5,BTC,down_x_ls,0.7196857584462277,1837,False
6,0.5,ETH,const,-1.008776795500931,1837,False
6,0.5,ETH,current_btc,1.7719553091822025,1837,False
6,0.5,ETH,current_refspread,1.3553445301428104,1837,False
6,0.5,ETH,down_pct,-1.7120951944476257,1837,False
6,0.5,ETH,up_pct,0.23126934906048646,1837,False
6,0.5,ETH,btc_vol24,0.19771656542833532,1837,False
6,0.5,ETH,ls_z,-0.24598501794938787,1837,False
6,0.5,ETH,usdt_range,-1.426401455267785,1837,False
6,0.5,ETH,venue_volume,0.46449295772418947,1837,False
6,0.5,ETH,usdt_volume_surprise,0.1535573735148028,1837,False
6,0.5,ETH,usdt_unchanged,-0.9607384463362901,1837,False
6,0.5,ETH,hour_sin,-1.106361229584854,1837,False
6,0.5,ETH,hour_cos,0.21134841857693534,1837,False
6,0.5,ETH,weekend,0.19749855340310898,1837,False
6,0.5,ETH,down_x_ls,0.5474895652589347,1837,False
6,0.5,without_DOGE,const,-1.4839382819398381,1837,False
6,0.5,without_DOGE,current_btc,1.5680516879968955,1837,False
6,0.5,without_DOGE,current_refspread,0.49869809590913217,1837,False
6,0.5,without_DOGE,down_pct,-1.0246081736877581,1837,False
6,0.5,without_DOGE,up_pct,1.1406598471110978,1837,False
6,0.5,without_DOGE,btc_vol24,0.2609507681341895,1837,False
6,0.5,without_DOGE,ls_z,-0.09229613445111329,1837,False
6,0.5,without_DOGE,usdt_range,-1.4396327544103489,1837,False
6,0.5,without_DOGE,venue_volume,0.11061669391223583,1837,False
6,0.5,without_DOGE,usdt_volume_surprise,0.38994349800411515,1837,False
6,0.5,without_DOGE,usdt_unchanged,-0.777756705841156,1837,False
6,0.5,without_DOGE,hour_sin,-0.6432071973930983,1837,False
6,0.5,without_DOGE,hour_cos,0.22428369292494926,1837,False
6,0.5,without_DOGE,weekend,0.5000823846429212,1837,False
6,0.5,without_DOGE,down_x_ls,0.9700523946703832,1837,False
12,0.0,mean5,const,-3.0241638894995044,1831,True
12,0.0,mean5,current_btc,1.3855344078461937,1831,True
12,0.0,mean5,current_refspread,0.19643217553325387,1831,True
12,0.0,mean5,down_pct,0.6944891344257841,1831,True
12,0.0,mean5,up_pct,1.321491136321576,1831,True
12,0.0,mean5,btc_vol24,0.292967408209845,1831,True
12,0.0,mean5,ls_z,1.1539106006064492,1831,True
12,0.0,mean5,usdt_range,-1.5364740350722836,1831,True
12,0.0,mean5,venue_volume,-0.08898053691521035,1831,True
12,0.0,mean5,usdt_volume_surprise,0.024569149947757874,1831,True
12,0.0,mean5,usdt_unchanged,-0.4976426369014884,1831,True
12,0.0,mean5,hour_sin,-0.6630895943485223,1831,True
12,0.0,mean5,hour_cos,-0.019910049737353025,1831,True
12,0.0,mean5,weekend,0.5388860992426767,1831,True
12,0.0,mean5,down_x_ls,-0.06847608225980974,1831,True
12,0.0,mean5,month_Feb,-0.2876546749177935,1831,True
12,0.0,mean5,month_Mar,-0.14848982865872895,1831,True
12,0.0,median5,const,-2.2058697108529874,1831,True
12,0.0,median5,current_btc,1.207789322189404,1831,True
12,0.0,median5,current_refspread,0.10315034684702669,1831,True
12,0.0,median5,down_pct,0.48773227622791554,1831,True
12,0.0,median5,up_pct,1.0787406503896417,1831,True
12,0.0,median5,btc_vol24,0.30529523457481655,1831,True
12,0.0,median5,ls_z,0.6359975911309361,1831,True
12,0.0,median5,usdt_range,-0.47971279735894595,1831,True
12,0.0,median5,venue_volume,0.07522156114267443,1831,True
12,0.0,median5,usdt_volume_surprise,-0.1412317807266174,1831,True
12,0.0,median5,usdt_unchanged,-0.2727688877795562,1831,True
12,0.0,median5,hour_sin,-0.5015673837185318,1831,True
12,0.0,median5,hour_cos,-0.19173467184366588,1831,True
12,0.0,median5,weekend,0.6118660919403773,1831,True
12,0.0,median5,down_x_ls,-0.782230993581262,1831,True
12,0.0,median5,month_Feb,-0.10858554742580427,1831,True
12,0.0,median5,month_Mar,-0.45885010008812827,1831,True
12,0.0,BTC,const,-2.1702753619645168,1831,True
12,0.0,BTC,current_btc,1.478218630922909,1831,True
12,0.0,BTC,current_refspread,0.2850878193419115,1831,True
12,0.0,BTC,down_pct,-0.41285387112431543,1831,True
12,0.0,BTC,up_pct,0.41046492246061933,1831,True
12,0.0,BTC,btc_vol24,0.43591027542999466,1831,True
12,0.0,BTC,ls_z,0.9473709933042633,1831,True
12,0.0,BTC,usdt_range,-0.7072063043727199,1831,True
12,0.0,BTC,venue_volume,0.06379310001858546,1831,True
12,0.0,BTC,usdt_volume_surprise,-0.22344631039247367,1831,True
12,0.0,BTC,usdt_unchanged,-0.21172069832838009,1831,True
12,0.0,BTC,hour_sin,0.04261736122043449,1831,True
12,0.0,BTC,hour_cos,0.039625226930934294,1831,True
12,0.0,BTC,weekend,0.5557230347317369,1831,True
12,0.0,BTC,down_x_ls,0.0787417511569801,1831,True
12,0.0,BTC,month_Feb,-0.4698112334196179,1831,True
12,0.0,BTC,month_Mar,-0.4108593715055014,1831,True
12,0.0,ETH,const,-2.31525667518547,1831,True
12,0.0,ETH,current_btc,1.0831472541080946,1831,True
12,0.0,ETH,current_refspread,0.21548142973697565,1831,True
12,0.0,ETH,down_pct,1.0760969058733145,1831,True
12,0.0,ETH,up_pct,1.229317873045628,1831,True
12,0.0,ETH,btc_vol24,0.25257680214260414,1831,True
12,0.0,ETH,ls_z,0.43933908691434664,1831,True
12,0.0,ETH,usdt_range,-1.2245464671656476,1831,True
12,0.0,ETH,venue_volume,-0.11759155616479774,1831,True
12,0.0,ETH,usdt_volume_surprise,0.25898365364198866,1831,True
12,0.0,ETH,usdt_unchanged,-0.2471594021024196,1831,True
12,0.0,ETH,hour_sin,-0.3021879787209572,1831,True
12,0.0,ETH,hour_cos,-0.024951743630261328,1831,True
12,0.0,ETH,weekend,0.5670763847278181,1831,True
12,0.0,ETH,down_x_ls,-1.540643577402455,1831,True
12,0.0,ETH,month_Feb,0.004297980653542845,1831,True
12,0.0,ETH,month_Mar,-0.4010711045010871,1831,True
12,0.0,without_DOGE,const,-1.9166651439653069,1831,True
12,0.0,without_DOGE,current_btc,1.1999379151611473,1831,True
12,0.0,without_DOGE,current_refspread,0.1226579070328251,1831,True
12,0.0,without_DOGE,down_pct,0.7876865429123342,1831,True
12,0.0,without_DOGE,up_pct,0.9434062684685006,1831,True
12,0.0,without_DOGE,btc_vol24,0.2968908015659482,1831,True
12,0.0,without_DOGE,ls_z,0.6150472323330419,1831,True
12,0.0,without_DOGE,usdt_range,-0.4370303838299401,1831,True
12,0.0,without_DOGE,venue_volume,0.05045861056241068,1831,True
12,0.0,without_DOGE,usdt_volume_surprise,-0.20112957751140564,1831,True
12,0.0,without_DOGE,usdt_unchanged,-0.3214082267151053,1831,True
12,0.0,without_DOGE,hour_sin,-0.3356581744882678,1831,True
12,0.0,without_DOGE,hour_cos,-0.18164565652818504,1831,True
12,0.0,without_DOGE,weekend,0.42826208559083423,1831,True
12,0.0,without_DOGE,down_x_ls,-0.7598753442437739,1831,True
12,0.0,without_DOGE,month_Feb,-0.15845598067823422,1831,True
12,0.0,without_DOGE,month_Mar,-0.4865556587947614,1831,True
12,0.1,mean5,const,-12.565036179263508,1831,True
12,0.1,mean5,current_btc,1.576642992059852,1831,True
12,0.1,mean5,current_refspread,-0.5771300715047347,1831,True
12,0.1,mean5,down_pct,-0.17738563242247407,1831,True
12,0.1,mean5,up_pct,1.146280085256565,1831,True
12,0.1,mean5,btc_vol24,0.8259714091402426,1831,True
12,0.1,mean5,ls_z,-0.27387627563331884,1831,True
12,0.1,mean5,usdt_range,-3.2785447367797236,1831,True
12,0.1,mean5,venue_volume,0.07703775615533281,1831,True
12,0.1,mean5,usdt_volume_surprise,0.12040659216197225,1831,True
12,0.1,mean5,usdt_unchanged,-1.2339294829677756,1831,True
12,0.1,mean5,hour_sin,-0.18894392422187067,1831,True
12,0.1,mean5,hour_cos,-0.15603006966272703,1831,True
12,0.1,mean5,weekend,1.5359414867156138,1831,True
12,0.1,mean5,down_x_ls,0.9166782329522192,1831,True
12,0.1,mean5,month_Feb,-3.8168321591771655,1831,True
12,0.1,mean5,month_Mar,-5.088721702213706,1831,True
12,0.1,median5,const,-10.616949136477345,1831,True
12,0.1,median5,current_btc,0.883746621909377,1831,True
12,0.1,median5,current_refspread,-0.1291308263016635,1831,True
12,0.1,median5,down_pct,1.2343607271338266,1831,True
12,0.1,median5,up_pct,1.3215494772447811,1831,True
12,0.1,median5,btc_vol24,0.41136073329780154,1831,True
12,0.1,median5,ls_z,0.0496886438221878,1831,True
12,0.1,median5,usdt_range,-1.5192008434934128,1831,True
12,0.1,median5,venue_volume,0.3719827112106585,1831,True
12,0.1,median5,usdt_volume_surprise,-0.020280828594150813,1831,True
12,0.1,median5,usdt_unchanged,-0.31045287190663956,1831,True
12,0.1,median5,hour_sin,-0.6744855570045708,1831,True
12,0.1,median5,hour_cos,0.36149814856767193,1831,True
12,0.1,median5,weekend,0.9053561032255903,1831,True
12,0.1,median5,down_x_ls,-1.5750570067409235,1831,True
12,0.1,median5,month_Feb,-1.275610567726567,1831,True
12,0.1,median5,month_Mar,-2.9296492873052067,1831,True
12,0.1,BTC,const,-10.661386647745921,1831,True
12,0.1,BTC,current_btc,0.7802360451152757,1831,True
12,0.1,BTC,current_refspread,-0.48866518662880054,1831,True
12,0.1,BTC,down_pct,1.0893489894051331,1831,True
12,0.1,BTC,up_pct,1.5115819257333776,1831,True
12,0.1,BTC,btc_vol24,0.08575782890449796,1831,True
12,0.1,BTC,ls_z,-0.13780595239362062,1831,True
12,0.1,BTC,usdt_range,-1.049108139236976,1831,True
12,0.1,BTC,venue_volume,0.5751268076615108,1831,True
12,0.1,BTC,usdt_volume_surprise,-0.30614041972904094,1831,True
12,0.1,BTC,usdt_unchanged,-0.5240222128714732,1831,True
12,0.1,BTC,hour_sin,-0.8584701153822484,1831,True
12,0.1,BTC,hour_cos,0.250509563864163,1831,True
12,0.1,BTC,weekend,1.057005756159652,1831,True
12,0.1,BTC,down_x_ls,-0.7206270571249294,1831,True
12,0.1,BTC,month_Feb,-0.7209056737459534,1831,True
12,0.1,BTC,month_Mar,-2.6110087529975883,1831,True
12,0.1,ETH,const,-11.227757543075287,1831,True
12,0.1,ETH,current_btc,0.21423745325246668,1831,True
12,0.1,ETH,current_refspread,-0.10783519029592337,1831,True
12,0.1,ETH,down_pct,0.8003380286634041,1831,True
12,0.1,ETH,up_pct,1.7020865304248738,1831,True
12,0.1,ETH,btc_vol24,0.005847340474560047,1831,True
12,0.1,ETH,ls_z,-0.002556005660538929,1831,True
12,0.1,ETH,usdt_range,-1.6071944579564357,1831,True
12,0.1,ETH,venue_volume,0.29149947916954316,1831,True
12,0.1,ETH,usdt_volume_surprise,0.22677966968636376,1831,True
12,0.1,ETH,usdt_unchanged,-0.5209711062006814,1831,True
12,0.1,ETH,hour_sin,-0.8263041367988331,1831,True
12,0.1,ETH,hour_cos,0.488343188291218,1831,True
12,0.1,ETH,weekend,0.5843104505562142,1831,True
12,0.1,ETH,down_x_ls,-2.219793843923624,1831,True
12,0.1,ETH,month_Feb,-1.879827696792514,1831,True
12,0.1,ETH,month_Mar,-2.4702434314952733,1831,True
12,0.1,without_DOGE,const,-9.558699762331836,1831,True
12,0.1,without_DOGE,current_btc,0.8191839744936201,1831,True
12,0.1,without_DOGE,current_refspread,-0.07791057793922374,1831,True
12,0.1,without_DOGE,down_pct,2.836664548715968,1831,True
12,0.1,without_DOGE,up_pct,2.5635694580928714,1831,True
12,0.1,without_DOGE,btc_vol24,-0.07258744182036825,1831,True
12,0.1,without_DOGE,ls_z,-0.045603939376655966,1831,True
12,0.1,without_DOGE,usdt_range,-0.33053034215401567,1831,True
12,0.1,without_DOGE,venue_volume,0.4565606420135038,1831,True
12,0.1,without_DOGE,usdt_volume_surprise,-0.35658779101836563,1831,True
12,0.1,without_DOGE,usdt_unchanged,-0.04173812362786666,1831,True
12,0.1,without_DOGE,hour_sin,-0.6345622594970113,1831,True
12,0.1,without_DOGE,hour_cos,0.12579371383081456,1831,True
12,0.1,without_DOGE,weekend,0.34031717844669274,1831,True
