seed,reference,clean_ratio,worst_ratio,sensitivity_ratio
20260910,tcn_clean,0.9976556863967461,0.9982708694230402,1.0698152068684321
20260910,tcn_shuffled,0.9946788335284473,0.9814649606296235,0.7227600060318407
20260910,linear_tick,1.0004501246554893,0.9423091253405065,0.26181926260431204
20260911,tcn_clean,1.012309294474936,1.009664643921025,0.917477387061688
20260911,tcn_shuffled,1.006711279235443,1.0033440356592405,0.951191113303384
20260911,linear_tick,1.0168124394690554,0.9821465992444167,0.48106272425954266
20260912,tcn_clean,1.0007774859622263,1.0004823795327777,0.8314373167289306
20260912,tcn_shuffled,1.0046900126849783,1.00614189198922,0.9128487559826237
20260912,linear_tick,0.9929611861436134,0.9356351789426406,0.32996762490961223
