task,method,info,algorithm,q,period,n,pinball,baseline_pinball,skill,below_rate
own_residual,sequential_ols,without_positioning,linear_qr,0.5,2026-03,153,4.040436817003295,4.5176461138308275,0.10563228832080285,0.5620915032679739
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,all,577,1.9024621286627879,1.8784714442591324,-0.012771386265665319,0.17504332755632582
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.715745650865148,1.6115054895173853,-0.06468495579185451,0.17727272727272728
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.9122993701840414,1.8803907863096971,-0.01696912370910164,0.14705882352941177
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-03,153,2.1578270165395526,2.259784936186382,0.04511841725031318,0.20915032679738563
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,all,577,3.94834697121333,4.035743630129041,0.021655651826653854,0.5753899480069324
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.590913966866088,3.6737035729939267,0.022535733894383903,0.6
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-02,204,4.110797758011522,4.064752123086645,-0.01132803022928508,0.5049019607843137
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-03,153,4.245701876112428,4.5176461138308275,0.06019600271164194,0.6339869281045751
own_residual,sequential_ols,with_positioning,linear_qr,0.1,all,577,1.779360394051519,1.8784714442591324,0.05276154210941586,0.16464471403812825
own_residual,sequential_ols,with_positioning,linear_qr,0.1,2026-01,220,1.6552642788757532,1.6115054895173853,-0.02715398094701671,0.17727272727272728
own_residual,sequential_ols,with_positioning,linear_qr,0.1,2026-02,204,1.8372776141723157,1.8803907863096971,0.022927772488181453,0.14215686274509803
own_residual,sequential_ols,with_positioning,linear_qr,0.1,2026-03,153,1.8805762923131262,2.259784936186382,0.16780740405908234,0.17647058823529413
own_residual,sequential_ols,with_positioning,linear_qr,0.5,all,577,3.828072861070909,4.035743630129041,0.05145786950086606,0.5563258232235702
own_residual,sequential_ols,with_positioning,linear_qr,0.5,2026-01,220,3.434803660892226,3.6737035729939267,0.06502971928870316,0.6045454545454545
own_residual,sequential_ols,with_positioning,linear_qr,0.5,2026-02,204,4.09291373745157,4.064752123086645,-0.006928248885085697,0.5
own_residual,sequential_ols,with_positioning,linear_qr,0.5,2026-03,153,4.040436817003295,4.5176461138308275,0.10563228832080285,0.5620915032679739
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,all,577,1.9082753140330526,1.8784714442591324,-0.015866022273058666,0.17850953206239167
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.7365798109101218,1.6115054895173853,-0.07761333871111664,0.18181818181818182
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-02,204,1.897490997671814,1.8803907863096971,-0.009093966789571528,0.14215686274509803
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-03,153,2.169536825305846,2.259784936186382,0.039936592830306705,0.2222222222222222
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,all,577,3.964138452376824,4.035743630129041,0.017742746892454808,0.5719237435008665
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.6033725380436192,3.6737035729939267,0.019144450158505966,0.5954545454545455
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.0438882569729815,4.064752123086645,0.005132875383756619,0.5
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-03,153,4.376553753132962,4.5176461138308275,0.03123138845823048,0.6339869281045751
own_residual,pca_1,without_positioning,linear_qr,0.1,all,577,1.7656414443524024,1.8712689199925632,0.05644697804342336,0.16464471403812825
own_residual,pca_1,without_positioning,linear_qr,0.1,2026-01,220,1.6415710557944216,1.609018625787366,-0.020231232557128553,0.17272727272727273
own_residual,pca_1,without_positioning,linear_qr,0.1,2026-02,204,1.8196110465434274,1.861721678112172,0.022619187424108178,0.14215686274509803
own_residual,pca_1,without_positioning,linear_qr,0.1,2026-03,153,1.8720838406647322,2.261090502141212,0.17204382624583026,0.1830065359477124
own_residual,pca_1,without_positioning,linear_qr,0.5,all,577,3.7931483947403377,4.012539505243788,0.054676373956378366,0.5528596187175043
own_residual,pca_1,without_positioning,linear_qr,0.5,2026-01,220,3.415384074575806,3.6579490901459693,0.06631175273149681,0.6
own_residual,pca_1,without_positioning,linear_qr,0.5,2026-02,204,4.05039205273825,4.029275610150888,-0.0052407540785155415,0.5
own_residual,pca_1,without_positioning,linear_qr,0.5,2026-03,153,3.9933473764699006,4.500093269429878,0.1126078644641465,0.5555555555555556
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,all,577,1.873325463240121,1.8712689199925632,-0.0010990099956162958,0.17504332755632582
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.685412291122164,1.609018625787366,-0.04747842200857999,0.18181818181818182
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.8768446706244108,1.861721678112172,-0.00812312210253352,0.14215686274509803
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,2026-03,153,2.138835133564013,2.261090502141212,0.05406920619118316,0.20915032679738563
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,all,577,3.937972939114483,4.012539505243788,0.018583384919166113,0.584055459272097
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.6087653338008656,3.6579490901459693,0.01344571920850357,0.6045454545454545
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,2026-02,204,4.074690119789927,4.029275610150888,-0.011271135070687777,0.5098039215686274
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,2026-03,153,4.229053777749812,4.500093269429878,0.06022974979680917,0.6535947712418301
own_residual,pca_1,with_positioning,linear_qr,0.1,all,577,1.7656414443524024,1.8712689199925632,0.05644697804342336,0.16464471403812825
own_residual,pca_1,with_positioning,linear_qr,0.1,2026-01,220,1.6415710557944216,1.609018625787366,-0.020231232557128553,0.17272727272727273
own_residual,pca_1,with_positioning,linear_qr,0.1,2026-02,204,1.8196110465434274,1.861721678112172,0.022619187424108178,0.14215686274509803
own_residual,pca_1,with_positioning,linear_qr,0.1,2026-03,153,1.8720838406647322,2.261090502141212,0.17204382624583026,0.1830065359477124
own_residual,pca_1,with_positioning,linear_qr,0.5,all,577,3.7931483947403377,4.012539505243788,0.054676373956378366,0.5528596187175043
own_residual,pca_1,with_positioning,linear_qr,0.5,2026-01,220,3.415384074575806,3.6579490901459693,0.06631175273149681,0.6
own_residual,pca_1,with_positioning,linear_qr,0.5,2026-02,204,4.05039205273825,4.029275610150888,-0.0052407540785155415,0.5
own_residual,pca_1,with_positioning,linear_qr,0.5,2026-03,153,3.9933473764699006,4.500093269429878,0.1126078644641465,0.5555555555555556
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,all,577,1.893475219857595,1.8712689199925632,-0.01186697413064497,0.1854419410745234
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.7285271970761977,1.609018625787366,-0.0742742000456027,0.18181818181818182
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,2026-02,204,1.8800981169677533,1.861721678112172,-0.009870669215290784,0.14705882352941177
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,2026-03,153,2.148491520520569,2.261090502141212,0.049798529299917016,0.24183006535947713
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,all,577,3.9450088075730174,4.012539505243788,0.01682991471673201,0.5771230502599654
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.607486105378025,3.6579490901459693,0.013795431134863145,0.6
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.0069704119515475,4.029275610150888,0.00553578368854879,0.5
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,2026-03,153,4.347720096394443,4.500093269429878,0.03386000331827321,0.6470588235294118
own_residual,pca_2,without_positioning,linear_qr,0.1,all,577,1.2192946294521898,1.253437113372974,0.027239088069530237,0.15944540727902945
own_residual,pca_2,without_positioning,linear_qr,0.1,2026-01,220,1.2696218014279528,1.2291084595512611,-0.03296156784364079,0.2
own_residual,pca_2,without_positioning,linear_qr,0.1,2026-02,204,1.1903303661478106,1.2161508362163822,0.021231305607536943,0.13725490196078433
own_residual,pca_2,without_positioning,linear_qr,0.1,2026-03,153,1.185547778990918,1.3381345276260566,0.11402945330604253,0.13071895424836602
own_residual,pca_2,without_positioning,linear_qr,0.5,all,577,2.772727453034809,3.007033207802613,0.07791924417722773,0.5476603119584056
own_residual,pca_2,without_positioning,linear_qr,0.5,2026-01,220,2.865151005360701,2.9569391493390382,0.03104160733197847,0.6318181818181818
own_residual,pca_2,without_positioning,linear_qr,0.5,2026-02,204,2.6633591780838146,2.8551899271615624,0.0671866859899064,0.5
own_residual,pca_2,without_positioning,linear_qr,0.5,2026-03,153,2.7856552084485773,3.2815215876245802,0.1511086750262549,0.49019607843137253
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,all,577,1.3208885486158342,1.253437113372974,-0.05381317859764789,0.19064124783362218
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.318285222142705,1.2291084595512611,-0.07255402230654373,0.2
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.2599747903282077,1.2161508362163822,-0.036034966064051765,0.14705882352941177
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,2026-03,153,1.4058502382548155,1.3381345276260566,-0.05060456122366963,0.23529411764705882
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,all,577,2.8622486653543686,3.007033207802613,0.04814863436577932,0.58578856152513
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,2026-01,220,2.86753729236807,2.9569391493390382,0.030234594780535806,0.6318181818181818
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,2026-02,204,2.7603365553523203,2.8551899271615624,0.03322138779872308,0.5196078431372549
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,2026-03,153,2.990526916971386,3.2815215876245802,0.08867675036806288,0.6078431372549019
own_residual,pca_2,with_positioning,linear_qr,0.1,all,577,1.2192946294521898,1.253437113372974,0.027239088069530237,0.15944540727902945
own_residual,pca_2,with_positioning,linear_qr,0.1,2026-01,220,1.2696218014279528,1.2291084595512611,-0.03296156784364079,0.2
own_residual,pca_2,with_positioning,linear_qr,0.1,2026-02,204,1.1903303661478106,1.2161508362163822,0.021231305607536943,0.13725490196078433
own_residual,pca_2,with_positioning,linear_qr,0.1,2026-03,153,1.185547778990918,1.3381345276260566,0.11402945330604253,0.13071895424836602
own_residual,pca_2,with_positioning,linear_qr,0.5,all,577,2.772600239786902,3.007033207802613,0.07796154941269262,0.5545927209705372
own_residual,pca_2,with_positioning,linear_qr,0.5,2026-01,220,2.865151005360701,2.9569391493390382,0.03104160733197847,0.6318181818181818
own_residual,pca_2,with_positioning,linear_qr,0.5,2026-02,204,2.6571993797393874,2.8551899271615624,0.06934409005113151,0.5196078431372549
own_residual,pca_2,with_positioning,linear_qr,0.5,2026-03,153,2.7933885209859692,3.2815215876245802,0.14875205102397626,0.49019607843137253
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,all,577,1.2529842743308957,1.253437113372974,0.0003612778313702991,0.18024263431542462
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.2643081696580882,1.2291084595512611,-0.028638408460452958,0.19545454545454546
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,2026-02,204,1.1940675838651191,1.2161508362163822,0.018158316956774168,0.1323529411764706
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,2026-03,153,1.3152571363115233,1.3381345276260566,0.017096480841219508,0.2222222222222222
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,all,577,2.8476636473998567,3.007033207802613,0.0529989359576164,0.5736568457538995
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,2026-01,220,2.844314304822744,2.9569391493390382,0.03808831999179585,0.6363636363636364
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,2026-02,204,2.7364241134433223,2.8551899271615624,0.041596467047048336,0.4852941176470588
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,2026-03,153,3.000799074158665,3.2815215876245802,0.08554644727146954,0.6013071895424836
own_residual,ae_selected,without_positioning,linear_qr,0.1,all,577,1.6265308472926607,1.5643974480134994,-0.03971714435999596,0.13344887348353554
own_residual,ae_selected,without_positioning,linear_qr,0.1,2026-01,220,1.9044801278378656,1.6067397083396557,-0.1853071894301308,0.1590909090909091
own_residual,ae_selected,without_positioning,linear_qr,0.1,2026-02,204,1.5315591742858117,1.822427580424519,0.159604918880207,0.14705882352941177
own_residual,ae_selected,without_positioning,linear_qr,0.1,2026-03,153,1.353494112478622,1.1594729755716535,-0.16733562661200474,0.0784313725490196
own_residual,ae_selected,without_positioning,linear_qr,0.5,all,577,3.8409819174289206,3.704954642529255,-0.03671496361607396,0.5459272097053726
own_residual,ae_selected,without_positioning,linear_qr,0.5,2026-01,220,4.028414886215754,3.7261048934567964,-0.08113297972094857,0.5181818181818182
own_residual,ae_selected,without_positioning,linear_qr,0.5,2026-02,204,3.9737303611270622,4.2476413907085,0.06448544130410916,0.6421568627450981
own_residual,ae_selected,without_positioning,linear_qr,0.5,2026-03,153,3.3944725341117694,2.95096018610687,-0.1502942500183353,0.45751633986928103
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,all,577,1.5968422959872461,1.5643974480134994,-0.02073951732339241,0.18024263431542462
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.6952319864588736,1.6067397083396557,-0.055075677572357096,0.17727272727272728
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.7896430866720643,1.822427580424519,0.017989463123038174,0.24019607843137256
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-03,153,1.1982992031541682,1.1594729755716535,-0.0334860996336479,0.10457516339869281
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,all,577,3.4491652040476786,3.704954642529255,0.0690398299470023,0.6256499133448874
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.563733115043005,3.7261048934567964,0.04357681360471721,0.6090909090909091
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-02,204,3.823777054355184,4.2476413907085,0.09978816415163894,0.7156862745098039
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-03,153,2.784944564297987,2.95096018610687,0.05625817067627181,0.5294117647058824
own_residual,ae_selected,with_positioning,linear_qr,0.1,all,577,1.6310058347056788,1.5643974480134994,-0.04257766258616691,0.13344887348353554
own_residual,ae_selected,with_positioning,linear_qr,0.1,2026-01,220,1.9044801278378656,1.6067397083396557,-0.1853071894301308,0.1590909090909091
own_residual,ae_selected,with_positioning,linear_qr,0.1,2026-02,204,1.5442163690765542,1.822427580424519,0.1526596800533263,0.14705882352941177
own_residual,ae_selected,with_positioning,linear_qr,0.1,2026-03,153,1.353494112478622,1.1594729755716535,-0.16733562661200474,0.0784313725490196
own_residual,ae_selected,with_positioning,linear_qr,0.5,all,577,3.8405301650957573,3.704954642529255,-0.03659303166905947,0.5441941074523396
own_residual,ae_selected,with_positioning,linear_qr,0.5,2026-01,220,4.027362292481087,3.7261048934567964,-0.08085048801318262,0.5136363636363637
own_residual,ae_selected,with_positioning,linear_qr,0.5,2026-02,204,3.973587760761333,4.2476413907085,0.06451901296249862,0.6421568627450981
own_residual,ae_selected,with_positioning,linear_qr,0.5,2026-03,153,3.3944725341117694,2.95096018610687,-0.1502942500183353,0.45751633986928103
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,all,577,1.5761766135656312,1.5643974480134994,-0.007529522351937601,0.1733102253032929
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.7032052616128415,1.6067397083396557,-0.06003807136432182,0.18181818181818182
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-02,204,1.7210908683025352,1.822427580424519,0.055605343779080774,0.21568627450980393
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-03,153,1.2003020348942928,1.1594729755716535,-0.0352134635156196,0.10457516339869281
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,all,577,3.4862564783565486,3.704954642529255,0.05902856722246086,0.6187175043327556
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.5751714067720064,3.7261048934567964,0.04050704180385145,0.6
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-02,204,3.7459808827065793,4.2476413907085,0.11810331001559538,0.6911764705882353
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-03,153,3.012105741501603,2.95096018610687,-0.02072056264351052,0.5490196078431373
own_residual,joint_ols,without_positioning,linear_qr,0.1,all,577,1.7840643503957738,1.8862142866942895,0.05415606117454441,0.1663778162911612
own_residual,joint_ols,without_positioning,linear_qr,0.1,2026-01,220,1.6676266524871628,1.6225587288765626,-0.027775835049006048,0.18181818181818182
own_residual,joint_ols,without_positioning,linear_qr,0.1,2026-02,204,1.8367881785962918,1.8799052289029996,0.02293575742212728,0.14215686274509803
own_residual,joint_ols,without_positioning,linear_qr,0.1,2026-03,153,1.8811926679577935,2.2737389305460747,0.17264350683128116,0.17647058823529413
own_residual,joint_ols,without_positioning,linear_qr,0.5,all,577,3.82783666613285,4.043284212380499,0.053285283678043416,0.5528596187175043
own_residual,joint_ols,without_positioning,linear_qr,0.5,2026-01,220,3.4386447215392235,3.678390477439169,0.06517680963192685,0.6045454545454545
own_residual,joint_ols,without_positioning,linear_qr,0.5,2026-02,204,4.095626321902182,4.066985768174074,-0.007042206528538042,0.4950980392156863
own_residual,joint_ols,without_positioning,linear_qr,0.5,2026-03,153,4.030406195764574,4.5363659398654885,0.11153415549097379,0.5555555555555556
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,all,577,1.8923546394442081,1.8862142866942895,-0.0032553844985874214,0.17157712305025996
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.7139742120474646,1.6225587288765626,-0.05634032318460158,0.17272727272727273
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.8939711979217015,1.8799052289029996,-0.007482275596897958,0.13725490196078433
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-03,153,2.1466939603453516,2.2737389305460747,0.055874915318537055,0.21568627450980393
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,all,577,3.952535643043511,4.043284212380499,0.022444271678729977,0.584055459272097
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.5808227244582596,3.678390477439169,0.026524577414857364,0.6136363636363636
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-02,204,4.142088768249857,4.066985768174074,-0.018466501816528647,0.5196078431372549
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-03,153,4.234287306747178,4.5363659398654885,0.0665904464328263,0.6274509803921569
own_residual,joint_ols,with_positioning,linear_qr,0.1,all,577,1.7840643503957738,1.8862142866942895,0.05415606117454441,0.1663778162911612
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-01,220,1.6676266524871628,1.6225587288765626,-0.027775835049006048,0.18181818181818182
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-02,204,1.8367881785962918,1.8799052289029996,0.02293575742212728,0.14215686274509803
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-03,153,1.8811926679577935,2.2737389305460747,0.17264350683128116,0.17647058823529413
own_residual,joint_ols,with_positioning,linear_qr,0.5,all,577,3.82783666613285,4.043284212380499,0.053285283678043416,0.5528596187175043
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-01,220,3.4386447215392235,3.678390477439169,0.06517680963192685,0.6045454545454545
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-02,204,4.0956263219021825,4.066985768174074,-0.007042206528538264,0.4950980392156863
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-03,153,4.030406195764574,4.5363659398654885,0.11153415549097379,0.5555555555555556
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,all,577,1.9034198774799986,1.8862142866942895,-0.009121758279046377,0.17157712305025996
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.7319310643516395,1.6225587288765626,-0.06740732001164895,0.17272727272727273
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-02,204,1.9054082542137634,1.8799052289029996,-0.013566122865483976,0.1323529411764706
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-03,153,2.147353929993405,2.2737389305460747,0.05558465787552691,0.2222222222222222
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,all,577,3.961435292788665,4.043284212380499,0.02024317740049364,0.5771230502599654
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.594101387086283,3.678390477439169,0.022914666311219523,0.5909090909090909
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.050903015201627,4.066985768174074,0.003954465023777942,0.5098039215686274
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-03,153,4.370337540385266,4.5363659398654885,0.03659942819453099,0.6470588235294118
