target,h,model,state,value,days,n,tail_loss,q10_loss,q50_loss,q90_loss,below10,above90,coverage80,width80
mean5,12,update_threshold_local_cal28,high_dispersion,0,77,859,1.659961615000771,1.6418540067776122,3.8934165845628623,1.67806922322393,0.12339930151338765,0.10360884749708964,0.7729918509895227,23.88390133591529
mean5,12,update_threshold_local_cal28,high_dispersion,1,78,972,1.7088924952914841,1.6538967777797546,3.869989427556893,1.7638882128032143,0.09362139917695474,0.09567901234567901,0.8106995884773662,25.21345801057392
mean5,12,update_threshold_local_cal28,low_usdt_volume,0,78,1379,1.6771483536855123,1.6388732297813888,3.9192471109437457,1.715423477589636,0.11022480058013052,0.09499637418419145,0.794778825235678,24.602176120782605
mean5,12,update_threshold_local_cal28,low_usdt_volume,1,73,452,1.7127498959660696,1.6768453007861839,3.7642318666667567,1.7486544911459558,0.09955752212389381,0.11283185840707964,0.7876106194690266,24.551662750597057
mean5,12,update_threshold_local_cal28,negative_basis,0,78,757,1.7419901626966587,1.739839865785045,3.9374155925252547,1.7441404596082726,0.12945838837516513,0.11096433289299867,0.7595772787318362,23.975268924522595
mean5,12,update_threshold_local_cal28,negative_basis,1,77,1074,1.6464282863571829,1.5836885301905135,3.8412020169303367,1.7091680425238525,0.09217877094972067,0.09124767225325885,0.8165735567970205,25.02278757724905
mean5,12,update_qar_qar_raw,high_downside,0,59,967,1.611526182310227,1.5857556096050973,3.675068707479332,1.6372967550153568,0.14788004136504654,0.11582213029989659,0.7362978283350569,20.645418165181674
mean5,12,update_qar_qar_raw,high_downside,1,53,864,1.853646358961818,1.8831787730599718,4.190621199911834,1.824113944863664,0.1736111111111111,0.13194444444444445,0.6944444444444444,21.79246506474147
mean5,12,update_qar_qar_raw,high_dispersion,0,77,859,1.7266898133981678,1.7554439238336772,3.8829816422595065,1.6979357029626583,0.18277066356228172,0.12339930151338765,0.6938300349243306,20.908813650863536
mean5,12,update_qar_qar_raw,high_dispersion,1,78,972,1.7249688505431828,1.7001705800810865,3.9495956030405583,1.74976712100528,0.13991769547325103,0.12345679012345678,0.7366255144032922,21.432241003678527
mean5,12,update_qar_qar_raw,low_usdt_volume,0,78,1379,1.721095982281377,1.7271073236493515,3.969190514496923,1.7150846409134026,0.16823785351704135,0.11747643219724438,0.7142857142857143,21.1763027680532
mean5,12,update_qar_qar_raw,low_usdt_volume,1,73,452,1.740055116971197,1.7230334847333828,3.7632177817811545,1.7570767492090118,0.13495575221238937,0.1415929203539823,0.7234513274336283,21.218335540977748
mean5,12,update_qar_qar_raw,negative_basis,0,78,757,1.8117184354822224,1.8675605063091492,4.005849058174504,1.7558763646552955,0.18361955085865259,0.13210039630118892,0.6842800528401585,20.430637830691808
mean5,12,update_qar_qar_raw,negative_basis,1,77,1074,1.6652005742802214,1.6263955597168702,3.856667057558882,1.7040055888435723,0.14338919925512103,0.11731843575418995,0.7392923649906891,21.719568290347866
mean5,12,update_qar_qar_cal28,high_downside,0,59,967,1.5888442157837552,1.5367878937581398,3.634408199022878,1.640900537809371,0.10548086866597725,0.09307135470527404,0.8014477766287487,23.58208785434754
mean5,12,update_qar_qar_cal28,high_downside,1,53,864,1.7843781073204876,1.7607054547664431,4.176285379364284,1.8080507598745317,0.12731481481481483,0.1076388888888889,0.7650462962962963,25.287938290677065
mean5,12,update_qar_qar_cal28,high_dispersion,0,77,859,1.6595475278317597,1.6441514654991503,3.8861357609101357,1.6749435901643697,0.13038416763678695,0.10360884749708964,0.7660069848661234,23.984144756362557
mean5,12,update_qar_qar_cal28,high_dispersion,1,78,972,1.7001684310497027,1.6409437215211504,3.8936138658477955,1.759393140578255,0.102880658436214,0.09670781893004116,0.8004115226337448,24.74308363434529
mean5,12,update_qar_qar_cal28,low_usdt_volume,0,78,1379,1.6721108141435705,1.6332760128098032,3.9378798504143795,1.7109456154773375,0.11965192168237854,0.09499637418419145,0.78535170413343,24.369258590110707
