month,n,doge_price_median,usdt_price_median,doge_tick_basis_bp_median,usdt_tick_basis_bp_median,sensitivity_ratio_median,mean5_std,median5_std,without_doge_std,reference_component_std
2025-08,744,307.5,1393.0,6.493529310548309,7.176175406634931,0.9042342426962917,7.618076828194441,7.199141433257559,6.350722637398013,3.005007755631478
2025-09,720,337.0,1396.0,5.925930261314114,7.160759346440351,0.8343802568744417,6.448109212124119,5.772534237343116,5.5438434295212184,3.0216417345342625
2025-10,738,300.0,1493.0,6.655580185349339,6.695681535722302,0.9973027623144096,14.414490107199153,10.508099715113968,9.094554249901591,7.947635990181141
2025-11,720,241.0,1495.0,8.281585332062804,6.68672709635751,1.2371625019530696,8.746816102582175,7.290392440099699,7.398805141585558,4.157124433257008
2025-12,741,197.0,1489.0,10.126603913093458,6.713662554958401,1.507344935770398,13.177882008090883,7.007224932723931,8.39324289208992,9.907442964859374
2026-01,744,202.0,1471.0,9.876563281165145,6.795786873840293,1.4572868563550316,8.263955845303627,6.720938902444866,6.184402301376844,4.644002472461067
2026-02,672,144.0,1476.0,13.840885689147562,6.772773709619954,2.0370752397408616,10.394212938306694,7.437349687504746,6.75889428392569,6.5380410423568796
2026-03,449,138.0,1469.0,14.440495946974131,6.805035989046809,2.116854862116689,10.844620299699336,8.180617163464456,7.6236968465153785,6.306153774592063
