target,h,model,month,n,tail_loss,q10_loss,q50_loss,q90_loss,below10,above90,coverage80,width80
mean5,6,update_linear_full_cal28,2025-12,736,2.0517639251533275,2.3448437980094066,4.1546014001660545,1.7586840522972493,0.058423913043478264,0.12228260869565218,0.8192934782608695,27.992999502052566
mean5,6,update_linear_full_cal28,2026-01,722,1.4094362206880025,1.348229645942374,3.1431163446556027,1.4706427954336312,0.11218836565096953,0.08310249307479224,0.8047091412742382,21.29612626029299
mean5,6,update_linear_full_cal28,2026-02,672,1.8454062437257523,1.8284234306825462,4.241362371913512,1.862389056768959,0.11755952380952381,0.125,0.7574404761904762,25.3819350871702
mean5,6,update_linear_full_cal28,2026-03,443,1.8465342921152363,1.8100660830483142,4.327765167269915,1.8830025011821583,0.09932279909706546,0.08126410835214447,0.8194130925507901,30.04527404465867
mean5,6,freeze_linear_full_raw,2025-11,720,1.6399406501232132,1.9760516029581354,3.3305031367589626,1.3038296972882908,0.2013888888888889,0.10555555555555556,0.6930555555555555,16.50608419830747
mean5,6,freeze_linear_full_raw,2025-12,736,2.002911028989436,2.2263337806801977,4.144422165241329,1.7794882772986738,0.12771739130434784,0.14130434782608695,0.7309782608695652,22.501177144693894
mean5,6,freeze_linear_full_raw,2026-01,722,1.4199985407457165,1.3777819734461656,3.1785789900486923,1.4622151080452672,0.1329639889196676,0.10110803324099724,0.7659279778393352,19.484045469086094
mean5,6,freeze_linear_full_raw,2026-02,672,1.9328354058651012,1.9757721101513275,4.210538687551207,1.8898987015788746,0.19196428571428573,0.15327380952380953,0.6547619047619048,21.072458182258877
mean5,6,freeze_linear_full_raw,2026-03,443,2.0163392004640204,2.1732407860268417,4.323688654558949,1.8594376149011989,0.2234762979683973,0.12641083521444696,0.6501128668171557,21.01519586159363
mean5,6,freeze_linear_full_cal28,2025-11,720,1.5787620755496858,1.848263319772105,3.3459332852829626,1.3092608313272667,0.1736111111111111,0.09583333333333334,0.7305555555555555,17.21904941160641
mean5,6,freeze_linear_full_cal28,2025-12,736,2.0517639251533275,2.3448437980094066,4.1546014001660545,1.7586840522972493,0.058423913043478264,0.12228260869565218,0.8192934782608695,27.992999502052566
mean5,6,freeze_linear_full_cal28,2026-01,722,1.4094362206880025,1.348229645942374,3.1431163446556027,1.4706427954336312,0.11218836565096953,0.08310249307479224,0.8047091412742382,21.29612626029299
mean5,6,freeze_linear_full_cal28,2026-02,672,1.842392527547588,1.8317531056027427,4.238993570980965,1.8530319494924334,0.11904761904761904,0.11755952380952381,0.7633928571428571,25.37153028878079
mean5,6,freeze_linear_full_cal28,2026-03,443,1.8467965465213074,1.8335207279544652,4.334506126158851,1.8600723650881499,0.11963882618510158,0.0835214446952596,0.7968397291196389,28.370155983631797
mean5,6,update_lgbm_price_raw,2025-11,720,1.6499062393642985,1.9651221591322727,3.341021402096985,1.334690319596324,0.19305555555555556,0.11805555555555555,0.6888888888888889,15.463182624859757
mean5,6,update_lgbm_price_raw,2025-12,736,2.042582404469677,2.2648825349773083,4.235299860233687,1.8202822739620463,0.1358695652173913,0.15353260869565216,0.7105978260869565,20.80823611713385
mean5,6,update_lgbm_price_raw,2026-01,722,1.4339391478245718,1.396513495457378,3.185876037198377,1.4713648001917656,0.1329639889196676,0.1149584487534626,0.7520775623268698,19.406590158671808
mean5,6,update_lgbm_price_raw,2026-02,672,1.9783781091319939,2.020059181341789,4.401636540295279,1.9366970369221987,0.12797619047619047,0.17261904761904762,0.6994047619047619,24.348936546923028
mean5,6,update_lgbm_price_raw,2026-03,443,1.9100604047248178,1.960163251803776,4.345602788109456,1.85995755764586,0.16252821670428894,0.12189616252821671,0.7155756207674944,24.5437903701954
mean5,6,update_lgbm_price_cal28,2025-11,720,1.5777876473313648,1.8175391203588422,3.3545830054729637,1.338036174303887,0.16527777777777777,0.10416666666666667,0.7305555555555555,16.92457171303567
mean5,6,update_lgbm_price_cal28,2025-12,736,2.068997941492968,2.363493827294342,4.233016377458683,1.774502055691594,0.058423913043478264,0.11005434782608696,0.8315217391304348,27.667211667168647
mean5,6,update_lgbm_price_cal28,2026-01,722,1.4211215724940989,1.374992669948995,3.1636110896388945,1.4672504750392035,0.11357340720221606,0.08310249307479224,0.8033240997229917,21.461833006347273
mean5,6,update_lgbm_price_cal28,2026-02,672,1.925655569529336,1.9997380036466783,4.398484935011702,1.8515731354119938,0.09970238095238096,0.1324404761904762,0.7678571428571429,28.230022788236294
mean5,6,update_lgbm_price_cal28,2026-03,443,1.8701332928029617,1.8715779786089544,4.395134078289904,1.8686886069969688,0.11286681715575621,0.07674943566591422,0.8103837471783296,29.748087065314465
mean5,6,freeze_lgbm_price_raw,2025-11,720,1.6499062393642985,1.9651221591322727,3.341021402096985,1.334690319596324,0.19305555555555556,0.11805555555555555,0.6888888888888889,15.463182624859757
mean5,6,freeze_lgbm_price_raw,2025-12,736,2.042582404469677,2.2648825349773083,4.235299860233687,1.8202822739620463,0.1358695652173913,0.15353260869565216,0.7105978260869565,20.80823611713385
mean5,6,freeze_lgbm_price_raw,2026-01,722,1.4339391478245718,1.396513495457378,3.185876037198377,1.4713648001917656,0.1329639889196676,0.1149584487534626,0.7520775623268698,19.406590158671808
mean5,6,freeze_lgbm_price_raw,2026-02,672,1.9711307024188822,2.0416689738487976,4.40807510854821,1.9005924309889675,0.13095238095238096,0.16815476190476192,0.7008928571428571,24.26004155326779
mean5,6,freeze_lgbm_price_raw,2026-03,443,1.954982710041467,2.0213612848690192,4.457845336009765,1.8886041352139151,0.13318284424379231,0.13769751693002258,0.7291196388261851,26.005930123989415
mean5,6,freeze_lgbm_price_cal28,2025-11,720,1.5777876473313648,1.8175391203588422,3.3545830054729637,1.338036174303887,0.16527777777777777,0.10416666666666667,0.7305555555555555,16.92457171303567
mean5,6,freeze_lgbm_price_cal28,2025-12,736,2.068997941492968,2.363493827294342,4.233016377458683,1.774502055691594,0.058423913043478264,0.11005434782608696,0.8315217391304348,27.667211667168647
mean5,6,freeze_lgbm_price_cal28,2026-01,722,1.4211215724940989,1.374992669948995,3.1636110896388945,1.4672504750392035,0.11357340720221606,0.08310249307479224,0.8033240997229917,21.461833006347273
mean5,6,freeze_lgbm_price_cal28,2026-02,672,1.9236995153588765,2.017407356289499,4.407111783175524,1.8299916744282538,0.10863095238095238,0.11755952380952381,0.7738095238095238,27.94252243666338
mean5,6,freeze_lgbm_price_cal28,2026-03,443,1.927744418163991,2.0024574330638756,4.4547400019244465,1.8530314032641066,0.09255079006772009,0.0835214446952596,0.8239277652370203,30.94203502119476
mean5,6,update_lgbm_local_raw,2025-11,720,1.6869132302318677,2.040751716059954,3.3547261375451476,1.3330747444037814,0.19722222222222222,0.12222222222222222,0.6805555555555556,15.201071215055046
mean5,6,update_lgbm_local_raw,2025-12,736,2.05293266200752,2.2877389698302077,4.232059763356438,1.8181263541848323,0.13451086956521738,0.15489130434782608,0.7105978260869565,20.288191494838728
mean5,6,update_lgbm_local_raw,2026-01,722,1.4383223850238531,1.3964822109592536,3.1804967946720915,1.4801625590884526,0.14127423822714683,0.11772853185595568,0.7409972299168975,19.43938118692431
mean5,6,update_lgbm_local_raw,2026-02,672,1.9706878122146814,1.9970107898773526,4.380808991804693,1.94436483455201,0.11755952380952381,0.17559523809523808,0.7068452380952381,24.581999756829315
mean5,6,update_lgbm_local_raw,2026-03,443,1.9146104852675252,1.964926423160558,4.345918646812279,1.864294547374492,0.17155756207674944,0.12866817155756208,0.6997742663656885,24.31736633721055
mean5,6,update_lgbm_local_cal28,2025-11,720,1.5980685748945995,1.8604034024651632,3.3766212204063106,1.3357337473240358,0.17222222222222222,0.10277777777777777,0.725,16.722592901556467
mean5,6,update_lgbm_local_cal28,2025-12,736,2.084415659887179,2.4028211574236535,4.235968806249551,1.7660101623507045,0.06114130434782609,0.11820652173913043,0.8206521739130435,27.519183453707736
mean5,6,update_lgbm_local_cal28,2026-01,722,1.4249750087599733,1.372434881672825,3.16263133352336,1.477515135847122,0.10803324099722991,0.08448753462603878,0.8074792243767313,21.878457580974636
mean5,6,update_lgbm_local_cal28,2026-02,672,1.9234802534434716,1.9952377426948895,4.376552171646241,1.8517227641920537,0.09970238095238096,0.12202380952380952,0.7782738095238095,28.070476289207
mean5,6,update_lgbm_local_cal28,2026-03,443,1.8777477710353454,1.884869573517862,4.397950489683828,1.8706259685528293,0.11512415349887133,0.07674943566591422,0.8081264108352144,29.187795738753906
mean5,6,update_lgbm_local_cal14,2025-11,720,1.5702129733447205,1.8042814190080807,3.3608356091245537,1.3361445276813602,0.16527777777777777,0.09861111111111111,0.7361111111111112,17.037006818444322
mean5,6,update_lgbm_local_cal14,2025-12,736,2.087425348134976,2.4038968631264055,4.250342178019507,1.770953833143547,0.08016304347826086,0.10597826086956522,0.813858695652174,28.24409095412794
mean5,6,update_lgbm_local_cal14,2026-01,722,1.4269585124154818,1.3759352619713772,3.156071923326815,1.4779817628595866,0.10249307479224377,0.09833795013850416,0.7991689750692521,21.484871448831694
mean5,6,update_lgbm_local_cal14,2026-02,672,1.9279529992507962,2.0040944008175656,4.367665560693521,1.8518115976840268,0.11011904761904762,0.11011904761904762,0.7797619047619048,28.577217516895512
mean5,6,update_lgbm_local_cal14,2026-03,443,1.871001466793209,1.8767025918527385,4.37363017172047,1.865300341733679,0.10158013544018059,0.07900677200902935,0.8194130925507901,30.036881943781232
mean5,6,update_lgbm_local_cal56,2025-11,720,1.598376002281538,1.8611912895156246,3.3778122245451243,1.335560715047452,0.17222222222222222,0.10277777777777777,0.725,16.715508919068142
mean5,6,update_lgbm_local_cal56,2025-12,736,2.0312940096511576,2.295881934770801,4.228277200133634,1.7667060845315137,0.06793478260869565,0.12907608695652173,0.8029891304347826,25.768599196895597
mean5,6,update_lgbm_local_cal56,2026-01,722,1.4451248706067719,1.410324884933652,3.1661694563125176,1.479924856279892,0.07479224376731301,0.0817174515235457,0.8434903047091413,23.870897370282755
mean5,6,update_lgbm_local_cal56,2026-02,672,1.916990384923179,1.99160069489456,4.409273891432595,1.8423800749517985,0.09821428571428571,0.13541666666666666,0.7663690476190477,27.46699805670532
mean5,6,update_lgbm_local_cal56,2026-03,443,1.8836222291894953,1.8977480228577406,4.368543650446303,1.8694964355212498,0.13318284424379231,0.0835214446952596,0.7832957110609481,28.225491391301883
mean5,6,freeze_lgbm_local_raw,2025-11,720,1.6869132302318677,2.040751716059954,3.3547261375451476,1.3330747444037814,0.19722222222222222,0.12222222222222222,0.6805555555555556,15.201071215055046
mean5,6,freeze_lgbm_local_raw,2025-12,736,2.05293266200752,2.2877389698302077,4.232059763356438,1.8181263541848323,0.13451086956521738,0.15489130434782608,0.7105978260869565,20.288191494838728
mean5,6,freeze_lgbm_local_raw,2026-01,722,1.4383223850238531,1.3964822109592536,3.1804967946720915,1.4801625590884526,0.14127423822714683,0.11772853185595568,0.7409972299168975,19.43938118692431
mean5,6,freeze_lgbm_local_raw,2026-02,672,1.9677783318367579,2.037387468170722,4.354106547858593,1.8981691955027937,0.11458333333333333,0.16964285714285715,0.7157738095238095,25.104514282701604
mean5,6,freeze_lgbm_local_raw,2026-03,443,1.9569099090638404,2.030973471080621,4.429427987810482,1.8828463470470598,0.11060948081264109,0.13769751693002258,0.7516930022573364,26.561262640167115
mean5,6,freeze_lgbm_local_cal28,2025-11,720,1.5980685748945995,1.8604034024651632,3.3766212204063106,1.3357337473240358,0.17222222222222222,0.10277777777777777,0.725,16.722592901556467
mean5,6,freeze_lgbm_local_cal28,2025-12,736,2.084415659887179,2.4028211574236535,4.235968806249551,1.7660101623507045,0.06114130434782609,0.11820652173913043,0.8206521739130435,27.519183453707736
mean5,6,freeze_lgbm_local_cal28,2026-01,722,1.4249750087599733,1.372434881672825,3.16263133352336,1.477515135847122,0.10803324099722991,0.08448753462603878,0.8074792243767313,21.878457580974636
mean5,6,freeze_lgbm_local_cal28,2026-02,672,1.932267861168746,2.0374186698438805,4.358482999106152,1.827117052493612,0.09970238095238096,0.12053571428571429,0.7797619047619048,28.23290319585562
mean5,6,freeze_lgbm_local_cal28,2026-03,443,1.938062778214592,2.02591508135167,4.433682600299002,1.8502104750775143,0.09029345372460497,0.0835214446952596,0.8261851015801355,30.430039914680723
mean5,6,update_lgbm_full_raw,2025-11,720,1.6884212823721867,2.0727072059203726,3.333513585109078,1.3041353588240008,0.20277777777777778,0.11666666666666667,0.6805555555555556,15.29392656631398
mean5,6,update_lgbm_full_raw,2025-12,736,2.0182503546776824,2.2749188279639596,4.268513979931376,1.7615818813914057,0.13858695652173914,0.15081521739130435,0.7105978260869565,20.44238390476483
mean5,6,update_lgbm_full_raw,2026-01,722,1.4406262240221896,1.4215338569359262,3.197346274158774,1.459718591108453,0.14127423822714683,0.10664819944598337,0.7520775623268698,19.50135477991194
mean5,6,update_lgbm_full_raw,2026-02,672,2.0026520684126257,2.0114861456809314,4.3607437603328085,1.9938179911443203,0.12648809523809523,0.18898809523809523,0.6845238095238095,23.368554947113157
mean5,6,update_lgbm_full_raw,2026-03,443,1.9057522293424234,1.9523985547229321,4.322453949770034,1.859105903961915,0.17155756207674944,0.12415349887133183,0.7042889390519187,24.238570542550573
mean5,6,update_lgbm_full_cal28,2025-11,720,1.5988378046263665,1.8914363448187894,3.3524951598477286,1.3062392644339436,0.1763888888888889,0.10555555555555556,0.7180555555555556,16.719805163799567
mean5,6,update_lgbm_full_cal28,2025-12,736,2.072482967793266,2.416440575613364,4.2203141968155355,1.7285253599731674,0.057065217391304345,0.11413043478260869,0.8288043478260869,27.60069878341177
mean5,6,update_lgbm_full_cal28,2026-01,722,1.4236646662697978,1.3845299604174035,3.1922650231041767,1.4627993721221924,0.12465373961218837,0.08725761772853186,0.7880886426592798,21.485270783623864
mean5,6,update_lgbm_full_cal28,2026-02,672,1.9358973353067976,1.9949745795311944,4.366411741349914,1.876820091082401,0.09672619047619048,0.13392857142857142,0.7693452380952381,27.674389148157356
mean5,6,update_lgbm_full_cal28,2026-03,443,1.8629108002839594,1.856940116828779,4.359357318158285,1.8688814837391399,0.11060948081264109,0.0744920993227991,0.8148984198645598,29.76743582910429
mean5,6,update_lgbm_full_cal14,2025-11,720,1.5659748888380016,1.8250668209605576,3.343194064045597,1.3068829567154454,0.1638888888888889,0.10138888888888889,0.7347222222222223,17.042736857946874
mean5,6,update_lgbm_full_cal14,2025-12,736,2.0677920407571677,2.4001294445086185,4.222742353519811,1.7354546370057164,0.07608695652173914,0.10597826086956522,0.8179347826086957,28.098504670567653
mean5,6,update_lgbm_full_cal14,2026-01,722,1.4223590498437517,1.383571363313961,3.187003006750756,1.4611467363735422,0.11911357340720222,0.1038781163434903,0.7770083102493075,21.121975146457398
mean5,6,update_lgbm_full_cal14,2026-02,672,1.9387934798202822,2.008376958674802,4.35682505519058,1.8692100009657624,0.10267857142857142,0.1130952380952381,0.7842261904761905,28.261467591315448
mean5,6,update_lgbm_full_cal14,2026-03,443,1.8560639017566054,1.8522450725484285,4.3439641698452,1.859882730964782,0.10158013544018059,0.08126410835214447,0.8171557562076749,30.345553387621866
mean5,6,update_lgbm_full_cal56,2025-11,720,1.5991816774073915,1.8922000529506287,3.3532577051522607,1.3061633018641543,0.1763888888888889,0.10555555555555556,0.7180555555555556,16.71104676252366
mean5,6,update_lgbm_full_cal56,2025-12,736,2.007241699901963,2.286796579552564,4.243392124227704,1.7276868202513622,0.06929347826086957,0.12364130434782608,0.8070652173913043,25.574184410972737
mean5,6,update_lgbm_full_cal56,2026-01,722,1.4469012483052024,1.4307083789127026,3.1916858227987888,1.463094117697702,0.07756232686980609,0.0817174515235457,0.8407202216066482,23.57518349456277
mean5,6,update_lgbm_full_cal56,2026-02,672,1.9365617111456837,1.9894236575227908,4.415814795666999,1.8836997647685765,0.10416666666666667,0.15178571428571427,0.7440476190476191,26.495192537193578
mean5,6,update_lgbm_full_cal56,2026-03,443,1.8621585392940792,1.8594338535564678,4.341243703003494,1.8648832250316905,0.11963882618510158,0.07900677200902935,0.801354401805869,28.904583743202693
mean5,6,freeze_lgbm_full_raw,2025-11,720,1.6884212823721867,2.0727072059203726,3.333513585109078,1.3041353588240008,0.20277777777777778,0.11666666666666667,0.6805555555555556,15.29392656631398
mean5,6,freeze_lgbm_full_raw,2025-12,736,2.0182503546776824,2.2749188279639596,4.268513979931376,1.7615818813914057,0.13858695652173914,0.15081521739130435,0.7105978260869565,20.44238390476483
mean5,6,freeze_lgbm_full_raw,2026-01,722,1.4406262240221896,1.4215338569359262,3.197346274158774,1.459718591108453,0.14127423822714683,0.10664819944598337,0.7520775623268698,19.50135477991194
mean5,6,freeze_lgbm_full_raw,2026-02,672,1.9724650955019303,2.0430625348860567,4.316186094183179,1.9018676561178038,0.14434523809523808,0.1636904761904762,0.6919642857142857,24.04098860347927
mean5,6,freeze_lgbm_full_raw,2026-03,443,1.997873759319875,2.108428458298904,4.395409868479601,1.887319060340846,0.17607223476297967,0.14221218961625282,0.6817155756207675,23.76206892119964
mean5,6,freeze_lgbm_full_cal28,2025-11,720,1.5988378046263665,1.8914363448187894,3.3524951598477286,1.3062392644339436,0.1763888888888889,0.10555555555555556,0.7180555555555556,16.719805163799567
mean5,6,freeze_lgbm_full_cal28,2025-12,736,2.072482967793266,2.416440575613364,4.2203141968155355,1.7285253599731674,0.057065217391304345,0.11413043478260869,0.8288043478260869,27.60069878341177
