datetime_utc,y,m,g,downside,btc_vol,btc_ret,dxy_ret,fx_ret,vix_ret,account_ls,e
2025-06-03 09:00:00+00:00,0.014801044115551498,0.01487904937011053,0.0006000000000000449,4.800511220439667e-06,0.0032136951744097,0.0009812974150715,0.0027772605801965,9.428044086678966e-05,-0.0322262043777481,1.09751417,5.658763410901441e-05
2025-06-03 10:00:00+00:00,0.01536444466207243,0.015549521503656826,0.0007000000000000339,4.62486711668076e-06,0.0031775426731163,0.0007875366654808,0.0005444481547636,-0.0008125540033683,-0.0187333302025098,1.11061919,6.394906599410839e-06
2025-06-03 11:00:00+00:00,0.014404937730976286,0.01417035512962026,0.0007000000000000339,4.2240497465652416e-06,0.0030921108685356,5.936318125243645e-05,0.0002418818418998,0.0005877167374581,0.0,1.09016848,0.00041117108534636983
2025-06-03 12:00:00+00:00,0.014606373616436574,0.014665512198871467,0.0007000000000000339,4.2240497465652416e-06,0.0030855973874584,0.0001965856964698,-0.0002318022636291,-0.00091437534945,-0.0078169018916112,1.09924831,0.00012279338557424826
2025-06-04 09:00:00+00:00,0.017073246126822594,0.01622409423897837,0.0007000000000000339,4.387021248042062e-06,0.0033327987308206,0.0036862459097655,-0.0033823554233824,-0.0078134508294152,-0.0011217051091998,1.03963205,0.0010479032829411985
2025-06-04 10:00:00+00:00,0.017939552988820662,0.01715598763843591,0.0007000000000000339,4.440819417293024e-06,0.0033423716892726,-0.0011362904831173,-0.0008600323295162,-0.0001317185615308,-0.0118544995345488,1.00244622,0.0009923732665261574
2025-06-04 11:00:00+00:00,0.0202771965810169,0.02006711071785121,0.0007000000000000339,5.886308432520667e-06,0.0035640112726108,-0.0058899691311129,-0.0005467579416107,-0.0015746477691251,0.0140966529402386,1.02223585,0.0004503091434765504
2025-06-04 12:00:00+00:00,0.020314299201680486,0.0201449036935915,0.0007000000000000339,5.8940103610648925e-06,0.003564189028642,-0.0004299375362322,0.00010127402735,-0.0003958828238559,-0.0186498765152101,1.06487961,0.0004104582907486125
2025-06-05 09:00:00+00:00,0.022279936166343273,0.021027330400867815,0.0006000000000000449,4.236207221221497e-06,0.0024950193278529,0.0021437642863357,-0.0022710001142822,-0.0070715876034483,0.030892656030887,1.14064192,0.001453547785502184
2025-06-05 10:00:00+00:00,0.022082926604125364,0.020215518397165642,0.0006000000000000449,4.402399675978846e-06,0.0025217330870504,-0.0022977760935738,0.0016936007252761,0.0009152778211714,-0.0481543044241918,1.11272148,0.0020595895634769675
2025-06-05 11:00:00+00:00,0.020128701208513844,0.01878253627004125,0.0007000000000000339,2.956910660751203e-06,0.0022653252219527,0.0016092645767216,0.0007495417004923,0.0002065597481406,-0.0017426667204309,1.1122542,0.0015725257426943912
2025-06-05 12:00:00+00:00,0.020501053453825913,0.019970434473878917,0.0006000000000000449,2.9492087322069776e-06,0.0027793691794195,0.0078088594308507,-7.087853952647549e-05,-0.0001032745407041,0.0127095876049496,1.00099598,0.000720155515035501
2025-06-06 09:00:00+00:00,0.024926374926871997,0.02455379783387208,0.0004999999999999449,2.452893339921784e-05,0.0059751030909542,0.0012911154995673,0.0029321976075271,0.0034980133833517,-0.0063346022362389,1.12776516,0.0005619314972279694
