datetime_utc,y,m,g,downside,btc_vol,btc_ret,dxy_ret,fx_ret,vix_ret,account_ls,e
2025-06-03 09:00:00+00:00,0.013583648190988562,0.014270121940488423,0.0006000000000000449,4.800511220439667e-06,0.0032136951744097,0.0009812974150715,0.0027772605801965,9.428044086678966e-05,-0.0322262043777481,1.09751417,-0.0005858732075101232
2025-06-03 10:00:00+00:00,0.01394343196812331,0.014838636838604202,0.0007000000000000339,4.62486711668076e-06,0.0031775426731163,0.0007875366654808,0.0005444481547636,-0.0008125540033683,-0.0187333302025098,1.11061919,-0.0007841875690506657
2025-06-03 11:00:00+00:00,0.012985267876572282,0.013460435881029565,0.0007000000000000339,4.2240497465652416e-06,0.0030921108685356,5.936318125243645e-05,0.0002418818418998,0.0005877167374581,0.0,1.09016848,-0.00038104174191440636
2025-06-03 12:00:00+00:00,0.013186421850496677,0.013955246340332295,0.0007000000000000339,4.2240497465652416e-06,0.0030855973874584,0.0001965856964698,-0.0002318022636291,-0.00091437534945,-0.0078169018916112,1.09924831,-0.0006686338992540647
2025-06-04 09:00:00+00:00,0.015649841948135457,0.015512737373010932,0.0007000000000000339,4.387021248042062e-06,0.0033327987308206,0.0036862459097655,-0.0033823554233824,-0.0078134508294152,-0.0011217051091998,1.03963205,0.00025638355877030217
2025-06-04 10:00:00+00:00,0.016514936405017444,0.016443978447088982,0.0007000000000000339,4.440819417293024e-06,0.0033423716892726,-0.0011362904831173,-0.0008600323295162,-0.0001317185615308,-0.0118544995345488,1.00244622,0.00020165010241214132
2025-06-04 11:00:00+00:00,0.01884930844162991,0.01935306374034864,0.0007000000000000339,5.886308432520667e-06,0.0035640112726108,-0.0058899691311129,-0.0005467579416107,-0.0015746477691251,0.0140966529402386,1.02223585,-0.00033740981025425745
2025-06-04 12:00:00+00:00,0.018886359136804698,0.01943080226100604,0.0007000000000000339,5.8940103610648925e-06,0.003564189028642,-0.0004299375362322,0.00010127402735,-0.0003958828238559,-0.0186498765152101,1.06487961,-0.00037714488326035076
2025-06-05 09:00:00+00:00,0.021053568263720512,0.02041471400262731,0.0006000000000000449,4.236207221221497e-06,0.0024950193278529,0.0021437642863357,-0.0022710001142822,-0.0070715876034483,0.030892656030887,1.14064192,0.0008147620671637497
2025-06-05 10:00:00+00:00,0.020856795042053955,0.019603389086127222,0.0006000000000000449,4.402399675978846e-06,0.0025217330870504,-0.0022977760935738,0.0016936007252761,0.0009152778211714,-0.0481543044241918,1.11272148,0.001419370276876649
2025-06-05 11:00:00+00:00,0.018701020889885456,0.018069388494652207,0.0007000000000000339,2.956910660751203e-06,0.0022653252219527,0.0016092645767216,0.0007495417004923,0.0002065597481406,-0.0017426667204309,1.1122542,0.0007822453387632429
2025-06-05 12:00:00+00:00,0.019276819570060555,0.019358452213194478,0.0006000000000000449,2.9492087322069776e-06,0.0027793691794195,0.0078088594308507,-7.087853952647549e-05,-0.0001032745407041,0.0127095876049496,1.00099598,8.132976563264143e-05
2025-06-06 09:00:00+00:00,0.023901704783539035,0.024041520934955197,0.0004999999999999449,2.452893339921784e-05,0.0059751030909542,0.0012911154995673,0.0029321976075271,0.0034980133833517,-0.0063346022362389,1.12776516,7.709217496073008e-05
2025-06-06 10:00:00+00:00,0.02109177714936261,0.020903810376732855,0.0006000000000000449,2.430894277520953e-05,0.0059647341832305,0.0003113058504773,0.0017148856238327,0.0008523959454143,-0.016307874513521,1.08196801,0.00036986887570704326
2025-06-06 11:00:00+00:00,0.02197676298539042,0.02264777888423688,0.0006000000000000449,2.430894277520953e-05,0.0059789520805809,0.0024251925045977,-0.0001713562854144,-0.0005069410624285,-0.0112194858604164,1.04222048,-0.0004677399607586348
2025-06-06 12:00:00+00:00,0.019956036610448313,0.02047846592619478,0.0007000000000000339,2.4426904082416444e-05,0.0057236409030036,-0.0016825787865553,0.0002318279645301,0.0004408328873939,0.0106321143310474,0.93757925,-0.00034229105491410017
2025-06-09 09:00:00+00:00,0.013124300111982068,0.01312225147745263,0.0006000000000000449,1.6956422986929986e-06,0.0023555317362583,0.0064565343216198,-0.0010991394542987,-0.0029425633284967,0.0134230203321408,0.67537088,8.858103607694358e-05
2025-06-09 10:00:00+00:00,0.013800779896652848,0.013150087293761725,0.0004999999999999449,1.6956422986929986e-06,0.0025307096213366,0.0053059117926448,-0.0013225845832671,-0.0005674386194742,0.0,0.63474479,0.0007341170362542206
2025-06-09 11:00:00+00:00,0.014113870336887935,0.014297219170115217,0.0006000000000000449,1.6956422986929986e-06,0.0026636944553924,0.0053923359359568,-0.0003031282862115,-0.0011358441132065,-0.0093186463498695,0.62690275,-8.241619136716596e-05
2025-06-09 12:00:00+00:00,0.01641527125601705,0.017125449478175937,0.0006000000000000449,1.695921458364577e-06,0.0026682318516439,-8.18525022090455e-05,-4.042404827142576e-05,-0.0004502692464685,-0.0076358667637421,0.60670906,-0.0005745831837496447
2025-06-10 09:00:00+00:00,0.006544714553660347,0.006451510206696565,0.0004999999999999449,2.9882553887363408e-06,0.0037567541817792,0.0038988769121335,5.052980501574211e-05,0.0076784279111192,0.0058789116997757,0.50775711,9.45319529769338e-05
2025-06-10 10:00:00+00:00,0.005091966212015908,0.004807274695906427,0.0004999999999999449,3.1347875318683776e-06,0.0036940568227816,-0.0018753056911258,0.0013128795349679,0.0018080473992858,0.0040947702724958,0.51534188,0.0002658676008222892
2025-06-10 11:00:00+00:00,0.001885000840637252,0.0015153344825879155,0.00029999999999996696,3.1347875318683776e-06,0.003577304871395,0.0021720415170687,0.0001009193755958,0.0004825690313587,-0.0111536231121203,0.5518991,0.0003035986420904549
2025-06-10 12:00:00+00:00,0.0017840032183737975,0.0016456795489111276,0.00029999999999996696,3.1345083721968e-06,0.0035765332843979,0.0014274832308309,0.0,-0.0006288480588638,-0.0035482000560973,0.55894356,7.385344447340266e-05
2025-06-11 09:00:00+00:00,0.0032026949185910425,0.003394123476071842,9.999999999998899e-05,4.114669175083647e-06,0.0029085215675134,-0.0027982271520414,-0.0034066072540062,0.0031548762392503,-0.0227691082612762,0.51868176,-0.00024136833748033583
2025-06-11 10:00:00+00:00,0.004103823143148944,0.004029911085063098,0.00019999999999997797,3.968137031951611e-06,0.0028902110140241,0.0009448281564417,-0.0011854284887933,-0.000634557125962,-0.0018198367169861,0.52967619,3.5213522497014116e-05
2025-06-11 11:00:00+00:00,0.0059511318300720095,0.00615539149857316,0.00019999999999997797,4.019215095679711e-06,0.00286174264089,-0.0011071917311262,-0.0002534790006221,-0.0014748942137261,0.010268891203514,0.52837268,-0.00021690861232211617
2025-06-11 12:00:00+00:00,0.004581473825679971,0.004325614863693028,9.999999999998899e-05,4.019215095679711e-06,0.0029816806433199,0.0042269453715135,-0.000456424178119,0.0003725796066724,-0.0145281005629098,0.55084695,0.00021733541063321486
2025-06-12 09:00:00+00:00,0.011105834514110402,0.011477139270395176,0.00029999999999996696,3.5425674847410297e-06,0.0021332294421,-0.0020843811797313,-0.006605924547177,-0.0103153113713805,0.0762833047496305,0.70055405,-0.00031528198091562525
2025-06-12 10:00:00+00:00,0.01070320967991667,0.01095935688746139,0.00019999999999997797,3.6650824494686943e-06,0.0021142819286795,-0.0017147475480268,0.0007656303808616,0.0008630705929935,-0.0062340808303167,0.70396726,-0.00020991942097943424
2025-06-12 11:00:00+00:00,0.011692731748301322,0.011866868726830538,0.00019999999999997797,4.261400681946262e-06,0.0022098774359732,-0.0039417649738329,-0.0002755594128629,0.000479161991719,0.024151693430725,0.72619317,-0.00011678685332001205
2025-06-12 12:00:00+00:00,0.01034882606612375,0.011368631303884946,0.00029999999999996696,4.261400681946262e-06,0.0019611808562687,0.0008190211206375,0.0003163765724032,-0.0002284947732551,-0.0173528003854492,0.79240987,-0.0009651123209092944
2025-06-13 09:00:00+00:00,0.01681760767506546,0.017445164881892163,0.0006000000000000449,2.2858289194957305e-05,0.0055472720737074,0.0008675868504379,0.0019368985106265,0.0095959183684453,0.1472705685078263,1.05106416,-0.0004880437809810172
2025-06-13 10:00:00+00:00,0.016492661079979376,0.017126604845577154,0.0004999999999999449,2.273577423022964e-05,0.0055532323529374,0.0004163003434829,-0.0014982192342483,-0.0006573277672812,-0.0463807883461195,1.04714005,-0.0005017836872369091
2025-06-13 11:00:00+00:00,0.019531879514189,0.018795068165914097,0.0004999999999999449,2.2088377934023974e-05,0.0055387092198888,0.0015765545537185,-9.180067020864158e-05,-0.0026263151236243,-0.0295281748392048,1.0408366,0.0008894198805938392
2025-06-13 12:00:00+00:00,0.01865884700307352,0.019712164415603705,0.0006000000000000449,2.222094127732131e-05,0.005532498266819,-0.0017836816529683,0.0012946305230849,-0.0014001035871329,0.0254360975177756,1.02187306,-0.0008860199562997606
2025-06-16 09:00:00+00:00,0.015271048788044306,0.014864989850881027,9.999999999998899e-05,1.918967733934875e-06,0.0024551022604679,-0.0021869389649484,-0.0043083272358579,-0.0055684632778323,-0.038134680854903,0.74839375,0.0004967044970182995
2025-06-16 10:00:00+00:00,0.015218048327411582,0.015116186213639882,0.00019999999999997797,1.9643384080391007e-06,0.002470056364493,-0.001043501882366,0.0015948151452676,0.0006784060667817,0.0111200510440774,0.72785993,0.00019903542131538082
2025-06-16 11:00:00+00:00,0.01410947501786275,0.014039520115279069,0.00019999999999997797,1.879965650126579e-06,0.0024301083549064,0.0004648174589654,0.0003064038426581,0.0007295101920714,0.0031545767485154,0.72520458,0.0001539327404564439
2025-06-16 12:00:00+00:00,0.013365487910761864,0.013803992371985308,0.00019999999999997797,2.016802183780096e-06,0.0024335043396931,-0.0018122021983444,0.0005104645338001,0.0010969474307573,0.0151083884524383,0.72572942,-0.0003574132185523155
2025-06-17 09:00:00+00:00,0.006485324441714679,0.006547755411004363,0.00039999999999995595,7.293330263650248e-06,0.003471840974457,-0.0038310828063039,0.0037795288495834,0.00624947021217,0.0107997964062267,0.74058458,-6.337291553429267e-05
2025-06-17 10:00:00+00:00,0.0058731966590737095,0.005659390640963213,0.00019999999999997797,7.402962986630625e-06,0.0034846837466016,-0.0019287512877586,0.0012499048955936,0.0015343813974606,0.0101782049157557,0.76142962,0.00019507815689507945
2025-06-17 11:00:00+00:00,0.005112142304717793,0.006443389961227108,0.00029999999999996696,7.77124471434101e-06,0.0035204665253978,-0.0029730054599763,-0.0002336033324485,0.0006568719992712,0.0045466105095961,0.7949479,-0.0013369178112335837
2025-06-17 12:00:00+00:00,0.0030532090600192685,0.0031676007654740435,0.00029999999999996696,7.702004616782566e-06,0.0035133634694892,-0.0012737010898487,0.0017354860417198,0.0027759884054763,0.0341871291741155,0.85811956,-0.00016020947608957187
2025-06-18 09:00:00+00:00,0.008273127689266246,0.008973550128698804,0.00019999999999997797,6.325188585658582e-06,0.0031218991585628,-0.0024123427195359,0.0008514175602263,0.0010544573612767,-0.0186829426381507,1.01608526,-0.0006785324237857082
2025-06-18 10:00:00+00:00,0.011336195272698024,0.01145244072452778,0.00029999999999996696,6.878689196121702e-06,0.003194479359066,-0.0041236023306261,-0.0019573149462397,-0.0027730587265981,-0.0089731409649678,0.98606644,-6.05253783970797e-05
2025-06-18 11:00:00+00:00,0.011142571934452006,0.011027394265445079,0.00019999999999997797,6.510407468411317e-06,0.0033905762222937,0.0054938576810723,0.0010044898493184,0.0002914963255662,0.0010010010845848,1.03375758,0.00016223931219595166
2025-06-18 12:00:00+00:00,0.009511255751645464,0.010613355975820271,0.00029999999999996696,6.848403840497437e-06,0.0034338924778449,-0.0031199723390358,0.0007197709209041,0.0007938965074023,0.022750733976502,1.01725146,-0.001056663856498035
2025-06-20 09:00:00+00:00,0.010394498839278565,0.009889493789096804,0.00019999999999997797,1.7215237101008649e-06,0.0028873692629304,-0.00018027349331,0.0011849722614289,-0.005834156122165,-0.0378719898377766,0.8421309,0.0005381207436961048
2025-06-20 10:00:00+00:00,0.006023426338960247,0.005330248435309715,0.00019999999999997797,1.69682215039175e-06,0.0028775267314526,0.0001726290468937,-0.0006885309250259,0.0046977426950869,0.0290310678128742,0.84462529,0.0006704161214277287
2025-06-20 11:00:00+00:00,0.004803989421767074,0.004748680310348874,0.00019999999999997797,1.6257199025348926e-06,0.0028548194772746,0.0001788269888578,-0.0004863074166534,0.0004882332248596,0.0059026241224553,0.83045164,2.5419711295866935e-05
2025-06-20 12:00:00+00:00,0.006380319304185589,0.0065810040735255985,0.00019999999999997797,1.6236001331244685e-06,0.0028524465354177,4.783905470873151e-05,-0.0005575181464516,-0.0015675641445351,-0.0054094058633813,0.83487778,-0.00020811746475035302
2025-06-23 09:00:00+00:00,0.010210637975450965,0.009979279151269883,0.00039999999999995595,2.5499729778673823e-05,0.0069095348521333,-0.0030839198263059,0.0013273957131705,0.0111093306965495,-0.0044477463982364,1.0326289,0.0002724731547233455
2025-06-23 10:00:00+00:00,0.012535539872766455,0.012163184395469706,0.00039999999999995595,2.554384023632588e-05,0.0068781435121422,-0.0010289076652689,-0.0016823418918443,-0.0040854308377697,0.0014847812675791,1.00979031,0.00044023544619046514
2025-06-23 11:00:00+00:00,0.01100650101962608,0.010318132790255997,0.00029999999999996696,2.566687108743568e-05,0.0068564786029871,-0.0017183539875809,0.0009327318565404,0.0019688750478943,0.0368973893758259,1.01096174,0.000730186382823156
