datetime_utc,y,m,g,downside,btc_vol,btc_ret,dxy_ret,fx_ret,vix_ret,account_ls,e
2025-06-01 19:00:00+00:00,,,0.0004999999999999449,,,,,,,,
2025-06-01 20:00:00+00:00,0.02347449938670798,0.024494730721249837,0.0006000000000000449,,,0.002113398933810018,-0.0012590971419887964,,,,-0.0007829067786105311
2025-06-01 21:00:00+00:00,0.022745534581160687,0.022746922739349484,0.0004999999999999449,,,-0.001647349350280436,-0.000927709330519555,0.0008125540033683265,,,0.00023287043385933505
2025-06-01 22:00:00+00:00,0.022702031193326144,0.022803213445223312,0.0004999999999999449,,,0.005204495855121394,0.0011393484764887774,-0.00031188461972586623,,,0.00013378160427386464
2025-06-01 23:00:00+00:00,0.024088362506894168,0.024133214526094005,0.0006000000000000449,,,0.0001482403194401627,0.000674930391947548,-0.0003918068877535319,,,0.0001879431140082701
2025-06-02 00:00:00+00:00,0.024925065050223072,0.024660611500924644,0.0006000000000000449,,,0.0012384262612528119,-0.00041296301546278613,-0.0015251544451464483,,,0.0005038564192385635
2025-06-02 01:00:00+00:00,0.02351290766308356,0.02334513981671269,0.0004999999999999449,,,-0.002041499562425386,-0.0006147241744907106,-0.0013600743955199945,,,0.0004095214775346275
2025-06-02 02:00:00+00:00,0.022288669850329068,0.022935759033768967,0.0004999999999999449,,,-0.0003689472101537916,-0.0015939956160497815,-0.00022564572988414966,,,-0.00041046466860774326
2025-06-02 03:00:00+00:00,0.02281732302963646,0.023031440294616658,0.0004999999999999449,,,-0.003437106446030569,-0.002132660315585788,-0.0005169934398736586,,,2.3706036746917934e-05
2025-06-02 04:00:00+00:00,0.021536414983244434,0.022261446746292,0.0004999999999999449,,,-0.001884242747072662,-0.00010118692268790141,0.001964608583466365,,,-0.0004968556813378257
2025-06-02 05:00:00+00:00,0.017964903490044204,0.019061333706981688,0.0004999999999999449,,,-0.0006086984714031018,-0.0010630813144620888,0.00100990661498912,0.008024115270047982,,-0.0009083482303508407
2025-06-02 06:00:00+00:00,0.01859317302939556,0.01889853162062387,0.0004999999999999449,,,0.0006518152703343105,0.0007290918067246466,-0.0009735613495012174,-0.00852776675387501,,-0.00011931634581846034
2025-06-02 07:00:00+00:00,0.017653722975475405,0.018273783900302078,0.0004999999999999449,,,0.003129488201388142,-0.0001923476030816218,0.000922727123532141,-0.009617892414178986,,-0.0004418461199537078
2025-06-02 08:00:00+00:00,0.015971884283234372,0.01689377520197759,0.0004999999999999449,,,0.002140014556912817,0.0002227148954849767,-0.00013072844814843165,-0.003566882762571222,,-0.0007609661906086818
2025-06-02 09:00:00+00:00,0.01614113362497349,0.016880171835717706,0.0006000000000000449,,,-0.0005622731396481839,0.0010824975385688163,0.0011614318855528438,-0.0020439455250742533,,-0.0005971161748259793
2025-06-02 10:00:00+00:00,0.020203291595247252,0.021216144196032793,0.0006000000000000449,,,-0.0070797931261985525,-0.002419531548497389,-0.001139642624027104,-0.0051282163669195135,,-0.0008166053313114738
2025-06-02 11:00:00+00:00,0.020862425831378317,0.021548388164766497,0.0006000000000000449,,,-0.002053158174669889,0.0006383528686795259,6.536493609310412e-05,-0.024988286117532788,,-0.00048555239180758056
2025-06-02 12:00:00+00:00,0.019115462721206677,0.020547699867751224,0.0006000000000000449,,,-0.0031015507222633687,0.001032660508477612,0.0013571723550800385,-0.001582696188990429,,-0.0012443647907542767
2025-06-02 13:00:00+00:00,,,0.0006000000000000449,,,0.001466329152579604,0.0005664977441011132,,-0.0010565241341997655,,
2025-06-02 14:00:00+00:00,,,0.0004999999999999449,,,-0.003849229600037418,-0.0006474521971471248,,-0.004237294475515352,,
2025-06-02 15:00:00+00:00,,,0.0004999999999999449,,,0.0036217572117571706,-0.0010226140321023536,,-0.014434893783602742,,
2025-06-02 16:00:00+00:00,,,0.0004999999999999449,,,0.002513430220881574,-0.0005370378943432286,,-0.01082847613758009,,
2025-06-02 17:00:00+00:00,,,0.0004999999999999449,,,-0.0014634580143049192,0.0003749436361779601,,-0.0005445140346900246,,
2025-06-02 18:00:00+00:00,,,0.0006000000000000449,,,0.0010909216580152759,,,,,
2025-06-02 19:00:00+00:00,,,0.0006000000000000449,4.338339548760808e-06,0.002748109301724589,-0.0003674050367585835,,,,,
2025-06-02 20:00:00+00:00,0.020796415801866308,0.021304713062077995,0.0006000000000000449,4.338339548760808e-06,0.002709661480223358,0.000613926631727324,,,,,-0.0003109403147678854
2025-06-02 21:00:00+00:00,0.018655786737908908,0.018514545758574696,0.0006000000000000449,4.225266220349584e-06,0.002849227170764783,0.004328538071035837,0.0011646809331580243,0.0010314146547196756,,,0.00030364002425955957
2025-06-02 22:00:00+00:00,0.01784157725867086,0.01734529287984774,0.0006000000000000449,4.225266220349584e-06,0.0026280737501451754,0.0006041351124377314,0.0002934881082481411,8.711307282371905e-05,,,0.0006440338986952097
2025-06-02 23:00:00+00:00,0.015292479714590357,0.014476889351217404,0.0006000000000000449,4.225266220349584e-06,0.003029213745049057,0.007154407451212208,0.0006170560553480087,0.0010810223605481895,,,0.0009274017640237578
2025-06-03 00:00:00+00:00,0.01539823522582151,0.014869820781929378,0.0004999999999999449,4.225266220349584e-06,0.0030348033954005027,0.001536254870016407,-2.0225309953048054e-05,-0.0007181328854413138,,,0.0006639811237185658
2025-06-03 01:00:00+00:00,0.013776305194663996,0.01347429969764491,0.0007000000000000339,4.051611201041957e-06,0.0031022935133310685,0.004032460633411006,0.00014156858010139217,0.00032648797181877853,,,0.00038242323369984583
2025-06-03 02:00:00+00:00,0.014984471823815015,0.015251367575063268,0.0007000000000000339,4.045939449213612e-06,0.0031132147344456965,0.0018426694218547368,-0.0009812798901727149,-0.0026221664228200936,,,-0.00016421319840563371
2025-06-03 03:00:00+00:00,0.014784810769990386,0.013968265296698812,0.0007000000000000339,6.35349125569098e-06,0.0034981297958515847,-0.008197252227228446,-0.00015183031473231523,0.0016278600147190403,,,0.0009031520862628641
2025-06-03 04:00:00+00:00,0.016608144381642376,0.017479640346121615,0.0007000000000000339,6.269197166026793e-06,0.0034835515791975594,-0.0012358448842615388,0.0013959701223029697,-0.0017951564680602772,,,-0.0007408954664435765
2025-06-03 05:00:00+00:00,0.018311499272197773,0.018436636533995722,0.0006000000000000449,6.62668937018042e-06,0.0035428061489970824,-0.0029917096665244003,-0.00026285991739793957,-0.0005020573542262596,-0.007859616042376505,,3.62856614020542e-05
2025-06-03 06:00:00+00:00,0.016579674524803245,0.016855118853880892,0.0007000000000000339,6.62668937018042e-06,0.003579895641773347,0.002707829533335371,0.000919707577626383,0.0008875245197428328,0.0010515248077203054,,-0.00015266843717580753
2025-06-03 07:00:00+00:00,0.01455643317095845,0.014799630160455823,0.0007000000000000339,6.628571521220884e-06,0.0035274318614920116,-0.00021253617332384067,0.0012720464497801842,0.0016347649034837985,-0.019098723754426672,,-0.00014617423762098422
2025-06-03 08:00:00+00:00,0.014929920780012207,0.0151929351717762,0.0007000000000000339,6.880491097994033e-06,0.0035370206487361994,-0.0024588757273509287,0.0002521979060761126,0.0007039417397924908,-0.009147225469352538,,-0.00016106393629008653
2025-06-03 09:00:00+00:00,0.014569267475506242,0.015550233613589804,0.0007000000000000339,6.888989166680012e-06,0.0035380998518470632,-0.0007211828700359746,0.00010086135606535152,0.00035541113826376147,-0.0037909604025472277,,-0.000874539103958391
2025-06-03 10:00:00+00:00,0.014407574338987095,0.015094606112161957,0.0006000000000000449,4.800511220439667e-06,0.0032136951744097266,0.0009812974150715803,5.042686340939184e-05,-0.0008125540033683265,-0.005986412435747379,1.09751417,-0.0005674810226110372
2025-06-03 11:00:00+00:00,0.013347695521608527,0.014242374419780202,0.0007000000000000339,4.62486711668076e-06,0.003177542673116312,0.0007875366654808147,0.0005444481547636215,0.000587716737458166,-0.01873333020250989,1.11061919,-0.0008046379823742257
2025-06-03 12:00:00+00:00,0.013911940233490183,0.014387542918557905,0.0007000000000000339,4.2240497465652416e-06,0.003092110868535696,5.936318125243645e-05,0.0002418818418998825,-0.0009143753494500473,0.0,1.09016848,-0.00038374295864471847
2025-06-03 13:00:00+00:00,,,0.0007000000000000339,4.2240497465652416e-06,0.003085597387458484,0.00019658569646985313,-0.00023180226362917722,,-0.007816901891611217,1.09924831,
