method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,0.7900185252832523,0.08281993807914427,51,3,False
sequential_ols,all,6,0.1,downside,577,-1.8278031617949602,-82765.81713140849,51,3,False
sequential_ols,all,6,0.1,btc_vol,577,1.0219368352745015,470.64184541999776,51,3,False
sequential_ols,all,6,0.1,btc_ret,577,0.9739290067276406,170.36829559365736,51,3,False
sequential_ols,all,6,0.1,account_ls,577,-0.2752970360400185,-0.45728920523194555,51,3,False
sequential_ols,all,6,0.5,e_origin,577,1.92549546806608,0.20185528608930997,51,3,False
sequential_ols,all,6,0.5,downside,577,-1.87684463037262,-84986.49236876189,51,3,False
sequential_ols,all,6,0.5,btc_vol,577,1.1630426894310113,535.626605052374,51,3,False
sequential_ols,all,6,0.5,btc_ret,577,0.2965210951467319,51.87009857879788,51,3,False
sequential_ols,all,6,0.5,account_ls,577,1.1559836191814419,1.9201762506436395,51,3,False
sequential_ols,matched,1,0.1,e_origin,229,2.631768226675421,0.2721285884921526,51,3,False
sequential_ols,matched,1,0.1,downside,229,-2.0317812299977467,-95191.74626970745,51,3,False
sequential_ols,matched,1,0.1,btc_vol,229,0.4177336178578197,193.00627879616624,51,3,False
sequential_ols,matched,1,0.1,btc_ret,229,0.9352679217226226,175.59556668461377,51,3,False
sequential_ols,matched,1,0.1,account_ls,229,3.6147583392420453,5.950280274082693,51,3,False
sequential_ols,matched,6,0.1,e_origin,229,2.5301217637896434,0.26161819924512175,51,3,False
sequential_ols,matched,6,0.1,downside,229,-0.6557685243182472,-30723.65767382953,51,3,False
sequential_ols,matched,6,0.1,btc_vol,229,-0.8653818908339996,-399.8340840844391,51,3,False
sequential_ols,matched,6,0.1,btc_ret,229,0.44658723415605633,83.84628258318912,51,3,False
sequential_ols,matched,6,0.1,account_ls,229,-0.018873632158298445,-0.031068024634632742,51,3,False
sequential_ols,matched,12,0.1,e_origin,229,1.4285753758917035,0.14771673153268192,51,3,False
sequential_ols,matched,12,0.1,downside,229,-0.6552224104016604,-30698.07148540798,51,3,False
sequential_ols,matched,12,0.1,btc_vol,229,0.24959791550789476,115.3222120702175,51,3,False
sequential_ols,matched,12,0.1,btc_ret,229,-0.0961234094060272,-18.047068817692573,51,3,False
sequential_ols,matched,12,0.1,account_ls,229,0.756026009704062,1.2444999720724912,51,3,False
pca_1,all,6,0.1,e_origin,577,0.7332606416120552,0.07753460528725953,51,3,False
pca_1,all,6,0.1,downside,577,-1.9708609810910047,-89243.70137986714,51,3,False
pca_1,all,6,0.1,btc_vol,577,1.160350420384122,534.3867099543029,51,3,False
pca_1,all,6,0.1,btc_ret,577,0.9118025754033197,159.5005894847655,51,3,False
pca_1,all,6,0.1,account_ls,577,-0.23807630786963557,-0.395462759702345,51,3,False
pca_1,all,6,0.5,e_origin,577,1.9749142679548108,0.20882642481043798,51,3,False
pca_1,all,6,0.5,downside,577,-1.767895284291277,-80053.0937168525,51,3,False
pca_1,all,6,0.5,btc_vol,577,1.138863749196783,524.4912582683623,51,3,False
pca_1,all,6,0.5,btc_ret,577,0.4442464883361183,77.71153391928651,51,3,False
pca_1,all,6,0.5,account_ls,577,1.1166360818011427,1.8548170141066516,51,3,False
pca_1,matched,1,0.1,e_origin,229,2.6896012281423802,0.2805372130207228,51,3,False
pca_1,matched,1,0.1,downside,229,-2.0069766756354617,-94029.61876782557,51,3,False
pca_1,matched,1,0.1,btc_vol,229,0.4205990703021696,194.3302093818525,51,3,False
pca_1,matched,1,0.1,btc_ret,229,0.9291259216653069,174.44241264651222,51,3,False
pca_1,matched,1,0.1,account_ls,229,3.579319789490464,5.891944616830112,51,3,False
pca_1,matched,6,0.1,e_origin,229,2.4614499717576153,0.25674003560139047,51,3,False
pca_1,matched,6,0.1,downside,229,-0.8188098674343519,-38362.36893675313,51,3,False
pca_1,matched,6,0.1,btc_vol,229,-0.7839482959164995,-362.209161281672,51,3,False
pca_1,matched,6,0.1,btc_ret,229,0.4368056371906469,82.00979806113045,51,3,False
pca_1,matched,6,0.1,account_ls,229,0.05527860727751553,0.09099452178900966,51,3,False
