method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,-0.16162246773491745,-0.016943353024797884,70,3,False
sequential_ols,all,6,0.1,downside,577,-0.62238088973479,-28182.39074238534,70,3,False
sequential_ols,all,6,0.1,btc_vol,577,-2.4650558297026155,-1135.2545330680184,70,3,False
sequential_ols,all,6,0.1,btc_ret,577,-0.26366194376215774,-46.12208452708231,70,3,False
sequential_ols,all,6,0.1,account_ls,577,1.79196845078132,2.976595173147421,70,3,False
sequential_ols,all,6,0.5,e_origin,577,1.8372877457040822,0.19260821419121268,70,3,False
sequential_ols,all,6,0.5,downside,577,-2.9995801733684964,-135825.73292860144,70,3,False
sequential_ols,all,6,0.5,btc_vol,577,1.4205955428589754,654.239758083465,70,3,False
sequential_ols,all,6,0.5,btc_ret,577,0.380566857566586,66.5721283945545,70,3,False
sequential_ols,all,6,0.5,account_ls,577,3.113766447282971,5.172201649671757,70,3,False
sequential_ols,matched,1,0.1,e_origin,229,3.559451568217769,0.3680523692198,70,3,False
sequential_ols,matched,1,0.1,downside,229,-0.865993944738069,-40573.00788171015,70,3,False
sequential_ols,matched,1,0.1,btc_vol,229,-0.5579345500482319,-257.7835891419071,70,3,False
sequential_ols,matched,1,0.1,btc_ret,229,1.1126240820954318,208.89399889033945,70,3,False
sequential_ols,matched,1,0.1,account_ls,229,1.889133314200296,3.1097162354027534,70,3,False
sequential_ols,matched,6,0.1,e_origin,229,0.2511364772187295,0.025967869955918085,70,3,False
sequential_ols,matched,6,0.1,downside,229,-0.8521383896099551,-39923.85605930513,70,3,False
sequential_ols,matched,6,0.1,btc_vol,229,-2.2425422145742946,-1036.1261564196518,70,3,False
sequential_ols,matched,6,0.1,btc_ret,229,-0.8012944271009944,-150.44218425546654,70,3,False
sequential_ols,matched,6,0.1,account_ls,229,1.3827100896173836,2.276089242732227,70,3,False
sequential_ols,matched,12,0.1,e_origin,229,0.10236958110081651,0.010585160701894079,70,3,False
sequential_ols,matched,12,0.1,downside,229,-0.13268564694698196,-6216.5051292570015,70,3,False
sequential_ols,matched,12,0.1,btc_vol,229,-1.7733216910953138,-819.3312821266013,70,3,False
sequential_ols,matched,12,0.1,btc_ret,229,-0.3144780331582035,-59.04291931724637,70,3,False
sequential_ols,matched,12,0.1,account_ls,229,1.9923525935054753,3.2796262498253013,70,3,False
pca_1,all,6,0.1,e_origin,577,-0.20128041196809748,-0.021283287835678174,70,3,False
pca_1,all,6,0.1,downside,577,-0.5482740047812146,-24826.713820247485,70,3,False
pca_1,all,6,0.1,btc_vol,577,-2.485088474209671,-1144.4803486507503,70,3,False
pca_1,all,6,0.1,btc_ret,577,-0.11211092911026756,-19.611437566803048,70,3,False
pca_1,all,6,0.1,account_ls,577,1.802696615616896,2.994415466608716,70,3,False
pca_1,all,6,0.5,e_origin,577,1.900622115330214,0.2009708105816076,70,3,False
pca_1,all,6,0.5,downside,577,-2.9340929369315973,-132860.3673199464,70,3,False
pca_1,all,6,0.5,btc_vol,577,1.4133690756657482,650.911687562576,70,3,False
pca_1,all,6,0.5,btc_ret,577,0.3634293444594785,63.57428268033566,70,3,False
pca_1,all,6,0.5,account_ls,577,3.0706987241814048,5.100662903190658,70,3,False
pca_1,matched,1,0.1,e_origin,229,3.4714008373631664,0.36208234365816283,70,3,False
pca_1,matched,1,0.1,downside,229,-0.7981741146323381,-37395.555524063086,70,3,False
pca_1,matched,1,0.1,btc_vol,229,-0.5732524949827731,-264.86096913775566,70,3,False
pca_1,matched,1,0.1,btc_ret,229,1.1601137371811112,217.81013158637757,70,3,False
pca_1,matched,1,0.1,account_ls,229,1.7436814930393598,2.870286923382742,70,3,False
pca_1,matched,6,0.1,e_origin,229,0.28229976163868536,0.029445104180454644,70,3,False
pca_1,matched,6,0.1,downside,229,-0.7836540455537994,-36715.2703087378,70,3,False
pca_1,matched,6,0.1,btc_vol,229,-2.1371236787207226,-987.4194245421057,70,3,False
pca_1,matched,6,0.1,btc_ret,229,-0.6541584557836696,-122.8175606977913,70,3,False
pca_1,matched,6,0.1,account_ls,229,1.2133327147602941,1.9972759008977692,70,3,False
pca_1,matched,12,0.1,e_origin,229,0.3204224533482814,0.03342146825002523,70,3,False
pca_1,matched,12,0.1,downside,229,-0.07333162042403712,-3435.687318048105,70,3,False
pca_1,matched,12,0.1,btc_vol,229,-1.7540396814000963,-810.42237755227,70,3,False
pca_1,matched,12,0.1,btc_ret,229,-0.31521624297953316,-59.181517433249084,70,3,False
pca_1,matched,12,0.1,account_ls,229,1.9324553924060868,3.18102902679512,70,3,False
pca_2,all,6,0.1,e_origin,577,0.7703792307534628,0.111352140342857,70,3,False
pca_2,all,6,0.1,downside,577,-0.5131256560655305,-23235.141016851918,70,3,False
pca_2,all,6,0.1,btc_vol,577,-0.9382783562810588,-432.11384683980367,70,3,False
pca_2,all,6,0.1,btc_ret,577,0.6363432576524047,111.31480371759108,70,3,False
pca_2,all,6,0.1,account_ls,577,1.8287110523336478,3.0376274141904216,70,3,False
pca_2,all,6,0.5,e_origin,577,1.209858600680116,0.17487535919962793,70,3,False
pca_2,all,6,0.5,downside,577,-2.215457251576849,-100319.40724207577,70,3,False
pca_2,all,6,0.5,btc_vol,577,1.2262611307579243,564.7411675807735,70,3,False
pca_2,all,6,0.5,btc_ret,577,0.3964525131253562,69.35098808888583,70,3,False
pca_2,all,6,0.5,account_ls,577,2.158114656802956,3.584791723167622,70,3,False
pca_2,matched,1,0.1,e_origin,229,2.466617206140831,0.355467985870393,70,3,False
pca_2,matched,1,0.1,downside,229,3.12354945319518,146342.58975301628,70,3,False
pca_2,matched,1,0.1,btc_vol,229,-3.0961890043743776,-1430.5382488686841,70,3,False
pca_2,matched,1,0.1,btc_ret,229,2.1815126729211034,409.5767053848073,70,3,False
pca_2,matched,1,0.1,account_ls,229,-1.1364202153243934,-1.8706696701974903,70,3,False
pca_2,matched,6,0.1,e_origin,229,0.8751604491627694,0.12612071358410706,70,3,False
pca_2,matched,6,0.1,downside,229,0.45702650885259494,21412.32078872718,70,3,False
pca_2,matched,6,0.1,btc_vol,229,-1.810805016915582,-836.6497763157297,70,3,False
pca_2,matched,6,0.1,btc_ret,229,0.36510845954641286,68.54872851547732,70,3,False
pca_2,matched,6,0.1,account_ls,229,2.315311664180671,3.811251550115124,70,3,False
pca_2,matched,12,0.1,e_origin,229,0.5468840790191889,0.07881230277221894,70,3,False
pca_2,matched,12,0.1,downside,229,1.2754284014773716,59755.575544295774,70,3,False
pca_2,matched,12,0.1,btc_vol,229,-2.1048140363318386,-972.491337406835,70,3,False
pca_2,matched,12,0.1,btc_ret,229,-0.17618927937531903,-33.079351528147825,70,3,False
pca_2,matched,12,0.1,account_ls,229,0.665134649893769,1.0948830365522204,70,3,False
ae_selected,all,6,0.1,e_origin,577,0.014287327122481833,0.0016904838305626345,70,3,False
ae_selected,all,6,0.1,downside,577,-1.5674309157057151,-70975.75015026056,70,3,False
ae_selected,all,6,0.1,btc_vol,577,0.32665925293270415,150.4393503757694,70,3,False
