method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,1.489123274454383,0.15610912078081496,26,3,False
sequential_ols,all,6,0.1,downside,577,-1.2015862159087705,-54409.72370124534,26,3,False
sequential_ols,all,6,0.1,btc_vol,577,0.10573212476569199,48.69377499885911,26,3,False
sequential_ols,all,6,0.1,btc_ret,577,1.5599167249983936,272.8744619681876,26,3,False
sequential_ols,all,6,0.1,account_ls,577,-0.24085404785961564,-0.40007679598341245,26,3,False
sequential_ols,all,6,0.5,e_origin,577,0.6047380622640214,0.06339644865017659,26,3,False
sequential_ols,all,6,0.5,downside,577,-3.0929940692277924,-140055.6618311373,26,3,False
sequential_ols,all,6,0.5,btc_vol,577,1.664877946186262,766.7413502926395,26,3,False
sequential_ols,all,6,0.5,btc_ret,577,-0.2376504939170433,-41.57193113251222,26,3,False
sequential_ols,all,6,0.5,account_ls,577,1.9868570387703886,3.300319862640054,26,3,False
sequential_ols,matched,1,0.1,e_origin,229,3.8295247471018876,0.395978321138509,26,3,False
sequential_ols,matched,1,0.1,downside,229,-0.03437984968007529,-1610.7432627183193,26,3,False
sequential_ols,matched,1,0.1,btc_vol,229,-1.9739208159149717,-912.014487298725,26,3,False
sequential_ols,matched,1,0.1,btc_ret,229,1.3640852638382064,256.1055707637524,26,3,False
sequential_ols,matched,1,0.1,account_ls,229,3.018369070899444,4.968559515444733,26,3,False
sequential_ols,matched,6,0.1,e_origin,229,1.239886512077036,0.12820603387564,26,3,False
sequential_ols,matched,6,0.1,downside,229,-0.6507689034221947,-30489.41855558436,26,3,False
sequential_ols,matched,6,0.1,btc_vol,229,-0.33509906610135615,-154.82647556105135,26,3,False
sequential_ols,matched,6,0.1,btc_ret,229,0.1278715318425993,24.007745347851312,26,3,False
sequential_ols,matched,6,0.1,account_ls,229,0.005025105801825437,0.008271863599614819,26,3,False
sequential_ols,matched,12,0.1,e_origin,229,0.6609022692900836,0.06833823733040763,26,3,False
sequential_ols,matched,12,0.1,downside,229,-0.9833118739022562,-46069.514287519014,26,3,False
sequential_ols,matched,12,0.1,btc_vol,229,0.6909399555251341,319.23633623589245,26,3,False
sequential_ols,matched,12,0.1,btc_ret,229,-2.746605006025006,-515.6721954105401,26,3,False
sequential_ols,matched,12,0.1,account_ls,229,-0.05291074359960534,-0.08709676398278789,26,3,False
pca_1,all,6,0.1,e_origin,577,1.5668256031916232,0.16567533807672677,26,3,False
pca_1,all,6,0.1,downside,577,-1.1096039487225116,-50244.621208592864,26,3,False
pca_1,all,6,0.1,btc_vol,577,-0.004307877327333716,-1.9839458420487517,26,3,False
pca_1,all,6,0.1,btc_ret,577,1.6729017288543404,292.6388004380484,26,3,False
pca_1,all,6,0.1,account_ls,577,-0.24661250852212319,-0.4096420348163315,26,3,False
pca_1,all,6,0.5,e_origin,577,0.6234776491588874,0.06592620780338915,26,3,False
pca_1,all,6,0.5,downside,577,-3.0728670320282423,-139144.27776359956,26,3,False
pca_1,all,6,0.5,btc_vol,577,1.6394274232677468,755.0203899946808,26,3,False
pca_1,all,6,0.5,btc_ret,577,-0.1492364877297917,-26.105769393126337,26,3,False
pca_1,all,6,0.5,account_ls,577,1.9560027010099879,3.2490684732485584,26,3,False
pca_1,matched,1,0.1,e_origin,229,3.8088741135465156,0.3972822875676314,26,3,False
pca_1,matched,1,0.1,downside,229,0.004493030034059916,210.5046393133974,26,3,False
pca_1,matched,1,0.1,btc_vol,229,-2.0317070275291007,-938.7135634385987,26,3,False
pca_1,matched,1,0.1,btc_ret,229,1.3883583809188744,260.6628229157683,26,3,False
pca_1,matched,1,0.1,account_ls,229,3.084594713934335,5.0775740332649155,26,3,False
pca_1,matched,6,0.1,e_origin,229,1.2221271475496551,0.1274732255262029,26,3,False
pca_1,matched,6,0.1,downside,229,-0.6547220474784781,-30674.628793978853,26,3,False
pca_1,matched,6,0.1,btc_vol,229,-0.29441288222660583,-136.02815861363513,26,3,False
pca_1,matched,6,0.1,btc_ret,229,0.12396651217445288,23.274582020406307,26,3,False
pca_1,matched,6,0.1,account_ls,229,0.014815518572702262,0.024387934030450562,26,3,False
pca_1,matched,12,0.1,e_origin,229,0.7946432426525386,0.08288477797634765,26,3,False
pca_1,matched,12,0.1,downside,229,-0.8506543770251609,-39854.3280277695,26,3,False
pca_1,matched,12,0.1,btc_vol,229,0.5317068962810253,245.66557508040594,26,3,False
pca_1,matched,12,0.1,btc_ret,229,-2.6231153559340243,-492.4871437437711,26,3,False
pca_1,matched,12,0.1,account_ls,229,-0.014503491219587713,-0.023874303510795673,26,3,False
pca_2,all,6,0.1,e_origin,577,0.8533396351136004,0.12334340155608473,26,3,False
pca_2,all,6,0.1,downside,577,-0.8536267701141493,-38653.56983208243,26,3,False
pca_2,all,6,0.1,btc_vol,577,0.714445943909903,329.03027456121555,26,3,False
pca_2,all,6,0.1,btc_ret,577,0.17736094827713153,31.025549351257613,26,3,False
pca_2,all,6,0.1,account_ls,577,0.8722537571572141,1.4488794834428183,26,3,False
pca_2,all,6,0.5,e_origin,577,0.7097242413912749,0.10258494800649677,26,3,False
pca_2,all,6,0.5,downside,577,-1.8497889295325192,-83761.3674565723,26,3,False
pca_2,all,6,0.5,btc_vol,577,1.7814001909322161,820.404397172622,26,3,False
pca_2,all,6,0.5,btc_ret,577,-0.17586634318610586,-30.764099779281928,26,3,False
pca_2,all,6,0.5,account_ls,577,1.51776027728385,2.5211146509795985,26,3,False
pca_2,matched,1,0.1,e_origin,229,1.6616300982162064,0.2394600600385234,26,3,False
pca_2,matched,1,0.1,downside,229,0.11796884535609087,5527.002725032465,26,3,False
pca_2,matched,1,0.1,btc_vol,229,-0.5102178438429602,-235.73694623986512,26,3,False
pca_2,matched,1,0.1,btc_ret,229,0.6118364212524128,114.8716433150225,26,3,False
pca_2,matched,1,0.1,account_ls,229,0.401530834442787,0.6609628582036438,26,3,False
