datetime_utc,BTC_BINANCE_CLOSE,ETH_BINANCE_CLOSE,XRP_BINANCE_CLOSE,SOL_BINANCE_CLOSE,DOGE_BINANCE_CLOSE,USDT_BINANCE_CLOSE,BTC_UPBIT_CLOSE,ETH_UPBIT_CLOSE,XRP_UPBIT_CLOSE,SOL_UPBIT_CLOSE,DOGE_UPBIT_CLOSE,USDT_UPBIT_CLOSE,USDKRW,BTC_KP,ETH_KP,XRP_KP,SOL_KP,DOGE_KP,USDT_KP,MKT_KP_EQ,RESIDUAL_RAW,BTC_KP_pct,ETH_KP_pct,XRP_KP_pct,SOL_KP_pct,DOGE_KP_pct,USDT_KP_pct,MKT_KP_EQ_pct,RESIDUAL_RAW_pct,VIX,SPY,DXY,XAUUSD,VIX_ret,SPY_ret,DXY_ret,XAUUSD_ret,USDKRW_ret,BTC_RET,BTC_VOL_24,BTC_RET_POS,BTC_RET_NEG,BTC_RET_ABS,BTC_DOWNSIDE_24,BTC_BIG_UP,BTC_BIG_DOWN,BTC_VOL_RATIO,BTC_VOL_RATIO_LOG,ETH_VOL_RATIO,ETH_VOL_RATIO_LOG,XRP_VOL_RATIO,XRP_VOL_RATIO_LOG,SOL_VOL_RATIO,SOL_VOL_RATIO_LOG,DOGE_VOL_RATIO,DOGE_VOL_RATIO_LOG,USDT_VOL_RATIO,USDT_VOL_RATIO_LOG,RESIDUAL_OLS,DEPEG_GLOBAL,RESIDUAL_FINAL,RESIDUAL_FINAL_lag1,BTC_DOWNSIDE_24_lag1,DXY_ret_lag1,USDKRW_ret_lag1,HIGH_STRESS,HIGH_STRESS_lag1,FUNDING,FUNDING_lag1,OI,OI_VALUE,TOPTRADER_ACCOUNT_LS,TOPTRADER_POSITION_LS,ACCOUNT_LS,TAKER_LONG_SHORT_VOL_RATIO,OI_RET,OI_VALUE_RET,OI_lag1,OI_VALUE_lag1,OI_RET_lag1,OI_VALUE_RET_lag1,TOPTRADER_ACCOUNT_LS_lag1,TOPTRADER_POSITION_LS_lag1,ACCOUNT_LS_lag1,TAKER_LONG_SHORT_VOL_RATIO_lag1,COIN_VOL_RATIO_LOG_MEAN,VOL_RATIO_DISPERSION,USDT_RELATIVE_VOLUME_PRESSURE
2025-06-17 11:00:00+00:00,105641.47,2552.19,2.1939,150.53,0.17137,0.9997,145810000.0,3521000.0,3028.0,207500.0,236.6,1378.0,1370.58,0.0070440875885238,0.0065807769191479,0.0070120155576225,0.0057514080880813,0.0073387797731376,0.0057154810789716,0.0067454135853026,-0.0010299325063309,0.7044087588523817,0.6580776919147935,0.7012015557622542,0.5751408088081389,0.7338779773137682,0.5715481078971685,0.6745413585302673,-0.1029932506330988,19.84,601.14,98.446,3379.35,0.0045466105095961,0.0011651327072508,-0.0002336033324485,-0.0017030188343589,0.0006568719992712,-0.0029730054599763,0.0035204665253978,0.0,-0.0029730054599763,0.0029730054599763,7.77124471434101e-06,0,0,8.922563191971735,2.1885832586739085,16.91982595880738,2.8284860680026798,1.2240853661187163,0.2021939252192082,13.0233541277654,2.5667442171034103,3.8915334261780337,1.3588032769160792,13.907745231887986,2.6324458958794748,-0.0010947594117665521,0.00029999999999996696,-0.0011320440834937124,0.00025380001831508533,7.402962986630625e-06,0.0012499048955936,0.0015343813974606,1,1.0,5.776e-05,5.776e-05,77254.377,8152430330.7291155,0.92742075,1.552855,0.7949479,1.049486,0.0003146336093138302,-0.002358831433927122,77230.074,8171683237.9104,-0.0007877246457912435,-0.004234206455482337,0.88139905,1.545189,0.76142962,1.86246,1.8289621491830572,1.0653781026117737,0.8034837466964175
2025-06-17 12:00:00+00:00,105507.0,2547.75,2.2065,149.67,0.1712,0.9997,145532000.0,3513000.0,3043.0,206450.0,236.1,1379.0,1374.39,0.0036152151394159,0.0032550464333915,0.0034322014289998,0.0036219288611747,0.0034188149264247,0.0036553119181921,0.0034686413578813,0.0001866705603107,0.3615215139415983,0.3255046433391584,0.3432201428999804,0.3621928861174739,0.3418814926424707,0.3655311918192128,0.3468641357881363,0.0186670560310764,20.53,598.81,98.617,3383.12,0.0341871291741155,-0.0038835000263972,0.0017354860417198,0.0011149773353711,0.0027759884054763,-0.0012737010898487,0.0035133634694892,0.0,-0.0012737010898487,0.0012737010898487,7.702004616782566e-06,0,0,10.1406420975593,2.316551319388906,11.935920751773018,2.4795524040101595,1.2216015547928003,0.2001627476726221,12.3180004622132,2.5110616447882474,2.360938990671844,0.8590594173086177,22.609773342633183,3.1183822615882906,8.648239050525067e-05,0.00029999999999996696,4.9197718778090355e-05,-0.0011320440834937124,7.77124471434101e-06,-0.0002336033324485,0.0006568719992712,1,1.0,5.776e-05,5.776e-05,77103.08,8131082638.484,0.97434413,1.545045,0.85811956,0.829144,-0.0019603464761956957,-0.0026220023303018536,77254.377,8152430330.7291155,0.0003146336093138302,-0.002358831433927122,0.92742075,1.552855,0.7949479,1.049486,1.6732775066337104,1.0722384133802216,1.4451047549545801
2025-06-18 09:00:00+00:00,104697.03,2527.08,2.147,147.43,0.16969,0.9998,145346000.0,3505000.0,2983.0,204650.0,235.8,1387.5,1375.84,0.0090223607799875,0.0080941628465138,0.0098416465384429,0.0089228356647474,0.0099959201990076,0.00867655796539,0.0091753852057399,-0.0004988272403498,0.9022360779987526,0.8094162846513875,0.9841646538442994,0.8922835664747497,0.9995920199007636,0.8676557965390019,0.9175385205739904,-0.0498827240349886,20.15,600.742,98.701,3392.17,-0.0186829426381507,0.0032212053676072,0.0008514175602263,0.0026714739538284,0.0010544573612767,-0.0024123427195359,0.0031218991585628,0.0,-0.0024123427195359,0.0024123427195359,6.325188585658582e-06,0,0,13.099151941064733,2.572547490788252,16.930512171805113,2.8291174480090766,1.0258204770898596,0.025492757842284,11.006191693176095,2.398457995637998,5.798060201163804,1.7575234135369369,56.39915872663688,4.032454242198384,-0.0005374311241903573,0.00019999999999997797,-0.0006243592601352338,4.9197718778090355e-05,7.702004616782566e-06,0.0017354860417198,0.0027759884054763,1,1.0,3.695e-05,5.776e-05,77090.394,8069945136.354874,1.08332235,1.463637,1.01608526,1.455973,-0.00016454652326913788,-0.007547396769410852,77103.08,8131082638.484,-0.0019603464761956957,-0.0026220023303018536,0.97434413,1.545045,0.85811956,0.829144,1.9166278211629095,1.128797400929933,2.115826421035475
2025-06-18 10:00:00+00:00,104266.19,2494.79,2.1294,145.69,0.16678,0.9997,144711000.0,3463000.0,2956.0,202300.0,231.5,1388.0,1372.03,0.0115664872077685,0.0117073135169785,0.0117741340258901,0.0120513114097109,0.0116805914135629,0.0119432701598998,0.0117559675147822,0.0001873026451176,1.156648720776854,1.1707313516978513,1.1774134025890115,1.205131140971094,1.1680591413562924,1.194327015989982,1.1755967514782206,0.0187302645117615,19.97,600.14,98.508,3387.38,-0.0089731409649678,-0.001002596508945,-0.0019573149462397,-0.0014130733742057,-0.0027730587265981,-0.0041236023306261,0.003194479359066,0.0,-0.0041236023306261,0.0041236023306261,6.878689196121702e-06,0,0,8.407190701875065,2.1290873755969786,9.875906828753404,2.290098137330838,0.6571619264190914,-0.4198248275174566,8.546547893354111,2.145527446254345,2.429456571396986,0.8876675991728663,14.729288185640884,2.689837905182036,0.00017654709705555022,0.00029999999999996696,0.0001392624253283899,-0.0006243592601352338,6.325188585658582e-06,0.0008514175602263,0.0010544573612767,1,1.0,3.695e-05,3.695e-05,77407.507,8066984638.251501,1.06922532,1.467226,0.98606644,0.725166,0.0041050841891348,-0.00036692210698774375,77090.394,8069945136.354874,-0.00016454652326913788,-0.007547396769410852,1.08332235,1.463637,1.01608526,1.455973,1.4065111461675142,1.1676567544785372,1.2833267590145216
2025-06-18 11:00:00+00:00,104840.59,2513.86,2.1419,146.52,0.16871,0.9998,145398000.0,3487000.0,2975.0,203300.0,234.3,1388.0,1372.43,0.0105057140331694,0.010696256217054,0.0120397635342113,0.0109979288735215,0.0119085383094621,0.0115471503326991,0.0112296401934837,0.0003175101392154,1.0505714033169469,1.0696256217054056,1.2039763534211323,1.099792887352158,1.1908538309462149,1.1547150332699152,1.1229640193483714,0.0317510139215437,19.99,599.455,98.607,3392.96,0.0010010010845848,-0.0011420522333835,0.0010044898493184,0.0016459355311777,0.0002914963255662,0.0054938576810723,0.0033905762222937,0.0054938576810723,0.0,0.0054938576810723,6.510407468411317e-06,0,0,11.257378657043644,2.421023794280836,7.155193013703045,1.9678383887036923,1.0913863466400393,0.0874487657412581,9.705620333796906,2.2727051335681345,3.47715408446064,1.2462141673905756,53.14837624053085,3.973087553813865,0.0003010747335795323,0.00019999999999997797,0.00021414659763465587,0.0001392624253283899,6.878689196121702e-06,-0.0019573149462397,-0.0027730587265981,1,1.0,3.695e-05,3.695e-05,77096.034,8076511135.4094,1.0953748,1.482741,1.03375758,1.301859,-0.004031925999068875,0.0011802274299554938,77407.507,8066984638.251501,0.0041050841891348,-0.00036692210698774375,1.06922532,1.467226,0.98606644,0.725166,1.5990460499368992,0.9584999281712967,2.374041503876966
2025-06-18 12:00:00+00:00,104514.0,2493.97,2.1315,145.17,0.16738,0.9997,145012000.0,3462000.0,2961.0,201600.0,232.5,1387.0,1373.52,0.010170043018693,0.0106501641701177,0.0113886667659406,0.0110640376546247,0.0113102432161726,0.0101172351822034,0.0109166309651097,-0.0007993957829063,1.0170043018693065,1.065016417011777,1.1388666765940636,1.1064037654624714,1.1310243216172688,1.011723518220342,1.0916630965109777,-0.0799395782906353,20.45,598.825,98.678,3391.1,0.022750733976502,-0.0010515072571477,0.0007197709209041,-0.0005483442206006,0.0007938965074023,-0.0031199723390358,0.0034338924778449,0.0,-0.0031199723390358,0.0031199723390358,6.848403840497437e-06,0,0,18.531195129786443,2.9194555352377405,8.522399841374657,2.142697972702096,1.0847265190940445,0.0813278990864152,9.639741802319024,2.265894324271954,3.201899271113201,1.1637441559639037,40.91456873783997,3.711486203482391,-0.0008192090254214458,0.00029999999999996696,-0.000856493697148606,0.00021414659763465587,6.510407468411317e-06,0.0010044898493184,0.0002914963255662,1,1.0,3.695e-05,3.695e-05,77354.959,8085754602.461322,1.08337282,1.472717,1.01725146,2.222707,0.003352846589473657,0.001143833198842259,77096.034,8076511135.4094,-0.004031925999068875,0.0011802274299554938,1.0953748,1.482741,1.03375758,1.301859,1.714623977452422,1.1079135887622216,1.9968622260299693
2025-06-20 09:00:00+00:00,105940.58,2553.34,2.1699,147.75,0.17012,0.9998,146097000.0,3523000.0,2994.0,203650.0,234.7,1380.0,1365.53,0.0098984508665471,0.0104218951942613,0.0104406984559348,0.0093822864164243,0.0103142295244076,0.0107987779184948,0.010091512091515,0.0007072658269797,0.989845086654717,1.04218951942614,1.0440698455934871,0.9382286416424356,1.0314229524407637,1.0798777918494815,1.009151209151509,0.0707265826979729,19.69,596.14,98.795,3370.86,-0.0378719898377766,-0.0044938630312794,0.0011849722614289,-0.0059864478482509,-0.005834156122165,-0.00018027349331,0.0028873692629304,0.0,-0.00018027349331,0.00018027349331,1.7215237101008649e-06,0,0,9.074604120116154,2.2054797560717017,15.13879136403344,2.717260414177584,1.256440734308278,0.2282829096055951,13.912004745370878,2.632752118151038,3.4445617228835688,1.236796675148388,33.75290767722825,3.5190665670069032,0.0006785483199626251,0.00019999999999997797,0.0005916201840177487,-0.000856493697148606,6.848403840497437e-06,0.0007197709209041,0.0007938965074023,1,1.0,7.862e-05,3.695e-05,79022.338,8372231946.852933,0.93855677,1.430587,0.8421309,1.348844,0.02132588584478512,0.034816686959274534,77354.959,8085754602.461322,0.003352846589473657,0.001143833198842259,1.08337282,1.472717,1.01725146,2.222707,1.8041143746308617,1.0590874075418641,1.7149521923760416
2025-06-20 10:00:00+00:00,105958.87,2552.84,2.1719,148.56,0.17066,0.9998,146156000.0,3522000.0,2997.0,204850.0,235.5,1380.5,1371.96,0.0053976854161195,0.0055977801323818,0.0057857265147915,0.0050614788133804,0.0058141026545814,0.0064259564645079,0.0055313547062509,0.0008946017582569,0.5397685416119513,0.559778013238188,0.5785726514791589,0.5061478813380482,0.5814102654581488,0.6425956464507943,0.553135470625099,0.0894601758256952,20.27,595.115,98.727,3369.59,0.0290310678128742,-0.0017208746287797,-0.0006885309250259,-0.0003768294446295,0.0046977426950869,0.0001726290468937,0.0028775267314526,0.0001726290468937,0.0,0.0001726290468937,1.69682215039175e-06,0,0,16.802707563453854,2.8215400379149127,12.268605820510867,2.5070436272067647,1.7803134908679592,0.5767894672621032,11.0657809857665,2.403857552645008,1.901349301821296,0.6425637929822303,31.001881807715627,3.4340479061174625,0.0008166733449950477,0.00019999999999997797,0.0007297452090501712,0.0005916201840177487,1.7215237101008649e-06,0.0011849722614289,-0.005834156122165,1,1.0,7.862e-05,7.862e-05,79353.647,8406044943.89591,0.93746848,1.426152,0.84462529,0.515402,0.0041838348570628625,0.004030573942600313,79022.338,8372231946.852933,0.02132588584478512,0.034816686959274534,0.93855677,1.430587,0.8421309,1.348844,1.7903588956022038,1.0889830703424506,1.6436890105152586
2025-06-20 11:00:00+00:00,105977.82,2549.65,2.1725,148.17,0.17079,0.9998,146070000.0,3517000.0,2997.0,204450.0,235.7,1379.5,1372.63,0.0041360543043578,0.0049357921470434,0.0050171465331514,0.0052483003349503,0.0054110579024857,0.0052060316261759,0.0049496702443977,0.0002563613817781,0.4136054304357817,0.4935792147043427,0.501714653315144,0.5248300334950384,0.541105790248575,0.5206031626175944,0.4949670244397764,0.025636138177818,20.39,594.965,98.679,3370.22,0.0059026241224553,-0.0002520838948543,-0.0004863074166534,0.0001869488907946,0.0004882332248596,0.0001788269888578,0.0028548194772746,0.0001788269888578,0.0,0.0001788269888578,1.6257199025348926e-06,0,0,11.46597345607935,2.4393838194721167,12.16832781811878,2.498836495596619,1.8196612762325557,0.5986503718075896,9.160137979448573,2.214861241831167,2.6252477641796297,0.96517527794362,48.98692336141252,3.89155339231919,0.00017215572475075876,0.00019999999999997797,8.522758880588231e-05,0.0007297452090501712,1.69682215039175e-06,-0.0006885309250259,0.0046977426950869,1,1.0,7.862e-05,7.862e-05,79435.142,8419283039.4948,0.9256092,1.432012,0.83045164,1.463001,0.0010264579466667811,0.0015735917116899145,79353.647,8406044943.89591,0.0041838348570628625,0.004030573942600313,0.93746848,1.426152,0.84462529,0.515402,1.7433814413302227,0.893509779736567,2.148171950988967
2025-06-20 12:00:00+00:00,105982.89,2551.92,2.1722,147.48,0.17131,0.9998,146207000.0,3518000.0,2997.0,203600.0,236.5,1379.5,1370.48,0.0066064432645551,0.0059029399364989,0.0067328303082958,0.0073304047052218,0.0073391845136021,0.0067829922297575,0.0067823605456347,6.316841227428996e-07,0.6606443264555173,0.590293993649893,0.6732830308295856,0.7330404705221838,0.7339184513602159,0.6782992229757534,0.6782360545634791,6.316841227428996e-05,20.28,593.36,98.624,3371.59,-0.0054094058633813,-0.0027012828577444,-0.0005575181464516,0.0004064190532986,-0.0015675641445351,4.783905470873151e-05,0.0028524465354177,4.783905470873151e-05,0.0,4.783905470873151e-05,1.6236001331244685e-06,0,0,9.448599690724317,2.245866549650047,9.960615030371104,2.2986388197273118,1.826621204806257,0.6024679241023196,8.737033564076944,2.1675707229106096,5.380742059238259,1.682826293888774,16.210256440601682,2.7856441555238507,-6.379650845104046e-05,0.00019999999999997797,-0.00015072464439591692,8.522758880588231e-05,1.6257199025348926e-06,-0.0004863074166534,0.0004882332248596,1,1.0,7.862e-05,7.862e-05,79541.893,8426493152.2554,0.92904546,1.434347,0.83487778,0.750012,0.0013429740470947138,0.0008560143645297558,79435.142,8419283039.4948,0.0010264579466667811,0.0015735917116899145,0.9256092,1.432012,0.83045164,1.463001,1.7994740620558123,0.7124530258429244,0.9861700934680384
2025-06-23 09:00:00+00:00,101567.66,2252.01,2.0077,134.33,0.15281,0.9996,142137000.0,3153000.0,2814.0,188150.0,213.8,1400.5,1385.79,0.0098439658895446,0.010313678756298,0.0114114153462647,0.0107268078888542,0.0096212947404357,0.0110192916456806,0.0103834325242794,0.0006358591214011,0.9843965889544616,1.0313678756298073,1.1411415346264775,1.0726807888854273,0.9621294740435716,1.101929164568061,1.038343252427949,0.0635859121401117,20.19,597.5974,98.755,3380.79,-0.0044477463982364,0.0071159856445621,0.0013273957131705,0.0027249668095805,0.0111093306965495,-0.0030839198263059,0.0069095348521333,0.0,-0.0030839198263059,0.0030839198263059,2.5499729778673823e-05,0,0,10.19124724025572,2.321529238199482,12.138893617659631,2.496414646194889,1.3712094270588235,0.3156931438806446,8.385062711504274,2.1264518742578518,4.870357334177292,1.5831673089771088,16.04966365122924,2.775687893046733,0.0006102918716742959,0.00039999999999995595,0.0006226506641648517,-0.00015072464439591692,1.6236001331244685e-06,-0.0005575181464516,-0.0015675641445351,1,1.0,-2.809e-05,7.862e-05,77794.67,7897164448.119133,1.14077605,1.483738,1.0326289,1.699731,-0.022210919002517926,-0.06487692486548369,79541.893,8426493152.2554,0.0013429740470947138,0.0008560143645297558,0.92904546,1.434347,0.83487778,0.750012,1.768651242301995,0.8815932264813604,1.007036650744738
2025-06-23 10:00:00+00:00,101463.21,2247.01,1.9945,133.83,0.15195,0.9996,141800000.0,3140000.0,2787.0,187000.0,212.4,1398.0,1380.14,0.0126153111578166,0.0125150793266155,0.0124644546235246,0.0124299533688512,0.0128162599239005,0.0133460545810626,0.0125682116801417,0.0007778429009209,1.2615311157816669,1.2515079326615552,1.2464454623524637,1.242995336885122,1.2816259923900564,1.334605458106264,1.2568211680141728,0.0777842900920911,20.22,596.43,98.589,3386.57,0.0014847812675791,-0.0019553996365093,-0.0016823418918443,0.0017081997722829,-0.0040854308377697,-0.0010289076652689,0.0068781435121422,0.0,-0.0010289076652689,0.0010289076652689,2.554384023632588e-05,0,0,8.98522586561592,2.195581657995907,8.205214022679655,2.1047698086235136,0.8113282509088082,-0.2090825584089912,7.010139894791169,1.947357657308308,2.6805048809778524,0.9860051652044662,15.752012024072291,2.756968104672763,0.0007758526800378061,0.00039999999999995595,0.0007882114725283618,0.0006226506641648517,2.5499729778673823e-05,0.0013273957131705,0.0111093306965495,1,1.0,-2.809e-05,-2.809e-05,77903.913,7903764864.5889,1.12405653,1.489458,1.00979031,1.835743,0.00140326284056691,0.0008354466655795534,77794.67,7897164448.119133,-0.022210919002517926,-0.06487692486548369,1.14077605,1.483738,1.0326289,1.699731,1.4049263461446406,1.0234339403794588,1.3520417585281224
2025-06-23 11:00:00+00:00,101289.01,2253.37,2.0013,134.09,0.15217,0.9997,141603000.0,3147000.0,2798.0,187450.0,212.6,1398.5,1382.86,0.0109552069755711,0.0099177847394202,0.0110143041909875,0.0109061517149595,0.0103131483091201,0.0116133780012226,0.0106213191860117,0.0009920588152108,1.0955206975571177,0.9917784739420288,1.101430419098759,1.0906151714959569,1.0313148309120113,1.161337800122264,1.0621319186011746,0.0992058815210894,20.98,594.24,98.681,3387.5,0.0368973893758259,-0.0036786052720136,0.0009327318565404,0.0002745764380485,0.0019688750478943,-0.0017183539875809,0.0068564786029871,0.0,-0.0017183539875809,0.0017183539875809,2.566687108743568e-05,0,0,14.617111426570604,2.682192857958801,6.702442990201985,1.9024720853405144,1.2108156806389054,0.1912942487248658,6.984252812530525,1.94365801669808,3.5735656676828653,1.273563883802007,17.785532475356415,2.878385344528084,0.0009690587177154566,0.00029999999999996696,0.0009317740459882963,0.0007882114725283618,2.554384023632588e-05,-0.0016823418918443,-0.0040854308377697,1,1.0,-2.809e-05,-2.809e-05,77928.247,7896919632.225254,1.12714343,1.502828,1.01096174,2.065422,0.0003123103754418821,-0.000866447626783895,77903.913,7903764864.5889,0.00140326284056691,0.0008354466655795534,1.12405653,1.489458,1.00979031,1.835743,1.5986362185048535,0.931629581540106,1.2797491260232305
2025-06-23 12:00:00+00:00,101684.7,2266.5,2.0201,135.53,0.154,0.9997,142164000.0,3168000.0,2823.0,189500.0,215.4,1397.5,1381.34,0.012123327915412,0.0118796491426136,0.0116666219079744,0.0122159768573606,0.0125684470885509,0.0120023859533089,0.0120908045823823,-8.841862907340604e-05,1.212332791541204,1.1879649142613635,1.1666621907974406,1.2215976857360644,1.2568447088550982,1.2002385953308936,1.2090804582382342,-0.0088418629073406,20.85,597.88,98.534,3390.05,-0.0062156547233405,0.0061067867532722,-0.0014907590926034,0.0007524843403068,-0.0010997758144881,0.0038989335245691,0.0069163790377972,0.0038989335245691,0.0,0.0038989335245691,2.566687108743568e-05,0,0,10.466782995150863,2.348206718370724,10.279290095898816,2.330131200823306,0.8815990375636216,-0.1260179322768896,17.56095863414025,2.8656781786383125,3.111149215767992,1.1349921806894054,20.975717006793456,3.0433654356447453,-9.556078528318891e-05,0.00029999999999996696,-0.00013284545701034922,0.0009317740459882963,2.566687108743568e-05,0.0009327318565404,0.0019688750478943,1,1.0,-2.809e-05,-2.809e-05,77535.029,7867851560.7692,1.15312202,1.49849,1.04484044,1.357858,-0.005058671715399754,-0.003687729310168919,77928.247,7896919632.225254,0.0003123103754418821,-0.000866447626783895,1.12714343,1.502828,1.01096174,2.065422,1.7105980692489715,1.2071719663810692,1.3327673663957738
2025-06-24 09:00:00+00:00,105198.98,2415.84,2.1842,143.99,0.16361,0.9994,145013000.0,3330000.0,3007.0,198400.0,225.4,1378.0,1362.18,0.0119543200435645,0.0119092507706632,0.0106633704104348,0.0115208441138179,0.0113688365775304,0.0122210694459079,0.0114833243832022,0.0007377450627057,1.195432004356456,1.190925077066329,1.0663370410434858,1.152084411381793,1.1368836577530406,1.222106944590795,1.148332438320221,0.0737745062705741,18.15,604.625,97.77,3301.68,-0.138683387533951,0.0112183662255338,-0.0077838847653337,-0.0264132407074129,-0.0139676849467997,0.00192401665951,0.0063991035274269,0.00192401665951,0.0,0.00192401665951,8.769162413476651e-06,0,0,10.124352889494029,2.3149436988013963,13.760411970984643,2.621795771808803,1.217504815074593,0.1968035308535166,12.109941685219116,2.4940267421297166,3.156614890401643,1.1495002161994703,80.01311187419157,4.382190519671396,0.0007240472882130821,0.0006000000000000449,0.0008356930091391253,-0.00013284545701034922,2.566687108743568e-05,-0.0014907590926034,-0.0010997758144881,0,1.0,1.218e-05,-2.809e-05,73242.913,7704436721.453773,0.88242801,1.524413,0.71755271,0.74848,-0.056948328977407314,-0.020988673639816824,77535.029,7867851560.7692,-0.005058671715399754,-0.003687729310168919,1.15312202,1.49849,1.04484044,1.357858,1.7554139919585805,1.0494805559337699,2.6267765277128157
2025-06-24 10:00:00+00:00,105281.99,2413.96,2.184,144.06,0.16378,0.9994,145197000.0,3326000.0,3010.0,198600.0,225.7,1378.5,1358.69,0.0150400515816244,0.0140790168255162,0.0143631941098616,0.014648119311853,0.0142623705098712,0.0151893342542703,0.0144785504677453,0.000710783786525,1.504005158162447,1.4079016825516266,1.4363194109861643,1.4648119311853058,1.4262370509871225,1.518933425427038,1.4478550467745332,0.0710783786525049,17.85,605.78,97.846,3304.58,-0.0166670524852112,0.0019084527089043,0.000777032592671,0.000877955208022,-0.0025653573408446,0.0007887649349367,0.0063790449534458,0.0007887649349367,0.0,0.0007887649349367,8.725051955824598e-06,0,0,9.628858866270456,2.2647647209973867,14.70918120629294,2.6884718706775264,2.1393117698620143,0.7604841744402497,8.02200885005412,2.0821888705701546,2.45248397311882,0.8971013775201547,87.46812272342987,4.471274415253697,0.0007294089731882131,0.0006000000000000449,0.0008410546941142563,0.0008356930091391253,8.769162413476651e-06,-0.0077838847653337,-0.0139676849467997,0,0.0,1.218e-05,1.218e-05,73460.726,7728802982.46,0.87699513,1.531564,0.71259758,1.229395,0.0029694309089016713,0.0031576365972867393,73242.913,7704436721.453773,-0.056948328977407314,-0.020988673639816824,0.88242801,1.524413,0.71755271,0.74848,1.7386022028410946,0.8605215999799194,2.732672212412603
2025-06-24 11:00:00+00:00,105170.0,2409.44,2.1838,144.57,0.1636,0.9993,144974000.0,3320000.0,3011.0,199200.0,225.4,1378.0,1359.18,0.0141945500665661,0.0137829721418076,0.0144272770467033,0.0137577274942342,0.0136630992561277,0.0145567737113443,0.0139651252010878,0.0005916485102565,1.4194550066566114,1.378297214180768,1.4427277046703324,1.3757727494234206,1.3663099256127742,1.455677371134434,1.3965125201087814,0.0591648510256526,17.7,606.5,97.907,3313.33,-0.0084388686458649,0.001187844532053,0.0006232344022771,0.0026443409169143,0.0003605764847538,-0.0010642808421135,0.0063659053595635,0.0,-0.0010642808421135,0.0010642808421135,8.649216676001876e-06,0,0,14.17310679863106,2.651346281514528,15.190119715320272,2.720645197769533,1.3649887143799793,0.3111461607492491,10.887151384030776,2.387583321829537,4.058455806921345,1.400802558142029,48.32301575477247,3.877907963822473,0.0006047330717775141,0.0007000000000000339,0.0007660222569212735,0.0008410546941142563,8.725051955824598e-06,0.000777032592671,-0.0025653573408446,0,0.0,1.218e-05,1.218e-05,73686.2,7747160746.64,0.87286017,1.527107,0.70614235,0.983243,0.003064612800244504,0.0023724238582794044,73460.726,7728802982.46,0.0029694309089016713,0.0031576365972867393,0.87699513,1.531564,0.71259758,1.229395,1.8943047040009753,1.0306805637018486,1.9836032598214977
2025-06-24 12:00:00+00:00,105205.47,2414.29,2.1794,144.43,0.16294,0.9993,144820000.0,3324000.0,3000.0,198750.0,224.5,1377.5,1358.18,0.0135213259709638,0.0137112088972577,0.0135075242318871,0.0131935004022853,0.0144515322016567,0.0149353734025043,0.0136770183408101,0.0012583550616942,1.352132597096389,1.3711208897257745,1.350752423188717,1.3193500402285396,1.4451532201656736,1.4935373402504393,1.3677018340810188,0.1258355061694204,17.6,606.35,97.822,3318.69,-0.005665737535677,-0.0002473512813043,-0.0008685478937051,0.0016164007849877,-0.0007360085120424,0.000337206617635,0.0063506687411516,0.000337206617635,0.0,0.000337206617635,8.649216676001876e-06,0,0,12.977868213813457,2.5632454615637736,8.482929555065525,2.1380558565432715,1.194585707493263,0.177799436983039,12.592889249089692,2.5331323093443383,2.768013914653324,1.0181300647129192,28.6917074161459,3.3566081408103363,0.0012683305200655252,0.0007000000000000339,0.0014296197052092847,0.0007660222569212735,8.649216676001876e-06,0.0006232344022771,0.0003605764847538,0,0.0,1.218e-05,1.218e-05,74039.772,7778344499.1636,0.87063743,1.535949,0.70198118,0.656998,0.004786872211608895,0.004017105268342647,73686.2,7747160746.64,0.003064612800244504,0.0023724238582794044,0.87286017,1.527107,0.70614235,0.983243,1.6860726258294683,1.0502697759595951,1.670535514980868
2025-06-25 09:00:00+00:00,106628.06,2420.56,2.1841,145.5,0.16514,0.9994,146624000.0,3331000.0,3001.0,200100.0,226.8,1375.0,1364.91,0.007464008193643,0.0082187383682474,0.0066754115798206,0.0075812558767704,0.0062056562605188,0.0079972271411143,0.0072290140558,0.0007682130853142,0.7464008193643012,0.8218738368247491,0.6675411579820656,0.7581255876770499,0.6205656260518833,0.7997227141114394,0.7229014055800098,0.0768213085314295,17.25,607.73,98.02,3314.49,-0.0200867585667374,0.0022733272837411,0.0020220388625791,-0.0012663611001908,0.0049429241799234,-7.221102954346748e-05,0.0027626782758784,0.0,-7.221102954346748e-05,7.221102954346748e-05,1.756439855307879e-06,0,0,7.576418176164267,2.025040551847816,12.665154619682845,2.5388544918025544,1.4707753613267405,0.3857897184191205,12.989508303606408,2.5641419780497405,5.335682052831314,1.6744167215365702,10.442801323669642,2.3459128724835003,0.0007086049509436422,0.0006000000000000449,0.0008202506718696854,0.0014296197052092847,8.649216676001876e-06,-0.0008685478937051,-0.0007360085120424,0,0.0,2.747e-05,1.218e-05,76912.583,8197295824.161309,0.76146926,1.363957,0.62106543,2.391955,0.038067082930385965,0.052460796103481755,74039.772,7778344499.1636,0.004786872211608895,0.004017105268342647,0.87063743,1.535949,0.70198118,0.656998,1.8376486923311603,0.89290774059222,0.50826418015234
