method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,-0.0005446033730524258,-5.709235440741528e-05,175,7,True
sequential_ols,all,6,0.1,downside,577,-3.0227013816626047,-136872.69779742687,175,7,True
sequential_ols,all,6,0.1,btc_vol,577,0.9672877478773144,445.4738052287248,175,7,True
sequential_ols,all,6,0.1,btc_ret,577,-0.7568623092571707,-132.39706460789637,175,7,True
sequential_ols,all,6,0.1,account_ls,577,2.2130630767106343,3.6760652059111147,175,7,True
sequential_ols,all,6,0.5,e_origin,577,1.2338165621143318,0.12934457611445815,175,7,True
sequential_ols,all,6,0.5,downside,577,-2.4997777239076213,-113193.88777231799,175,7,True
sequential_ols,all,6,0.5,btc_vol,577,0.8436244652030078,388.52203134252653,175,7,True
sequential_ols,all,6,0.5,btc_ret,577,-0.14868442756360817,-26.009198134925644,175,7,True
sequential_ols,all,6,0.5,account_ls,577,2.8126077329242225,4.671954240114585,175,7,True
sequential_ols,matched,1,0.1,e_origin,229,3.4658992943979516,0.35837893066743237,175,7,True
sequential_ols,matched,1,0.1,downside,229,0.19838044699780105,9294.396904880734,175,7,True
sequential_ols,matched,1,0.1,btc_vol,229,-3.0974665715142717,-1431.1285257078998,175,7,True
sequential_ols,matched,1,0.1,btc_ret,229,0.4371039692777145,82.06580959608436,175,7,True
sequential_ols,matched,1,0.1,account_ls,229,2.0295386407510843,3.340838475548543,175,7,True
sequential_ols,matched,6,0.1,e_origin,229,0.9528998384399087,0.09853120247470551,175,7,True
sequential_ols,matched,6,0.1,downside,229,-2.025263442583763,-94886.37896116484,175,7,True
sequential_ols,matched,6,0.1,btc_vol,229,-0.7205868419138224,-332.93414501919466,175,7,True
sequential_ols,matched,6,0.1,btc_ret,229,0.2828286995299684,53.100790281745724,175,7,True
sequential_ols,matched,6,0.1,account_ls,229,2.9401507534372047,4.839803768092314,175,7,True
sequential_ols,matched,12,0.1,e_origin,229,-1.803225863557706,-0.186456126344526,175,7,True
sequential_ols,matched,12,0.1,downside,229,-2.822702022634313,-132247.47367800694,175,7,True
sequential_ols,matched,12,0.1,btc_vol,229,2.6435168100546402,1221.3892313962997,175,7,True
sequential_ols,matched,12,0.1,btc_ret,229,-3.1314487300899434,-587.9261990416423,175,7,True
sequential_ols,matched,12,0.1,account_ls,229,2.032516162460521,3.345739795922017,175,7,True
pca_1,all,6,0.1,e_origin,577,0.20385788509966912,0.021555828526605716,175,7,True
pca_1,all,6,0.1,downside,577,-3.3335682504126583,-150949.24113041555,175,7,True
pca_1,all,6,0.1,btc_vol,577,1.3039319450072027,600.5116125747982,175,7,True
pca_1,all,6,0.1,btc_ret,577,-0.8782813122258312,-153.63675296871006,175,7,True
pca_1,all,6,0.1,account_ls,577,2.3923877491471193,3.9739370541392187,175,7,True
