method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,0.8068815107087358,0.08458773385110711,3,7,True
sequential_ols,all,6,0.1,downside,577,-2.6865138237162487,-121649.59362273115,3,7,True
sequential_ols,all,6,0.1,btc_vol,577,1.0718036289193824,493.6074524674243,3,7,True
sequential_ols,all,6,0.1,btc_ret,577,-1.0704816792649947,-187.2581449990788,3,7,True
sequential_ols,all,6,0.1,account_ls,577,1.7046839395184754,2.831608996185302,3,7,True
sequential_ols,all,6,0.5,e_origin,577,1.408196371502643,0.1476253183421355,3,7,True
sequential_ols,all,6,0.5,downside,577,-3.5999386378051303,-163010.91343351934,3,7,True
sequential_ols,all,6,0.5,btc_vol,577,1.461849757987945,673.2389361828008,3,7,True
sequential_ols,all,6,0.5,btc_ret,577,-0.4962161991295229,-86.80253643508247,3,7,True
sequential_ols,all,6,0.5,account_ls,577,2.8230171140216402,4.689245009668321,3,7,True
sequential_ols,matched,1,0.1,e_origin,229,3.5162806161379194,0.3635884311973426,3,7,True
sequential_ols,matched,1,0.1,downside,229,-3.036601116456442,-142268.94053960356,3,7,True
sequential_ols,matched,1,0.1,btc_vol,229,0.5099956125057599,235.6342682613847,3,7,True
sequential_ols,matched,1,0.1,btc_ret,229,-0.5124112760965642,-96.20467708978828,3,7,True
sequential_ols,matched,1,0.1,account_ls,229,3.2711710643085934,5.384698735126749,3,7,True
sequential_ols,matched,6,0.1,e_origin,229,2.39278516894061,0.24741739944604607,3,7,True
sequential_ols,matched,6,0.1,downside,229,-0.9784359516295488,-45841.07061998159,3,7,True
sequential_ols,matched,6,0.1,btc_vol,229,-0.5055968487410071,-233.60189885359787,3,7,True
sequential_ols,matched,6,0.1,btc_ret,229,-0.2810573479743326,-52.768220893888774,3,7,True
sequential_ols,matched,6,0.1,account_ls,229,0.8797346826016353,1.4481377279036949,3,7,True
sequential_ols,matched,12,0.1,e_origin,229,0.33916832143724346,0.03507048821338054,3,7,True
sequential_ols,matched,12,0.1,downside,229,-1.4932038246289097,-69958.65376863904,3,7,True
sequential_ols,matched,12,0.1,btc_vol,229,0.8496676216066266,392.5735896020231,3,7,True
sequential_ols,matched,12,0.1,btc_ret,229,-1.5103549331374364,-283.5675470304704,3,7,True
sequential_ols,matched,12,0.1,account_ls,229,1.5518918571537075,2.5545805939180757,3,7,True
pca_1,all,6,0.1,e_origin,577,0.8118891010393462,0.08584873838001283,3,7,True
pca_1,all,6,0.1,downside,577,-2.6684685408271993,-120832.47468186397,3,7,True
pca_1,all,6,0.1,btc_vol,577,1.0906813734090781,502.30139146377246,3,7,True
pca_1,all,6,0.1,btc_ret,577,-1.0689181263321923,-186.98463445940712,3,7,True
pca_1,all,6,0.1,account_ls,577,1.7249235638590594,2.8652285435005638,3,7,True
pca_1,all,6,0.5,e_origin,577,1.3618521426912504,0.14400154917770616,3,7,True
pca_1,all,6,0.5,downside,577,-3.6331421738812324,-164514.42204562397,3,7,True
pca_1,all,6,0.5,btc_vol,577,1.4876424049850245,685.1174579876356,3,7,True
pca_1,all,6,0.5,btc_ret,577,-0.5246840956895814,-91.78239326506805,3,7,True
pca_1,all,6,0.5,account_ls,577,2.8647308081722356,4.758534611618998,3,7,True
pca_1,matched,1,0.1,e_origin,229,3.4553404761032724,0.36040717748824386,3,7,True
pca_1,matched,1,0.1,downside,229,-3.069007373749931,-143787.21828343137,3,7,True
pca_1,matched,1,0.1,btc_vol,229,0.5520223373277757,255.05195795914938,3,7,True
pca_1,matched,1,0.1,btc_ret,229,-0.5387791540558077,-101.15521838922274,3,7,True
pca_1,matched,1,0.1,account_ls,229,3.2337866020081605,5.323159896923226,3,7,True
pca_1,matched,6,0.1,e_origin,229,2.340343587339723,0.24410810815872008,3,7,True
pca_1,matched,6,0.1,downside,229,-1.0630424852848788,-49805.00313671547,3,7,True
pca_1,matched,6,0.1,btc_vol,229,-0.4228792866700317,-195.38374220084862,3,7,True
pca_1,matched,6,0.1,btc_ret,229,-0.3429779529461603,-64.39374922319979,3,7,True
pca_1,matched,6,0.1,account_ls,229,1.0404525928954487,1.7126966614653762,3,7,True
pca_1,matched,12,0.1,e_origin,229,0.4036529390293843,0.04210277321338754,3,7,True
pca_1,matched,12,0.1,downside,229,-1.4336468152371384,-67168.32593072986,3,7,True
pca_1,matched,12,0.1,btc_vol,229,0.8210008714510821,379.32863507556164,3,7,True
pca_1,matched,12,0.1,btc_ret,229,-1.4160535224269928,-265.8625565477862,3,7,True
pca_1,matched,12,0.1,account_ls,229,1.5680988344934659,2.5812590184535016,3,7,True
pca_2,all,6,0.1,e_origin,577,0.4813572489347914,0.06957633046001938,3,7,True
pca_2,all,6,0.1,downside,577,-0.7884041105904304,-35700.18468438248,3,7,True
pca_2,all,6,0.1,btc_vol,577,1.1229218487293138,517.1493901640619,3,7,True
pca_2,all,6,0.1,btc_ret,577,-0.30348975938718536,-53.089119103917675,3,7,True
pca_2,all,6,0.1,account_ls,577,0.7827891451895895,1.3002719942684255,3,7,True
pca_2,all,6,0.5,e_origin,577,1.460156622514154,0.21105393118364169,3,7,True
pca_2,all,6,0.5,downside,577,-2.723673645878336,-123332.24912414886,3,7,True
pca_2,all,6,0.5,btc_vol,577,1.8663395234365663,859.5222788446846,3,7,True
pca_2,all,6,0.5,btc_ret,577,0.1870487238185153,32.72022092965638,3,7,True
pca_2,all,6,0.5,account_ls,577,2.4096857190715752,4.002670290910176,3,7,True
pca_2,matched,1,0.1,e_origin,229,0.8779719173033602,0.12652587856665343,3,7,True
pca_2,matched,1,0.1,downside,229,-0.6298453653530504,-29509.122007148995,3,7,True
pca_2,matched,1,0.1,btc_vol,229,-0.45468047181104015,-210.07690584147053,3,7,True
pca_2,matched,1,0.1,btc_ret,229,-0.4492540467792714,-84.34697384281516,3,7,True
pca_2,matched,1,0.1,account_ls,229,0.5659009850009762,0.9315337713118976,3,7,True
pca_2,matched,6,0.1,e_origin,229,0.5524775578810696,0.07961838758347027,3,7,True
pca_2,matched,6,0.1,downside,229,-1.2222186192713882,-57262.62403355464,3,7,True
pca_2,matched,6,0.1,btc_vol,229,2.2372395983126343,1033.676178278569,3,7,True
pca_2,matched,6,0.1,btc_ret,229,-0.3332164960126929,-62.56104597091396,3,7,True
pca_2,matched,6,0.1,account_ls,229,0.20830600825114892,0.3428940514263026,3,7,True
pca_2,matched,12,0.1,e_origin,229,1.120065659361815,0.16141437876323886,3,7,True
pca_2,matched,12,0.1,downside,229,1.328315126878731,62233.39139922789,3,7,True
pca_2,matched,12,0.1,btc_vol,229,-0.9900842590079492,-457.4505626473768,3,7,True
pca_2,matched,12,0.1,btc_ret,229,-0.05455754024584061,-10.24312068646808,3,7,True
pca_2,matched,12,0.1,account_ls,229,-0.5588452626902823,-0.9199192949501029,3,7,True
ae_selected,all,6,0.1,e_origin,577,0.1850354541845209,0.0218934892928671,3,7,True
ae_selected,all,6,0.1,downside,577,-4.01597917465345,-181849.88674956604,3,7,True
ae_selected,all,6,0.1,btc_vol,577,2.78141695748847,1280.951194408435,3,7,True
ae_selected,all,6,0.1,btc_ret,577,-0.5444164882588894,-95.23415829803834,3,7,True
ae_selected,all,6,0.1,account_ls,577,1.0021266166540208,1.6646081289624952,3,7,True
ae_selected,all,6,0.5,e_origin,577,1.1310066772881067,0.1338212867825619,3,7,True
ae_selected,all,6,0.5,downside,577,-3.3495751502159354,-151674.05886224276,3,7,True
ae_selected,all,6,0.5,btc_vol,577,2.344569991926587,1079.766096717984,3,7,True
ae_selected,all,6,0.5,btc_ret,577,0.20726730023473344,36.25703355107621,3,7,True
ae_selected,all,6,0.5,account_ls,577,1.2914179686944662,2.145142951850381,3,7,True
ae_selected,matched,1,0.1,e_origin,229,1.7347295785020924,0.19879179329743962,3,7,True
ae_selected,matched,1,0.1,downside,229,-1.254123798336559,-58757.42557292346,3,7,True
ae_selected,matched,1,0.1,btc_vol,229,0.07777878800677046,35.93628523230822,3,7,True
ae_selected,matched,1,0.1,btc_ret,229,1.6136443892571521,302.9600335668215,3,7,True
ae_selected,matched,1,0.1,account_ls,229,1.2088196302885186,1.9898468793733854,3,7,True
ae_selected,matched,6,0.1,e_origin,229,1.0810980349670676,0.12388871427846138,3,7,True
ae_selected,matched,6,0.1,downside,229,-1.3424561014216396,-62895.91551394099,3,7,True
ae_selected,matched,6,0.1,btc_vol,229,1.2544174611743855,579.5809479729436,3,7,True
ae_selected,matched,6,0.1,btc_ret,229,-0.9179378937884638,-172.34187220297912,3,7,True
ae_selected,matched,6,0.1,account_ls,229,0.023733217806627172,0.03906742429284861,3,7,True
ae_selected,matched,12,0.1,e_origin,229,0.8574674239809548,0.09826170546679497,3,7,True
ae_selected,matched,12,0.1,downside,229,0.1292709019613309,6056.519628135794,3,7,True
ae_selected,matched,12,0.1,btc_vol,229,0.6371480994564629,294.38277998491606,3,7,True
ae_selected,matched,12,0.1,btc_ret,229,0.08856250287991906,16.627516585369666,3,7,True
ae_selected,matched,12,0.1,account_ls,229,-1.0635086373585565,-1.7506493857395997,3,7,True
joint_ols,all,6,0.1,e_origin,577,0.8158370733083257,0.08553367564760088,3,7,True
joint_ols,all,6,0.1,downside,577,-2.68136552198039,-121416.47038007904,3,7,True
joint_ols,all,6,0.1,btc_vol,577,1.0667672095035752,491.2879845254278,3,7,True
joint_ols,all,6,0.1,btc_ret,577,-1.0712873147006088,-187.39907389131562,3,7,True
joint_ols,all,6,0.1,account_ls,577,1.726263305821499,2.867453956262112,3,7,True
joint_ols,all,6,0.5,e_origin,577,1.4032164232633368,0.1471154748142138,3,7,True
joint_ols,all,6,0.5,downside,577,-3.6047950855858444,-163230.82106762807,3,7,True
joint_ols,all,6,0.5,btc_vol,577,1.4583352346043401,671.6203608326058,3,7,True
joint_ols,all,6,0.5,btc_ret,577,-0.5038227231607681,-88.13313704934043,3,7,True
joint_ols,all,6,0.5,account_ls,577,2.844361665540383,4.724699924622869,3,7,True
joint_ols,matched,1,0.1,e_origin,229,3.504815380321306,0.3625408098624153,3,7,True
