month,method,candidate_id,member_prediction_sd_bp,member_rmses_bp
2025-08,ae_relu_1,f05,0.0006252045269063657,"[7.970308209325053, 7.97092340584352, 7.970964175530389]"
2025-08,ae_relu_2,f07,0.00013841073821163665,"[7.963786371466079, 7.963872745028292, 7.963792420553116]"
2025-08,ae_tanh_1,f08,0.27008664134426225,"[9.204050455073794, 8.895702530680088, 8.950329846653762]"
2025-08,ae_tanh_2,f10,0.10426360977261213,"[8.980757253152424, 8.9430116250522, 9.032420669384484]"
2025-08,ae_selected,f05,0.0006252045269063657,"[7.970308209325053, 7.97092340584352, 7.970964175530389]"
2025-08,ae_reconstruction_selected,f05,0.0006252045269063657,"[7.970308209325053, 7.97092340584352, 7.970964175530389]"
2025-09,ae_relu_1,f05,0.00037022406334664303,"[6.045896242049901, 6.0457646545278365, 6.045924295989791]"
2025-09,ae_relu_2,f07,0.0003216756026574643,"[6.0390575719606705, 6.038907123463841, 6.038955258310771]"
2025-09,ae_tanh_1,f08,0.25298972613978365,"[9.793234465382316, 9.550315888178435, 9.792382896043724]"
2025-09,ae_tanh_2,f10,0.10910265464983679,"[8.588653214686708, 8.684938422774284, 8.861909327211492]"
2025-09,ae_selected,f05,0.00037022406334664303,"[6.045896242049901, 6.0457646545278365, 6.045924295989791]"
2025-09,ae_reconstruction_selected,f05,0.00037022406334664303,"[6.045896242049901, 6.0457646545278365, 6.045924295989791]"
2025-10,ae_relu_1,f05,62.72680551791837,"[18.862019988293365, 178.45577807655218, 179.45897359872492]"
2025-10,ae_relu_2,f07,13.002322992726198,"[153.7670510409304, 171.11308426239663, 135.22692267525295]"
2025-10,ae_tanh_1,f08,2.0467842592218264,"[151.1100017356706, 153.0874564853288, 153.82878363787015]"
2025-10,ae_tanh_2,f10,1.3883285502082339,"[149.44560656810987, 147.2342940369973, 148.6604057595684]"
2025-10,ae_selected,f05,62.72680551791837,"[18.862019988293365, 178.45577807655218, 179.45897359872492]"
2025-10,ae_reconstruction_selected,f05,62.72680551791837,"[18.862019988293365, 178.45577807655218, 179.45897359872492]"
2025-11,ae_relu_1,f05,0.011210767868248293,"[8.809809292482205, 8.81041059284766, 8.809498602477777]"
2025-11,ae_relu_2,f06,0.6121123146315232,"[8.478336386659837, 8.809938520380536, 8.844993480979115]"
2025-11,ae_tanh_1,f08,1.1917587747168237,"[11.830036758711872, 11.220787423904659, 11.27387649947554]"
2025-11,ae_tanh_2,f10,0.34214146125785544,"[13.491439047085075, 13.072657313722651, 13.39236408053155]"
2025-11,ae_selected,f05,0.011210767868248293,"[8.809809292482205, 8.81041059284766, 8.809498602477777]"
2025-11,ae_reconstruction_selected,f05,0.011210767868248293,"[8.809809292482205, 8.81041059284766, 8.809498602477777]"
2025-12,ae_relu_1,f05,0.002897357893263728,"[13.816511908664223, 13.821658628029477, 13.819291876572908]"
2025-12,ae_relu_2,f06,3.2686890682701857,"[9.650313722232806, 15.173910266136945, 13.928402707107017]"
2025-12,ae_tanh_1,f08,0.5039913600675173,"[13.175203792084456, 13.975956818600572, 13.016787730711194]"
2025-12,ae_tanh_2,f10,0.23060957077117272,"[13.111122121758113, 12.841036177398669, 12.892828137739881]"
2025-12,ae_selected,f05,0.002897357893263728,"[13.816511908664223, 13.821658628029477, 13.819291876572908]"
2025-12,ae_reconstruction_selected,f05,0.002897357893263728,"[13.816511908664223, 13.821658628029477, 13.819291876572908]"
2026-01,ae_relu_1,f05,0.010628256568678461,"[8.411305074602764, 8.410988710388745, 8.410428101961452]"
2026-01,ae_relu_2,f06,4.8820371025045075,"[6.565690085136542, 11.158519521420015, 8.188606623453124]"
2026-01,ae_tanh_1,f08,0.3335614417272,"[10.330016683366203, 10.15101933511708, 10.158935154514776]"
2026-01,ae_tanh_2,f10,0.6248225895916312,"[10.727999787042782, 10.567258398020025, 10.778909673157377]"
2026-01,ae_selected,f05,0.010628256568678461,"[8.411305074602764, 8.410988710388745, 8.410428101961452]"
2026-01,ae_reconstruction_selected,f05,0.010628256568678461,"[8.411305074602764, 8.410988710388745, 8.410428101961452]"
2026-02,ae_relu_1,f05,0.006322410946603316,"[9.853990250394943, 9.863096854884176, 9.859963103495758]"
2026-02,ae_relu_2,f06,10.278998912908074,"[7.199855431005824, 19.477645760265357, 9.880285653072661]"
2026-02,ae_tanh_1,f08,1.0982558818324548,"[10.516777138328175, 9.95362749023175, 9.916299804194537]"
2026-02,ae_tanh_2,f11,0.08163954877754272,"[11.898603838743705, 11.897746813396472, 11.812920601560087]"
2026-02,ae_selected,f06,10.278998912908074,"[7.199855431005824, 19.477645760265357, 9.880285653072661]"
2026-02,ae_reconstruction_selected,f06,10.278998912908074,"[7.199855431005824, 19.477645760265357, 9.880285653072661]"
2026-03,ae_relu_1,f05,0.04906171277914439,"[10.62033012876705, 10.608479758896697, 10.599732144250819]"
2026-03,ae_relu_2,f06,7.030971499195118,"[7.687241398570477, 11.1149650188544, 10.846314748168107]"
2026-03,ae_tanh_1,f08,1.1763354205189418,"[14.063335823606899, 12.508309454521175, 13.64269567851372]"
2026-03,ae_tanh_2,f10,0.9724262068748746,"[14.762517513481173, 14.796988253400606, 14.868922795075886]"
2026-03,ae_selected,f06,7.030971499195118,"[7.687241398570477, 11.1149650188544, 10.846314748168107]"
2026-03,ae_reconstruction_selected,f06,7.030971499195118,"[7.687241398570477, 11.1149650188544, 10.846314748168107]"
