scope,sample,h,method,model,q,term,n,status,coef_raw,effect_bp_per_sd
core,all,1,pca_1,M2,0.9,account_ls,2523,estimated,0.7288976621557399,0.4336564998740808
core,all,1,pca_2,M0,0.1,e_origin,2523,estimated,0.5649023404632653,4.333482813838448
core,all,1,pca_2,M0,0.1,downside,2523,estimated,-42805.677593096916,-0.7505913138546044
core,all,1,pca_2,M0,0.5,e_origin,2523,estimated,0.47545237477164626,3.6472936068594466
core,all,1,pca_2,M0,0.5,downside,2523,estimated,-18012.204398660037,-0.31584137724730704
core,all,1,pca_2,M0,0.9,e_origin,2523,estimated,0.4467327598167135,3.426979494290547
core,all,1,pca_2,M0,0.9,downside,2523,estimated,-8439.830547073281,-0.14799119778586461
core,all,1,pca_2,M1,0.1,e_origin,2523,estimated,0.5361222624592886,4.112704876701767
core,all,1,pca_2,M1,0.1,downside,2523,estimated,8363.66801665375,0.146655698922431
core,all,1,pca_2,M1,0.1,btc_vol,2523,estimated,-526.2513287824564,-1.0438520764688706
core,all,1,pca_2,M1,0.1,btc_ret,2523,estimated,67.56241253979779,0.3541440458106454
core,all,1,pca_2,M1,0.5,e_origin,2523,estimated,0.48267458403601876,3.702696669447994
core,all,1,pca_2,M1,0.5,downside,2523,estimated,-22373.943879114006,-0.3923238429250238
core,all,1,pca_2,M1,0.5,btc_vol,2523,estimated,115.71778294250032,0.22953338338996673
core,all,1,pca_2,M1,0.5,btc_ret,2523,estimated,85.78765502259738,0.44967587876490445
core,all,1,pca_2,M1,0.9,e_origin,2523,estimated,0.4261800804960249,3.2693156358942503
core,all,1,pca_2,M1,0.9,downside,2523,estimated,-31177.611457899788,-0.5466948700003116
core,all,1,pca_2,M1,0.9,btc_vol,2523,estimated,267.3002387677917,0.5302065648440905
core,all,1,pca_2,M1,0.9,btc_ret,2523,estimated,125.90592175498304,0.6599650729695761
core,all,1,pca_2,M2,0.1,e_origin,2523,estimated,0.5410781617454978,4.150722606219916
core,all,1,pca_2,M2,0.1,downside,2523,estimated,-20149.56935497495,-0.3533197600449646
core,all,1,pca_2,M2,0.1,btc_vol,2523,estimated,-441.2331758544213,-0.8752133089871759
core,all,1,pca_2,M2,0.1,btc_ret,2523,estimated,43.49214382488603,0.22797415302555618
core,all,1,pca_2,M2,0.1,account_ls,2523,estimated,1.072165856202973,0.6378833636403328
core,all,1,pca_2,M2,0.5,e_origin,2523,estimated,0.4888479202753771,3.750053609897854
core,all,1,pca_2,M2,0.5,downside,2523,estimated,-25702.27124695283,-0.4506855779198988
core,all,1,pca_2,M2,0.5,btc_vol,2523,estimated,-8.124709711271557,-0.016115864490906615
core,all,1,pca_2,M2,0.5,btc_ret,2523,estimated,99.59985906368262,0.5220757478162164
core,all,1,pca_2,M2,0.5,account_ls,2523,estimated,0.9828740143258632,0.5847593249361672
core,all,1,pca_2,M2,0.9,e_origin,2523,estimated,0.4279363118956479,3.2827880505795006
core,all,1,pca_2,M2,0.9,downside,2523,estimated,-32496.227028793113,-0.5698166017302533
core,all,1,pca_2,M2,0.9,btc_vol,2523,estimated,264.75776617981455,0.5251634131308864
core,all,1,pca_2,M2,0.9,btc_ret,2523,estimated,124.42029815532372,0.6521778325150525
core,all,1,pca_2,M2,0.9,account_ls,2523,estimated,0.13013173944971596,0.07742167053381496
core,all,1,conditional_linear,M0,0.1,e_origin,2523,estimated,0.49369702981830255,5.633812740017429
core,all,1,conditional_linear,M0,0.1,downside,2523,estimated,-92503.89696608341,-1.622042342617667
core,all,1,conditional_linear,M0,0.5,e_origin,2523,estimated,0.43802775664523275,4.998544060063293
core,all,1,conditional_linear,M0,0.5,downside,2523,estimated,-56248.55681635887,-0.9863102405374551
core,all,1,conditional_linear,M0,0.9,e_origin,2523,estimated,0.5157731159505727,5.8857335088085225
core,all,1,conditional_linear,M0,0.9,downside,2523,estimated,14496.614912269652,0.2541960283137643
core,all,1,conditional_linear,M1,0.1,e_origin,2523,estimated,0.47332917505064964,5.401385415674281
core,all,1,conditional_linear,M1,0.1,downside,2523,estimated,-27003.675556411632,-0.4735055126906605
core,all,1,conditional_linear,M1,0.1,btc_vol,2523,estimated,-809.308478561967,-1.6053134493841767
core,all,1,conditional_linear,M1,0.1,btc_ret,2523,estimated,176.6004531559591,0.9256922099370595
core,all,1,conditional_linear,M1,0.5,e_origin,2523,estimated,0.4274174355174503,4.877464615110228
core,all,1,conditional_linear,M1,0.5,downside,2523,estimated,-36078.67777309302,-0.6326343530702556
core,all,1,conditional_linear,M1,0.5,btc_vol,2523,estimated,-158.32678990297632,-0.3140509854545036
core,all,1,conditional_linear,M1,0.5,btc_ret,2523,estimated,128.3721689526453,0.6728924793145582
core,all,1,conditional_linear,M1,0.9,e_origin,2523,estimated,0.5212750421844564,5.94851861837764
core,all,1,conditional_linear,M1,0.9,downside,2523,estimated,-36911.06876782713,-0.647230207767787
core,all,1,conditional_linear,M1,0.9,btc_vol,2523,estimated,581.5688172999636,1.153577738136345
core,all,1,conditional_linear,M1,0.9,btc_ret,2523,estimated,95.53572826447288,0.5007726641957495
core,all,1,conditional_linear,M2,0.1,e_origin,2523,estimated,0.47483211100815387,5.418536136123083
core,all,1,conditional_linear,M2,0.1,downside,2523,estimated,-38570.26433508113,-0.6763239600640419
core,all,1,conditional_linear,M2,0.1,btc_vol,2523,estimated,-802.9934187705262,-1.592787137495194
core,all,1,conditional_linear,M2,0.1,btc_ret,2523,estimated,177.75299580822556,0.9317335294000456
core,all,1,conditional_linear,M2,0.1,account_ls,2523,estimated,1.206692749199377,0.7179199237566289
core,all,1,conditional_linear,M2,0.5,e_origin,2523,estimated,0.42880016487840317,4.89324360064028
core,all,1,conditional_linear,M2,0.5,downside,2523,estimated,-50632.37312480612,-0.8878312785651025
core,all,1,conditional_linear,M2,0.5,btc_vol,2523,estimated,-153.91318063657877,-0.3052963183487492
core,all,1,conditional_linear,M2,0.5,btc_ret,2523,estimated,121.83756574010557,0.6386398419018121
core,all,1,conditional_linear,M2,0.5,account_ls,2523,estimated,0.7605974191093867,0.45251621964149075
core,all,1,conditional_linear,M2,0.9,e_origin,2523,estimated,0.5169312214576837,5.898949204196941
core,all,1,conditional_linear,M2,0.9,downside,2523,estimated,-50058.23944090698,-0.8777639281490554
core,all,1,conditional_linear,M2,0.9,btc_vol,2523,estimated,486.75247220781876,0.965503650159004
core,all,1,conditional_linear,M2,0.9,btc_ret,2523,estimated,78.84703024255342,0.41329498519319385
core,all,1,conditional_linear,M2,0.9,account_ls,2523,estimated,0.9947273129969226,0.5918114260479355
core,all,1,ae_relu_1,M0,0.1,e_origin,2523,estimated,0.9168518560060016,43.02751200430985
core,all,1,ae_relu_1,M0,0.1,downside,2523,estimated,-69822.26441795922,-1.22432322375458
core,all,1,ae_relu_1,M0,0.5,e_origin,2523,estimated,0.9518370863742291,44.669355678161345
core,all,1,ae_relu_1,M0,0.5,downside,2523,estimated,-16334.616846216793,-0.28642512417302873
core,all,1,ae_relu_1,M0,0.9,e_origin,2523,estimated,1.0078025896857303,47.29579565293858
core,all,1,ae_relu_1,M0,0.9,downside,2523,estimated,39112.03627356605,0.6858238519938578
core,all,1,ae_relu_1,M1,0.1,e_origin,2523,estimated,0.9180658138010137,43.084482586040636
core,all,1,ae_relu_1,M1,0.1,downside,2523,estimated,-15858.47557446523,-0.27807605641286687
core,all,1,ae_relu_1,M1,0.1,btc_vol,2523,estimated,-651.4524166734182,-1.2921961820761887
core,all,1,ae_relu_1,M1,0.1,btc_ret,2523,estimated,110.74585668954721,0.5805000779345995
core,all,1,ae_relu_1,M1,0.5,e_origin,2523,estimated,0.9495929348938296,44.56403849509644
core,all,1,ae_relu_1,M1,0.5,downside,2523,estimated,-53180.06021138331,-0.9325046000759097
core,all,1,ae_relu_1,M1,0.5,btc_vol,2523,estimated,359.833045774218,0.7137511137170117
core,all,1,ae_relu_1,M1,0.5,btc_ret,2523,estimated,96.52684840715237,0.505967850158154
core,all,1,ae_relu_1,M1,0.9,e_origin,2523,estimated,1.0021898470273334,47.03239175564669
core,all,1,ae_relu_1,M1,0.9,downside,2523,estimated,-69708.60737271559,-1.2223302640418712
core,all,1,ae_relu_1,M1,0.9,btc_vol,2523,estimated,1361.6653849423712,2.7009475545010013
core,all,1,ae_relu_1,M1,0.9,btc_ret,2523,estimated,-35.79223030498278,-0.1876132715261818
core,all,1,ae_relu_1,M2,0.1,e_origin,2523,estimated,0.9179227896558031,43.07777051681741
core,all,1,ae_relu_1,M2,0.1,downside,2523,estimated,-21065.60185228684,-0.36938225629199817
core,all,1,ae_relu_1,M2,0.1,btc_vol,2523,estimated,-597.963946962846,-1.1860984923968076
core,all,1,ae_relu_1,M2,0.1,btc_ret,2523,estimated,114.09941471154212,0.5980785296376147
core,all,1,ae_relu_1,M2,0.1,account_ls,2523,estimated,0.12111613481700736,0.07205785095768139
core,all,1,ae_relu_1,M2,0.5,e_origin,2523,estimated,0.9479064957391733,44.48489454125464
core,all,1,ae_relu_1,M2,0.5,downside,2523,estimated,-69321.45962369816,-1.2155416847241194
core,all,1,ae_relu_1,M2,0.5,btc_vol,2523,estimated,332.1689542705386,0.6588776762920624
