scope,method,variant,n,status,term,coef_raw,effect_bp_per_sd
core,conditional_linear,exclude_top1_downside_days,1719,estimated,account_ls,2.1601911563235356,1.3095700863042652
core,conditional_linear,exclude_top5_downside_days,1679,estimated,e_origin,0.3209757000842547,3.614881573734388
core,conditional_linear,exclude_top5_downside_days,1679,estimated,downside,141930.89501095295,2.4447413195101935
core,conditional_linear,exclude_top5_downside_days,1679,estimated,btc_vol,-2168.001526160667,-4.2429623706533155
core,conditional_linear,exclude_top5_downside_days,1679,estimated,account_ls,1.6962866373743237,1.0283378077909144
core,ae_relu_1,Aug_Nov,926,estimated,e_origin,0.6708318690031916,31.346054987855247
core,ae_relu_1,Aug_Nov,926,estimated,downside,79088.90606100835,1.3622961832748688
core,ae_relu_1,Aug_Nov,926,estimated,btc_vol,-1061.7847296221894,-2.0780025286695247
core,ae_relu_1,Aug_Nov,926,estimated,account_ls,1.0318938304804977,0.6255637556349629
core,ae_relu_1,Dec_Mar,803,estimated,e_origin,0.2694953347326048,12.592746367359144
core,ae_relu_1,Dec_Mar,803,estimated,downside,-323760.6152616014,-5.5767347461523284
core,ae_relu_1,Dec_Mar,803,estimated,btc_vol,1114.868066066211,2.1818911082313557
core,ae_relu_1,Dec_Mar,803,estimated,account_ls,4.825705725237678,2.925481777193238
core,ae_relu_1,exclude_top1_downside_days,1719,estimated,e_origin,0.6654687173110064,31.09545024526714
core,ae_relu_1,exclude_top1_downside_days,1719,estimated,downside,-87532.55712293954,-1.5077369813268806
core,ae_relu_1,exclude_top1_downside_days,1719,estimated,btc_vol,-590.2251255182383,-1.1551204957973014
core,ae_relu_1,exclude_top1_downside_days,1719,estimated,account_ls,0.87753399151172,0.5319863761292118
core,ae_relu_1,exclude_top5_downside_days,1679,estimated,e_origin,0.6604549273775323,30.861170178660036
core,ae_relu_1,exclude_top5_downside_days,1679,estimated,downside,161163.35174892284,2.7760179006899204
core,ae_relu_1,exclude_top5_downside_days,1679,estimated,btc_vol,-1475.5424983754128,-2.887761480497542
core,ae_relu_1,exclude_top5_downside_days,1679,estimated,account_ls,0.14459207260991952,0.08765587825521358
core,ae_relu_2,Aug_Nov,926,estimated,e_origin,0.6866600317747841,37.58953146352861
core,ae_relu_2,Aug_Nov,926,estimated,downside,96840.7882836654,1.6680700598185134
core,ae_relu_2,Aug_Nov,926,estimated,btc_vol,-1135.7966182037514,-2.2228500550403534
core,ae_relu_2,Aug_Nov,926,estimated,account_ls,0.978238673767059,0.5930364545198744
core,ae_relu_2,Dec_Mar,803,estimated,e_origin,0.3288625933206079,18.002781910651702
core,ae_relu_2,Dec_Mar,803,estimated,downside,-206252.26941274953,-3.552668678917194
core,ae_relu_2,Dec_Mar,803,estimated,btc_vol,686.5769314776385,1.3436891301350282
core,ae_relu_2,Dec_Mar,803,estimated,account_ls,-0.544639222859181,-0.3301759809526606
core,ae_relu_2,exclude_top1_downside_days,1719,estimated,e_origin,0.6252549983438586,34.22806242592507
core,ae_relu_2,exclude_top1_downside_days,1719,estimated,downside,-85178.22543584007,-1.4671839223551884
core,ae_relu_2,exclude_top1_downside_days,1719,estimated,btc_vol,66.32427947110546,0.12980222507266803
core,ae_relu_2,exclude_top1_downside_days,1719,estimated,account_ls,0.28397663118161875,0.172154811538914
core,ae_relu_2,exclude_top5_downside_days,1679,estimated,e_origin,0.6112264308280564,33.46010265599275
core,ae_relu_2,exclude_top5_downside_days,1679,estimated,downside,74693.9739557953,1.2865940458845062
core,ae_relu_2,exclude_top5_downside_days,1679,estimated,btc_vol,-311.94967562689874,-0.6105119019756401
core,ae_relu_2,exclude_top5_downside_days,1679,estimated,account_ls,0.25801068442646885,0.15641350687077252
core,ae_tanh_1,Aug_Nov,926,estimated,e_origin,0.6712468889093908,37.78095217270539
core,ae_tanh_1,Aug_Nov,926,estimated,downside,51758.635959538,0.891535813693021
core,ae_tanh_1,Aug_Nov,926,estimated,btc_vol,-1370.5927528994007,-2.6823659512550213
core,ae_tanh_1,Aug_Nov,926,estimated,account_ls,4.650341116987159,2.8191707016714793
core,ae_tanh_1,Dec_Mar,803,estimated,e_origin,0.3393204588004427,19.098561553095678
core,ae_tanh_1,Dec_Mar,803,estimated,downside,-256657.03777313165,-4.420884298225849
core,ae_tanh_1,Dec_Mar,803,estimated,btc_vol,1472.47777501267,2.8817635576420138
core,ae_tanh_1,Dec_Mar,803,estimated,account_ls,6.991256876854112,4.2383012469966275
core,ae_tanh_1,exclude_top1_downside_days,1719,estimated,e_origin,0.6534076987358097,36.776878110115824
core,ae_tanh_1,exclude_top1_downside_days,1719,estimated,downside,-153473.69299736927,-2.6435645227174542
core,ae_tanh_1,exclude_top1_downside_days,1719,estimated,btc_vol,263.11163839864827,0.5149317320746546
core,ae_tanh_1,exclude_top1_downside_days,1719,estimated,account_ls,4.193808459177982,2.542407457669782
core,ae_tanh_1,exclude_top5_downside_days,1679,estimated,e_origin,0.6476912521742001,36.4551294395292
core,ae_tanh_1,exclude_top5_downside_days,1679,estimated,downside,-14884.846117481084,-0.25638955024660887
core,ae_tanh_1,exclude_top5_downside_days,1679,estimated,btc_vol,-235.45443750144833,-0.46080425048923707
core,ae_tanh_1,exclude_top5_downside_days,1679,estimated,account_ls,3.6220530564446713,2.195792867608823
core,ae_tanh_2,Aug_Nov,926,estimated,e_origin,0.6449135820199173,36.21761446953202
core,ae_tanh_2,Aug_Nov,926,estimated,downside,37813.71019773357,0.6513362700717781
core,ae_tanh_2,Aug_Nov,926,estimated,btc_vol,-699.1766227453212,-1.3683477917113878
core,ae_tanh_2,Aug_Nov,926,estimated,account_ls,3.36636716172627,2.0407887152063906
core,ae_tanh_2,Dec_Mar,803,estimated,e_origin,0.42893956929170884,24.088759152314527
core,ae_tanh_2,Dec_Mar,803,estimated,downside,-192329.35434606433,-3.3128482666741124
core,ae_tanh_2,Dec_Mar,803,estimated,btc_vol,1953.841855815761,3.82383378074216
core,ae_tanh_2,Dec_Mar,803,estimated,account_ls,5.518913885874836,3.345724526588357
core,ae_tanh_2,exclude_top1_downside_days,1719,estimated,e_origin,0.6599208880855616,37.0604077374446
core,ae_tanh_2,exclude_top1_downside_days,1719,estimated,downside,-99698.66775960245,-1.7172966643605638
core,ae_tanh_2,exclude_top1_downside_days,1719,estimated,btc_vol,153.22092391189366,0.29986630853816154
core,ae_tanh_2,exclude_top1_downside_days,1719,estimated,account_ls,2.3965247670786813,1.452842326877618
core,ae_tanh_2,exclude_top5_downside_days,1679,estimated,e_origin,0.6195132302886592,34.791159558298965
core,ae_tanh_2,exclude_top5_downside_days,1679,estimated,downside,40650.91681030838,0.7002067872147434
core,ae_tanh_2,exclude_top5_downside_days,1679,estimated,btc_vol,-405.17489347892126,-0.7929615389196575
core,ae_tanh_2,exclude_top5_downside_days,1679,estimated,account_ls,2.5998871856484778,1.5761264812719644
core,conditional_neural,Aug_Nov,926,estimated,e_origin,0.20473673663354372,1.9718713482914003
core,conditional_neural,Aug_Nov,926,estimated,downside,83164.38741960334,1.4324958228493379
core,conditional_neural,Aug_Nov,926,estimated,btc_vol,-1631.4057436121664,-3.1927990353735276
core,conditional_neural,Aug_Nov,926,estimated,account_ls,2.0789484220940926,1.260318401255467
core,conditional_neural,Dec_Mar,803,estimated,e_origin,0.2104998880591482,2.0273777188572013
core,conditional_neural,Dec_Mar,803,estimated,downside,-76262.89115008083,-1.3136184417460546
core,conditional_neural,Dec_Mar,803,estimated,btc_vol,596.8538168115487,1.16809340535701
core,conditional_neural,Dec_Mar,803,estimated,account_ls,7.053887796649443,4.2762699141683225
core,conditional_neural,exclude_top1_downside_days,1719,estimated,e_origin,0.27051726881247984,2.6054203088337022
core,conditional_neural,exclude_top1_downside_days,1719,estimated,downside,107992.37084077619,1.8601546278274308
core,conditional_neural,exclude_top1_downside_days,1719,estimated,btc_vol,-1764.7726760869543,-3.4538094032869178
core,conditional_neural,exclude_top1_downside_days,1719,estimated,account_ls,1.8330515593266246,1.1112486419178762
core,conditional_neural,exclude_top5_downside_days,1679,estimated,e_origin,0.27391368909574915,2.638132092529473
core,conditional_neural,exclude_top5_downside_days,1679,estimated,downside,157916.64204401328,2.7200937457169343
core,conditional_neural,exclude_top5_downside_days,1679,estimated,btc_vol,-1995.4048294835613,-3.9051760358821883
core,conditional_neural,exclude_top5_downside_days,1679,estimated,account_ls,1.9704366215785905,1.194535422952766
core,pca_selected,Aug_Nov,926,estimated,e_origin,0.4516002510949515,3.4058036599221153
core,pca_selected,Aug_Nov,926,estimated,downside,46052.720577037704,0.7932521588189305
core,pca_selected,Aug_Nov,926,estimated,btc_vol,-758.576875406081,-1.4845991106360708
core,pca_selected,Aug_Nov,926,estimated,account_ls,1.7251270688965532,1.0458217079018182
core,pca_selected,Dec_Mar,803,estimated,e_origin,0.21712701210003946,1.6374923855451653
core,pca_selected,Dec_Mar,803,estimated,downside,-154144.0993217011,-2.655112184992313
core,pca_selected,Dec_Mar,803,estimated,btc_vol,638.9287732545542,1.250437654095016
core,pca_selected,Dec_Mar,803,estimated,account_ls,3.608102261910283,2.1873354942190044
core,pca_selected,exclude_top1_downside_days,1719,estimated,e_origin,0.4017150696978356,3.0295878961659217
core,pca_selected,exclude_top1_downside_days,1719,estimated,downside,-29225.252063964897,-0.5034011889262153
core,pca_selected,exclude_top1_downside_days,1719,estimated,btc_vol,-429.68126394193524,-0.8409225788272247
