scope,method,variant,n,status,term,coef_raw,effect_bp_per_sd
core,sequential_ols,Aug_Nov,926,estimated,e_origin,0.39307792698822475,3.6925911362791726
core,sequential_ols,Aug_Nov,926,estimated,downside,45.21732338169721,0.0007788625501189063
core,sequential_ols,Aug_Nov,926,estimated,btc_vol,-1038.1883909766834,-2.031822498005351
core,sequential_ols,Aug_Nov,926,estimated,account_ls,2.359693201135915,1.4305139709591173
core,sequential_ols,Dec_Mar,803,estimated,e_origin,0.2706691335672008,2.54267760882068
core,sequential_ols,Dec_Mar,803,estimated,downside,-321235.82521011005,-5.533245563888715
core,sequential_ols,Dec_Mar,803,estimated,btc_vol,1060.3195360648351,2.0751350209419877
core,sequential_ols,Dec_Mar,803,estimated,account_ls,4.716693697719434,2.8593955468763648
core,sequential_ols,exclude_top1_downside_days,1719,estimated,e_origin,0.3746616029059932,3.5195873871499828
core,sequential_ols,exclude_top1_downside_days,1719,estimated,downside,-148517.98717214697,-2.558203130489755
core,sequential_ols,exclude_top1_downside_days,1719,estimated,btc_vol,-830.0331014016197,-1.6244449891511497
core,sequential_ols,exclude_top1_downside_days,1719,estimated,account_ls,2.1282262208569955,1.290192021925523
core,sequential_ols,exclude_top5_downside_days,1679,estimated,e_origin,0.32776208969240594,3.079011320935285
core,sequential_ols,exclude_top5_downside_days,1679,estimated,downside,122524.71082274093,2.1104723054573613
core,sequential_ols,exclude_top5_downside_days,1679,estimated,btc_vol,-1640.0643145508088,-3.209744591099843
core,sequential_ols,exclude_top5_downside_days,1679,estimated,account_ls,1.23078081152634,0.7461347709224587
core,joint_ols,Aug_Nov,926,estimated,e_origin,0.4078152244816846,3.847715576017067
core,joint_ols,Aug_Nov,926,estimated,downside,5956.098306059213,0.10259302339186922
core,joint_ols,Aug_Nov,926,estimated,btc_vol,-1036.8423531155595,-2.0291881880543166
core,joint_ols,Aug_Nov,926,estimated,account_ls,2.224419539109918,1.3485071815435112
core,joint_ols,Dec_Mar,803,estimated,e_origin,0.2684873987447467,2.533164737602539
core,joint_ols,Dec_Mar,803,estimated,downside,-322778.2829176546,-5.559814198511502
core,joint_ols,Dec_Mar,803,estimated,btc_vol,1074.3813848918958,2.1026552485410397
core,joint_ols,Dec_Mar,803,estimated,account_ls,4.781058140089629,2.8984151253534454
core,joint_ols,exclude_top1_downside_days,1719,estimated,e_origin,0.3805004427027459,3.5900020209630434
core,joint_ols,exclude_top1_downside_days,1719,estimated,downside,-144212.71572231827,-2.4840453862981784
core,joint_ols,exclude_top1_downside_days,1719,estimated,btc_vol,-831.7124662143879,-1.6277316481415578
core,joint_ols,exclude_top1_downside_days,1719,estimated,account_ls,2.041529729904574,1.2376341124986243
core,joint_ols,exclude_top5_downside_days,1679,estimated,e_origin,0.33864864028494296,3.195132427136486
core,joint_ols,exclude_top5_downside_days,1679,estimated,downside,131873.03403442458,2.2714959643441426
core,joint_ols,exclude_top5_downside_days,1679,estimated,btc_vol,-1720.7416814229296,-3.3676370222956837
core,joint_ols,exclude_top5_downside_days,1679,estimated,account_ls,1.2201695050025125,0.7397018913323673
core,pca,Aug_Nov,926,estimated,e_origin,0.39624637160504544,3.7041472985329755
core,pca,Aug_Nov,926,estimated,downside,4141.114234448181,0.07133015737684185
core,pca,Aug_Nov,926,estimated,btc_vol,-1056.8632425325734,-2.068370762143107
core,pca,Aug_Nov,926,estimated,account_ls,2.3314893129586265,1.4134159617545485
core,pca,Dec_Mar,803,estimated,e_origin,0.2704046912570591,2.527767768757848
core,pca,Dec_Mar,803,estimated,downside,-323196.91197098524,-5.567025029839987
core,pca,Dec_Mar,803,estimated,btc_vol,1107.1011127896088,2.1666905236885925
core,pca,Dec_Mar,803,estimated,account_ls,4.808258341839904,2.914904670942654
core,pca,exclude_top1_downside_days,1719,estimated,e_origin,0.3782182006776174,3.5356183089353506
core,pca,exclude_top1_downside_days,1719,estimated,downside,-145680.78899556884,-2.509332758655742
core,pca,exclude_top1_downside_days,1719,estimated,btc_vol,-805.7668743376948,-1.5769539301885223
core,pca,exclude_top1_downside_days,1719,estimated,account_ls,2.0710157186344604,1.2555093679790152
core,pca,exclude_top5_downside_days,1679,estimated,e_origin,0.32946931797817086,3.07990929783142
core,pca,exclude_top5_downside_days,1679,estimated,downside,122197.56737778938,2.1048373019070894
core,pca,exclude_top5_downside_days,1679,estimated,btc_vol,-1645.473867573952,-3.220331543942029
core,pca,exclude_top5_downside_days,1679,estimated,account_ls,1.2356080666877776,0.7490611920124958
core,seq_xgb,Aug_Nov,926,estimated,e_origin,0.37221210221006473,3.4512493735915672
core,seq_xgb,Aug_Nov,926,estimated,downside,-10098.653498317608,-0.17394800108072297
core,seq_xgb,Aug_Nov,926,estimated,btc_vol,-879.1828267590537,-1.720635159085598
