month,method,feature,bin,n,residual_mean_bp,cuts
2025-12,joint_ols,m,3,120,-6.236199180741719,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_ols,m,4,10,-51.288006046230024,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_ols,g,0,21,-10.272943515513717,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_ols,g,1,53,-4.176557869929321,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_ols,g,2,163,-2.502132772125704,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_ols,g,3,76,-1.7921732978214777,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_ols,g,4,52,-0.6785377951251839,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,pca,m,1,14,4.339554570156392,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,pca,m,2,221,0.8423152285500344,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,pca,m,3,120,-6.2216611880965385,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,pca,m,4,10,-51.16946459247361,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,pca,g,0,21,-10.232224798176308,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,pca,g,1,53,-4.1853375781780215,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,pca,g,2,163,-2.4937468353793806,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,pca,g,3,76,-1.7805556128946038,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,pca,g,4,52,-0.6324228048578313,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_xgb,m,1,14,4.275374587285064,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_xgb,m,2,221,1.586634002549191,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
