scenario,model,period,n,days,mae_bp,rmse_bp,residual_mean_bp,residual_q10_bp,residual_q50_bp,residual_q90_bp,residual_lag1h_corr,exact_1h_pairs
clock_UTC_quote,joint_ols,2026-03,237,17,8.596722301928997,10.71584677542341,-3.00630420267574,-16.00181442731945,-3.0352459152013864,10.347442392816511,0.31050443475808154,219
clock_UTC_quote,rolling_ols,2026-03,237,17,8.72842680212453,10.882139347791842,-3.6587016498662392,-16.63732726795687,-3.400214873449684,9.73709576364472,0.31613782674642654,219
clock_UTC_quote,quadratic_ridge,2026-03,237,17,9.115175831017574,11.390625168087377,-4.9590285278538415,-17.805607874394735,-4.950475504830635,7.595459584734278,0.3349295911735698,219
clock_UTC_quote,linear_plus_spline,2026-03,237,17,8.8872194978838,11.041584334988809,-3.586514863940595,-16.564727200329468,-3.3425403017261317,10.066331653165268,0.31735999776869317,219
clock_UTC_quote,linear_plus_svr,2026-03,237,17,8.86287824432826,11.052322580215176,-4.117453023992517,-17.043231188711882,-3.8186374974130377,9.18394905509341,0.31437478539461683,219
clock_UTC_quote,linear_plus_rf,2026-03,237,17,9.305884200053725,11.562943313523556,-4.8584450250358575,-17.599678180895403,-4.9004139658219685,8.559998800505944,0.33874813003098747,219
clock_UTC_quote,lightgbm,2026-03,237,17,9.788650710189339,12.1049433131009,-5.052951789875123,-18.48332579204479,-4.99211018368911,9.629376350777617,0.35426578622255683,219
clock_UTC_quote,linear_plus_lightgbm,2026-03,237,17,8.968799636112688,11.204393533261593,-4.224046891353532,-17.22158101878463,-4.263941338391106,9.305446414040002,0.32418193084012586,219
clock_UTC_quote,past_selected,2026-03,237,17,9.115175831017574,11.390625168087377,-4.9590285278538415,-17.805607874394735,-4.950475504830635,7.595459584734278,0.3349295911735698,219
clock_NY_quote,sequential_ols,2026-01,346,21,6.894897445666467,8.463702484417654,-2.8711904204448535,-12.674180467964957,-3.4875543574755135,7.997705645498442,0.19303060183081436,315
clock_NY_quote,joint_ols,2026-01,346,21,6.900913953197276,8.467988682151335,-2.906321844828654,-12.70401260461263,-3.546088892021462,7.982042302211532,0.19193354871499646,315
clock_NY_quote,rolling_ols,2026-01,346,21,8.035000687695753,9.813935077200682,-4.4957761577796145,-16.00594278058884,-4.872761816155602,7.204522021543163,0.3998083747879076,315
clock_NY_quote,quadratic_ridge,2026-01,346,21,6.624762543306604,8.14239035853662,-2.656333269626299,-12.484376201993795,-3.405343044408273,7.869765685485087,0.15737110586721123,315
clock_NY_quote,linear_plus_spline,2026-01,346,21,6.54795141653194,8.042773520231679,-2.408929094163258,-12.295767201630838,-2.9191808276331805,8.34125279814996,0.1608138701491354,315
clock_NY_quote,linear_plus_svr,2026-01,346,21,6.732060350710835,8.323060336189425,-2.355112781435074,-12.611341472406878,-2.8035121175596736,9.254707453663736,0.1995338711337494,315
