scenario,model,period,n,days,mae_bp,rmse_bp,residual_mean_bp,residual_q10_bp,residual_q50_bp,residual_q90_bp,residual_lag1h_corr,exact_1h_pairs,reference_reconstruction_mse
clock_FXKST_USNY_quote,pca_2,2025-11,333,25,4.865481782662136,7.309092459204092,-1.3825759113950977,-8.479274460031592,-0.6035002876220403,5.9668415194843885,0.6205132497885929,312,0.0006048193374413344
clock_FXKST_USNY_quote,conditional_linear,2025-11,333,25,6.4577489288850005,8.51415635173902,-1.2996478748015192,-11.054049225611077,-0.7713196694598707,8.381985840830854,0.402596201215827,312,0.002582182112355683
clock_FXKST_USNY_quote,ae_relu_1,2025-11,333,25,6.433112809467793,8.487335601853285,-1.2975071553546698,-10.8422716593538,-0.8651840513854552,8.356648692321107,0.4018596868546355,312,0.00265936258831766
clock_FXKST_USNY_quote,ae_relu_2,2025-11,333,25,6.282853966141938,8.386971425298388,-1.3283193601871612,-10.546648786180105,-0.7424490726253055,8.02614395397252,0.424922962958827,312,0.0025921304682238002
clock_FXKST_USNY_quote,ae_tanh_1,2025-11,333,25,8.65127425169543,11.133780862261865,1.0529769107197402,-10.921316020136048,0.5308550202705078,15.079361595718368,0.7035398954471218,312,0.002589956076101126
clock_FXKST_USNY_quote,ae_tanh_2,2025-11,333,25,11.892263845220429,14.62049130641949,9.040617688579049,-4.960657103437762,9.106032166813549,23.35063565743767,0.7299804529462735,312,0.00258548104930748
clock_FXKST_USNY_quote,conditional_neural,2025-11,333,25,6.457745851537316,8.51414927001196,-1.2996165447056625,-11.053970878122334,-0.7713044530902096,8.382027265553123,0.4025963257756937,312,0.002582182112355683
clock_FXKST_USNY_quote,pca_selected,2025-11,333,25,4.865481782662136,7.309092459204092,-1.3825759113950977,-8.479274460031592,-0.6035002876220403,5.9668415194843885,0.6205132497885929,312,0.0006048193374413344
clock_FXKST_USNY_quote,ae_selected,2025-11,333,25,6.433112809467793,8.487335601853285,-1.2975071553546698,-10.8422716593538,-0.8651840513854552,8.356648692321107,0.4018596868546355,312,0.00265936258831766
clock_FXKST_USNY_quote,ae_reconstruction_selected,2025-11,333,25,6.433112809467793,8.487335601853285,-1.2975071553546698,-10.8422716593538,-0.8651840513854552,8.356648692321107,0.4018596868546355,312,0.00265936258831766
clock_FXKST_USNY_quote,sequential_ols,2025-12,352,27,9.840176181665225,15.936709909727922,-3.4793461404655783,-14.205783361828374,-2.1106784005389514,11.068597567960703,0.7472007985594565,324,
clock_FXKST_USNY_quote,pca_1,2025-12,352,27,9.814410066517583,15.895434459483083,-3.467285306409211,-14.16786496668694,-2.0964391534460134,11.048184518290581,0.7475329511105805,324,0.010242935484913172
clock_FXKST_USNY_quote,pca_2,2025-12,352,27,6.615152287920085,9.400519710106664,-1.4473761105576877,-10.443867490275352,-1.1086739513637625,9.259575474957252,0.6502383027782036,324,0.0025698186652766447
clock_FXKST_USNY_quote,conditional_linear,2025-12,352,27,9.802445867107567,15.850576771146239,-3.4686185871492725,-14.171700568777425,-2.1301559311821734,11.036426770123365,0.7464350905013105,324,0.010242935484913172
clock_FXKST_USNY_quote,ae_relu_1,2025-12,352,27,9.816319272966888,15.898776402701493,-3.467801433385701,-14.171479591739594,-2.094512958480614,11.050589252104693,0.7475311772564147,324,0.010251635606275266
clock_FXKST_USNY_quote,ae_relu_2,2025-12,352,27,7.995089873554973,12.379584148055555,-2.493935920225967,-11.68017085187477,-1.7341469508485048,9.730745736142358,0.7268966125629563,324,0.006292399785099669
clock_FXKST_USNY_quote,ae_tanh_1,2025-12,352,27,11.17748713289772,16.36609520771146,-8.944503308081174,-20.297062429647156,-7.302761508298911,4.298383986482379,0.7103833848140301,324,0.010247413438843988
clock_FXKST_USNY_quote,ae_tanh_2,2025-12,352,27,9.999088403577337,14.79337272517394,-5.549853932777953,-18.358206798337534,-4.102720331672884,8.360920773555971,0.719157206330867,324,0.01024342828160927
clock_FXKST_USNY_quote,conditional_neural,2025-12,352,27,9.802442661356814,15.850561192883065,-3.468620305107453,-14.171704219772147,-2.1301743779716986,11.036427789850743,0.7464346853398804,324,0.010242935484913172
clock_FXKST_USNY_quote,pca_selected,2025-12,352,27,6.615152287920085,9.400519710106664,-1.4473761105576877,-10.443867490275352,-1.1086739513637625,9.259575474957252,0.6502383027782036,324,0.0025698186652766447
clock_FXKST_USNY_quote,ae_selected,2025-12,352,27,9.816319272966888,15.898776402701493,-3.467801433385701,-14.171479591739594,-2.094512958480614,11.050589252104693,0.7475311772564147,324,0.010251635606275266
clock_FXKST_USNY_quote,ae_reconstruction_selected,2025-12,352,27,9.816319272966888,15.898776402701493,-3.467801433385701,-14.171479591739594,-2.094512958480614,11.050589252104693,0.7475311772564147,324,0.010251635606275266
clock_FXKST_USNY_quote,sequential_ols,2026-01,346,26,6.9855846766274245,8.550966437795388,-2.7699664954252365,-12.801941308831228,-3.1610893963754254,8.210088816743701,0.28570110366245527,315,
clock_FXKST_USNY_quote,pca_1,2026-01,346,26,6.943285721133673,8.5007242546278,-2.761138474751639,-12.686381087718681,-3.166473895271645,8.178799803851073,0.28769036919971464,315,0.0038252956913199373
clock_FXKST_USNY_quote,pca_2,2026-01,346,26,5.269602503127241,6.638324572304149,-2.1348296275378336,-10.021781106304445,-2.0599250036321286,6.275296420504855,0.2903037080916347,315,0.0006578032806184134
clock_FXKST_USNY_quote,conditional_linear,2026-01,346,26,7.077042225466089,8.660501356876605,-3.119329467936986,-13.005505987026265,-3.7116422165881424,8.244344625919265,0.2667471887678412,315,0.0038252956913199373
clock_FXKST_USNY_quote,ae_relu_1,2026-01,346,26,6.941619202225479,8.498950554930913,-2.7575114524646014,-12.682258411054931,-3.164683244128275,8.183413831543943,0.28769454180945514,315,0.0038409890193756633
clock_FXKST_USNY_quote,ae_relu_2,2026-01,346,26,6.977361795233758,8.890542357430876,-4.053965267625031,-14.78852825964637,-3.5437634187549136,5.3666684102744835,0.5517106216593886,315,0.000967251616874407
clock_FXKST_USNY_quote,ae_tanh_1,2026-01,346,26,10.355760582049152,12.19441860438686,-8.785070928295582,-19.17051529060862,-9.476081450680823,2.766334769431417,0.34957026723901063,315,0.0038305036576045315
clock_FXKST_USNY_quote,ae_tanh_2,2026-01,346,26,10.601570167656629,12.446872946416038,-8.724944021381171,-19.432355886723748,-10.107477938389188,3.4500445760283043,0.45796013962484383,315,0.0038259993739691474
clock_FXKST_USNY_quote,conditional_neural,2026-01,346,26,7.077041654086312,8.66050060549937,-3.119328468154934,-13.005503689694525,-3.711641781439134,8.24434279176888,0.26674725930729676,315,0.0038252956913199373
clock_FXKST_USNY_quote,pca_selected,2026-01,346,26,5.269602503127241,6.638324572304149,-2.1348296275378336,-10.021781106304445,-2.0599250036321286,6.275296420504855,0.2903037080916347,315,0.0006578032806184134
clock_FXKST_USNY_quote,ae_selected,2026-01,346,26,6.941619202225479,8.498950554930913,-2.7575114524646014,-12.682258411054931,-3.164683244128275,8.183413831543943,0.28769454180945514,315,0.0038409890193756633
clock_FXKST_USNY_quote,ae_reconstruction_selected,2026-01,346,26,6.941619202225479,8.498950554930913,-2.7575114524646014,-12.682258411054931,-3.164683244128275,8.183413831543943,0.28769454180945514,315,0.0038409890193756633
clock_FXKST_USNY_quote,sequential_ols,2026-02,324,24,8.392900946047726,10.227839368017131,-0.3598120022084032,-13.286523382769735,-0.7028407359221376,13.53887608646988,0.17068592240235922,300,
clock_FXKST_USNY_quote,pca_1,2026-02,324,24,8.320470650664491,10.143170325268096,-0.3649392730210396,-13.173225627343209,-0.6815930807158992,13.38217970254748,0.17270656917660715,300,0.007778945987905316
clock_FXKST_USNY_quote,pca_2,2026-02,324,24,5.313896895420467,6.687626871320174,-0.8106434048075768,-9.395603780303844,-0.5724361503594793,7.447779609335436,0.2698896495740258,300,0.0009945125432727227
clock_FXKST_USNY_quote,conditional_linear,2026-02,324,24,8.177123910961203,9.976049704290581,-0.09424795458758409,-12.254974812201256,-0.5567399446296122,13.591904898908815,0.1665907780136581,300,0.007778945987905316
clock_FXKST_USNY_quote,ae_relu_1,2026-02,324,24,8.321849181754832,10.14480800505781,-0.3647377803742946,-13.175917841385196,-0.6823741257183968,13.385116241680826,0.17266390082973723,300,0.007793609394933841
clock_FXKST_USNY_quote,ae_relu_2,2026-02,324,24,5.683449903318528,7.158931073057927,-0.7118140417449006,-9.926814822837397,-0.32430265061253744,9.051173647164656,0.28984719664424097,300,0.007793863284720787
clock_FXKST_USNY_quote,ae_tanh_1,2026-02,324,24,8.083801337236672,10.009956117916168,0.19630139235687974,-13.21179920849215,0.29531203321631944,14.305163355068126,0.24169391343668012,300,0.007783785888696303
clock_FXKST_USNY_quote,ae_tanh_2,2026-02,324,24,9.328836424246195,11.511132339305,4.406862924495402,-9.230871953272073,5.011235671075724,18.415815629381324,0.2940197326984874,300,0.007951449548600999
clock_FXKST_USNY_quote,conditional_neural,2026-02,324,24,8.140446000569368,10.11723439018984,0.623325916725509,-10.824056479646705,-0.38369953678905233,14.912188418415287,0.1568650827443945,300,0.007778945987905316
clock_FXKST_USNY_quote,pca_selected,2026-02,324,24,5.313896895420467,6.687626871320174,-0.8106434048075768,-9.395603780303844,-0.5724361503594793,7.447779609335436,0.2698896495740258,300,0.0009945125432727227
clock_FXKST_USNY_quote,ae_selected,2026-02,324,24,5.683449903318528,7.158931073057927,-0.7118140417449006,-9.926814822837397,-0.32430265061253744,9.051173647164656,0.28984719664424097,300,0.007793863284720787
clock_FXKST_USNY_quote,ae_reconstruction_selected,2026-02,324,24,7.935422847706312,9.834154782096515,-6.339480157293071,-15.755945894833882,-6.149443914983806,2.558098151749544,0.4110172687333388,300,0.001699818692370785
clock_FXKST_USNY_quote,sequential_ols,2026-03,242,17,8.680556534327694,10.607708263391483,-2.277299014641824,-15.869539800803754,-2.116561358659659,11.280393530109233,0.3119940929162284,223,
clock_FXKST_USNY_quote,pca_1,2026-03,242,17,8.61158436609596,10.525794658683548,-2.2669837677433247,-15.80594231533862,-2.1036528392723355,11.177993812763042,0.31353535908521524,223,0.006457890700924074
clock_FXKST_USNY_quote,pca_2,2026-03,242,17,6.275372260093386,7.597645080131794,-1.841629046648327,-11.609603502094611,-2.0481147699510878,8.004877992444488,0.2599898101609818,223,0.0007124167435615573
clock_FXKST_USNY_quote,conditional_linear,2026-03,242,17,8.784574440634099,11.017502005584783,-3.607368310189209,-16.86083782613333,-2.995514192601693,10.062490685941809,0.28858286992993004,223,0.006457890700924074
clock_FXKST_USNY_quote,ae_relu_1,2026-03,242,17,8.608569617273252,10.521325050939677,-2.2705243914181454,-15.806776467764498,-2.0999254853587317,11.182175067184462,0.3131434309618514,223,0.00652296694520488
clock_FXKST_USNY_quote,ae_relu_2,2026-03,242,17,7.524798767482443,9.297695721774748,-2.0681700402488254,-14.560457784401002,-1.9637694116048154,9.72809324834987,0.3268427270466641,223,0.00652320667896219
clock_FXKST_USNY_quote,ae_tanh_1,2026-03,242,17,11.862329277069694,14.98324194375774,0.8639930227486138,-17.383152580776976,-1.2005152764802318,21.69127957977401,0.597749150786091,223,0.006614007085217446
clock_FXKST_USNY_quote,ae_tanh_2,2026-03,242,17,9.925068373403043,12.979996857217955,1.4657537203240656,-12.620007215673024,1.6341624402517994,17.12359282586509,0.43207339325600985,223,0.020035329858329665
clock_FXKST_USNY_quote,conditional_neural,2026-03,242,17,8.784552597665089,11.017457603949724,-3.6072756918636135,-16.860608632441078,-2.995461797348061,10.062672364580354,0.2885843178752801,223,0.006457890700924074
clock_FXKST_USNY_quote,pca_selected,2026-03,242,17,6.275372260093386,7.597645080131794,-1.841629046648327,-11.609603502094611,-2.0481147699510878,8.004877992444488,0.2599898101609818,223,0.0007124167435615573
clock_FXKST_USNY_quote,ae_selected,2026-03,242,17,7.524798767482443,9.297695721774748,-2.0681700402488254,-14.560457784401002,-1.9637694116048154,9.72809324834987,0.3268427270466641,223,0.00652320667896219
clock_FXKST_USNY_quote,ae_reconstruction_selected,2026-03,242,17,6.488470869758344,7.838345298097483,1.5290860890293407,-8.805409502439781,1.8807224098931956,11.404560092761862,0.23109668032551695,223,0.001371699809662426
clock_NY_macro_end1h_quote,sequential_ols,2025-08,357,21,6.31587773870954,7.723486759617758,1.6405424334735397,-8.63950807436768,2.046503072467864,11.061411387412564,0.3645888997764352,336,
clock_NY_macro_end1h_quote,pca_1,2025-08,357,21,6.312069543528868,7.718897117069459,1.639414719765371,-8.638586632894244,2.036273843647436,11.065215768080899,0.36459345416149697,336,0.004444259845755475
clock_NY_macro_end1h_quote,pca_2,2025-08,357,21,5.826919241060321,7.318362861055915,0.6116550116349524,-8.70865574630172,0.55566326622343,9.917817328686594,0.3986866105127855,336,0.0037208412167591457
clock_NY_macro_end1h_quote,conditional_linear,2025-08,357,21,6.604216855450235,8.206413054663523,1.9440158439277169,-7.982075437602733,2.650968617702464,11.189608056854889,0.3770387081495203,336,0.004444259845755475
clock_NY_macro_end1h_quote,ae_relu_1,2025-08,357,21,6.3121152109882805,7.718928635873794,1.6391199616476928,-8.639777938816573,2.0356849851384453,11.06492679690105,0.36459475485255183,336,0.004692021761563349
clock_NY_macro_end1h_quote,ae_relu_2,2025-08,357,21,6.2791229442996155,7.666692715059163,1.3824708109174408,-8.387684826008611,1.6818594746216151,10.914443573337916,0.36460251397774535,336,0.0044534480535600215
clock_NY_macro_end1h_quote,ae_tanh_1,2025-08,357,21,7.288419232504319,8.898028112435636,3.9162640063260707,-6.216168073228932,4.209084237654054,14.096494812653635,0.4573231031049156,336,0.004451092669208362
clock_NY_macro_end1h_quote,ae_tanh_2,2025-08,357,21,7.317037369573336,8.950648173157372,3.697010916628018,-6.289444768509508,4.474044831761859,14.073819950654144,0.4789669363354669,336,0.004451022707702707
clock_NY_macro_end1h_quote,conditional_neural,2025-08,357,21,6.195794170224848,7.574801835501996,1.3003601378941934,-9.05032013634773,2.0481595546784206,10.476183875861711,0.33321491825800315,336,0.004444259845755475
clock_NY_macro_end1h_quote,pca_selected,2025-08,357,21,5.826919241060321,7.318362861055915,0.6116550116349524,-8.70865574630172,0.55566326622343,9.917817328686594,0.3986866105127855,336,0.0037208412167591457
clock_NY_macro_end1h_quote,ae_selected,2025-08,357,21,6.3121152109882805,7.718928635873794,1.6391199616476928,-8.639777938816573,2.0356849851384453,11.06492679690105,0.36459475485255183,336,0.004692021761563349
clock_NY_macro_end1h_quote,ae_reconstruction_selected,2025-08,357,21,6.3121152109882805,7.718928635873794,1.6391199616476928,-8.639777938816573,2.0356849851384453,11.06492679690105,0.36459475485255183,336,0.004692021761563349
clock_NY_macro_end1h_quote,sequential_ols,2025-09,374,22,5.0958157498770875,6.590127081417771,1.1659167186811437,-7.159729272557741,1.207828123340981,9.576935890619602,0.1652002687824406,352,
clock_NY_macro_end1h_quote,pca_1,2025-09,374,22,5.081400135862313,6.574350468864647,1.1666723541842363,-7.133821254785773,1.225883963389343,9.53058465382368,0.165692728385756,352,0.005445182140629783
clock_NY_macro_end1h_quote,pca_2,2025-09,374,22,4.482433997443131,5.923359435911706,1.2476094385356304,-5.904265223927722,1.0875822151163899,8.642084235345912,0.20191030465463,352,0.0016934965723778516
clock_NY_macro_end1h_quote,conditional_linear,2025-09,374,22,6.25157244231517,8.023286985205592,3.341128671244558,-6.0426675758554,2.9369156066054583,12.128658654470179,0.2610950630432662,352,0.005445182140629783
clock_NY_macro_end1h_quote,ae_relu_1,2025-09,374,22,5.087158550729519,6.595263839941234,1.1723230144770336,-7.133744221607884,1.2256048857735031,9.530553002370318,0.16686052979679877,352,0.005783585636379463
clock_NY_macro_end1h_quote,ae_relu_2,2025-09,374,22,4.400680267574925,5.69108791181649,1.4773579472396017,-5.470139841723059,1.1547199553349947,8.230983639980915,0.18118593030363528,352,0.0035578585646968788
clock_NY_macro_end1h_quote,ae_tanh_1,2025-09,374,22,8.643464046368056,11.769231503460086,0.024905791591193174,-17.385166115204775,2.442570642575566,11.972760490651583,0.6410415153689291,352,0.006378880548039863
clock_NY_macro_end1h_quote,ae_tanh_2,2025-09,374,22,7.400951754752074,10.336063922620273,-0.43115345271129224,-13.464071873631239,1.651265547795596,10.093512531995975,0.5634764134774755,352,0.006175754654742748
clock_NY_macro_end1h_quote,conditional_neural,2025-09,374,22,4.909373731389181,6.275668919629294,1.3425481396717496,-6.692930965016798,1.2352626619810394,9.61774205962723,0.08087408206596161,352,0.005445182140629783
clock_NY_macro_end1h_quote,pca_selected,2025-09,374,22,4.482433997443131,5.923359435911706,1.2476094385356304,-5.904265223927722,1.0875822151163899,8.642084235345912,0.20191030465463,352,0.0016934965723778516
clock_NY_macro_end1h_quote,ae_selected,2025-09,374,22,5.087158550729519,6.595263839941234,1.1723230144770336,-7.133744221607884,1.2256048857735031,9.530553002370318,0.16686052979679877,352,0.005783585636379463
clock_NY_macro_end1h_quote,ae_reconstruction_selected,2025-09,374,22,5.087158550729519,6.595263839941234,1.1723230144770336,-7.133744221607884,1.2256048857735031,9.530553002370318,0.16686052979679877,352,0.005783585636379463
clock_NY_macro_end1h_quote,sequential_ols,2025-10,391,23,7.890426897043014,9.717306165320037,6.662457453449976,-1.899850355339176,6.3958477927333774,15.745271324104507,0.3632693987597108,368,
clock_NY_macro_end1h_quote,pca_1,2025-10,391,23,7.8758994931172275,9.693232611864023,6.657282833300047,-1.914733967511495,6.3908025010516525,15.70972070894571,0.36367500794838975,368,0.006543799023470776
clock_NY_macro_end1h_quote,pca_2,2025-10,391,23,7.503986823684676,9.022167745139646,6.761727925479587,-1.349105021394223,6.794603162876904,14.801242045536242,0.39665824908018626,368,0.0015538041469697723
clock_NY_macro_end1h_quote,conditional_linear,2025-10,391,23,14.093637188423008,18.438824216944106,12.782433802422892,-1.8646127829695016,10.901429374608654,30.000366819203123,0.31245532758531763,368,0.006543799023470776
clock_NY_macro_end1h_quote,ae_relu_1,2025-10,391,23,87.36506263643733,124.79925291335486,86.50496060023971,-0.5429861270437186,63.41082591072097,207.72801547333864,0.9882638538638965,368,1.2549891765320262
clock_NY_macro_end1h_quote,ae_relu_2,2025-10,391,23,96.28941008185544,137.54380928035607,95.65652734453197,-0.2149668392277419,70.24566663548671,228.266284887145,0.9891041539020492,368,2.069022040728279
clock_NY_macro_end1h_quote,ae_tanh_1,2025-10,391,23,103.32626072588727,150.4432392398779,92.69990708038871,-28.207544634123167,38.456835616069895,258.5514945160713,0.9868165389180502,368,3.0748316271245995
