month,method,candidate_id,member_prediction_sd_bp,member_rmses_bp,scenario
2025-10,ae_reconstruction_selected,f05,62.76921715112863,"[18.61918894608613, 178.31749108288963, 179.32146867902898]",clock_UTC_quote
2025-11,ae_relu_1,f05,0.0112167757825065,"[8.820909738886407, 8.821774525426868, 8.82090417786813]",clock_UTC_quote
2025-11,ae_relu_2,f06,2.758222682519246,"[8.189232278324935, 8.691943871302371, 8.83614555318357]",clock_UTC_quote
2025-11,ae_tanh_1,f08,1.192397445014146,"[11.763255968614365, 11.16473778073723, 11.214097198079482]",clock_UTC_quote
2025-11,ae_tanh_2,f10,0.3448025481827023,"[13.453118224091583, 13.03239638856609, 13.353362157982364]",clock_UTC_quote
2025-11,ae_selected,f05,0.0112167757825065,"[8.820909738886407, 8.821774525426868, 8.82090417786813]",clock_UTC_quote
2025-11,ae_reconstruction_selected,f05,0.0112167757825065,"[8.820909738886407, 8.821774525426868, 8.82090417786813]",clock_UTC_quote
2025-12,ae_relu_1,f05,0.0028986808877531,"[13.830521923913398, 13.835677242536466, 13.83330532866145]",clock_UTC_quote
2025-12,ae_relu_2,f06,2.9328010252091574,"[8.981152893290288, 13.620350209339321, 13.930756628611801]",clock_UTC_quote
2025-12,ae_tanh_1,f08,0.5042214931086282,"[13.183453637657726, 13.985476999049089, 13.02559221744215]",clock_UTC_quote
2025-12,ae_tanh_2,f10,0.2315626307621113,"[13.116949686867551, 12.846744967014693, 12.897420968407816]",clock_UTC_quote
2025-12,ae_selected,f05,0.0028986808877531,"[13.830521923913398, 13.835677242536466, 13.83330532866145]",clock_UTC_quote
2025-12,ae_reconstruction_selected,f05,0.0028986808877531,"[13.830521923913398, 13.835677242536466, 13.83330532866145]",clock_UTC_quote
2026-01,ae_relu_1,f05,0.0106324228785713,"[8.409705537501305, 8.409419514128647, 8.408925883170005]",clock_UTC_quote
2026-01,ae_relu_2,f06,5.076050020212275,"[6.551830168190106, 11.395043571318974, 8.17781578290114]",clock_UTC_quote
2026-01,ae_tanh_1,f08,0.3336921988584179,"[10.312291435427968, 10.134786595906847, 10.142385330428489]",clock_UTC_quote
2026-01,ae_tanh_2,f10,0.6316475948231791,"[10.71728874033783, 10.561828516022011, 10.770161931974535]",clock_UTC_quote
2026-01,ae_selected,f05,0.0106324228785713,"[8.409705537501305, 8.409419514128647, 8.408925883170005]",clock_UTC_quote
2026-01,ae_reconstruction_selected,f05,0.0106324228785713,"[8.409705537501305, 8.409419514128647, 8.408925883170005]",clock_UTC_quote
2026-02,ae_relu_1,f05,0.006324593345947,"[9.857984094066662, 9.86708287209461, 9.863958954480776]",clock_UTC_quote
2026-02,ae_relu_2,f06,10.28398239280004,"[7.203550773455178, 19.45617612567472, 9.885480499746643]",clock_UTC_quote
2026-02,ae_tanh_1,f08,1.0986349829307855,"[10.506195004209323, 9.94533926171031, 9.910621300437002]",clock_UTC_quote
2026-02,ae_tanh_2,f11,0.0816718279728303,"[11.893620101429159, 11.892757129962085, 11.808042404211934]",clock_UTC_quote
2026-02,ae_selected,f06,10.28398239280004,"[7.203550773455178, 19.45617612567472, 9.885480499746643]",clock_UTC_quote
2026-02,ae_reconstruction_selected,f06,10.28398239280004,"[7.203550773455178, 19.45617612567472, 9.885480499746643]",clock_UTC_quote
2026-03,ae_relu_1,f05,0.0490769446055687,"[10.60531293904171, 10.593939767058048, 10.585217979206911]",clock_UTC_quote
2026-03,ae_relu_2,f06,7.1471311958688215,"[7.676434765032137, 11.387388825265946, 10.836417399650285]",clock_UTC_quote
2026-03,ae_tanh_1,f08,1.1767006286594297,"[14.060571753447158, 12.496420224391235, 13.639745538908235]",clock_UTC_quote
2026-03,ae_tanh_2,f10,0.9882256476608364,"[14.773277986708726, 14.818544046662502, 14.876603397975865]",clock_UTC_quote
2026-03,ae_selected,f06,7.1471311958688215,"[7.676434765032137, 11.387388825265946, 10.836417399650285]",clock_UTC_quote
2026-03,ae_reconstruction_selected,f06,7.1471311958688215,"[7.676434765032137, 11.387388825265946, 10.836417399650285]",clock_UTC_quote
2025-08,ae_relu_1,f05,0.0002005553254377,"[7.840560605036562, 7.840542360277884, 7.840674298809778]",clock_NY_quote
2025-08,ae_relu_2,f06,1.86761687352702,"[7.4546893035890545, 8.2003758545594, 6.740733990481506]",clock_NY_quote
2025-08,ae_tanh_1,f08,0.3316199372056265,"[9.16639735155645, 8.87654231369993, 8.813067572715317]",clock_NY_quote
2025-08,ae_tanh_2,f10,0.0786907540792256,"[8.958316345014335, 8.959483586959601, 8.905434997026445]",clock_NY_quote
2025-08,ae_selected,f05,0.0002005553254377,"[7.840560605036562, 7.840542360277884, 7.840674298809778]",clock_NY_quote
2025-08,ae_reconstruction_selected,f05,0.0002005553254377,"[7.840560605036562, 7.840542360277884, 7.840674298809778]",clock_NY_quote
2025-09,ae_relu_1,f05,0.0553144560360167,"[6.399787508111556, 6.616000553758831, 6.446698846007718]",clock_NY_quote
2025-09,ae_relu_2,f06,1.9827840644712784,"[6.136849464083153, 6.109736575362376, 6.423221265009579]",clock_NY_quote
2025-09,ae_tanh_1,f08,0.3574695607959099,"[11.542727044296756, 10.845434058621606, 11.289806004304456]",clock_NY_quote
2025-09,ae_tanh_2,f10,0.2133504121370887,"[9.901826405257257, 9.892380072650397, 10.013491566882632]",clock_NY_quote
2025-09,ae_selected,f05,0.0553144560360167,"[6.399787508111556, 6.616000553758831, 6.446698846007718]",clock_NY_quote
2025-09,ae_reconstruction_selected,f05,0.0553144560360167,"[6.399787508111556, 6.616000553758831, 6.446698846007718]",clock_NY_quote
2025-10,ae_relu_1,f05,63.27328903943729,"[27.977617691366873, 185.89308092338052, 187.10044269709192]",clock_NY_quote
2025-10,ae_relu_2,f06,64.33726579273642,"[192.76812795523486, 185.08374248410226, 31.05520409720532]",clock_NY_quote
2025-10,ae_tanh_1,f08,3.5748096287829503,"[148.87243424886645, 147.9134455832867, 142.07253517378228]",clock_NY_quote
2025-10,ae_tanh_2,f10,1.3104467759575256,"[151.3102802280222, 148.78446506122398, 150.10536233312973]",clock_NY_quote
2025-10,ae_selected,f05,63.27328903943729,"[27.977617691366873, 185.89308092338052, 187.10044269709192]",clock_NY_quote
2025-10,ae_reconstruction_selected,f05,63.27328903943729,"[27.977617691366873, 185.89308092338052, 187.10044269709192]",clock_NY_quote
2025-11,ae_relu_1,f05,0.0064273450647051,"[9.654190043664086, 9.656640220244354, 9.654908263376472]",clock_NY_quote
2025-11,ae_relu_2,f06,0.7674533389198667,"[10.134467820327092, 9.685451487247134, 9.693084960372552]",clock_NY_quote
2025-11,ae_tanh_1,f08,0.6387454168936358,"[11.95808765746022, 11.852974022142769, 11.73481184740255]",clock_NY_quote
2025-11,ae_tanh_2,f10,0.4964614964019316,"[13.224358921038023, 13.06729387919974, 13.365325982363466]",clock_NY_quote
2025-11,ae_selected,f05,0.0064273450647051,"[9.654190043664086, 9.656640220244354, 9.654908263376472]",clock_NY_quote
2025-11,ae_reconstruction_selected,f05,0.0064273450647051,"[9.654190043664086, 9.656640220244354, 9.654908263376472]",clock_NY_quote
2025-12,ae_relu_1,f05,0.0014934128843797,"[12.599378151522425, 12.59605052041679, 12.597770233268545]",clock_NY_quote
2025-12,ae_relu_2,f06,2.91936413874106,"[8.421175086907535, 12.620915945000906, 12.493788807479637]",clock_NY_quote
2025-12,ae_tanh_1,f08,0.4935074087291992,"[11.21288048268351, 12.080601409190626, 12.016590009997213]",clock_NY_quote
2025-12,ae_tanh_2,f10,0.4111215229641681,"[11.602658454461864, 12.031047137198177, 11.970102445979624]",clock_NY_quote
2025-12,ae_selected,f05,0.0014934128843797,"[12.599378151522425, 12.59605052041679, 12.597770233268545]",clock_NY_quote
2025-12,ae_reconstruction_selected,f05,0.0014934128843797,"[12.599378151522425, 12.59605052041679, 12.597770233268545]",clock_NY_quote
2026-01,ae_relu_1,f05,0.0029983300646406,"[8.407349508470316, 8.407280228995349, 8.405055744025697]",clock_NY_quote
2026-01,ae_relu_2,f06,5.236605620919551,"[7.083446991256098, 10.613576243320082, 8.218953214637724]",clock_NY_quote
2026-01,ae_tanh_1,f08,0.418386111309927,"[9.607148617292097, 9.713425071995786, 9.961922319291917]",clock_NY_quote
2026-01,ae_tanh_2,f10,0.4406915184295845,"[10.533666573558133, 10.67884330430796, 10.592169582079508]",clock_NY_quote
2026-01,ae_selected,f05,0.0029983300646406,"[8.407349508470316, 8.407280228995349, 8.405055744025697]",clock_NY_quote
2026-01,ae_reconstruction_selected,f05,0.0029983300646406,"[8.407349508470316, 8.407280228995349, 8.405055744025697]",clock_NY_quote
2026-02,ae_relu_1,f05,0.0217063820661725,"[10.362251032350823, 10.397512283042607, 10.364874572652793]",clock_NY_quote
2026-02,ae_relu_2,f06,10.19451332499956,"[6.849449169471712, 18.27112737636196, 10.689947719491755]",clock_NY_quote
2026-02,ae_tanh_1,f08,0.8256166858832484,"[11.050998763794755, 10.542689532459239, 10.365283734355575]",clock_NY_quote
2026-02,ae_tanh_2,f11,0.0466186489002849,"[11.937272870785618, 11.947746485287444, 11.918310891139821]",clock_NY_quote
2026-02,ae_selected,f06,10.19451332499956,"[6.849449169471712, 18.27112737636196, 10.689947719491755]",clock_NY_quote
2026-02,ae_reconstruction_selected,f06,10.19451332499956,"[6.849449169471712, 18.27112737636196, 10.689947719491755]",clock_NY_quote
2026-03,ae_relu_1,f05,0.0610614588835294,"[11.390706785349726, 11.365182615302063, 11.392001694153047]",clock_NY_quote
2026-03,ae_relu_2,f06,8.284864349043241,"[9.8082423555103, 16.7288111782769, 8.283822135814791]",clock_NY_quote
2026-03,ae_tanh_1,f08,0.8997294885513821,"[14.40039671763708, 14.472733356113936, 14.253253510627523]",clock_NY_quote
2026-03,ae_tanh_2,f10,0.7730849133444607,"[16.489597699966705, 15.706519964520485, 14.847496664535386]",clock_NY_quote
2026-03,ae_selected,f06,8.284864349043241,"[9.8082423555103, 16.7288111782769, 8.283822135814791]",clock_NY_quote
2026-03,ae_reconstruction_selected,f06,8.284864349043241,"[9.8082423555103, 16.7288111782769, 8.283822135814791]",clock_NY_quote
2025-08,ae_relu_1,f05,0.0006260403618329,"[7.956937756785215, 7.957554254482448, 7.95759658230277]",clock_FXUTC_USNY_quote
2025-08,ae_relu_2,f06,0.953810206451574,"[7.63924588786948, 7.822462884317599, 7.903706773440823]",clock_FXUTC_USNY_quote
2025-08,ae_tanh_1,f08,0.2704477197417566,"[9.164615194441815, 8.858808790178436, 8.913673736227171]",clock_FXUTC_USNY_quote
2025-08,ae_tanh_2,f10,0.1112442169556989,"[8.958143519837982, 8.918750955299041, 9.014464036285307]",clock_FXUTC_USNY_quote
2025-08,ae_selected,f05,0.0006260403618329,"[7.956937756785215, 7.957554254482448, 7.95759658230277]",clock_FXUTC_USNY_quote
2025-08,ae_reconstruction_selected,f05,0.0006260403618329,"[7.956937756785215, 7.957554254482448, 7.95759658230277]",clock_FXUTC_USNY_quote
2025-09,ae_relu_1,f05,0.0003705591077385,"[6.032100389581355, 6.031960365535893, 6.032120667865007]",clock_FXUTC_USNY_quote
2025-09,ae_relu_2,f06,1.8611531007153157,"[5.751317495355355, 5.583959312308448, 5.957099517565023]",clock_FXUTC_USNY_quote
2025-09,ae_tanh_1,f08,0.2532186761181761,"[9.831968055284758, 9.588267256318952, 9.83243016564193]",clock_FXUTC_USNY_quote
2025-09,ae_tanh_2,f10,0.1112757733317054,"[8.591008596170163, 8.698510004228297, 8.882290866311358]",clock_FXUTC_USNY_quote
2025-09,ae_selected,f05,0.0003705591077385,"[6.032100389581355, 6.031960365535893, 6.032120667865007]",clock_FXUTC_USNY_quote
2025-09,ae_reconstruction_selected,f05,0.0003705591077385,"[6.032100389581355, 6.031960365535893, 6.032120667865007]",clock_FXUTC_USNY_quote
2025-10,ae_relu_1,f05,62.76921715112863,"[18.61918894608613, 178.31749108288963, 179.32146867902898]",clock_FXUTC_USNY_quote
2025-10,ae_relu_2,f06,68.39226313407924,"[184.76128062183327, 203.41764515545512, 32.0860338901633]",clock_FXUTC_USNY_quote
2025-10,ae_tanh_1,f08,2.048168156625019,"[150.96986934367433, 152.94601470893232, 153.6874587371877]",clock_FXUTC_USNY_quote
2025-10,ae_tanh_2,f10,1.4426519816654952,"[149.46595500176485, 147.15081993184768, 148.5684944104914]",clock_FXUTC_USNY_quote
2025-10,ae_selected,f05,62.76921715112863,"[18.61918894608613, 178.31749108288963, 179.32146867902898]",clock_FXUTC_USNY_quote
2025-10,ae_reconstruction_selected,f05,62.76921715112863,"[18.61918894608613, 178.31749108288963, 179.32146867902898]",clock_FXUTC_USNY_quote
2025-11,ae_relu_1,f05,0.0112167757825065,"[8.820909738886407, 8.821774525426868, 8.82090417786813]",clock_FXUTC_USNY_quote
2025-11,ae_relu_2,f06,2.758222682519246,"[8.189232278324935, 8.691943871302371, 8.83614555318357]",clock_FXUTC_USNY_quote
2025-11,ae_tanh_1,f08,1.192397445014146,"[11.763255968614365, 11.16473778073723, 11.214097198079482]",clock_FXUTC_USNY_quote
2025-11,ae_tanh_2,f10,0.3448025481827023,"[13.453118224091583, 13.03239638856609, 13.353362157982364]",clock_FXUTC_USNY_quote
2025-11,ae_selected,f05,0.0112167757825065,"[8.820909738886407, 8.821774525426868, 8.82090417786813]",clock_FXUTC_USNY_quote
2025-11,ae_reconstruction_selected,f05,0.0112167757825065,"[8.820909738886407, 8.821774525426868, 8.82090417786813]",clock_FXUTC_USNY_quote
2025-12,ae_relu_1,f05,0.0028986808877531,"[13.830521923913398, 13.835677242536466, 13.83330532866145]",clock_FXUTC_USNY_quote
2025-12,ae_relu_2,f06,2.9328010252091574,"[8.981152893290288, 13.620350209339321, 13.930756628611801]",clock_FXUTC_USNY_quote
2025-12,ae_tanh_1,f08,0.5042214931086282,"[13.183453637657726, 13.985476999049089, 13.02559221744215]",clock_FXUTC_USNY_quote
2025-12,ae_tanh_2,f10,0.2315626307621113,"[13.116949686867551, 12.846744967014693, 12.897420968407816]",clock_FXUTC_USNY_quote
2025-12,ae_selected,f05,0.0028986808877531,"[13.830521923913398, 13.835677242536466, 13.83330532866145]",clock_FXUTC_USNY_quote
2025-12,ae_reconstruction_selected,f05,0.0028986808877531,"[13.830521923913398, 13.835677242536466, 13.83330532866145]",clock_FXUTC_USNY_quote
2026-01,ae_relu_1,f05,0.0106324228785713,"[8.409705537501305, 8.409419514128647, 8.408925883170005]",clock_FXUTC_USNY_quote
2026-01,ae_relu_2,f06,5.076050020212275,"[6.551830168190106, 11.395043571318974, 8.17781578290114]",clock_FXUTC_USNY_quote
2026-01,ae_tanh_1,f08,0.3336921988584179,"[10.312291435427968, 10.134786595906847, 10.142385330428489]",clock_FXUTC_USNY_quote
2026-01,ae_tanh_2,f10,0.6316475948231791,"[10.71728874033783, 10.561828516022011, 10.770161931974535]",clock_FXUTC_USNY_quote
2026-01,ae_selected,f05,0.0106324228785713,"[8.409705537501305, 8.409419514128647, 8.408925883170005]",clock_FXUTC_USNY_quote
2026-01,ae_reconstruction_selected,f05,0.0106324228785713,"[8.409705537501305, 8.409419514128647, 8.408925883170005]",clock_FXUTC_USNY_quote
2026-02,ae_relu_1,f05,0.006324593345947,"[9.857984094066662, 9.86708287209461, 9.863958954480776]",clock_FXUTC_USNY_quote
2026-02,ae_relu_2,f06,10.28398239280004,"[7.203550773455178, 19.45617612567472, 9.885480499746643]",clock_FXUTC_USNY_quote
2026-02,ae_tanh_1,f08,1.0986349829307855,"[10.506195004209323, 9.94533926171031, 9.910621300437002]",clock_FXUTC_USNY_quote
2026-02,ae_tanh_2,f11,0.0816718279728303,"[11.893620101429159, 11.892757129962085, 11.808042404211934]",clock_FXUTC_USNY_quote
2026-02,ae_selected,f06,10.28398239280004,"[7.203550773455178, 19.45617612567472, 9.885480499746643]",clock_FXUTC_USNY_quote
2026-02,ae_reconstruction_selected,f06,10.28398239280004,"[7.203550773455178, 19.45617612567472, 9.885480499746643]",clock_FXUTC_USNY_quote
2026-03,ae_relu_1,f05,0.0490769446055687,"[10.60531293904171, 10.593939767058048, 10.585217979206911]",clock_FXUTC_USNY_quote
2026-03,ae_relu_2,f06,7.1471311958688215,"[7.676434765032137, 11.387388825265946, 10.836417399650285]",clock_FXUTC_USNY_quote
2026-03,ae_tanh_1,f08,1.1767006286594297,"[14.060571753447158, 12.496420224391235, 13.639745538908235]",clock_FXUTC_USNY_quote
2026-03,ae_tanh_2,f10,0.9882256476608364,"[14.773277986708726, 14.818544046662502, 14.876603397975865]",clock_FXUTC_USNY_quote
2026-03,ae_selected,f06,7.1471311958688215,"[7.676434765032137, 11.387388825265946, 10.836417399650285]",clock_FXUTC_USNY_quote
2026-03,ae_reconstruction_selected,f06,7.1471311958688215,"[7.676434765032137, 11.387388825265946, 10.836417399650285]",clock_FXUTC_USNY_quote
2025-08,ae_relu_1,f05,0.0002705656975909,"[7.649122049728155, 7.649070898152077, 7.648859661920228]",clock_FXKST_USNY_quote
2025-08,ae_relu_2,f06,0.0505966516166046,"[7.673845795820801, 7.65252425239115, 7.619630402795043]",clock_FXKST_USNY_quote
2025-08,ae_tanh_1,f08,0.2277388447038894,"[8.074587998766415, 7.991844992480861, 8.007002654707668]",clock_FXKST_USNY_quote
2025-08,ae_tanh_2,f10,0.1205723322377267,"[8.313753700048991, 8.329133457994775, 8.305721528038548]",clock_FXKST_USNY_quote
2025-08,ae_selected,f05,0.0002705656975909,"[7.649122049728155, 7.649070898152077, 7.648859661920228]",clock_FXKST_USNY_quote
2025-08,ae_reconstruction_selected,f07,0.6348619472006658,"[7.675559627148232, 7.329935335723051, 7.4375289604733394]",clock_FXKST_USNY_quote
2025-09,ae_relu_1,f05,0.0020092519506318,"[6.412533570514265, 6.410911019721426, 6.411645148170134]",clock_FXKST_USNY_quote
2025-09,ae_relu_2,f06,1.6293704735340129,"[5.462850530928129, 5.44189052519416, 6.5370168355398945]",clock_FXKST_USNY_quote
2025-09,ae_tanh_1,f08,0.2901443002810712,"[7.701110877663049, 7.392323149439501, 7.537758153662783]",clock_FXKST_USNY_quote
2025-09,ae_tanh_2,f10,0.1077388308743699,"[8.259433624406823, 8.332678949914618, 8.351493136340087]",clock_FXKST_USNY_quote
2025-09,ae_selected,f05,0.0020092519506318,"[6.412533570514265, 6.410911019721426, 6.411645148170134]",clock_FXKST_USNY_quote
2025-09,ae_reconstruction_selected,f07,55423.54508046453,"[1856471.310360661, 8.491440754873626, 75.7190031815643]",clock_FXKST_USNY_quote
2025-10,ae_relu_1,f05,57.44328706465843,"[23.802813864653544, 172.94151757489428, 168.6754535339846]",clock_FXKST_USNY_quote
2025-10,ae_relu_2,f06,407.62938371046033,"[202.87218409195728, 183.14734868982507, 829.683496681863]",clock_FXKST_USNY_quote
2025-10,ae_tanh_1,f08,0.9932220879765208,"[176.5367783692204, 177.26263382711196, 177.70706296623052]",clock_FXKST_USNY_quote
2025-10,ae_tanh_2,f10,0.3805788852644242,"[162.97889837040034, 162.79070487456102, 162.11079862200586]",clock_FXKST_USNY_quote
2025-10,ae_selected,f05,57.44328706465843,"[23.802813864653544, 172.94151757489428, 168.6754535339846]",clock_FXKST_USNY_quote
2025-10,ae_reconstruction_selected,f07,9497459630.500237,"[68997618.65903607, 1960.0931892494332, 25619930265.89167]",clock_FXKST_USNY_quote
2025-11,ae_relu_1,f05,0.0016845468679175,"[8.487990853252073, 8.487795091685573, 8.486221220558306]",clock_FXKST_USNY_quote
2025-11,ae_relu_2,f06,0.31990615426408,"[8.409493901576887, 8.362748129903105, 8.40791121663189]",clock_FXKST_USNY_quote
2025-11,ae_tanh_1,f08,0.3808281219291922,"[11.089846516113774, 11.129212406234227, 11.196364476632722]",clock_FXKST_USNY_quote
2025-11,ae_tanh_2,f10,0.3072558778533801,"[14.608121221891656, 14.568704603078375, 14.691695476537033]",clock_FXKST_USNY_quote
2025-11,ae_selected,f05,0.0016845468679175,"[8.487990853252073, 8.487795091685573, 8.486221220558306]",clock_FXKST_USNY_quote
2025-11,ae_reconstruction_selected,f05,0.0016845468679175,"[8.487990853252073, 8.487795091685573, 8.486221220558306]",clock_FXKST_USNY_quote
2025-12,ae_relu_1,f05,0.0015469331446337,"[15.899103229726796, 15.896779397953019, 15.900446671604193]",clock_FXKST_USNY_quote
2025-12,ae_relu_2,f06,3.1132880943436616,"[9.394039859764879, 16.19870678555926, 12.343950217391527]",clock_FXKST_USNY_quote
2025-12,ae_tanh_1,f08,0.3641650646323157,"[16.370464192658023, 16.443077961229367, 16.294245292141216]",clock_FXKST_USNY_quote
2025-12,ae_tanh_2,f10,0.09928003970274,"[14.742051337962874, 14.8326851621567, 14.806256233355764]",clock_FXKST_USNY_quote
2025-12,ae_selected,f05,0.0015469331446337,"[15.899103229726796, 15.896779397953019, 15.900446671604193]",clock_FXKST_USNY_quote
2025-12,ae_reconstruction_selected,f05,0.0015469331446337,"[15.899103229726796, 15.896779397953019, 15.900446671604193]",clock_FXKST_USNY_quote
2026-01,ae_relu_1,f05,0.0049412225188888,"[8.495366556878356, 8.499451497363268, 8.502036088407683]",clock_FXKST_USNY_quote
2026-01,ae_relu_2,f06,4.725074620830164,"[6.816765244324921, 14.925220899523643, 6.6041545809790625]",clock_FXKST_USNY_quote
2026-01,ae_tanh_1,f08,0.8415245814796857,"[12.645032669304927, 12.448811208570662, 11.53550139648227]",clock_FXKST_USNY_quote
2026-01,ae_tanh_2,f10,0.6571737138870175,"[12.24807964542439, 12.836960966577383, 12.293572196363373]",clock_FXKST_USNY_quote
2026-01,ae_selected,f05,0.0049412225188888,"[8.495366556878356, 8.499451497363268, 8.502036088407683]",clock_FXKST_USNY_quote
2026-01,ae_reconstruction_selected,f05,0.0049412225188888,"[8.495366556878356, 8.499451497363268, 8.502036088407683]",clock_FXKST_USNY_quote
2026-02,ae_relu_1,f05,0.0063028189112106,"[10.143308954925581, 10.151004348446243, 10.14011307951531]",clock_FXKST_USNY_quote
2026-02,ae_relu_2,f07,4.21242345907616,"[7.171882817060686, 6.792201301354747, 10.132034407333826]",clock_FXKST_USNY_quote
2026-02,ae_tanh_1,f08,1.0596765780080537,"[10.11829973217877, 10.116526437593063, 9.91883240950327]",clock_FXKST_USNY_quote
2026-02,ae_tanh_2,f11,0.1249212333934536,"[11.590869292263037, 11.474553933720053, 11.469437638420116]",clock_FXKST_USNY_quote
2026-02,ae_selected,f07,4.21242345907616,"[7.171882817060686, 6.792201301354747, 10.132034407333826]",clock_FXKST_USNY_quote
2026-02,ae_reconstruction_selected,f06,10.103078120766334,"[6.771148646317618, 20.920631879744548, 6.701616897414406]",clock_FXKST_USNY_quote
2026-03,ae_relu_1,f05,0.0124683949214401,"[10.512227901924996, 10.527513920380725, 10.525778527939938]",clock_FXKST_USNY_quote
2026-03,ae_relu_2,f07,2.639797829736892,"[7.886754489046203, 10.549978020436006, 10.419761833443271]",clock_FXKST_USNY_quote
2026-03,ae_tanh_1,f08,1.1984869070218236,"[16.01400522041521, 14.032193650932951, 15.046223815238841]",clock_FXKST_USNY_quote
2026-03,ae_tanh_2,f11,0.2502633496368087,"[12.965279608526048, 12.96367399620807, 13.017844500351]",clock_FXKST_USNY_quote
2026-03,ae_selected,f07,2.639797829736892,"[7.886754489046203, 10.549978020436006, 10.419761833443271]",clock_FXKST_USNY_quote
2026-03,ae_reconstruction_selected,f06,6.459298570796953,"[7.61839145178685, 13.039682011760034, 8.037319466466073]",clock_FXKST_USNY_quote
2025-08,ae_relu_1,f05,0.0010954529016928,"[7.71862391072001, 7.718938528603144, 7.719223657187894]",clock_NY_macro_end1h_quote
2025-08,ae_relu_2,f06,1.012478904992276,"[7.471385964123997, 8.07773906700882, 7.614782042021502]",clock_NY_macro_end1h_quote
2025-08,ae_tanh_1,f08,0.2518614209323452,"[9.091407960128713, 8.803152955476419, 8.804866380701236]",clock_NY_macro_end1h_quote
2025-08,ae_tanh_2,f10,0.0987396137432943,"[8.894374612000846, 9.002877548428094, 8.955624278808346]",clock_NY_macro_end1h_quote
2025-08,ae_selected,f05,0.0010954529016928,"[7.71862391072001, 7.718938528603144, 7.719223657187894]",clock_NY_macro_end1h_quote
2025-08,ae_reconstruction_selected,f05,0.0010954529016928,"[7.71862391072001, 7.718938528603144, 7.719223657187894]",clock_NY_macro_end1h_quote
2025-09,ae_relu_1,f05,0.005398487236589,"[6.579933599657491, 6.614674846630762, 6.59234517574579]",clock_NY_macro_end1h_quote
2025-09,ae_relu_2,f06,2.8168379062774416,"[6.253368514725516, 6.097281336752026, 6.4979683339198155]",clock_NY_macro_end1h_quote
2025-09,ae_tanh_1,f08,0.2520132967559267,"[12.071024857910395, 11.489761638340749, 11.759486963526133]",clock_NY_macro_end1h_quote
2025-09,ae_tanh_2,f10,0.4196255645127617,"[10.492545410909706, 9.771501356776872, 10.762804085270803]",clock_NY_macro_end1h_quote
2025-09,ae_selected,f05,0.005398487236589,"[6.579933599657491, 6.614674846630762, 6.59234517574579]",clock_NY_macro_end1h_quote
2025-09,ae_reconstruction_selected,f05,0.005398487236589,"[6.579933599657491, 6.614674846630762, 6.59234517574579]",clock_NY_macro_end1h_quote
2025-10,ae_relu_1,f05,65.43645151308748,"[14.974340710799197, 181.25156375962274, 179.47806316897845]",clock_NY_macro_end1h_quote
2025-10,ae_relu_2,f06,54.60141958614168,"[181.47404234206266, 185.30853363923592, 46.199338710362554]",clock_NY_macro_end1h_quote
2025-10,ae_tanh_1,f08,2.05103679374118,"[149.12161976630267, 150.19426731312583, 152.03781751198883]",clock_NY_macro_end1h_quote
