month,method,feature,bin,n,residual_mean_bp,cuts,scenario
2025-08,ae_tanh_2,g,3,36,-1.082805040407522,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,ae_tanh_2,g,4,37,-2.631178549480413,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,conditional_neural,m,0,24,1.863659293348914,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,conditional_neural,m,1,71,1.1148829957792123,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,conditional_neural,m,2,178,1.7998042251244275,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,conditional_neural,m,3,76,-0.8522383342110998,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,conditional_neural,m,4,8,0.1320478264252074,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,conditional_neural,g,0,167,2.102024371567459,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,conditional_neural,g,1,83,1.2395878995237155,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,conditional_neural,g,2,34,1.1347706109988152,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,conditional_neural,g,3,36,0.9834520786809056,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,conditional_neural,g,4,37,-3.9830920079595176,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,pca_selected,m,0,24,0.7675983167882047,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,pca_selected,m,1,71,1.1825939830160104,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,pca_selected,m,2,178,2.1142437718344653,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,pca_selected,m,3,76,-0.0957599551750236,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,pca_selected,m,4,8,-3.032825385568259,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,pca_selected,g,0,167,2.918699218133592,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,pca_selected,g,1,83,1.3151988227234783,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,pca_selected,g,2,34,1.3600809545273322,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,pca_selected,g,3,36,0.061125595205097,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,pca_selected,g,4,37,-5.347188688917048,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,ae_selected,m,0,24,0.7676963596254319,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,ae_selected,m,1,71,1.1825503511837423,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,ae_selected,m,2,178,2.114143045548538,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,ae_selected,m,3,76,-0.0958009674952566,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,ae_selected,m,4,8,-3.032774892550364,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,ae_selected,g,0,167,2.9186255920686217,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,ae_selected,g,1,83,1.3150994354422747,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,ae_selected,g,2,34,1.3599729734447357,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,ae_selected,g,3,36,0.0611054278287561,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,ae_selected,g,4,37,-5.347092608472203,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,ae_reconstruction_selected,m,0,24,0.7676963596254319,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,ae_reconstruction_selected,m,1,71,1.1825503511837423,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,ae_reconstruction_selected,m,2,178,2.114143045548538,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,ae_reconstruction_selected,m,3,76,-0.0958009674952566,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,ae_reconstruction_selected,m,4,8,-3.032774892550364,"[-126.50664618745843, -41.40261622423078, 63.826953282859215, 136.6620644165647]",clock_UTC_quote
2025-08,ae_reconstruction_selected,g,0,167,2.9186255920686217,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,ae_reconstruction_selected,g,1,83,1.3150994354422747,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,ae_reconstruction_selected,g,2,34,1.3599729734447357,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,ae_reconstruction_selected,g,3,36,0.0611054278287561,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-08,ae_reconstruction_selected,g,4,37,-5.347092608472203,"[1.9999999999997797, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_UTC_quote
2025-09,sequential_ols,m,1,43,1.1736816116068676,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,sequential_ols,m,2,151,0.047031693295258,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,sequential_ols,m,3,66,-0.4706043358024347,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,sequential_ols,m,4,114,1.63358813431238,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,sequential_ols,g,0,9,0.737371104945416,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,sequential_ols,g,1,60,1.0173688693221077,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,sequential_ols,g,2,80,0.1113783999326531,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,sequential_ols,g,3,70,1.1932536541646117,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,sequential_ols,g,4,155,0.3395016531958687,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,pca_1,m,1,43,1.168426632129485,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,pca_1,m,2,151,0.046228917185064,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,pca_1,m,3,66,-0.461343512120883,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,pca_1,m,4,114,1.633154796186679,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,pca_1,g,0,9,0.7400525777454957,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,pca_1,g,1,60,1.014473761542227,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,pca_1,g,2,80,0.1126470774144147,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,pca_1,g,3,70,1.1908136133026488,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,pca_1,g,4,155,0.342298507259574,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,pca_2,m,1,43,0.3071456589122949,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,pca_2,m,2,151,-0.1743749074832676,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,pca_2,m,3,66,0.4827578729391075,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,pca_2,m,4,114,1.8141747505476,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,pca_2,g,0,9,0.2303888922763192,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,pca_2,g,1,60,0.6460252183825242,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,pca_2,g,2,80,0.3339045102729955,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,pca_2,g,3,70,0.8985999708833255,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,pca_2,g,4,155,0.6135820745971098,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,conditional_linear,m,1,43,1.2729613078603617,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,conditional_linear,m,2,151,0.5765973115774384,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,conditional_linear,m,3,66,1.178684956819991,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,conditional_linear,m,4,114,5.905953135186076,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,conditional_linear,g,0,9,0.6486397202645912,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,conditional_linear,g,1,60,1.01595126360272,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,conditional_linear,g,2,80,1.042305109667499,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,conditional_linear,g,3,70,2.470312617955093,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,conditional_linear,g,4,155,3.6759630291530314,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,ae_relu_1,m,1,43,1.1682798765315865,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,ae_relu_1,m,2,151,0.0461554276135934,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,ae_relu_1,m,3,66,-0.4612768607938513,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,ae_relu_1,m,4,114,1.632869187152411,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,ae_relu_1,g,0,9,0.7400460971512032,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,ae_relu_1,g,1,60,1.0143709966761822,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,ae_relu_1,g,2,80,0.1126065071610487,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,ae_relu_1,g,3,70,1.190636108574983,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,ae_relu_1,g,4,155,0.3421457802285615,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,ae_relu_2,m,1,43,0.9111325909086748,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,ae_relu_2,m,2,151,-0.1411081666399018,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,ae_relu_2,m,3,66,-0.251055007857343,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,ae_relu_2,m,4,114,1.6407662242323742,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,ae_relu_2,g,0,9,0.0479345349580558,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,ae_relu_2,g,1,60,0.5921962089668149,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,ae_relu_2,g,2,80,0.0209401189557287,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,ae_relu_2,g,3,70,1.0182663562926606,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,ae_relu_2,g,4,155,0.5124648353598577,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,ae_tanh_1,m,1,43,2.645084005919596,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,ae_tanh_1,m,2,151,3.424128386890967,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,ae_tanh_1,m,3,66,4.704364577457185,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,ae_tanh_1,m,4,114,-6.220497297237633,"[-111.77033250585522, -18.791084915962266, 50.55019301740904, 110.02482053949603]",clock_UTC_quote
2025-09,ae_tanh_1,g,0,9,2.9429510710561337,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
2025-09,ae_tanh_1,g,1,60,3.319466831015721,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_UTC_quote
