method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,0.37933137155315966,0.03963949393134512,111,7,True
sequential_ols,all,6,0.1,downside,577,0.1743657282878421,10477.17129858321,111,7,True
sequential_ols,all,6,0.1,btc_vol,577,-0.0019089205451075372,-0.9095559361543958,111,7,True
sequential_ols,all,6,0.1,btc_ret,577,-0.8185760394850826,-122.72572122844802,111,7,True
sequential_ols,all,6,0.1,account_ls,577,0.8616605722544883,1.527706208428921,111,7,True
sequential_ols,all,6,0.5,e_origin,577,0.159862716734978,0.016705386543481422,111,7,True
sequential_ols,all,6,0.5,downside,577,-0.9028194108819988,-54248.009126436926,111,7,True
sequential_ols,all,6,0.5,btc_vol,577,1.4267221019420593,679.7996702324629,111,7,True
sequential_ols,all,6,0.5,btc_ret,577,-0.3199720770442679,-47.972090598845256,111,7,True
sequential_ols,all,6,0.5,account_ls,577,0.30498504819428474,0.5407321242346371,111,7,True
sequential_ols,matched,1,0.1,e_origin,229,3.2917468259624503,0.32126500496405913,111,7,True
sequential_ols,matched,1,0.1,downside,229,6.653205301706761,447793.1168634914,111,7,True
sequential_ols,matched,1,0.1,btc_vol,229,-5.534537881272496,-2655.2698335342584,111,7,True
sequential_ols,matched,1,0.1,btc_ret,229,2.0355476056692074,412.2869198809658,111,7,True
sequential_ols,matched,1,0.1,account_ls,229,-0.20092495054127457,-0.3721616869574434,111,7,True
sequential_ols,matched,6,0.1,e_origin,229,1.8984235336454525,0.1852806665294405,111,7,True
sequential_ols,matched,6,0.1,downside,229,-0.5279627611067232,-35534.46491771202,111,7,True
sequential_ols,matched,6,0.1,btc_vol,229,0.8268857330801508,396.7096783738652,111,7,True
sequential_ols,matched,6,0.1,btc_ret,229,-0.9022836518374143,-182.75168148312528,111,7,True
sequential_ols,matched,6,0.1,account_ls,229,-1.4623159596648505,-2.7085634359873523,111,7,True
sequential_ols,matched,12,0.1,e_origin,229,-1.838880920462069,-0.17946947905625452,111,7,True
sequential_ols,matched,12,0.1,downside,229,7.138010670193452,480422.8790881921,111,7,True
sequential_ols,matched,12,0.1,btc_vol,229,-4.338514598937912,-2081.461394615871,111,7,True
sequential_ols,matched,12,0.1,btc_ret,229,1.5136304067698738,306.57598795885775,111,7,True
sequential_ols,matched,12,0.1,account_ls,229,-0.8482644497408368,-1.571191271920841,111,7,True
pca_1,all,6,0.1,e_origin,577,0.37088684436398234,0.039064851010013876,111,7,True
pca_1,all,6,0.1,downside,577,0.024560831798190394,1475.794839456836,111,7,True
pca_1,all,6,0.1,btc_vol,577,0.20858782506592968,99.3872138809021,111,7,True
pca_1,all,6,0.1,btc_ret,577,-0.8558865041061174,-128.31952493038062,111,7,True
pca_1,all,6,0.1,account_ls,577,0.9039913161275607,1.602757733710047,111,7,True
pca_1,all,6,0.5,e_origin,577,0.12860671175244262,0.013545915984462628,111,7,True
pca_1,all,6,0.5,downside,577,-0.8182243734624267,-49164.91907910958,111,7,True
pca_1,all,6,0.5,btc_vol,577,1.3666240190085275,651.1643411069053,111,7,True
pca_1,all,6,0.5,btc_ret,577,-0.21951640694925062,-32.91118731165259,111,7,True
pca_1,all,6,0.5,account_ls,577,0.31575661213667405,0.559829882260424,111,7,True
