method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,-0.05233251921162001,-0.0053803337962323936,171,3,False
sequential_ols,all,6,0.1,downside,577,-0.5687581008912362,-24365.07760843993,171,3,False
sequential_ols,all,6,0.1,btc_vol,577,1.3892500677753348,620.4884973852263,171,3,False
sequential_ols,all,6,0.1,btc_ret,577,0.10968712249509377,19.965114223271993,171,3,False
sequential_ols,all,6,0.1,account_ls,577,2.7135102336692523,4.6774192993679735,171,3,False
sequential_ols,all,6,0.5,e_origin,577,1.4246393886631954,0.14646792406979117,171,3,False
sequential_ols,all,6,0.5,downside,577,-0.13459255383802618,-5765.822086125767,171,3,False
sequential_ols,all,6,0.5,btc_vol,577,1.3468967211667373,601.5719862358065,171,3,False
sequential_ols,all,6,0.5,btc_ret,577,0.16413838870473532,29.87626627784349,171,3,False
sequential_ols,all,6,0.5,account_ls,577,1.0117958187370362,1.7440852924961865,171,3,False
sequential_ols,matched,1,0.1,e_origin,229,1.7100238174914963,0.17820277380047636,171,3,False
sequential_ols,matched,1,0.1,downside,229,-5.982320587217355,-266396.81165543786,171,3,False
sequential_ols,matched,1,0.1,btc_vol,229,2.4384649638058264,1118.9717442043657,171,3,False
sequential_ols,matched,1,0.1,btc_ret,229,-0.40169694201725975,-62.43489783755152,171,3,False
sequential_ols,matched,1,0.1,account_ls,229,4.3931717715411045,7.31762595594386,171,3,False
sequential_ols,matched,6,0.1,e_origin,229,0.733543369620916,0.07644306578206206,171,3,False
sequential_ols,matched,6,0.1,downside,229,2.5281730440044177,112581.2681578928,171,3,False
sequential_ols,matched,6,0.1,btc_vol,229,-0.33858367752444296,-155.37051949573276,171,3,False
sequential_ols,matched,6,0.1,btc_ret,229,-1.667111760902506,-259.1156207289631,171,3,False
sequential_ols,matched,6,0.1,account_ls,229,-1.5735544583460388,-2.621040912189249,171,3,False
sequential_ols,matched,12,0.1,e_origin,229,1.5570457258909853,0.16226082025862168,171,3,False
sequential_ols,matched,12,0.1,downside,229,1.5363344862914148,68414.02141818345,171,3,False
sequential_ols,matched,12,0.1,btc_vol,229,-1.5429502369413566,-708.0346625756525,171,3,False
sequential_ols,matched,12,0.1,btc_ret,229,0.9148581070881359,142.1944418223858,171,3,False
sequential_ols,matched,12,0.1,account_ls,229,4.61036859382439,7.679406734602362,171,3,False
pca_1,all,6,0.1,e_origin,577,-0.07438509894133415,-0.007715762363731249,171,3,False
pca_1,all,6,0.1,downside,577,-0.6008600055775392,-25740.2938872672,171,3,False
pca_1,all,6,0.1,btc_vol,577,1.4051760302223846,627.6015987176652,171,3,False
pca_1,all,6,0.1,btc_ret,577,0.1500868457966759,27.31862183617111,171,3,False
pca_1,all,6,0.1,account_ls,577,2.7020766672957346,4.6577106639066,171,3,False
pca_1,all,6,0.5,e_origin,577,1.3652030009909017,0.14160876417205756,171,3,False
pca_1,all,6,0.5,downside,577,-0.15060493334411099,-6451.777800427156,171,3,False
pca_1,all,6,0.5,btc_vol,577,1.3503739288974304,603.1250308963471,171,3,False
pca_1,all,6,0.5,btc_ret,577,0.12423252042590574,22.6126495447004,171,3,False
pca_1,all,6,0.5,account_ls,577,0.9953900067482364,1.7158057375985991,171,3,False
pca_1,matched,1,0.1,e_origin,229,1.7257632249683923,0.1815412558096041,171,3,False
pca_1,matched,1,0.1,downside,229,-5.799237899652055,-258244.0148392794,171,3,False
pca_1,matched,1,0.1,btc_vol,229,2.2846836671871236,1048.4040189109621,171,3,False
pca_1,matched,1,0.1,btc_ret,229,-0.3242624239799379,-50.39941606743512,171,3,False
pca_1,matched,1,0.1,account_ls,229,4.3067785905392695,7.173722412765576,171,3,False
pca_1,matched,6,0.1,e_origin,229,0.7104944669668029,0.0747402980390262,171,3,False
