method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,0.11419735925245379,0.011740690505303292,98,3,False
sequential_ols,all,6,0.1,downside,577,4.718051846552207,202117.03221765775,98,3,False
sequential_ols,all,6,0.1,btc_vol,577,-3.594598620219211,-1605.4756075228931,98,3,False
sequential_ols,all,6,0.1,btc_ret,577,0.4408276584857796,80.23890457004009,98,3,False
sequential_ols,all,6,0.1,account_ls,577,-0.21532494069928196,-0.3711668453522584,98,3,False
sequential_ols,all,6,0.5,e_origin,577,0.23397918815965485,0.024055523269953416,98,3,False
sequential_ols,all,6,0.5,downside,577,-1.1670943160069274,-49997.25461724155,98,3,False
sequential_ols,all,6,0.5,btc_vol,577,1.0820686630525522,483.29035526359786,98,3,False
sequential_ols,all,6,0.5,btc_ret,577,0.4291818188192452,78.11914325367708,98,3,False
sequential_ols,all,6,0.5,account_ls,577,-0.34104039726450575,-0.5878691431622426,98,3,False
sequential_ols,matched,1,0.1,e_origin,229,1.5494207792448733,0.16146621925451926,98,3,False
sequential_ols,matched,1,0.1,downside,229,-4.093699637383922,-182295.23399403135,98,3,False
sequential_ols,matched,1,0.1,btc_vol,229,0.5042175806442917,231.37721232273395,98,3,False
sequential_ols,matched,1,0.1,btc_ret,229,0.24095710365442566,37.45144803529516,98,3,False
sequential_ols,matched,1,0.1,account_ls,229,1.5301391588222777,2.548724840976603,98,3,False
sequential_ols,matched,6,0.1,e_origin,229,0.09632451551715934,0.010038044894208138,98,3,False
sequential_ols,matched,6,0.1,downside,229,-0.11230662398392265,-5001.090483353614,98,3,False
sequential_ols,matched,6,0.1,btc_vol,229,0.5362383913489965,246.0710393560981,98,3,False
sequential_ols,matched,6,0.1,btc_ret,229,-2.163720156126053,-336.30240304636584,98,3,False
sequential_ols,matched,6,0.1,account_ls,229,-0.053501806235994015,-0.08911698116121015,98,3,False
sequential_ols,matched,12,0.1,e_origin,229,-0.9777371296684889,-0.10189066770440301,98,3,False
sequential_ols,matched,12,0.1,downside,229,1.378969493502705,61406.45107254391,98,3,False
sequential_ols,matched,12,0.1,btc_vol,229,-2.259728513499015,-1036.9525064784486,98,3,False
sequential_ols,matched,12,0.1,btc_ret,229,0.27816139360882913,43.23403136977824,98,3,False
sequential_ols,matched,12,0.1,account_ls,229,1.8969127902321208,3.1596529778063065,98,3,False
pca_1,all,6,0.1,e_origin,577,0.11234224692464347,0.011652953252933054,98,3,False
pca_1,all,6,0.1,downside,577,4.482457951722533,192024.4049256601,98,3,False
pca_1,all,6,0.1,btc_vol,577,-3.4455437700134106,-1538.9024093798978,98,3,False
pca_1,all,6,0.1,btc_ret,577,0.47511460153866264,86.4797714908425,98,3,False
pca_1,all,6,0.1,account_ls,577,-0.07913245149670167,-0.1364047392356686,98,3,False
pca_1,all,6,0.5,e_origin,577,0.24570607652985121,0.025486417640235695,98,3,False
pca_1,all,6,0.5,downside,577,-1.125704486343814,-48224.15211485677,98,3,False
pca_1,all,6,0.5,btc_vol,577,1.082112508514252,483.3099382064231,98,3,False
pca_1,all,6,0.5,btc_ret,577,0.2990712795999532,54.43658400629718,98,3,False
pca_1,all,6,0.5,account_ls,577,-0.29408911251996844,-0.5069367616774458,98,3,False
pca_1,matched,1,0.1,e_origin,229,1.5396425455453617,0.16196233479324476,98,3,False
pca_1,matched,1,0.1,downside,229,-4.181374906517283,-186199.4734639231,98,3,False
pca_1,matched,1,0.1,btc_vol,229,0.6147546853281395,282.10088424883793,98,3,False
pca_1,matched,1,0.1,btc_ret,229,0.22976925309765808,35.71254431592464,98,3,False
pca_1,matched,1,0.1,account_ls,229,1.5486763664404235,2.579601929028564,98,3,False
pca_1,matched,6,0.1,e_origin,229,0.022483529112116946,0.0023651495471635514,98,3,False
pca_1,matched,6,0.1,downside,229,-0.7322604017184462,-32608.05459609459,98,3,False
pca_1,matched,6,0.1,btc_vol,229,0.5451241251673744,250.14855747379445,98,3,False
pca_1,matched,6,0.1,btc_ret,229,-2.3022195737192646,-357.82907174483205,98,3,False
pca_1,matched,6,0.1,account_ls,229,0.15998304726298287,0.2664808389115006,98,3,False
pca_1,matched,12,0.1,e_origin,229,-0.9526277139011797,-0.10021144789652119,98,3,False
pca_1,matched,12,0.1,downside,229,1.324912220740918,58999.24388587142,98,3,False
pca_1,matched,12,0.1,btc_vol,229,-2.218610123941027,-1018.0839491009559,98,3,False
pca_1,matched,12,0.1,btc_ret,229,0.3457367306271991,53.73712168929271,98,3,False
pca_1,matched,12,0.1,account_ls,229,1.9145076195159059,3.1889603634841173,98,3,False
pca_2,all,6,0.1,e_origin,577,0.18735821633535024,0.027208246063753064,98,3,False
pca_2,all,6,0.1,downside,577,1.6504901168995922,70705.48925317523,98,3,False
pca_2,all,6,0.1,btc_vol,577,-0.7938166967676149,-354.54677368876366,98,3,False
pca_2,all,6,0.1,btc_ret,577,-0.006853532193128574,-1.2474714438315597,98,3,False
