method,sample,h,q,term,n,effect,coefficient,replicate,block_days,refit_first_stage
sequential_ols,all,6,0.1,e_origin,577,-0.13909823744398758,-0.014300762875372328,151,3,False
sequential_ols,all,6,0.1,downside,577,-0.15425598480844718,-6608.185510737679,151,3,False
sequential_ols,all,6,0.1,btc_vol,577,-0.9931213302363506,-443.5633124757375,151,3,False
sequential_ols,all,6,0.1,btc_ret,577,1.6711533562322693,304.18126469927216,151,3,False
sequential_ols,all,6,0.1,account_ls,577,-0.15200247212114404,-0.26201459932940213,151,3,False
sequential_ols,all,6,0.5,e_origin,577,2.1766417768017328,0.22378168470470547,151,3,False
sequential_ols,all,6,0.5,downside,577,-3.0037713695564148,-128678.82219623546,151,3,False
sequential_ols,all,6,0.5,btc_vol,577,2.5497993999660538,1138.8311111276075,151,3,False
sequential_ols,all,6,0.5,btc_ret,577,0.056824862973137366,10.343191198503844,151,3,False
sequential_ols,all,6,0.5,account_ls,577,1.0766862267057482,1.8559402775301992,151,3,False
sequential_ols,matched,1,0.1,e_origin,229,0.914929726416255,0.09534546443865446,151,3,False
sequential_ols,matched,1,0.1,downside,229,-8.117176819421992,-361463.4142071732,151,3,False
sequential_ols,matched,1,0.1,btc_vol,229,6.766711248895362,3105.1332707631555,151,3,False
sequential_ols,matched,1,0.1,btc_ret,229,0.25763217195534865,40.04321829018943,151,3,False
sequential_ols,matched,1,0.1,account_ls,229,1.5980653383725894,2.661868237231992,151,3,False
sequential_ols,matched,6,0.1,e_origin,229,-0.24741717155627724,-0.025783515882179333,151,3,False
sequential_ols,matched,6,0.1,downside,229,1.3376471440360362,59566.338696829065,151,3,False
sequential_ols,matched,6,0.1,btc_vol,229,-1.3688346369925426,-628.1358576062208,151,3,False
sequential_ols,matched,6,0.1,btc_ret,229,0.14715076043557085,22.87132844072816,151,3,False
sequential_ols,matched,6,0.1,account_ls,229,-0.6107846376406558,-1.0173728117904095,151,3,False
sequential_ols,matched,12,0.1,e_origin,229,1.97499266174482,0.2058153617268334,151,3,False
sequential_ols,matched,12,0.1,downside,229,5.838193725753194,259978.74431715487,151,3,False
sequential_ols,matched,12,0.1,btc_vol,229,-6.730854089436264,-3088.6790059458585,151,3,False
sequential_ols,matched,12,0.1,btc_ret,229,1.9224970903734608,298.8096170901388,151,3,False
sequential_ols,matched,12,0.1,account_ls,229,0.7333631842960975,1.2215496574258073,151,3,False
pca_1,all,6,0.1,e_origin,577,-0.14888791917532487,-0.01544373563438091,151,3,False
pca_1,all,6,0.1,downside,577,-0.2908914776673902,-12461.52523875013,151,3,False
pca_1,all,6,0.1,btc_vol,577,-0.7926757761011457,-354.03719793534526,151,3,False
pca_1,all,6,0.1,btc_ret,577,1.6488517052046563,300.121945792864,151,3,False
pca_1,all,6,0.1,account_ls,577,-0.10575728539978398,-0.1822993558822198,151,3,False
pca_1,all,6,0.5,e_origin,577,2.194675439007362,0.22764766591563598,151,3,False
pca_1,all,6,0.5,downside,577,-2.9620221778406477,-126890.32495171211,151,3,False
pca_1,all,6,0.5,btc_vol,577,2.575310845309324,1150.2254300874183,151,3,False
pca_1,all,6,0.5,btc_ret,577,-0.00017593973090665872,-0.03202433197315663,151,3,False
pca_1,all,6,0.5,account_ls,577,1.0682816068808463,1.841452795417523,151,3,False
pca_1,matched,1,0.1,e_origin,229,0.9159690330348481,0.09635514660065875,151,3,False
pca_1,matched,1,0.1,downside,229,-7.914425044513977,-352434.73953059595,151,3,False
pca_1,matched,1,0.1,btc_vol,229,6.57153762858196,3015.571284191115,151,3,False
pca_1,matched,1,0.1,btc_ret,229,0.23689990297897176,36.82084599882876,151,3,False
pca_1,matched,1,0.1,account_ls,229,1.4676916215330738,2.4447071190399194,151,3,False
pca_1,matched,6,0.1,e_origin,229,-0.2521334647467576,-0.02652312041392077,151,3,False
pca_1,matched,6,0.1,downside,229,1.4040182583237872,62521.88963638508,151,3,False
pca_1,matched,6,0.1,btc_vol,229,-1.4638662002215543,-671.7442898122217,151,3,False
pca_1,matched,6,0.1,btc_ret,229,0.14963607065807394,23.257614901006804,151,3,False
pca_1,matched,6,0.1,account_ls,229,-0.5872860700252424,-0.9782316770357967,151,3,False
pca_1,matched,12,0.1,e_origin,229,1.994962970767971,0.20985965963755493,151,3,False
pca_1,matched,12,0.1,downside,229,5.679599819070714,252916.44959853558,151,3,False
pca_1,matched,12,0.1,btc_vol,229,-6.504403838047269,-2984.764684217495,151,3,False
pca_1,matched,12,0.1,btc_ret,229,1.8881817280122297,293.476053601896,151,3,False
pca_1,matched,12,0.1,account_ls,229,0.7343171879795297,1.223138723931509,151,3,False
pca_2,all,6,0.1,e_origin,577,1.214587485975272,0.17638295149661526,151,3,False
pca_2,all,6,0.1,downside,577,1.2264177788952715,52538.61758861894,151,3,False
pca_2,all,6,0.1,btc_vol,577,-1.7578726882545377,-785.1284719936955,151,3,False
pca_2,all,6,0.1,btc_ret,577,0.2846136784359969,51.80502934366293,151,3,False
pca_2,all,6,0.1,account_ls,577,0.780448788447427,1.3453003345839982,151,3,False
pca_2,all,6,0.5,e_origin,577,0.9232755129066338,0.13407849322624985,151,3,False
pca_2,all,6,0.5,downside,577,-2.0821809565580374,-89198.73057079122,151,3,False
pca_2,all,6,0.5,btc_vol,577,2.1032430410340117,939.3831567393341,151,3,False
pca_2,all,6,0.5,btc_ret,577,0.08418938491359002,15.32404759968081,151,3,False
pca_2,all,6,0.5,account_ls,577,0.8427249867724281,1.4526490699314003,151,3,False
pca_2,matched,1,0.1,e_origin,229,2.093112389082658,0.30917295126567473,151,3,False
pca_2,matched,1,0.1,downside,229,-4.804922130740578,-213966.45619711524,151,3,False
pca_2,matched,1,0.1,btc_vol,229,3.3837193628951465,1552.733549014144,151,3,False
pca_2,matched,1,0.1,btc_ret,229,1.235527999623547,192.03547839957432,151,3,False
pca_2,matched,1,0.1,account_ls,229,0.6917741029446144,1.1522754844574432,151,3,False
pca_2,matched,6,0.1,e_origin,229,0.8604362625392707,0.12709476091814764,151,3,False
pca_2,matched,6,0.1,downside,229,1.5139827643826587,67418.68401279185,151,3,False
pca_2,matched,6,0.1,btc_vol,229,-1.9341544192395925,-887.5518722562413,151,3,False
pca_2,matched,6,0.1,btc_ret,229,0.663359722494288,103.10458500253615,151,3,False
pca_2,matched,6,0.1,account_ls,229,1.2273629831819222,2.044396096978947,151,3,False
pca_2,matched,12,0.1,e_origin,229,0.1529125535909452,0.02258666363348165,151,3,False
