mode,definition,model,high_downside,high_account,info,calibration,n,loss_difference_bp,improvement_pct,mean_boundary_difference_bp
available_macro,CAP,boosting,0,0,full,raw,343,0.014157211126575753,-1.1483324971399034,0.07522483365138544
available_macro,CAP,boosting,0,0,full,calibrated,343,0.002907116605966875,-0.22687981930600287,-0.008934139487775567
available_macro,CAP,boosting,0,0,history,raw,343,0.046292067587565766,-3.754884001892811,0.6850663115182126
available_macro,CAP,boosting,0,0,history,calibrated,343,-0.005826094157800554,0.4546853012598495,0.24046139066433989
available_macro,CAP,boosting,0,1,full,raw,233,0.041076540910016,-3.2028616419633282,0.26163951205358554
available_macro,CAP,boosting,0,1,full,calibrated,233,0.004129301818757369,-0.3581657377777603,0.1276298403104646
available_macro,CAP,boosting,0,1,history,raw,233,0.06627782522061176,-5.167881701063237,0.36306605970559885
available_macro,CAP,boosting,0,1,history,calibrated,233,-0.011848144971020602,1.0276796831771629,0.12381429419687016
available_macro,CAP,boosting,1,0,full,raw,215,-0.009820425879666361,0.8322022685080199,0.054592280331650034
available_macro,CAP,boosting,1,0,full,calibrated,215,-0.015231645173566344,1.2812838624326028,0.0642502993828467
available_macro,CAP,boosting,1,0,history,raw,215,0.10863582969465457,-9.20601458846444,0.398624928526371
available_macro,CAP,boosting,1,0,history,calibrated,215,0.047704497878719554,-4.0128956918934255,-0.33004107351452266
available_macro,CAP,boosting,1,1,full,raw,297,0.017436000071617164,-1.3563844250362056,0.11762598612450326
available_macro,CAP,boosting,1,1,full,calibrated,297,0.0002474757039105935,-0.019785287297335863,0.03143259221230446
available_macro,CAP,boosting,1,1,history,raw,297,0.0016898796599893462,-0.13145941968228936,0.2896062332063423
available_macro,CAP,boosting,1,1,history,calibrated,297,-0.01648544490351478,1.3179849920073483,0.19617682802609693
available_macro,CAP,linear,0,0,full,raw,343,0.004287761521780453,-0.3301852134810046,0.017246961118913752
available_macro,CAP,linear,0,0,full,calibrated,343,0.09431727068839524,-7.059998975176751,-1.0717625760756018
available_macro,CAP,linear,0,0,history,raw,343,-0.004535668173383911,0.34927562004098966,0.04950817418534386
available_macro,CAP,linear,0,0,history,calibrated,343,-0.007895034548986768,0.5909727393298092,0.10066278180821263
available_macro,CAP,linear,0,1,full,raw,233,0.03329342949426195,-2.7039500577078712,0.333552215930163
available_macro,CAP,linear,0,1,full,calibrated,233,-0.008731768316680322,0.7296203780948973,0.15592859990915045
available_macro,CAP,linear,0,1,history,raw,233,0.02560319348839335,-2.0793819550004145,0.3439160582389509
available_macro,CAP,linear,0,1,history,calibrated,233,0.005707089592257297,-0.4768803654775944,0.2996599344001132
available_macro,CAP,linear,1,0,full,raw,215,0.006526055927970509,-0.4843963678934804,0.05122892192676591
available_macro,CAP,linear,1,0,full,calibrated,215,0.03754181965908332,-2.9271028980706104,-0.37169605480592255
available_macro,CAP,linear,1,0,history,raw,215,0.006164131651540394,-0.45753254587137526,-0.005302964051094952
available_macro,CAP,linear,1,0,history,calibrated,215,0.0062961160532410965,-0.4909026710316011,0.034972600240625894
available_macro,CAP,linear,1,1,full,raw,297,-0.009972218193937454,0.8007944057282668,0.31478756299310484
available_macro,CAP,linear,1,1,full,calibrated,297,0.09465386542172838,-7.071689937128056,-0.8608466835220241
available_macro,CAP,linear,1,1,history,raw,297,-0.016973656832102835,1.3630276806581132,0.0919316827166082
available_macro,CAP,linear,1,1,history,calibrated,297,0.00981816353607412,-0.7335253343303538,-0.03617180296313392
available_macro,CAP,qrf,0,0,full,raw,343,-0.008863923596821754,0.7037895787577519,-0.2404328258683883
available_macro,CAP,qrf,0,0,full,calibrated,343,0.002704082323561341,-0.20707220457509834,0.07315177933414765
available_macro,CAP,qrf,0,0,history,raw,343,0.009790567842665299,-0.7773645093533066,-0.09314863961510883
available_macro,CAP,qrf,0,0,history,calibrated,343,0.005173632293851371,-0.3961844783400892,0.08761654838314832
available_macro,CAP,qrf,0,1,full,raw,233,-0.02605290015811823,2.0373201744036895,-0.1316573049400167
available_macro,CAP,qrf,0,1,full,calibrated,233,-0.030362912092939398,2.5483428312358836,-0.015225342708677621
available_macro,CAP,qrf,0,1,history,raw,233,-0.03195975730026279,2.49923263520363,-0.09283505674280937
available_macro,CAP,qrf,0,1,history,calibrated,233,-0.02652357041910758,2.2261089558676006,-0.09931664525200372
available_macro,CAP,qrf,1,0,full,raw,215,-0.03642689887658568,2.993019350575843,-0.28027969863961366
available_macro,CAP,qrf,1,0,full,calibrated,215,-0.01798678489698813,1.4719481756520936,-0.16995065901316542
available_macro,CAP,qrf,1,0,history,raw,215,-0.022322980002925208,1.834169615635839,-0.12467045707171905
available_macro,CAP,qrf,1,0,history,calibrated,215,-0.029177595896695774,2.387747965855036,-0.19669574609454243
available_macro,CAP,qrf,1,1,full,raw,297,-0.0422142366426177,3.2839774624707663,-0.06517308406234133
available_macro,CAP,qrf,1,1,full,calibrated,297,-0.010392706526213935,0.8100752861836757,0.05278265230775771
available_macro,CAP,qrf,1,1,history,raw,297,-0.05508090967946622,4.28491618908351,-0.05917858575873966
available_macro,CAP,qrf,1,1,history,calibrated,297,-0.01575227368821608,1.2278348843815512,0.06275707443398919
available_macro,EQ,boosting,0,0,full,raw,343,0.01126974573392725,-0.6741212228590143,-0.5367500353828915
available_macro,EQ,boosting,0,0,full,calibrated,343,0.021407014444310146,-1.2229903332330538,-0.06085043824323664
available_macro,EQ,boosting,0,0,history,raw,343,0.01755589970163718,-1.050139448987708,-0.3221331466517566
available_macro,EQ,boosting,0,0,history,calibrated,343,0.05771204969519528,-3.2971098829267076,-0.2989810417115389
available_macro,EQ,boosting,0,1,full,raw,233,0.003408302462404089,-0.20510178610850804,-0.13814976099247345
available_macro,EQ,boosting,0,1,full,calibrated,233,0.003993527429640764,-0.2585346481449591,-0.01203503725925435
available_macro,EQ,boosting,0,1,history,raw,233,0.011902519693580915,-0.71625921562819,-0.17744735433957784
available_macro,EQ,boosting,0,1,history,calibrated,233,0.007705308506767761,-0.49882948314310394,-0.20663351756420464
available_macro,EQ,boosting,1,0,full,raw,215,-0.003696075714302527,0.17271280423615254,-0.5082975593191696
available_macro,EQ,boosting,1,0,full,calibrated,215,0.07093436682962517,-3.588271120478792,-0.4217639013519661
available_macro,EQ,boosting,1,0,history,raw,215,0.022663203202097026,-1.059021968316598,-0.6639050020401474
available_macro,EQ,boosting,1,0,history,calibrated,215,0.06978094635916055,-3.529924432562659,-1.0303585701844287
available_macro,EQ,boosting,1,1,full,raw,297,-0.007482830705116683,0.3979899002343745,-0.02410433067722607
available_macro,EQ,boosting,1,1,full,calibrated,297,0.0006620516715529767,-0.03737713337175208,0.06554161713735517
available_macro,EQ,boosting,1,1,history,raw,297,0.004927181453781904,-0.2620623842106262,-0.2480471593540373
available_macro,EQ,boosting,1,1,history,calibrated,297,0.010609323891782374,-0.5989655054521759,-0.2228671196487717
available_macro,EQ,linear,0,0,full,raw,343,0.021199531893017598,-1.219674325827147,0.14642217251760298
available_macro,EQ,linear,0,0,full,calibrated,343,0.007736367352918494,-0.4224220495434805,-0.017307216574843097
available_macro,EQ,linear,0,0,history,raw,343,0.01604318731917065,-0.923013950325613,0.0275093918248876
available_macro,EQ,linear,0,0,history,calibrated,343,0.007313424831483006,-0.3993284917283235,-0.1980649450473147
available_macro,EQ,linear,0,1,full,raw,233,-0.009807364144984287,0.5960222441765084,0.13686901953432684
available_macro,EQ,linear,0,1,full,calibrated,233,-0.007479428883038874,0.4516539346227866,0.07479428883038777
available_macro,EQ,linear,0,1,history,raw,233,-0.00037233976748640707,0.02262817822736851,0.05544251076776092
available_macro,EQ,linear,0,1,history,calibrated,233,0.006560156910879966,-0.3961426369412768,-0.04019097721700704
available_macro,EQ,linear,1,0,full,raw,215,-0.010999686421530264,0.5412558286829072,0.2926312148519185
available_macro,EQ,linear,1,0,full,calibrated,215,-0.010649516820301796,0.5570874285805383,-0.0910083519825564
available_macro,EQ,linear,1,0,history,raw,215,0.011842295826831162,-0.5827176699068071,0.33428367362931033
available_macro,EQ,linear,1,0,history,calibrated,215,0.012260081131809208,-0.6413377420924959,-0.3853964030323461
available_macro,EQ,linear,1,1,full,raw,297,0.06636547316049035,-3.388050576566415,-0.3007926448535082
available_macro,EQ,linear,1,1,full,calibrated,297,0.07729818217878281,-4.203310293831697,-0.507049722926094
available_macro,EQ,linear,1,1,history,raw,297,-0.009866193197831885,0.5036830140816351,0.3234987115833082
available_macro,EQ,linear,1,1,history,calibrated,297,0.019503149205234216,-1.0605396596117922,-0.14512237394073282
available_macro,EQ,qrf,0,0,full,raw,343,-0.0012706717625698971,0.08409877811169642,-0.07702437199530934
available_macro,EQ,qrf,0,0,full,calibrated,343,0.028217884789765835,-1.7434037832174232,-0.32224914178654546
available_macro,EQ,qrf,0,0,history,raw,343,-0.00543988179542243,0.36003586885559047,0.1407786849359401
available_macro,EQ,qrf,0,0,history,calibrated,343,-0.005358721045934711,0.33108132003139,-0.0932958622321781
available_macro,EQ,qrf,0,1,full,raw,233,0.023307318527533427,-1.5311235540308,0.08736269502045164
available_macro,EQ,qrf,0,1,full,calibrated,233,-0.0007423573600082722,0.04976879926371636,-0.037256218794676964
available_macro,EQ,qrf,0,1,history,raw,233,0.006682680551414633,-0.43900415160358364,0.08255539134555662
available_macro,EQ,qrf,0,1,history,calibrated,233,-0.02328315136518233,1.5609389075197488,-0.05293126072484836
available_macro,EQ,qrf,1,0,full,raw,215,-0.037184764151786176,1.9118257193147303,0.10548703839219858
available_macro,EQ,qrf,1,0,full,calibrated,215,-0.057288456131907806,3.0876835869860897,-0.3004837817951494
available_macro,EQ,qrf,1,0,history,raw,215,-0.05259572030776072,2.7041680404319757,-0.12777932438076006
available_macro,EQ,qrf,1,0,history,calibrated,215,-0.0753202822936696,4.059547334804014,-0.11595398462010593
available_macro,EQ,qrf,1,1,full,raw,297,0.07849198432400684,-4.245102823633906,0.17067450063226716
available_macro,EQ,qrf,1,1,full,calibrated,297,0.07047914498447949,-4.064274527330669,0.14655908493717276
available_macro,EQ,qrf,1,1,history,raw,297,0.03274768645566306,-1.7711018193470984,0.07846304871992367
available_macro,EQ,qrf,1,1,history,calibrated,297,-0.0017607957410958885,0.10153865061706124,0.01871143759091975
available_macro,PCA,boosting,0,0,full,raw,343,-0.011465588553344341,0.6898874057777671,-0.626460826927128
available_macro,PCA,boosting,0,0,full,calibrated,343,0.0034494373330253847,-0.1980964361481874,-0.05573305793340471
available_macro,PCA,boosting,0,0,history,raw,343,0.006072620196039935,-0.3653911156699996,-0.2731313916499729
available_macro,PCA,boosting,0,0,history,calibrated,343,0.062173191879338674,-3.5705207969245034,-0.33082059998726354
available_macro,PCA,boosting,0,1,full,raw,233,-0.001428579330103874,0.08703330661515851,-0.12058880514486928
available_macro,PCA,boosting,0,1,full,calibrated,233,0.0047391747725493705,-0.3121622194298679,-0.046503079431275386
available_macro,PCA,boosting,0,1,history,raw,233,0.00332902401269064,-0.2028140555587088,-0.1632351810043041
available_macro,PCA,boosting,0,1,history,calibrated,233,0.010835087557953038,-0.7136907040016238,-0.25176419111791254
available_macro,PCA,boosting,1,0,full,raw,215,-0.021361053687207754,0.9993805678779499,-0.5615413548275058
available_macro,PCA,boosting,1,0,full,calibrated,215,0.06987205999761326,-3.5539764891792336,-0.33509277813768024
available_macro,PCA,boosting,1,0,history,raw,215,0.013174180290305593,-0.6163562890035168,-0.6336590070303263
available_macro,PCA,boosting,1,0,history,calibrated,215,0.07352467369719706,-3.739763243037908,-1.1675851768021417
available_macro,PCA,boosting,1,1,full,raw,297,0.0035645547576010905,-0.1905239545087145,0.025640793698569662
available_macro,PCA,boosting,1,1,full,calibrated,297,0.0019015195622102965,-0.10710137511893425,-0.0008362106406756859
available_macro,PCA,boosting,1,1,history,raw,297,0.0031375739973635852,-0.167702012226556,-0.03032255141980211
available_macro,PCA,boosting,1,1,history,calibrated,297,-0.002067257144336976,0.11643639501955905,-0.045164953174817425
available_macro,PCA,linear,0,0,full,raw,343,0.022654680828419815,-1.3204614354785926,0.4387230221689035
available_macro,PCA,linear,0,0,full,calibrated,343,0.0012091439323762554,-0.06624331097473402,0.04739017444613387
available_macro,PCA,linear,0,0,history,raw,343,0.02070011254880333,-1.2065365448217458,0.21973686377403207
available_macro,PCA,linear,0,0,history,calibrated,343,-0.0022460941577362448,0.12305293835205289,-0.16283376223116264
available_macro,PCA,linear,0,1,full,raw,233,-0.012637107267414516,0.7771481215295029,0.16709232792904266
available_macro,PCA,linear,0,1,full,calibrated,233,-0.007974350462814916,0.48552829575368994,0.07974350462814797
available_macro,PCA,linear,0,1,history,raw,233,0.0036471107668867297,-0.2242875067464567,0.092813752089379
available_macro,PCA,linear,0,1,history,calibrated,233,0.0036204736265188497,-0.22043706229137872,-0.013690165952532411
available_macro,PCA,linear,1,0,full,raw,215,0.016798828070301752,-0.8465393030092194,0.711212581971218
available_macro,PCA,linear,1,0,full,calibrated,215,-0.003913715761069803,0.20860361367931457,-0.009240992291610803
available_macro,PCA,linear,1,0,history,raw,215,0.041745184900625176,-2.1036550634291773,0.6687154795489934
available_macro,PCA,linear,1,0,history,calibrated,215,0.02482320063544008,-1.3230928538929154,-0.2445334822722047
available_macro,PCA,linear,1,1,full,raw,297,0.054660291510596704,-2.7959460700650807,-0.11015719128370925
available_macro,PCA,linear,1,1,full,calibrated,297,0.05837753293950132,-3.174103788539173,-0.3281530473578328
available_macro,PCA,linear,1,1,history,raw,297,-0.018907411479815117,0.9671390576437733,0.44485306485250115
available_macro,PCA,linear,1,1,history,calibrated,297,0.006295674804581708,-0.3423084916819308,-0.03271658418711017
available_macro,PCA,qrf,0,0,full,raw,343,-0.014303447608863928,0.9537315063605001,0.11893325781371065
available_macro,PCA,qrf,0,0,full,calibrated,343,0.007958755094181313,-0.49132925185815246,-0.10251348229700101
available_macro,PCA,qrf,0,0,history,raw,343,0.004191632008234247,-0.27949146378141165,-0.29030926986135375
available_macro,PCA,qrf,0,0,history,calibrated,343,-0.0001616879661405779,0.00998171529318359,-0.042870972661478254
available_macro,PCA,qrf,0,1,full,raw,233,0.014789401334622587,-0.9790017503878534,0.12383627459019216
available_macro,PCA,qrf,0,1,full,calibrated,233,-0.0009169280349241582,0.061666030064422284,0.18273181867404753
available_macro,PCA,qrf,0,1,history,raw,233,-0.047104167136017505,3.1181155364798707,-0.6440105899385276
available_macro,PCA,qrf,0,1,history,calibrated,233,-0.025771869203036868,1.7332318356065635,-0.35807880786733065
available_macro,PCA,qrf,1,0,full,raw,215,-0.050936324783451115,2.6320877676636045,0.30741614643729626
available_macro,PCA,qrf,1,0,full,calibrated,215,-0.07869871353527502,4.287814901752929,-0.20457022299725486
available_macro,PCA,qrf,1,0,history,raw,215,-0.03384087492273902,1.748696108520864,-0.06020786561144371
available_macro,PCA,qrf,1,0,history,calibrated,215,-0.03019533807983077,1.6451605720865126,0.19640031889798512
available_macro,PCA,qrf,1,1,full,raw,297,0.05225196508726282,-2.809685337832657,0.16337666750675775
available_macro,PCA,qrf,1,1,full,calibrated,297,0.0493300575611344,-2.841563080917542,0.04422518924904194
