datetime_utc,BTC_KP,ETH_KP,XRP_KP,SOL_KP,DOGE_KP,USDT_KP,VIX_ret,SPY_ret,DXY_ret,XAUUSD_ret
2025-06-02 10:00:00+00:00,0.0226791538593866,0.0221057616378599,0.0223440178564171,0.0219426296178033,0.0220709414924273,0.0221553750936829,-0.024988286117532788,-6.796133002939797e-05,0.0006383528686795259,0.0012210918432646878
2025-06-02 11:00:00+00:00,0.0228922130807236,0.0222240901640342,0.0227870065477584,0.0222920797942416,0.0225407485979918,0.0217252194838359,-0.001582696188990429,0.0014262188946583265,0.001032660508477612,-0.0004118036613913745
2025-06-02 12:00:00+00:00,0.0203422445891376,0.0195088959616729,0.0197295906278371,0.0203421851909733,0.0198848137978244,0.0203395028023487,-0.0010565241341997655,0.0007632099282472993,0.0005664977441011132,-0.0008508077998996555
2025-06-03 09:00:00+00:00,0.0152982040735494,0.0143685018974917,0.014422519187929,0.0155248868259312,0.0147811348656512,0.0148010441155514,-0.03222620437774815,0.0067501893160795134,0.002777260580196561,-0.007707953139934887
2025-06-03 10:00:00+00:00,0.0155993577369679,0.0155371902308221,0.015274589296393,0.0157811548645576,0.0155553153895433,0.0153644446620724,-0.01873333020250989,0.001892673397570377,0.0005444481547636215,0.00016137660253612296
2025-06-03 11:00:00+00:00,0.0140674460216074,0.0148135049470712,0.0135891560838936,0.013773462377262,0.0146082062182668,0.0144049377309762,0.0,0.0018387682917886394,0.0002418818418998825,0.001179648661265631
2025-06-03 12:00:00+00:00,0.0154022945697367,0.014583339498172,0.0141986955901098,0.014139547151506,0.0150036841848326,0.0146063736164365,-0.007816901891611217,0.0011569417789480951,-0.00023180226362917722,-0.0005194712258109746
2025-06-04 09:00:00+00:00,0.0160476868467958,0.016991234283384,0.0160280816921349,0.0160219551331988,0.0160315132393782,0.0170732461268225,-0.0011217051091998442,0.0013982795906448686,-0.0033823554233824993,0.0018050465635273127
2025-06-04 10:00:00+00:00,0.0170945495985475,0.0176581617264774,0.0165310300736698,0.0168551061840982,0.0176410906093864,0.0179395529888206,-0.011854499534548868,-0.0010213051827427932,-0.0008600323295162582,0.006805930266619242
2025-06-04 11:00:00+00:00,0.0205929088508094,0.0196913646774026,0.0195880530475853,0.0201049274099163,0.0203582996035422,0.0202771965810169,0.014096652940238652,-0.0017772119224046534,-0.0005467579416107426,-0.0016830581101761055
2025-06-04 12:00:00+00:00,0.0199701075723148,0.0205631789477134,0.0201841788622756,0.0204991217256718,0.0195079313599817,0.0203142992016804,-0.018649876515210106,0.0023599859431593373,0.0001012740273500512,0.0009218844443896757
2025-06-05 09:00:00+00:00,0.0208981842795703,0.0218063230691876,0.0209041703591263,0.0205114766262166,0.021016497670238,0.0222799361663432,0.03089265603088709,-0.0019573216422976714,-0.0022710001142822733,0.0007552523716274351
2025-06-05 10:00:00+00:00,0.0203931012191695,0.0205839665191678,0.0205435243770015,0.0197841921037993,0.0197728077666898,0.0220829266041253,-0.048154304424191885,0.004234918408805299,0.0016936007252761343,-0.0028789369900437123
2025-06-05 11:00:00+00:00,0.019168190228292,0.0176412849139493,0.0189301676938811,0.0192919378443123,0.0188811006697713,0.0201287012085138,-0.0017426667204309965,-0.0013037157740871663,0.000749541700492351,-0.006963187746499955
2025-06-05 12:00:00+00:00,0.0197452024223645,0.019532757324046,0.0196308569350314,0.0208078393165185,0.020135516371434,0.0205010534538259,0.012709587604949668,-0.0024113344347496124,-7.087853952647549e-05,0.003000382896164666
2025-06-06 09:00:00+00:00,0.0242373966739009,0.0244447180428555,0.0249032884770015,0.0242083224775973,0.0249752634980051,0.0249263749268719,-0.00633460223623894,0.00449145748595825,0.002932197607527165,-0.003607524757207159
2025-06-06 10:00:00+00:00,0.021104986131625,0.0219463617497568,0.0214917928641482,0.0210469293564947,0.021993531942867,0.0223181909439469,-0.016307874513521003,-0.001093822517388432,0.001714885623832707,-0.0049696659363327456
2025-06-06 11:00:00+00:00,0.022492749770866,0.023313663117771,0.0236145127049858,0.0237108788912276,0.0231768751441117,0.0232042397195275,-0.011219485860416434,0.0001670732118705942,-0.0001713562854144257,0.0018653947744162735
2025-06-06 12:00:00+00:00,0.0210657845015327,0.0210623553347817,0.0210647276653399,0.0211158265997732,0.0216578120838761,0.0213854757976821,0.010632114331047493,-0.0006015942428394538,0.0002318279645301402,-0.0027346971764252714
2025-06-09 09:00:00+00:00,0.0143763891904691,0.01350264012611,0.0136336294035817,0.0139442121949564,0.0131955779414603,0.0143411443223571,0.013423020332140823,0.0025376063300939222,-0.0010991394542987365,-0.0010236771373506315
2025-06-09 10:00:00+00:00,0.0136183330919155,0.0137358216128649,0.014802189176037,0.0125921263991706,0.0135361084781997,0.0148153415343517,0.0,-0.0008924364522870931,-0.0013225845832671723,0.000412607731858472
2025-06-09 11:00:00+00:00,0.0149492924400329,0.0150242933427617,0.0151333434485629,0.0145922936387443,0.0148315914690777,0.0153319031011243,-0.009318646349869564,0.000975801047391478,-0.0003031282862115958,0.0022888363850395166
2025-06-09 12:00:00+00:00,0.0175656879873402,0.017517922584183,0.0184968204697804,0.0171357355262722,0.0179642890967026,0.0176360681888592,-0.007635866763742172,0.0017074444543814238,-4.042404827142576e-05,0.0028289834983485918
2025-06-10 09:00:00+00:00,0.0069156462142765,0.0062825713803935,0.007254740279541,0.0071552921359709,0.0071666884925523,0.0075520146803369,0.005878911699775724,0.0006073135713258182,5.052980501574211e-05,0.0016552751819993716
2025-06-10 10:00:00+00:00,0.0050764598849994,0.0048414038996253,0.0058190622059646,0.0056294484448746,0.0051832738682195,0.006097812500063,0.004094770272495829,-9.215481416458005e-05,0.0013128795349679478,-0.0045864077158803696
2025-06-10 11:00:00+00:00,0.0022651015603749,0.0014845014252373,0.0019932509959541,0.0018432256596059,0.0014933165906363,0.0024864024583357,-0.011153623112120314,0.0012560009770696823,0.00010091937559586484,-0.00045979982989052814
2025-06-10 12:00:00+00:00,0.0023584693641496,0.0014771293002602,0.001781029877939,0.0023287014192736,0.0017859871780752,0.002385344210219,-0.0035482000560973503,4.9675609144372856e-05,0.0,-0.0015522581549447523
2025-06-11 09:00:00+00:00,0.0036013959161189,0.0028318554420545,0.0035926360894691,0.0038115169732602,0.003634960195918,0.0034033655576688,-0.022769108261276205,0.004707138999335392,-0.003406607254006211,0.0022944445739501163
2025-06-11 10:00:00+00:00,0.0042306402065186,0.0044852926940766,0.003563308746346,0.0044741807827883,0.0044003637528218,0.0045055851970043,-0.0018198367169861562,-0.0009264161594293441,-0.0011854284887933275,0.0025738495638751857
2025-06-11 11:00:00+00:00,0.0060846261151539,0.0068407435360222,0.0057722144994252,0.0065232567947761,0.0065624732103195,0.0063536330291382,0.010268891203514041,-0.0016150074943288573,-0.00025347900062211437,-0.0013490949620376114
2025-06-11 12:00:00+00:00,0.0044968426806673,0.0043206417701329,0.0048314095134052,0.0038198494768293,0.0046615439061654,0.004782420261908,-0.014528100562909874,0.001863238847223947,-0.00045642417811908587,-0.0009094170303569626
2025-06-12 09:00:00+00:00,0.012234212660817,0.0112917469061786,0.0118127661185916,0.0114300407337346,0.0121346009428626,0.0117127711226345,0.07628330474963052,-0.003032640470851611,-0.006605924547177011,0.01846645708593897
2025-06-12 10:00:00+00:00,0.0109187717494687,0.0104600001509442,0.0116278550651085,0.0107844303104247,0.0120168887505662,0.0111076122805244,-0.006234080830316735,-0.00018258322110931147,0.0007656303808616371,-0.0025028642512054944
2025-06-12 11:00:00+00:00,0.0125982883994524,0.0110810083211918,0.0120237662787012,0.0121308073444279,0.0125125425729626,0.0120975302765107,0.024151693430725096,0.0009457520677722542,-0.00027555941286294683,0.0007178528532740813
2025-06-12 12:00:00+00:00,0.0114975200225877,0.0113819674169388,0.0117486106511168,0.0115388024739673,0.0121937641542293,0.0109553082651048,-0.017352800385449285,-1.6584435507560613e-05,0.000316376572403243,-0.0006026071803990618
2025-06-13 09:00:00+00:00,0.0176710902149908,0.0179387830803494,0.0188734885666566,0.01753496114993,0.0182616693929766,0.0180388878464816,0.14727056850782638,-0.01020161870472247,0.0019368985106265058,0.015542235149414552
